company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
IntelliSavvy LLC,Java Developer,Remote,0.0,"Node.js, Microsoft SQL Server, J2EE, Java, Databases",,Developer Roles
Dharvi Technosoft Private Limited,Python Developer Intern,India,1200000.0,"Azure, CSS, Software troubleshooting, Git, AWS",,Developer Roles
Varun Digital Media Solutions,Python/Django Developer,India,450000.0,"AJAX, CSS, Relational databases, Git, Databases",,Developer Roles
Digivantage Solutions Pvt Ltd,JuniorJava Developer,Aurangābād,500000.0,"Relational databases, Tomcat, Java, Analysis skills, REST",,Developer Roles
Starlabs Technologies,Front End Developer Intern,Remote,0.0,"CSS, React, Git, JavaScript, Angular",,Developer Roles
Synextic Global Business Solution,Backend(Node Js) Developer,Pune,7200000.0,"Data modeling, Node.js, MongoDB, OOP, Analysis skills",4.3,Developer Roles
Globewick,ReactJS Developer,Remote,504000.0,"CSS, Bootstrap, React, Git, English",,Developer Roles
Astria Digital,Node JS Developer,Bengaluru,1150000.0,"Node.js, Software troubleshooting, Data structures, NoSQL, MongoDB",,Developer Roles
FS Business Solution,Full Stack Developer,India,300000.0,"Node.js, React, Databases, Analysis skills, JavaScript",,Developer Roles
Spotline Inc,Dot Net Developer,Remote,15600000.0,"MVC, CSS, Web development, C#, .NET",4.1,Developer Roles
Recrooters,Python Developer,Remote,450000.0,"CI/CD, Software troubleshooting, React, Kubernetes, Software deployment",,Developer Roles
"Altos Technologies Tidel Park, chennai",Python developer fresher,Chennai,132000.0,"MongoDB, AWS, Python, MySQL",,Developer Roles
Dhatsol,Java Developer,Hyderābād,6600000.0,"Struts, J2EE, Java, JSP, JDBC",3.9,Developer Roles
Motorola Solutions,Java Developer,Bengaluru,8400000.0,"Microsoft Access, Java, Application development, REST, Recruiting",4.3,Developer Roles
Vaishnavi Support Services LLP,ReactJS Developer,Remote,1350000.0,"CSS, React, JavaScript, REST, Redux",,Developer Roles
Pixelstat eSolutions Development,Python Developer,Hyderābād,5400000.0,Python,3.9,Developer Roles
Web Data Technologies,Java Developer,Remote,650000.0,"Software troubleshooting, React, Java, C++, C",,Developer Roles
first phoenics solutions inc,Front End Developer,Remote,1750000.0,"CSS, React, Git, English, Responsive web design",,Developer Roles
Aikyne Technology,Junior Java Developer,Chennai,10800000.0,"CI/CD, JUnit, Ansible, Data structures, Git",4.5,Developer Roles
Notchup (formerly codemonk.ai),PHP Laravel Developer,Remote,7200000.0,"Software troubleshooting, PHP, PostgreSQL, REST, APIs",3.8,Developer Roles
Mani India Technologies,SQL Server Developer with Power Apps Expertise,Remote,150000.0,"Database development, Encryption, Microsoft SQL Server, SQL, Database design",,Developer Roles
Heliconia Solutions,Python Developer (Intern / Fresher),Vadodara,2016000.0,"Git, JavaScript, GitHub, Linux, Python",3.5,Developer Roles
Gravton Motors Private Limited,Website Developer,Hyderābād,360000.0,"CSS, WordPress, Web development, Git, Responsive web design",,Developer Roles
Vertical Software,Java Developer Intern,Pune,0.0,"AJAX, CSS, Bootstrap, Java, JavaScript",4.4,Developer Roles
ABZER Technology Solutions,Junior Java Developer (JJD),Cochin,1800000.0,"Oracle, Git, Java, Databases, SQL",4.0,Developer Roles
Kloudone,Golang and Java Developer,Remote,950000.0,"Go, Software deployment, Java, Databases, JSP",3.4,Developer Roles
Brentwood Infoscribe,Java Developer,Remote,1200000.0,"MongoDB, Java, Microservices, SQL, AWS",,Developer Roles
Ruddo education,Java Full Stack Developer,Remote,384150.0,"Node.js, CSS, React, NoSQL, Java",,Developer Roles
KShiyaRise,Node js developer,Remote,2100000.0,"CI/CD, Azure, Node.js, CSS, React",,Developer Roles
Benchmark Education Solutions,Python Developer to Optimize AI Microservices,Remote,350000.0,"Microservices, Docker, Distributed systems, APIs, S3",,Developer Roles
Fulcrum Resources pvt ltd,Node JS/ Nest JS Developer Internship,Remote,1440000.0,"Node.js, Software troubleshooting, React, MongoDB, SQL",5.0,Developer Roles
Zentosys Solutions Pvt Ltd,Full Stack Developer,Pune,1050000.0,"CI/CD, Cloud infrastructure, Node.js, CSS, Software troubleshooting",,Developer Roles
Enlighten Schola,Python Developer,Hyderābād,1350000.0,"CI/CD, Azure, Software troubleshooting, Software deployment, DevOps",,Developer Roles
the LCF group,"Java Microservices Developer , Hybrid ,Bangalore ONLY",Bengaluru,3000000.0,"Azure, Software deployment, Java, Microservices, AWS",3.2,Developer Roles
Relinns Technologies,Java Developer,India,450000.0,"CSS, Git, Java, JavaScript, PostgreSQL",,Developer Roles
Oracle,Python Developer,Hyderābād,9600000.0,"Oracle, CSS, Relational databases, Enterprise Software, ERP systems",3.8,Developer Roles
Gaian Solutions,Java Developer,Hyderābād,0.0,"Java, SQL, PL/SQL",3.3,Developer Roles
Osian Infotech,Backend Java Developer,Mumbai,8400000.0,"CSS, Java, Microservices, Linkbuilding, JavaScript",4.1,Developer Roles
Atticbits,Front End Developer,Remote,1080000.0,"CSS, REST, Angular, UX, APIs",,Developer Roles
Verizon,Java Developer,Hyderābād,7800000.0,"CSS, React, Java, Analysis skills, Presentation skills",4.2,Developer Roles
Flipkoins,Contract Node.js Developer,Remote,4680000.0,"Node.js, Software troubleshooting, Git, Databases, JavaScript",4.7,Developer Roles
EY,Java Developer_EYGDS,Hyderābād,8400000.0,"DB2, Software deployment, MongoDB, Java, SOAP",3.7,Developer Roles
Tarento Group,Java Developer,Bengaluru,4800000.0,"Java, PostgreSQL",4.0,Developer Roles
elPixala,Front End Developer,Remote,1080000.0,"CSS, Responsive web design, JavaScript, Adobe XD, SEO",,Developer Roles
Infosys,Java Developer,Bengaluru,6000000.0,"Java, Agile, Test cases, SDLC",3.6,Developer Roles
"Arch Systems, LLC",Sr. Full Stack Developer,Remote,13824000.0,"Node.js, React, Web development, Angular, Apache",4.2,Developer Roles
Zeta micron Technologies,Java Developer,Pune,1750000.0,"CI/CD, Azure, Software troubleshooting, DevOps, NoSQL",,Developer Roles
Vitech,Java Developer,Hyderābād,6000000.0,"React, Java, SQL, Analysis skills, Agile",4.9,Developer Roles
Prowerse,Laravel Developer,Remote,600000.0,"MVC, Software troubleshooting, SQL, Database design, PHP",,Developer Roles
IQZ Systems,Python Developer,Remote,0.0,"CSS, NoSQL, Databases, SQL, OOP",4.8,Developer Roles
Incede Technologies Private Limited,Java Developer,India,450000.0,"Software troubleshooting, Malayalam, Test-driven development, Java, Microservices",,Developer Roles
Kramah Software India,Python Developer,Bengaluru,6000000.0,"English, PHP, Data entry, Hindi, Communication skills",4.0,Developer Roles
Shubpy Solutions Pvt. Ltd,Next JS Developer,Remote,270000.0,"CSS, React, Git, JavaScript, REST",,Developer Roles
BYTESAR Technologies,Python Developer,Remote,700000.0,"Data modeling, CSS, NoSQL, SQL, AWS",,Developer Roles
Nuchange Informatics,Backend Java Developer,Bengaluru,12600000.0,"CI/CD, Gradle, Tomcat, Git, Test-driven development",4.5,Developer Roles
WebDesignCochin.in,Python Developer,Cochin,450000.0,"CSS, Web development, JavaScript, Django, Communication skills",,Developer Roles
GiantMind Solutions,Sr. Python Developer,Remote,1150000.0,"MongoDB, Analysis skills, Communication skills, Python, MySQL",,Developer Roles
Digital Innovations,Front End Developer (Contract),Remote,360000.0,"CSS, Bootstrap, React, Git, JavaScript",,Developer Roles
Aviato Consulting Private Limited,Java Developer,Remote,900000.0,"Jira, CI/CD, Azure, Kubernetes, Process improvement",,Developer Roles
Hansraj Ventures,Python Developer,Remote,150000.0,"Node.js, Software troubleshooting, Git, MongoDB, Databases",,Developer Roles
cloudnet solutions,Python Developer,Remote,1140000.0,"Data structures, Databases, AWS, Machine learning, PostgreSQL",,Developer Roles
Purple Drive Technologies,Java Developer,Hyderābād,6000000.0,"CSS, J2EE, Java, Angular, Linux",3.6,Developer Roles
Academian,PERL DEVELOPER,Remote,0.0,"Oracle, Software troubleshooting, Relational databases, Databases, Analysis skills",,Developer Roles
MAEER's MIT Vishwaprayag University,Website Developer,India,180000.0,"ASP.NET, CSS, Relational databases, Application development, PHP",,Developer Roles
Synamen Thinklabs,We are Hiring for “Backend PHP Developer “ Immediate Joiner,Chennai,7200000.0,"CSS, Software troubleshooting, Relational databases, Software deployment, Git",4.3,Developer Roles
Hyqoo,Front End Developer,Remote,0.0,"Web accessibility, CSS, React, Visual Studio, Git",4.5,Developer Roles
SmartQ Bottle Lab Technologies Pvt Ltd,Python Developer,Bengaluru,9000000.0,"Python, SDLC",4.5,Developer Roles
Ray Business Technologies,Java Developer,Hyderābād,1200000.0,"React, Java, SQL, JSP, Angular",,Developer Roles
Veracity Software,Jr Java Developer,India,0.0,"Bootstrap, R, J2EE, Java, Angular",4.1,Developer Roles
PradeepIT Consulting Services,Python Developer,Bengaluru,0.0,"AWS, Python",4.5,Developer Roles
Aidewiser Soltek,ReactJS Developer,Calcutta,900000.0,"CSS, React, Web development, Software deployment, Data structures",,Developer Roles
BigStep Technologies Pvt Ltd,Senior Backend Node.js Developer (Remote),Gurgaon,0.0,"Node.js, Git, AWS, Analysis skills, PostgreSQL",,Developer Roles
Beyondkey systems Pvt.Ltd.,Senior Java/J2EE Developer,Remote,1200000.0,"CI/CD, Microsoft Excel, Oracle, Git, J2EE",,Developer Roles
NxEev Technologies,Java Developer,Mumbai,400000.0,"Software troubleshooting, Git, Java, SQL, REST",,Developer Roles
Aurafox Solutions Private Limited,Full Stack Developer,Pune,750000.0,"Node.js, React, Git, Databases, SQL",,Developer Roles
Quytech,Backend Node JS Developer,Bengaluru,7800000.0,"Node.js, MongoDB, Microservices, AWS, Product development",4.1,Developer Roles
Global Product Compliance,Python Developer,Nāgpur,500000.0,"CI/CD, JavaScript, PostgreSQL, Continuous integration, Django",2.0,Developer Roles
CloudHouse Technologies Pvt.Ltd,Front End Developer Intern,India,396000.0,"Web accessibility, CSS, Bootstrap, React, Git",,Developer Roles
Revenue Technology Services,Junior Developer,India,0.0,"ASP.NET, MVC, CSS, .NET Core, C#",4.2,Developer Roles
Breedington Bioindustrial Private Limited,WIX VELO Developer (Javascript),Jammu,800000.0,"CSS, React, Web development, NoSQL, Git",,Developer Roles
Asian Hr Consultant,Full Stack Python Developer,Remote,450000.0,"Java, SQL, Analysis skills, JavaScript, APIs",,Developer Roles
Veracity Software,Jr Python Developer,India,0.0,"NoSQL, Databases, SQL, JavaScript, APIs",4.1,Developer Roles
Dusane Infotech,Java Developer ( Jr./Mid Level),Mumbai,7800000.0,"CSS, Git, Java, JavaScript, Communication skills",4.1,Developer Roles
Marlabs,Junior Java Developer,Bengaluru,6000000.0,"Git, Java, Microservices, SQL, GitHub",3.6,Developer Roles
Infosys,Python Developer,Pune,5400000.0,"Performance tuning, Database administration, Machine learning, PostgreSQL, Django",3.6,Developer Roles
IG Group,Java Developer,Bengaluru,450000.0,"Salesforce Marketing Cloud, Salesforce, Git, Java, Agile",2.7,Developer Roles
MyVerkoper,Junior PHP Developer,Hyderābād,300000.0,"CSS, Web development, SQL, PHP, JavaScript",2.9,Developer Roles
Teliolabs Communication,Junior Java Developer,India,3000000.0,"CI/CD, Tomcat, English, Java, SQL",4.1,Developer Roles
Evolv109,Senior Python Developer,Remote,19800000.0,"Writing skills, MongoDB, Python, MySQL",4.0,Developer Roles
Virtusa,GoLang Developer,Bengaluru,6600000.0,"Jira, CI/CD, Oracle, Go, Cassandra",3.7,Developer Roles
Volley Biz-Tech,Senior Dotnet Developer (Remote WFH),Remote,900000.0,"CI/CD, ASP.NET, Image processing, Azure, Software troubleshooting",,Developer Roles
Virtusa,Python Developer,Bengaluru,6600000.0,"Jira, Software troubleshooting, Project management, Python",3.7,Developer Roles
Zoof Software Solutions,Java Developer,Remote,11400000.0,"JUnit, Java, REST, APIs, MySQL",4.6,Developer Roles
rccenterprises,Java Developer,India,222000.0,"Java, JSP, SDLC",,Developer Roles
Sarathi Softech,Jr. Java Developer,Pune,1800000.0,"J2EE, Java, Analysis skills, Software development, Web services",3.6,Developer Roles
REIZEND PRIVATE LIMITED,REACT JS DEVELOPER (Experienced),India,14400000.0,"CSS, React, Git, Application development, JavaScript",3.6,Developer Roles
Parahit Technologies,Java Developer,Delhi,0.0,Java,3.7,Developer Roles
qtech,Python Developer – Fresher,Mumbai,650000.0,"Research, Machine learning, Natural language processing, Django, Research & development",3.3,Developer Roles
Infosys,Java Developer (Restart with Infosys),Bengaluru,6000000.0,"Performance tuning, MVC, Software troubleshooting, Relational databases, Data structures",3.6,Developer Roles
HelixBeat,Senior Python Developer,Remote,4200000.0,"PostgreSQL, Django, Python",5.0,Developer Roles
One Window Overseas Education,Front End Developer,India,2160000.0,"CSS, React, Git, Responsive web design, JavaScript",4.0,Developer Roles
Nithish Software Soluctions Private Limited,Java Developer Intern,Visakhapatnam,1080000.0,"Relational databases, Java, Databases, Distributed systems, JSP",,Developer Roles
Klimb.io,Full Stack Developer,Remote,150000.0,"Elasticsearch, Node.js, React, MongoDB, AWS",,Developer Roles
BeeHyv,Developer – Backend,Hyderābād,750000.0,"Java, AWS, Docker, Terraform, Groovy",2.9,Developer Roles
MBR Informatics,Python Developer,Hyderābād,5400000.0,Python,3.8,Developer Roles
fabmark,Front End Developer,Remote,330000.0,"Jira, React, Ansible, Java, OOP",,Developer Roles
Corporate Hierarchy Solutions,Senior Python Developer,Remote,2050000.0,"CI/CD, Git, Continuous integration, Software development, Agile",,Developer Roles
dv-indan,Python developer,Chennai,0.0,"Programmable logic controllers, Machine learning, Software development, Distributed control systems, Python",,Developer Roles
Arccus Inc,Junior Node js developer,Rājkot,5328000.0,"Node.js, NoSQL, MongoDB, Databases, SQL",5.0,Developer Roles
Code Microsystems,Java Developer,Nāgpur,5400000.0,"J2EE, Java, Communication skills, Spring, Hibernate",4.4,Developer Roles
Nexgensis Technologies PVT LTD,Python/Django Developer,Pune,250000.0,"Product development, Machine learning, Django, Communication skills, Python",,Developer Roles
Infolent Technologies,Dot Net Developer,Pune,900000.0,"ASP.NET, MVC, CSS, Relational databases, C#",,Developer Roles
Fsuite Intelligence Pvt. Ltd.,. Net developer (1-2 yrs experience),Remote,0.0,"ASP.NET, Data modeling, MVC, CSS, Visual Studio",,Developer Roles
Eazr,Front End Developer,Mumbai,360000.0,"CSS, Bootstrap, React, Git, JavaScript",,Developer Roles
Potla Group of Companies.,Website Developer,Hyderābād,4800000.0,"CSS, HTML",5.0,Developer Roles
techifyhouse,Django Developer,Remote,450000.0,"CI/CD, Azure, Software troubleshooting, React, Software deployment",,Developer Roles
e-Stone Information Technology,Python Developer,Remote,0.0,"Jira, Git, SQL, Project management, Scrum",3.7,Developer Roles
E-Revbay Private Limited,Front End Developer,India,750000.0,"Web accessibility, Node.js, CSS, React, Git",,Developer Roles
RaftLabs,Node.js Developer,India,12600000.0,"Node.js, Data structures, Microservices, SQL, OOP",4.9,Developer Roles
Morulaa HealthTech Pvt LTd,Junior Python Developer,Hyderābād,234000.0,"Azure, CSS, NoSQL, Google Cloud Platform, SQL",,Developer Roles
WebTechSquads,Java Developer,Hyderābād,360000.0,"Azure, Java, Microservices, Analysis skills, JSP",,Developer Roles
DataTerrain India Pvt Ltd. (www.dataterrain.com),Backend Python Developer,Chennai,4800000.0,"Azure, Software troubleshooting, Web development, AWS, Django",3.9,Developer Roles
Codeprism Technologies Private Limited,Front End Developer,Hyderābād,0.0,"React, Mobile applications, English, JavaScript, REST",,Developer Roles
Corporate Hierarchy Solutions Pvt. Ltd,Sr. Python Developer,Remote,1800000.0,"CI/CD, Git, Continuous integration, Software development, Agile",,Developer Roles
Optim Hire (LAD Software Solutions Pvt LTd),"Python Developer (2-4 years, remote)",Remote,5760000.0,"C#, Git, English, .NET, C++",3.6,Developer Roles
Nithish Software Soluctions Private Limited,Python Developer Intern,Visakhapatnam,1080000.0,"Authentication, CSS, Databases, JavaScript, Django",,Developer Roles
Talenzen,Lead Python Developer,Remote,1700000.0,"CI/CD, DevOps, PostgreSQL, Continuous integration, Django",,Developer Roles
T7E,Node JS Developer (Backend),India,0.0,"Node.js, CSS, MongoDB, JavaScript, REST",4.0,Developer Roles
Quytech,Python Developer,Remote,0.0,"CSS, Relational databases, Git, Databases, JavaScript",4.1,Developer Roles
Approwess Technologies,ReactJS Developer,Mumbai,500000.0,"Software troubleshooting, React, Git, English, Responsive web design",,Developer Roles
Zenqua Technologies pvt ltd,Sr. Java Developer,Remote,1140000.0,"MongoDB, Java, Microservices, AWS, MySQL",,Developer Roles
Habilelabs Pvt. Ltd.,Python Developer,Gurgaon,10800000.0,"Kubernetes, MongoDB, Microservices, SQL, AWS",4.2,Developer Roles
Phigital care,Full Stack Developer,Remote,950000.0,"Node.js, CSS, Software troubleshooting, React, Git",,Developer Roles
Fedex AMEA,Full Stack Developer I,Hyderābād,10200000.0,"CI/CD, Encryption, English, Microsoft Office, Information security",3.9,Developer Roles
Leanvia LLC,Python/Django Developer,Remote,0.0,"CSS, React, Data structures, Git, JavaScript",,Developer Roles
UnivSense,Full Stack Developer,Remote,500000.0,"Node.js, Software troubleshooting, React, AWS, PostgreSQL",,Developer Roles
Perception and Quant,Full Stack Developer,Remote,250000.0,"Azure, Oracle, React, Data structures, Git",,Developer Roles
YAABITECH,Website Designer & Developer,Nāmakkal,4200000.0,"CSS, PHP, JavaScript, HTML, MySQL",4.0,Developer Roles
IT Futurz,Sr. Python Developer,Remote,690000.0,"CI/CD, Azure, Kubernetes, Test automation, Git",,Developer Roles
ConnectIN Jobs Global,PHP Developers (Codeigniter/Jquery/SQL/Bootstrap/AngularJS),Remote,600000.0,"Software troubleshooting, Bootstrap, SQL, PHP, Angular",,Developer Roles
Inovant Solutions for Websites PVT. LTD,Python Developer,Mumbai,500000.0,"TensorFlow, Cloud infrastructure, Azure, Data structures, OOP",,Developer Roles
Exdera,Junior Front End Developer,Bengaluru,400000.0,"Web design, CSS, Bootstrap, React, WordPress",,Developer Roles
EZYGO INNOVATION LABS PVT LTD,Laravel Developer,Remote,270000.0,"CSS, Bootstrap, Mobile applications, Git, MongoDB",,Developer Roles
Aumento Group,Front End Developer,Remote,0.0,"CSS, Software troubleshooting, React, Git, Responsive web design",,Developer Roles
The Rapid Hire,Java Developer,Indore,5400000.0,"Data structures, NoSQL, Java, SQL, Analysis skills",3.5,Developer Roles
WAHY LAB SOLUTIONS,Jr Python Developer,Cochin,4800000.0,"PostgreSQL, Django, Python, MySQL",3.6,Developer Roles
Knack Consulting Services Pvt Ltd,Python Developer,Bengaluru,0.0,Python,3.8,Developer Roles
Autviz Solutions,Junior Python Developer,Mohali,120000.0,Python,,Developer Roles
ClassHose India Pvt. Ltd.,Front End Developer,Haryāna,4800000.0,"CSS, Bootstrap, React, Git, Responsive web design",5.0,Developer Roles
Grow Digi India Limited,Golang Developer (Immediate Joiner),Remote,390000.0,"Go, CSS, Relational databases, Git, Databases",,Developer Roles
EzQuant,Python Developer Intern,Gāndhīnagar,210000.0,"MongoDB, Microservices, AWS, Python, MySQL",,Developer Roles
Conversely,Node js developer,Remote,360000.0,"Node.js, React, Data structures, Git, SVN",,Developer Roles
