company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
client in excellent opportunity,LLM - C# / C Developer,Remote,3200000.0,"C#, Git, English, .NET, Software development",,Machine Learning Engineer
Garg Technologies & Concepts Pvt. Ltd.,Artificial Intelligence (AI) Consultant,Remote,1920250.0,"TensorFlow, Analysis skills, Sentiment analytics, Machine learning, Natural language processing",,Machine Learning Engineer
Crypto Mize,Artificial Intelligence Analyst,Delhi,0.0,"TensorFlow, Computer science, Image processing, NoSQL, Information security",4.8,Machine Learning Engineer
Predictive Research,"Machine learning Engineer,",Bengaluru,250000.0,"Big data, Machine learning, Data science, AI",,Machine Learning Engineer
Tata Insights and Quants,"Chatbot, Machine Learning and Artificial Intelligence",Jamshedpur,700000.0,"Microsoft Powerpoint, Microsoft Excel, Big data, Selenium, Analysis skills",4.1,Machine Learning Engineer
Emerson,Machine Learning Developer,Pune,600000.0,"TensorFlow, CI/CD, SAFe, Azure, Go",3.9,Machine Learning Engineer
Smarsh,Machine Learning Engineer,India,0.0,"Computer science, Analysis skills, Machine learning, Organizational skills, Agile",3.4,Machine Learning Engineer
S&P Global,ML Engineer,Hyderābād,700000.0,"Big data, C#, Spark, R, NoSQL",4.1,Machine Learning Engineer
Jade Global,AI/ML Engineers,Pune,450000.0,"TensorFlow, CI/CD, Cloud infrastructure, Software deployment, Git",3.7,Machine Learning Engineer
Zallery,AI/ML Engineer,Hyderābād,2000000.0,"TensorFlow, CI/CD, Azure, Software deployment, R",,Machine Learning Engineer
Tech Concierge Pro,Machine Learning Engineer (TensorFlow),Remote,0.0,"TensorFlow, CI/CD, Image processing, Azure, Computer vision",,Machine Learning Engineer
Enfec Solutions,AI/ML Engineer (Remote),Remote,750000.0,"Azure, Cloud architecture, Machine learning, Deep learning, Natural language processing",4.5,Machine Learning Engineer
Swiss AllesHealth India Pvt Ltd,AI/ML Engineer,Remote,600000.0,"TensorFlow, Azure, Node.js, EHR systems, R",,Machine Learning Engineer
Bling,Founding AI/ML Engineer,Remote,1100000.0,"TensorFlow, Azure, Java, SQL, AWS",,Machine Learning Engineer
Excellent Opportunity,M - Machine Learning Engineer,Remote,4250000.0,"CI/CD, Azure, Kubernetes, Software deployment, DevOps",,Machine Learning Engineer
KADIT Innovations,Machine Learning Engineer,India,450000.0,"Azure, Data analysis skills, AWS, Machine learning, Natural language processing",,Machine Learning Engineer
Relinns Technologies,AI/ML Engineer,Mohali,800000.0,"TensorFlow, Azure, Big data, Data structures, Spark",4.3,Machine Learning Engineer
Hirein5,AI/ML Engineer,Remote,1300000.0,"TensorFlow, Image processing, Azure, Data mining, Computer vision",,Machine Learning Engineer
Aanseaa Technologies,Machine Learning Engineer,Remote,2000000.0,"CI/CD, Azure, Kubernetes, Load balancing, DevOps",,Machine Learning Engineer
Watsoo Express,AI/ML Engineer,Mumbai,1500000.0,"TensorFlow, Image processing, Computer vision, AWS, Docker",,Machine Learning Engineer
vagarious solutions pvt.ltd,AI/ML Engineer,Hyderābād,0.0,"TensorFlow, Azure, Kubernetes, R, Tableau",,Machine Learning Engineer
V Infotech,AI/ML Engineer (Computer Vision),Indore,500000.0,"TensorFlow, Image processing, Computer vision, Machine learning, Deep learning",,Machine Learning Engineer
Glocal Pinnacle Solutions Pvt Ltd,Machine Learning Engineer,India,800000.0,"CI/CD, Kubernetes, Docker, Machine learning, Continuous integration",3.1,Machine Learning Engineer
nextgenit,Machine Learning Engineer,Delhi,360000.0,"Cloud infrastructure, AWS, Machine learning, AI, Python",,Machine Learning Engineer
Accenture,AI / ML Engineer,Chennai,0.0,"Power BI, Image processing, Tableau, Machine learning, Data science",3.8,Machine Learning Engineer
JUTEQ Inc,AI/ML Engineer,Remote,0.0,"TensorFlow, Azure, Node.js, Kubernetes, Software deployment",,Machine Learning Engineer
BOURNE CLOUD INDIA PRIVATE LIMITED,AI/ML Engineer,India,750000.0,"TensorFlow, Google Cloud Platform, Java, SQL, AWS",,Machine Learning Engineer
Sciens Technologies,AI/ML Engineer,Hyderābād,0.0,"TensorFlow, Image processing, Azure, Computer vision, Java",,Machine Learning Engineer
Zeta Global,Machine Learning Engineer_AI & ML Team,Bengaluru,650000.0,"Kubernetes, Spark, AWS, Docker, Digital marketing",3.5,Machine Learning Engineer
Nithminds Private limited,Machine Learning Engineer,Remote,900000.0,"TensorFlow, Azure, NoSQL, Git, SQL",,Machine Learning Engineer
ArtPark - I-Hub for Robotics and Autonomous Systems Innovation Foundation,Prompt Engineer,Remote,0.0,"Azure, Software deployment, NoSQL, SQL, AWS",,Machine Learning Engineer
Onelab Ventures,AI/ML Engineer,Pune,650000.0,"TensorFlow, CI/CD, Image processing, Azure, Computer vision",,Machine Learning Engineer
TTEC Digital,ML Engineer,Hyderābād,500000.0,"TensorFlow, Statistics, Node.js, R, Java",3.4,Machine Learning Engineer
PayU,Machine Learning Engineer,Mumbai,1050000.0,"PCI, Kubernetes, AWS, Machine learning, Kafka",3.7,Machine Learning Engineer
NeoStats,Data Modeler,Bengaluru,0.0,"Data modeling, Relational databases, Quality management, SQL, Analysis skills",,Machine Learning Engineer
Apple,Machine Learning Engineer for Computer Vision,Bengaluru,0.0,"Computer science, Image processing, Azure, Computer vision, iOS",4.1,Machine Learning Engineer
Wobot Intelligence,Computer Vision Engineer - C++,Remote,0.0,"TensorFlow, Image processing, Internet of things, Computer vision, C++",4.4,Machine Learning Engineer
Astr Defence Private Limited,Computer Vision Engineer,Hubli,650000.0,"TensorFlow, Image processing, Computer vision, C++, C",,Machine Learning Engineer
IG Drones,Computer Vision Engineer,India,400000.0,"TensorFlow, Image processing, Computer vision, Data structures, Git",,Machine Learning Engineer
Aptiv plc,Senior Embedded AI/ML Engineer,Bengaluru,700000.0,"ADAS, FPGA, Analysis skills, C++, C",3.5,Machine Learning Engineer
Apple,Machine Learning Engineer - Computer Vision & LLM,Bengaluru,0.0,"Computer science, Image processing, Azure, Computer vision, iOS",4.1,Machine Learning Engineer
NVIDIA,Senior Embedded Computer Vision Engineer,Bengaluru,800000.0,"Image processing, Software troubleshooting, Computer vision, Git, OS Kernels",4.5,Machine Learning Engineer
KoiReader Technologies,Computer Vision Engineer,Bengaluru,700000.0,"TensorFlow, Image processing, Oracle, Kubernetes, Supply chain",4.3,Machine Learning Engineer
Zessta,Machine Learning Engineer,Hyderābād,600000.0,"TensorFlow, Statistics, Data modeling, Image processing, System administration",4.6,Machine Learning Engineer
client in excellent opportunity,LLM - Lua Developer,Remote,0.0,"Git, C++, C, JavaScript, Scripting",,Machine Learning Engineer
Crypto Mize,Artificial Intelligence Specialist,Delhi,0.0,"Computer science, Information security, Java, Machine learning, Natural language processing",4.8,Machine Learning Engineer
Crypto Mize,Artificial Intelligence Developer,Delhi,0.0,"TensorFlow, Statistics, Image processing, Data mining, Computer vision",4.8,Machine Learning Engineer
Street Simplified,Machine Learning Engineer,Remote,600000.0,"Image processing, Signal processing, Software deployment, English, AWS",,Machine Learning Engineer
DeepEdge,Machine Learning Interns,Hyderābād,0.0,"Microsoft Excel, Machine learning",4.6,Machine Learning Engineer
Aidaptive,Machine Learning Engineer,Remote,0.0,"TensorFlow, Image processing, Machine learning, Deep learning, Natural language processing",4.8,Machine Learning Engineer
Jobstop Solutions Pvt Ltd,Machine Learning Intern,Remote,78000.0,"TensorFlow, Machine learning, Deep learning, Natural language processing, AI",3.2,Machine Learning Engineer
Warrior tech solutions,Python Machine Learning Engineer,Remote,850000.0,"TensorFlow, Software deployment, English, Machine learning, Deep learning",,Machine Learning Engineer
GlobalOneServices,Machine Learning Trainer,Hyderābād,480000.0,Machine learning,,Machine Learning Engineer
Kavayah Solutions,Machine Learning Engineers (Mid-Level & Junior),Hyderābād,3600000.0,"React, Analysis skills, Machine learning, Legal research, Natural language processing",4.6,Machine Learning Engineer
Werq Labs Pvt Ltd,Python Fresher(AI/Machine Learning),India,0.0,"Machine learning, AI, Communication skills, Python, SDLC",,Machine Learning Engineer
Isourse Technologies Pvt Ltd,Machine Learning Engineer,India,360000.0,"TensorFlow, Image processing, Computer vision, Software deployment, Analysis skills",,Machine Learning Engineer
Eastern Link Travels,Machine Learning Research Developer,Remote,0.0,"Research, Machine learning, Cybersecurity",,Machine Learning Engineer
Zen Meraki Private Limited,Machine Learning Engineer,Remote,228000.0,"TensorFlow, Azure, Big data, Spark, MongoDB",,Machine Learning Engineer
Universal Printers,Machine Learning Intern,Pune,0.0,"Machine learning, Data science",,Machine Learning Engineer
Image Infosystems Pvt. Ltd.,AI Machine Learning Engineer,Kālkāji Devi,350000.0,"TensorFlow, Data mining, Data structures, Java, Machine learning",,Machine Learning Engineer
Pi,Machine Learning Intern,India,1440000.0,"Statistics, Data modeling, DevOps, Data structures, Databases",3.5,Machine Learning Engineer
INNOVARTIC SOLUTIONS (OPC) PRIVATE LIMITED,Artificial Intelligence and Machine Learning Intern,India,0.0,"SQL, Machine learning, Natural language processing, AI, Python",,Machine Learning Engineer
Data Collection Infotech,Machine Learning Engineer,Bengaluru,3000000.0,"TensorFlow, Image processing, Computer vision, Machine learning, Deep learning",3.6,Machine Learning Engineer
Nagarro,"Staff Engineer, Machine Learning",Remote,0.0,Machine learning,3.9,Machine Learning Engineer
Qode.world,Machine Learning Engineer,Mumbai,1100000.0,"TensorFlow, Machine learning, Deep learning, AI, Communication skills",,Machine Learning Engineer
Feathersoft,Junior AI/ML Engineer,India,0.0,"TensorFlow, R, Java, Machine learning, Data science",4.2,Machine Learning Engineer
Glocal Pinnacle Solutions Pvt Ltd,Machine Learning Engineer,India,800000.0,"TensorFlow, Machine learning, Distributed systems, Natural language processing, UX",3.1,Machine Learning Engineer
DeepEdge,Machine Learning Engineer,Hyderābād,650000.0,Machine learning,4.6,Machine Learning Engineer
Hammoq Infosystems Private Limited,Machine Learning Engineer- Intern (onsite),Indore,1080000.0,"TensorFlow, Git, Research, Databases, SQL",3.8,Machine Learning Engineer
Adobe,Machine Learning Engineer,Bengaluru,690000.0,"TensorFlow, Spark, Research, Java, Machine learning",4.2,Machine Learning Engineer
Shyena Tech Yarns Pvt Ltd,Machine Learning Engineer - Trainee,Pune,360000.0,"Power BI, Spark, Tableau, Analysis skills, Machine learning",3.5,Machine Learning Engineer
American Express Global Business Travel,Machine Learning Engineer II,Gurgaon,700000.0,"Statistics, Sage, Data mining, Kubernetes, R",4.1,Machine Learning Engineer
Mask Media,Machine Learning Engineer,India,1000000.0,"TensorFlow, Image processing, Azure, Kubernetes, Computer vision",,Machine Learning Engineer
App Innovation Technologies,Machine Learning Engineer,Coimbatore,600000.0,"Statistics, Data structures, R, Java, Machine learning",2.5,Machine Learning Engineer
EyeROV (IROV Technologies),Machine Learning Internship,Cochin,0.0,"Computer science, C++, C, Machine learning, Linux",4.3,Machine Learning Engineer
ATAI,Machine Learning Engineer,Hyderābād,0.0,"TensorFlow, Statistics, Image processing, Computer vision, Software deployment",,Machine Learning Engineer
Ketto,Machine Learning Engineer,Mumbai,850000.0,"TensorFlow, Machine learning, APIs, AI, Python",4.1,Machine Learning Engineer
groww,Machine Learning Engineer- 1,Bengaluru,550000.0,"TensorFlow, Big data, Apache Hive, SQL, Machine learning",4.6,Machine Learning Engineer
Google,"Software Engineer III, Machine Learning, Search",Bengaluru,0.0,"TensorFlow, Data structures, System design, Machine learning, Distributed systems",4.3,Machine Learning Engineer
S&P Global,Machine Learning Engineer,Hyderābād,700000.0,"Kubernetes, Databases, OS Kernels, AWS, Docker",4.1,Machine Learning Engineer
Avataar,Applied Machine Learning Engineer,Bengaluru,600000.0,"Image processing, Machine learning",3.3,Machine Learning Engineer
Pattern Effects Labs,Machine Learning Analyst,Bengaluru,0.0,"Big data, Machine learning",3.4,Machine Learning Engineer
Top Closers,Machine Learning Engineer,Bengaluru,650000.0,"TensorFlow, Google Cloud Platform, Java, AWS, Machine learning",4.7,Machine Learning Engineer
Dinero Solutions,Machine Learning Engineer,Bengaluru,2950000.0,"CI/CD, Power BI, Azure, Kubernetes, Software deployment",,Machine Learning Engineer
Mukesh & Associates,Computer Vision Machine Learning Engineer,Remote,750000.0,"TensorFlow, CI/CD, Image processing, Azure, Kubernetes",,Machine Learning Engineer
bebo Technologies Pvt Ltd,Machine Learning Engineer,Chandigarh,1000000.0,"TensorFlow, Image processing, Computer vision, R, Java",,Machine Learning Engineer
Digital Green,Machine Learning Engineer I,Bengaluru,950000.0,"TensorFlow, CI/CD, Kubernetes, AWS, Quality assurance",3.8,Machine Learning Engineer
Mindkosh Technologies,Machine Learning Intern,Delhi,0.0,"Machine learning, Linux, Python, Debugging",,Machine Learning Engineer
SISL Infotech,Artificial Intelligence/Machine Learning Engineer(0 to less than 2 years relevant experience),India,0.0,"Machine learning, AI",4.1,Machine Learning Engineer
ADEO DISTINCTIONS & DIMENSIONS PVT LTD,Machine Learning Engineer,Delhi,1140000.0,"TensorFlow, Image processing, Computer vision, Project management, Machine learning",,Machine Learning Engineer
CGI,Technical Machine Learning,India,750000.0,"Software deployment, Data analysis skills, Windows, Machine learning, Linux",3.8,Machine Learning Engineer
Apple,"Machine Learning Research Engineer, Apple Intelligence",Bengaluru,0.0,"TensorFlow, Objective-C, OOP, Presentation skills, Machine learning",4.1,Machine Learning Engineer
Lazy Fitness,AI Tools Research Intern,Remote,691200.0,"AI, Communication skills",,Machine Learning Engineer
Ceremorphic,Machine Learning Algorithm Engineer,Hyderābād,0.0,"TensorFlow, Image processing, Data structures, C++, C",2.8,Machine Learning Engineer
PayPal,"MTS 1, Machine Learning Engineer",Chennai,3456000.0,"TensorFlow, Azure, Big data, Spark, Google Cloud Platform",3.7,Machine Learning Engineer
Hackveda,Machine Learning Engineer,Noida,4044000.0,"Graphic design, Machine learning, Deep learning, Python",3.7,Machine Learning Engineer
Logiccircle Pvt Ltd,Machine Learning( Gazebo Software) || Freelancer Technical Writer,Remote,0.0,"Service writing, Writing skills, Machine learning, Technical writing, Robot programming",3.7,Machine Learning Engineer
American Express Global Business Travel,Machine Learning Engineer II,Gurgaon,700000.0,"TensorFlow, Image processing, Kubernetes, SQL, AWS",4.1,Machine Learning Engineer
Phenom People,Product Development Engineer I - Machine Learning,Hyderābād,750000.0,"Spark, Java, Math, Machine learning, Scala",4.0,Machine Learning Engineer
Apple,Machine Learning Engineer,Bengaluru,0.0,"TensorFlow, Internet of things, Supply chain, Spark, R",4.1,Machine Learning Engineer
Online Manufacturing,Machine Learning (ML) Engineer,Mumbai,300000.0,"Statistics, Machine learning, Data science",,Machine Learning Engineer
Tarini Consulting,AI Agent Developer & Prompt Engineer,Remote,0.0,"Software troubleshooting, Analysis skills, AI, Python",,Machine Learning Engineer
Jan Elaaj,Machine Learning Enthusiast,India,450000.0,"Statistics, Data modeling, Data structures, Java, Math",,Machine Learning Engineer
DP World,Machine Learning Scientist,Bengaluru,650000.0,"TensorFlow, Azure, Kubernetes, Big data, Software deployment",3.5,Machine Learning Engineer
Splunk,Senior Machine Learning Engineer,Hyderābād,3800000.0,"TensorFlow, Software deployment, Machine learning, Deep learning, Splunk",4.0,Machine Learning Engineer
ALSTOM,Machine Learning Engineer,Bengaluru,0.0,"TensorFlow, Azure, Analysis skills, Electrical experience, Machine learning",3.8,Machine Learning Engineer
Google,"Software Engineer III, Machine Learning, Payments",Bengaluru,0.0,"Data structures, System design, Test automation, Java, C++",4.3,Machine Learning Engineer
Morningstar,Machine Learning Engineer,Navi Mumbai,500000.0,"SQL, OOP, Machine learning, REST, Natural language processing",4.0,Machine Learning Engineer
JForce Solutions,Machine Learning Engineer,India,0.0,"Statistics, Sentiment analytics, Machine learning, Natural language processing, Data science",3.7,Machine Learning Engineer
PayPal,Machine Learning Scientist,Bengaluru,414000.0,"Customer retention, Customer service, Software deployment, Machine learning, Deep learning",3.7,Machine Learning Engineer
MyWays,AI/ML Engineer,Remote,0.0,"Machine learning, Natural language processing, AI",,Machine Learning Engineer
Amgen,Machine Learning Engineer,Hyderābād,550000.0,"TensorFlow, CI/CD, Azure, Kubernetes, DevOps",4.1,Machine Learning Engineer
WeWork India Management,Machine Learning Engineer - 2,Bengaluru,500000.0,"TensorFlow, Kubernetes, Big data, Spark, AWS",3.6,Machine Learning Engineer
WebMobi 360,AIML Engineer Intern,Remote,6000.0,"Image processing, English, Machine learning, Natural language processing, AI",,Machine Learning Engineer
Travitons Technologies,Machine Learning Engineer,India,125000.0,"TensorFlow, Azure, Kubernetes, R, Git",,Machine Learning Engineer
Nio Digital,AI Machine Learning Engineer,Coimbatore,4800000.0,"TensorFlow, CI/CD, Azure, Kubernetes, Software deployment",5.0,Machine Learning Engineer
Markovate,Machine Learning Engineer,Gurgaon,4200000.0,"Azure, Analysis skills, Machine learning, Deep learning, Natural language processing",4.3,Machine Learning Engineer
Tekolutions.ai,Machine Learning Engineer,Mumbai,300000.0,"TensorFlow, Statistics, Data modeling, Data structures, R",2.9,Machine Learning Engineer
Hubino,"Machine Learning Engineer, Image Processing",Chennai,3600000.0,"Image processing, C++, C, Machine learning, Deep learning",4.4,Machine Learning Engineer
ClanX,Machine Learning Engineer,Mumbai,3600000.0,"TensorFlow, Node.js, Microservices, Machine learning, APIs",5.0,Machine Learning Engineer
sync.,Machine Learning Engineer,Bengaluru,650000.0,"Adobe Photoshop, Image processing, Computer vision, Research, Adobe Creative Suite",4.6,Machine Learning Engineer
PubMatic,Machine Learning Engineer,Pune,700000.0,"Statistics, MATLAB, Data mining, R, SQL",4.0,Machine Learning Engineer
SAP,Machine Learning Engineer,Bengaluru,4200000.0,"Image processing, SAP, ERP systems, NoSQL, SQL",4.2,Machine Learning Engineer
Mahasos Info Pvt Ltd,"Software Specialist (AI, Machine Learning & Image Processing Focus)",Gurgaon,1850000.0,"TensorFlow, AutoCAD, Image processing, Azure, Kubernetes",4.2,Machine Learning Engineer
ClanX,Machine Learning Engineer - Chennai,Chennai,4800000.0,"TensorFlow, Azure, Databases, SQL, AWS",5.0,Machine Learning Engineer
Microware Computing & Consulting Pvt. Ltd,AI/ML Engineer,Haryāna,480000.0,"TensorFlow, Data structures, Machine learning, Scalability, AI",,Machine Learning Engineer
First Due Solutions,AI Prompt Engineer,Hyderābād,400000.0,"Analysis skills, Machine learning, Natural language processing, AI, Communication skills",,Machine Learning Engineer
Ellicium,Machine Learning Engineer,Pune,3000000.0,"Big data, Machine learning, AI",3.7,Machine Learning Engineer
Inavan India Technologies,Machine Learning Engineers,Cochin,550000.0,"TensorFlow, Image processing, Computer vision, Software deployment, SQL",,Machine Learning Engineer
Capgemini Engineering,Artificial Intelligence/Machine Learning | 3 to 12 years | PAN India,Pune,550000.0,"AWS, Machine learning, Natural language processing, Data science, AI",3.5,Machine Learning Engineer
scanO,Machine Learning Engineer,India,0.0,"TensorFlow, Image processing, Computer vision, Git, Machine learning",3.6,Machine Learning Engineer
3loq,Machine learning engineer,Hyderābād,500000.0,"Java, SQL, C++, C, Machine learning",3.3,Machine Learning Engineer
Max Secure Software,Machine Learning Engineer,Pune,0.0,"Relational databases, Databases, Statistical analysis, C++, C",3.8,Machine Learning Engineer
The Bharat Groups,Senior Machine Learning Engineer,Remote,1550000.0,"CI/CD, Azure, DevOps, Data structures, Google Cloud Platform",,Machine Learning Engineer
Monarch,Artificial Intelligence and Machine Learning,India,450000.0,"TensorFlow, Statistics, Azure, Big data, Data structures",,Machine Learning Engineer
Infosys,Python Machine learning Engineer,Bengaluru,550000.0,"Azure, Software deployment, DevOps, R, Git",3.6,Machine Learning Engineer
Qualcomm,Audio R&D Machine Learning Engineer,Hyderābād,1200000.0,"TensorFlow, Image processing, Computer vision, Electrical experience, Machine learning",3.9,Machine Learning Engineer
Wobot Intelligence,Computer Vision Engineer,Remote,0.0,"TensorFlow, Image processing, Computer vision, Docker, Deep learning",4.4,Machine Learning Engineer
Naresh I Technologies,Machine Learning Trainer,Hyderābād,750000.0,"R, Machine learning, Deep learning, Classroom experience, Data science",3.7,Machine Learning Engineer
JPMorganChase,Fraud Modeling - Machine Learning Associate,Bengaluru,1200000.0,"TensorFlow, Big data, Spark, SQL, AWS",4.0,Machine Learning Engineer
isoftronics,Junior Machine Learning Engineer,India,168000.0,"TensorFlow, Power BI, Data structures, English, Google Cloud Platform",,Machine Learning Engineer
ADCI - Karnataka,"Machine Learning Engineer, Amazon Music Search",Bengaluru,4800000.0,"AWS, Machine learning, Software development, S3, DynamoDB",3.6,Machine Learning Engineer
Real,AI/ML Engineer,Maharashtra,4300000.0,"TensorFlow, Data modeling, Research, SQL, Product development",4.6,Machine Learning Engineer
TAC Security,Machine Learning Engineer,Bengaluru,150000.0,"Big data, Spark, Machine learning, Data science, Python",3.0,Machine Learning Engineer
Da Werben Services Private Limited,Deep Learning Engineer- Image Segmentation,Mumbai,800000.0,"TensorFlow, Image processing, Analysis skills, Machine learning, Deep learning",,Machine Learning Engineer
Nonstop Corporation,Machine Learning Engineer,Nāgpur,600000.0,"Machine learning, Data visualization, Leadership, Python",4.5,Machine Learning Engineer
Mindstix,Machine Learning Engineer,Pune,700000.0,"TensorFlow, Azure, Software deployment, Supply chain, Spark",4.0,Machine Learning Engineer
Promptcloud,Machine Learning Engineer - Remote - Only IIT/NIT's,Bengaluru,650000.0,"TensorFlow, Statistics, Elasticsearch, Data mining, Software deployment",4.3,Machine Learning Engineer
Capital Placement Services,Jr. Machine Learning Developer / Python Software Developer For Chandigarh,Gurgaon,700000.0,"Data structures, Selenium, Machine learning, Django, Python",,Machine Learning Engineer
upGrowth,AI-Powered Prompt Engineer,Remote,0.0,"Email marketing, Analysis skills, Digital marketing, Machine learning, SEO",5.0,Machine Learning Engineer
Word Publishing,Prompt Engineer,Mumbai,0.0,"Web development, Analysis skills, Machine learning, Natural language processing, AI",,Machine Learning Engineer
Constems-AI,Artificial Intelligence Intern,Remote,60000.0,"SAS, SQL, Machine learning, Data science, AI",,Machine Learning Engineer
TotHR Solutions,Al ML Engineer,Remote,1550000.0,"TensorFlow, CI/CD, Kubernetes, Big data, Spark",5.0,Machine Learning Engineer
groww,Machine Learning Engineer - Credit Risk,Bengaluru,0.0,"Big data, SQL, Machine learning, Python",4.6,Machine Learning Engineer
Google,"Senior Software Engineer, Machine Learning, Google Assistant",Bengaluru,0.0,"TensorFlow, Data structures, System design, Machine learning, Distributed systems",4.3,Machine Learning Engineer
Fairmatic,Machine Learning Engineer,Bengaluru,650000.0,"Statistics, Writing skills, SQL, AWS, Math",3.7,Machine Learning Engineer
Maersk,Machine Learning Engineer,Bengaluru,700000.0,"TensorFlow, CI/CD, Azure, Git, AWS",4.0,Machine Learning Engineer
Splunk,Principal Machine Learning Engineer,Hyderābād,5700000.0,"TensorFlow, Software deployment, Machine learning, Deep learning, Splunk",4.0,Machine Learning Engineer
Google,"Design Verification Engineer, Machine Learning, Silicon",Bengaluru,0.0,"Computer science, Image processing, Computer vision, FPGA, Electrical experience",4.3,Machine Learning Engineer
Machinellium Mavericks Projects and Consultants,Machine Learning Algorithm Developer,Hyderābād,400000.0,"Research, Java, Analysis skills, C++, C",,Machine Learning Engineer
ServiceNow,Senior Machine Learning Engineer,Hyderābād,850000.0,"Product development, Machine learning, Deep learning, Natural language processing, ServiceNow",4.4,Machine Learning Engineer
Vibertech Solutions,MACHINE LEARNING - TRAINEE,Andhra Pradesh,72000.0,"Writing skills, .NET, Machine learning, SEO, Natural language processing",3.0,Machine Learning Engineer
Qode,Machine Learning Engineer,Mumbai,0.0,"TensorFlow, Machine learning, Deep learning, AI, Communication skills",4.3,Machine Learning Engineer
LivetechIndia Institute,Machine learning trainer - Freelancer,Mumbai,162000.0,"Machine learning, Natural language processing, AI, Python, Teaching experience",,Machine Learning Engineer
Sourcedesk Global,– Machine Learning Engineer,Calcutta,1400000.0,"Statistics, Data structures, R, Java, Machine learning",4.5,Machine Learning Engineer
PayPal,Senior Machine Learning Scientist,Bengaluru,414000.0,"Customer retention, Customer service, Software deployment, Machine learning, Deep learning",3.7,Machine Learning Engineer
Lytx,Machine Learning Engineer,India,0.0,"Image processing, Computer vision, System architecture, SQL, AWS",4.0,Machine Learning Engineer
