company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
THE RRKS,Firewall network Engineer,India,420000.0,"Firewall, Computer networking",,Network Engineer
Whitefield Careers,Sr. Network Engineer,Pune,550000.0,"TCP, OSPF, DHCP, Analysis skills, Network protocols",,Network Engineer
dfcs technologies ltd,Field Network Engineer,Coimbatore,550000.0,"OSPF, LAN, BGP, Routing protocols, Computer networking",,Network Engineer
Micron,Associate Network Engineer,Sānand,3000000.0,,3.8,Network Engineer
Soffit Infrastructure Services (P) Ltd,Network Engineer L1,Bengaluru,1800000.0,"TCP, Azure, Software troubleshooting, OSPF, LAN",4.3,Network Engineer
CabirX,Network Engineer,Remote,250000.0,"TCP, LAN, PRTG, Firewall, DHCP",,Network Engineer
SmartEntry,Network Engineer,India,240000.0,"Operating systems, Software troubleshooting, Network protocols, Routing protocols, Computer networking",,Network Engineer
iSprout,Network Engineer,Bengaluru,0.0,"Network administration, Software troubleshooting, Firewall, Network protocols, Computer networking",,Network Engineer
Autobahn Trucking Corporation Pvt. Ltd.,Jr. Network Engineer/Network Engineer,Cochin,186000.0,"Firewall, Analysis skills, Computer networking, Communication skills",,Network Engineer
Bloom Electronics Private Limited,Network Engineer,Kāndla,210000.0,"TCP, Azure, Ansible, OSPF, Firewall",,Network Engineer
Team Computers Pvt Ltd,Network Engineer L1,India,234000.0,"Operating systems, Network management, Computer networking, IT, Network engineering",,Network Engineer
Renovision Automation Services Pvt. Ltd,Network Engineer,Mumbai,850000.0,"QoS, Software deployment, OSPF, BGP, Routing protocols",3.7,Network Engineer
Konverge Technologies Private Limited,Network Engineer (Load Balancer),India,450000.0,"TCP, CSS, Load balancing, SSL, Network engineering",3.8,Network Engineer
Tanla Platforms,NOC ENGINEER - NETWORK,Hyderābād,0.0,"Firewall, Computer networking, Network monitoring",3.7,Network Engineer
VisionaryHire,Network Engineer,Delhi,510000.0,"OSPF, LAN, Firewall, DHCP, BGP",,Network Engineer
Hansen Technologies,Network Engineer,Pune,500000.0,"Load balancing, OSPF, Firewall, ITIL, BGP",4.0,Network Engineer
NTT DATA,Network Engineer - L1 (Routing & Switching),Hyderābād,600000.0,"Software troubleshooting, Research & development",3.8,Network Engineer
Capgemini,Network Engineer | 4 to 6 Years | Pan India |,Bengaluru,550000.0,"LAN, Firewall, BGP, WAN, IPsec",3.8,Network Engineer
jOKER fiBER,Network Engineer,Tiruchchirāppalli,550000.0,,,Network Engineer
Diebold Nixdorf,Advanced Network Engineer,Hyderābād,0.0,,3.6,Network Engineer
Qualcomm,Network Engineer,Hyderābād,600000.0,"TCP, Data center experience, Ansible, OSPF, LAN",3.9,Network Engineer
RealPage India,Network Engineer I,Hyderābād,650000.0,"Ansible, Load balancing, OSPF, LAN, Visio",3.6,Network Engineer
Sempersol,Network Engineer,India,150000.0,"TCP, Firewall, Network protocols, Computer networking, TCP/IP",,Network Engineer
ITFMS INFOTECH PVT LTD,Network Engineer ( 3+ years experience ),India,350000.0,"TCP, OSPF, LAN, Windows, DHCP",,Network Engineer
Trend India Business Centre PVT LTD,IT Network Engineer,Chennai,420000.0,"Software troubleshooting, Firewall, IT support, Network engineering, VPN",,Network Engineer
Alok Computers,Network Engineer,Visakhapatnam,330000.0,"CCTV, Computer networking, IT, Network engineering, Communication skills",,Network Engineer
Swiggy,Network Engineer II View Jobs,Bengaluru,3000000.0,"Software deployment, Firewall, AWS, Routing protocols, WAN",3.6,Network Engineer
Lenovo,Network and Firewall L2 Engineer,Bengaluru,450000.0,"TCP, OSPF, Firewall, Analysis skills, Network protocols",3.9,Network Engineer
Qtek Systems,Network Engineer L1 & L2,Mumbai,400000.0,"Statistics, Software troubleshooting, Network engineering",2.0,Network Engineer
Ahana Systems and Solutions,Network Engineer L1,Bengaluru,1800000.0,"Firewall, Communication skills",4.4,Network Engineer
Velox Solutions,Hardware & Network Engineer,India,210000.0,"Operating systems, LAN, Firewall, IT, Linux",,Network Engineer
CosmoData Technologies Pvt Ltd,Network Engineer ( US Based IT Company),Mumbai,300000.0,"Marathi, Performance tuning, TCP, Management, LAN",,Network Engineer
Yernest Compactivity,IT Network and Service Engineer,India,240000.0,"Operating systems, Routing protocols, Computer networking, IT, Network engineering",,Network Engineer
Takyon Networks,Network Engineer,Kākori,300000.0,"TCP, LAN, Network infrastructure, Routing protocols, WAN",3.0,Network Engineer
SABNEXT,Network Engineer,Hyderābād,0.0,"Microsoft Windows Server, Azure, LAN, Windows, VMWare",,Network Engineer
kothari associates,Network Engineer,India,378000.0,"Azure, English, Microsoft Office, Computer networking, Network engineering",,Network Engineer
4 bell technology,Network Engineer,India,450000.0,"LAN, Firewall, DHCP, Routing protocols, WAN",,Network Engineer
LSEG (London Stock Exchange Group),Network Engineer,Bengaluru,550000.0,"TCP, Load balancing, OSPF, LAN, English",3.8,Network Engineer
SaiYash Technologies,Network Engineer,Pune,550000.0,"Network engineering, VPN",,Network Engineer
Stellar Innovations,Network Engineer,Sholinghur,3600000.0,,3.6,Network Engineer
Nexapp Technologies pvt.ltd,Sr. Network Engineer,India,0.0,"TCP, Customer service, OSPF, Firewall, DHCP",,Network Engineer
SJ INNOVATION,Intern Network Engineer (Onsite) - Goa,Goa,0.0,"Firewall, Linux",3.7,Network Engineer
Skydot Infotech,Network Engineer,Munger,270000.0,"TCP, LAN, DHCP, Computer networking, DNS",,Network Engineer
Inspace Technologies Pvt Ltd,Network Engineer,Gurgaon,390000.0,"LAN, Firewall, Computer networking, MPLS, Network engineering",,Network Engineer
Payment Gateway Solution Pvt. Ltd.,Network and Security Engineer,Mumbai,850000.0,"Windows, Firewall, Linux, Communication skills",,Network Engineer
Bitagridiron,Network Engineer L2,Pune,420000.0,"Computer science, Operating systems, English, Network protocols, Routing protocols",,Network Engineer
Infygain Technologies,hardware and network engineer,India,270000.0,"Software troubleshooting, Network management, Computer networking, IT, TCP/IP",,Network Engineer
PureSoftware Technologies Pvt Ltd,Network Engineer,India,0.0,"Load balancing, Cisco ASA",3.4,Network Engineer
CIPL,Network Engineer CCNP,Mumbai,486000.0,"TCP, Firewall, IDS, Network protocols, Routing protocols",,Network Engineer
IndusViva Health Sciences Pvt Ltd,Network Engineer,Bengaluru,0.0,"Firewall, Network protocols, Computer networking, IT, Network engineering",4.0,Network Engineer
Adobe,Network Engineer 4,Bengaluru,3600000.0,"Azure, Ansible, OSPF, Visio, Git",4.2,Network Engineer
Acma Computers Pvt Ltd,Network Engineer - L1 & L2,India,0.0,,3.3,Network Engineer
BIOS Middle East Group,Network Engineer,Bengaluru,500000.0,"QoS, TCP, OSPF, English, Network protocols",3.4,Network Engineer
Travelsees,Network Engineer,India,240000.0,"Software troubleshooting, LAN",,Network Engineer
Green Web software Development Pvt. Ltd.,Network & Fiber Engineer,India,270000.0,"Network protocols, Routing protocols, Computer networking, DNS, IPsec",,Network Engineer
Aritha,Network Engineer,Bengaluru,650000.0,"5G, Firewall, 4G/LTE",3.3,Network Engineer
Butterfly Groups,Network Engineer - CCNP,Thiruvananthapuram,840000.0,"Network infrastructure, DHCP, BGP, Network engineering, Communication skills",,Network Engineer
"Richard Fleischman & Associates, Inc.",Senior Network Engineer,Remote,0.0,"FTP, OSPF, LAN, Visio, Microsoft Office",3.3,Network Engineer
Green Web software Development Pvt. Ltd.,Network & Field Engineer,India,270000.0,"Network protocols, Routing protocols, Computer networking, DNS, IPsec",,Network Engineer
RemoteStar Ltd,Network Engineer,Bengaluru,650000.0,"Data center experience, Load balancing, BGP, Routing protocols, Python",3.7,Network Engineer
Brilliant Technologies,Hardware & Network Engineer,Ongole,90000.0,"Operating systems, Routing protocols, Computer networking, IT, Network engineering",,Network Engineer
IBS Software,Engineer - Network Operations Centre,Kerala,0.0,"Network administration, Incident management, ITIL, Communication skills",3.8,Network Engineer
Patsav,Network Engineer,India,0.0,"CRM software, Telugu, English, Windows, Firewall",3.7,Network Engineer
Acute Informatics Pvt. Ltd,Network Engineer,Chennai,350000.0,"CCTV, English, Windows, Firewall, Computer networking",3.3,Network Engineer
Matrix Business Machines Pvt Ltd,Desktop & Network Engineer,India,3096000.0,"Software troubleshooting, Windows, Firewall",4.1,Network Engineer
Eajami IT Solutions,Network Engineer,Pune,0.0,,,Network Engineer
Alten Calsoft Labs,Network Engineer BNG,Gurgaon,450000.0,"DHCP, Network management, MPLS, Communication skills, VPN",3.8,Network Engineer
arjuna natural extracts,Junior Network Administrator,Cochin,200000.0,"Software troubleshooting, Firewall, IDS, Communication skills, Network security",,Network Engineer
scymes services pvt limited,Network Engineer L2,India,240000.0,"Microsoft Outlook, Software troubleshooting, Software deployment, Windows, Microsoft Office",,Network Engineer
SRM IST DELHI NCR CAMPUS,Network Engineer,India,288000.0,"TCP, OSPF, LAN, Analysis skills, Network protocols",,Network Engineer
Junosys Networks pvt.ltd,Hardware & Network Engineer,India,0.0,"Computer science, Operating systems, Software troubleshooting, Routing protocols, Computer networking",,Network Engineer
Creative Infotech Solutions PVT ltd,Network Engineer (Active),Bharūch,210000.0,"Cisco ISE, AutoCAD, Visio, Technical support, Computer networking",,Network Engineer
Axlelines Technologies Pvt Ltd,Network Engineer,Panvel,150000.0,"TCP, Operating systems, Windows, Firewall, DHCP",,Network Engineer
Larsen & Toubro,Senior Network Engineer,India,850000.0,"Network administration, Azure, OSPF, LAN, Databases",3.4,Network Engineer
IG Group,Network Engineer,Bengaluru,650000.0,"Data center experience, Load balancing, BGP, Routing protocols, Python",2.7,Network Engineer
NAVNIT GROUP,Network Engineer (Firewall),Chennai,390000.0,"Firewall, Network engineering, Cisco ASA, Network security, VPN",,Network Engineer
i-Source Infosystems,Network Engineer,Pune,250000.0,"Load balancing, LAN, Firewall, Solarwinds, MPLS",3.3,Network Engineer
KUCHIMANCHI AND GAUTHAM DATA MANAGEMENT SERVICES,L2 Voice & Network Engineer,Hyderābād,750000.0,"Avaya, Call center, Load balancing, Firewall, DHCP",,Network Engineer
Alok Computers,Senior Network Engineer,Vāsco Da Gāma,420000.0,"Computer networking, Linux, Network engineering, Communication skills",,Network Engineer
Acute Informatics Pvt. Ltd,Network Admin,Bengaluru,300000.0,Firewall,3.3,Network Engineer
APH Solutions,Network Engineer,Chennai,500000.0,"OSPF, LAN, Firewall, BGP, Routing protocols",,Network Engineer
"Stefanini, Inc",Network Engineer II,Noida,550000.0,"Cisco ISE, iOS, OSPF, LAN, Firewall",3.8,Network Engineer
Qtek Systems,Network Field Engineer,Bhopal,350000.0,"Software troubleshooting, Computer literacy, LAN, English, Hindi",2.0,Network Engineer
KIPL Global,L2 Network Engineer,Pune,0.0,"TCP, OSPF, PRTG, Firewall, DHCP",,Network Engineer
Dr. Nivedita Dadu's Dermatology Clinic,IT & Network Engineer,Rajouri Garden,550000.0,,5.0,Network Engineer
PROLINK COMPUTERS PVT.LTD,Network Engineer,India,0.0,"OSPF, Configuration management, Embedded software, BGP, Network monitoring",,Network Engineer
Extreme Networks,SR NETWORK ENGINEER 9635 - Routing/Switching - CCNA/Network+,Bengaluru,800000.0,"TCP, Incident management, Software troubleshooting, OSPF, Firewall",3.9,Network Engineer
Ensocode,Network Engineer,India,1050000.0,"TCP, Azure, Software troubleshooting, OSPF, Firewall",,Network Engineer
CloudSmartz,Network Engineer,Chandigarh,0.0,"TCP, Oracle, BGP, Routing protocols, MPLS",3.4,Network Engineer
Dhal Information System Pvt Ltd,Senior Network Engineer,Vadodara,1350000.0,"TCP, Load balancing, OSPF, Network protocols, BGP",,Network Engineer
Accenture,Network Infrastructures-Operations Engineer,Calcutta,0.0,,3.8,Network Engineer
Nanoprecise,Senior Network Engineer (6-10years),India,1250000.0,"Internet of things, LAN, English, Hindi, Network engineering",,Network Engineer
Wayfair,"Network Engineer, Platforms",Bengaluru,0.0,"Network administration, Network installation, Performance tuning, TCP, System administration",2.9,Network Engineer
Warrior tech solutions,Network Engineer,Bengaluru,390000.0,"Microsoft Access, Operating systems, LAN, Routing protocols, WAN",,Network Engineer
Syncwell Infotech Private Limited,Network Engineer,Noida,1700000.0,"XML, Load balancing, Firewall, Routing protocols, Computer networking",,Network Engineer
Airspace Broadband,NETWORK ENGINEER (NETWORK OPERATIONS CENTER),India,0.0,Linux,1.0,Network Engineer
Dixit Infotech,Network Engineer L2,Mumbai,4800000.0,"Firewall, Network management, Computer networking, MPLS",4.0,Network Engineer
Linkwave Technologies,L1 Network Engineer,India,198000.0,"TCP, Software troubleshooting, Technical support, PRTG, Firewall",,Network Engineer
Dixit Infotech Services Pvt. Ltd,Network Engineer L2,Mumbai,0.0,"Firewall, Computer networking, MPLS",4.0,Network Engineer
Anexas Europe,Urgently require Server /Network Administrator,Bengaluru,300000.0,"Cloud infrastructure, Azure, Google Cloud Platform, .NET, Firewall",,Network Engineer
Bridging Technologies,Network Engineer,Mohali,420000.0,"Operating systems, Software troubleshooting, Software deployment, LAN, English",,Network Engineer
Genesis HR Services,Hardware & Network Engineer,India,200000.0,"Operating systems, Computer networking, IT, Network engineering",,Network Engineer
Primecare,Hardware Network Engineer,India,348000.0,"Operating systems, Network management, Computer networking, IT, Network engineering",,Network Engineer
Hotel Simsan,Network Admin,Chennai,306000.0,Network administration,,Network Engineer
SHIVA SHIKSHA SADAN,Network Engineer,Sonipat,120000.0,"Microsoft Excel, Organizational skills, Phone etiquette",,Network Engineer
VELS University,Network Engineer,India,0.0,"TCP, LAN, Firewall, DHCP, IDS",,Network Engineer
Coforge Ltd.,Network Engineer,Gurgaon,450000.0,"Operating systems, VoIP",3.5,Network Engineer
Technext Technosoft,Network Engineer,Durgapur,3600000.0,"LAN, Computer networking",3.8,Network Engineer
Soffit Infrastructure Services (P) Ltd.,Junior Network Engineer,Cochin,84000.0,Firewall,,Network Engineer
Refulgence,"Network Engineer (CCNA, CCNP)",Chennai,500000.0,"Network administration, Analysis skills, Computer networking, Juniper",3.7,Network Engineer
Vays Infotech,Network Engineer,Bengaluru,1800000.0,"Network administration, Firewall",4.1,Network Engineer
Engage Experts,Network Engineer,Vadodara,396000.0,"Network installation, Software troubleshooting, Firewall, Computer networking, DNS",,Network Engineer
Susoft Solutions,Junior Network Administrator,India,0.0,"Windows, Computer networking, CentOS, Linux, Leadership",1.0,Network Engineer
Koch Global Services,Network Engineer - Specialist,Bengaluru,550000.0,,3.8,Network Engineer
Tikona Infinet,NOC Engineer,India,0.0,"Incident management, Network protocols, Network monitoring",3.4,Network Engineer
ColorTokens,Network Administrator,Bengaluru,500000.0,"VMWare, vCenter",2.7,Network Engineer
Hotel Simsan,Network Engineer,Chennai,342000.0,"TCP, OSPF, DHCP, TCP/IP, Network engineering",,Network Engineer
Emgage,Network Engineer,Ahmedabad,0.0,"Network administration, Firewall, Scripting, Network engineering, Desktop administration",4.5,Network Engineer
Alten Calsoft Labs,Network Engineer IP/MPLS,Gurgaon,450000.0,"TCP, OSPF, Network protocols, BGP, MPLS",3.8,Network Engineer
Arun Kapital Networks,Network Engineer (Project Incharge),Hyderābād,2520000.0,"LAN, Analysis skills, Computer networking, Project implementation, Communication skills",3.6,Network Engineer
Light & Wonder,Network Engineer,Bengaluru,450000.0,"TCP, Microsoft Excel, OSPF, Visio, Firewall",4.0,Network Engineer
Xtranet Technologies Private Limited,Network Engineer,Mumbai,1000000.0,"iOS, Firewall, Computer networking",,Network Engineer
Three Ess Computer Services (I) Pvt. Ltd.,L1 Network Engineer,India,570000.0,"Microsoft Access, Software troubleshooting, Firewall, BGP, Computer networking",4.4,Network Engineer
