company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
Notops Software Pvt Ltd.,Software Engineer,India,350000.0,"Kubernetes, Java, AWS, JavaScript, Distributed systems",,Software Engineer
NetApp,Software Engineer,Bengaluru,550000.0,"Test cases, Communication skills, Python, PowerShell",4.1,Software Engineer
Boston Consulting Group,Software Engineer - X Delivery,Gurgaon,600000.0,"Microsoft Powerpoint, CI/CD, Azure, Oracle, Cloud architecture",4.3,Software Engineer
Boston Consulting Group,Global IT Software Engineer Specialist,Gurgaon,600000.0,"Salesforce Marketing Cloud, TestNG, Microsoft Excel, Microsoft Outlook, Test management tools",4.3,Software Engineer
Windfall Production Pvt Ltd,Junior Software Engineer,India,150000.0,"CI/CD, Azure, Software troubleshooting, React, Kubernetes",,Software Engineer
BrowserStack,Software Development Engineer in Test (SDET),Remote,0.0,"Node.js, Selenium, Ruby, Software testing, SaaS",4.3,Software Engineer
"Deltek, Inc.",Software Engineer,Remote,0.0,"CI/CD, Program management, Node.js, React, C#",4.5,Software Engineer
Fio technologies,Software Engineer,Remote,42000.0,"React, .NET, Java, AI, MySQL",,Software Engineer
Distinct Infotech Solutions,Software Engineer,Remote,210000.0,"Azure, CSS, React, Kubernetes, .NET Core",,Software Engineer
Ecolab,Associate Software Engineer,Bengaluru,950000.0,"Software troubleshooting, Salesforce",3.7,Software Engineer
NOKIA,Software Engineer,India,0.0,"CI/CD, Kubernetes, DevOps, Git, Bloomberg",4.0,Software Engineer
NetApp,Software Engineer,Bengaluru,550000.0,"Go, Kubernetes, Databases, Microservices, C++",4.1,Software Engineer
Microsoft,Software Engineer,Hyderābād,4200000.0,"Azure, Machine learning, Software development",4.2,Software Engineer
PayPal,Software Engineer 2,Chennai,600000.0,"Performance tuning, Data modeling, Big data, Spark, Apache Hive",3.7,Software Engineer
Visionary Recruitment Service Private Limited,Software Engineer,Hyderābād,1000000.0,"CI/CD, Software troubleshooting, React, DevOps, MongoDB",,Software Engineer
OrangeSiri India Private Limited,Software Engineer-Bot,Remote,1750000.0,"Node.js, English, Google Cloud Platform, Java, Natural language processing",,Software Engineer
NetApp,Software Engineer (Python),Bengaluru,550000.0,"Node.js, MongoDB, Databases, Microservices, Analysis skills",4.1,Software Engineer
Turing,Software Engineer (vetting),Remote,0.0,"Data modeling, Cloud infrastructure, Node.js, React, Google Cloud Platform",4.0,Software Engineer
Akamai,Software Development Engineer in Test II_Remote,Remote,0.0,Distributed systems,4.6,Software Engineer
Zeta Global,Software Engineer,Bengaluru,600000.0,"Cassandra, English, Java, Digital marketing, PostgreSQL",3.5,Software Engineer
"Anthology, Inc.",Associate Software Engineer I,Chennai,650000.0,"Software troubleshooting, Data structures, Test-driven development, English, Java",3.6,Software Engineer
Herbspro.com,Software Engineer I,Remote,250000.0,"CI/CD, Power BI, Azure, Web development, Database development",,Software Engineer
Accenture,Software Development Engineer,Hyderābād,0.0,"Performance tuning, Azure, Cassandra, NoSQL, MongoDB",3.8,Software Engineer
Hashedin,Software Engineer,Karnataka,0.0,"Blogging, Cloud infrastructure, DevOps, Data structures, Java",4.2,Software Engineer
DHL,Software Engineer,Indore,550000.0,"CI/CD, Azure, Node.js, React, Kubernetes",3.9,Software Engineer
Shalom World TV,Junior Software Engineer,Kerala,0.0,"CI/CD, Azure, Software troubleshooting, React, Kubernetes",,Software Engineer
Finewebarts Web Solutions,Software Engineer,Remote,1250000.0,"Azure, Oracle, React, WordPress, MongoDB",,Software Engineer
infiniti soft system,Software Developer,Bengaluru,1304000.0,"Relational databases, Microsoft SQL Server, SSRS, English, Java",,Software Engineer
Allstate,Software Engineer II,Pune,726500.0,"Oracle, SQL, Supervising experience, Quality assurance, Scripting",3.5,Software Engineer
SIXT India,Software Development Engineer I (Salesforce),Bengaluru,830000.0,"Cloud infrastructure, Ant, XML, Customer service, Salesforce",3.5,Software Engineer
NORAH CLINICAL SOLUTION,Software Developer,India,0.0,"JBoss, Oracle, CSS, Software troubleshooting, Tomcat",3.4,Software Engineer
"Red Hat, Inc.",Software Engineer,Pune,745500.0,"Jira, Oracle, CSS, Kubernetes, Web development",4.2,Software Engineer
ARM,Embedded /Frimware Senior Software Engineer,Bengaluru,650000.0,"CSS, Firmware, OS Kernels, C, Embedded software",4.4,Software Engineer
QUEST INNOVATIVE SOLUTIONS,Software Engineer - Freshers,Thiruvananthapuram,486000.0,".NET, Java, PHP, Data science, AI",,Software Engineer
unnayan defence technologies,Junior Software Engineer,Hyderābād,500000.0,"TensorFlow, Statistics, Software troubleshooting, Calculus, Quality assurance",,Software Engineer
Infosys,Embedded Software Developers,Bengaluru,550000.0,"ADAS, Pricing, Embedded software, Agile, SDLC",3.6,Software Engineer
Apple,Embedded Power Software Engineer,Bengaluru,0.0,"5G, iOS, C++, Electrical experience, C",4.1,Software Engineer
Ceremorphic,"Software Engineer, Embedded Systems",Hyderābād,0.0,"FPGA, OOP, OS Kernels, C++, C",2.8,Software Engineer
ValetEZ,Software Engineer - Embedded,Bengaluru,0.0,"Software troubleshooting, C++, C, Embedded software, Software development",,Software Engineer
embedUR systems,Embedded Software Development Engineer,Chennai,500000.0,"Software troubleshooting, Internet of things, Firmware, OS Kernels, Analysis skills",3.8,Software Engineer
Nordson,Software Engineer I,Bengaluru,700000.0,"Software troubleshooting, React, Linux",3.3,Software Engineer
ZF,Senior Software Engineer,Bengaluru,750000.0,Embedded software,3.9,Software Engineer
TestCore IT Solutions,Software Engineer,Hyderābād,1000000.0,"Git, .NET, Java, C++, C",,Software Engineer
vTitan Corporation,Embedded ​ Software Engineer,Chennai,4200000.0,"Software troubleshooting, English, C++, C, Software development",3.9,Software Engineer
Google,"Software Engineer, Kernel and Firmware, Silicon",Hyderābād,0.0,"Schematics, Software deployment, Firmware, System design, OS Kernels",4.3,Software Engineer
Vir Innovations Private Limited,Software Engineer,India,700000.0,"TCP, Image processing, OOP, C++, C",,Software Engineer
Accenture,Software Development Engineer,Bengaluru,0.0,"OOP, Embedded software, Communication skills",3.8,Software Engineer
Aptiv plc,Software Engineering - Intern,Bengaluru,0.0,"Embedded software, Software development",3.5,Software Engineer
Oracle,Software Developer,Bengaluru,700000.0,"Oracle, Kubernetes, System design, Java, Application development",3.8,Software Engineer
NVIDIA,Software Engineer,Bengaluru,550000.0,"Go, Kubernetes, Data structures, Windows, Java",4.5,Software Engineer
Speed Engineering Solutions,System Software engineer - (Electronics - Embedded Skills),Pune,500000.0,"Visio, Programmable logic controllers, Embedded software",3.8,Software Engineer
Susan Future Technologies Private Limited,Graduate Software Engineer,India,90000.0,"MATLAB, Data structures, System design, Java, C++",,Software Engineer
Arista Networks,Software Engineer (Systems),Bengaluru,650000.0,"Test automation, DHCP, C++, C, Computer networking",4.1,Software Engineer
Microsoft,Software Engineer,Noida,550000.0,"Statistics, Data modeling, Azure, Customer service, C#",4.2,Software Engineer
kinara,"Software Engineer, Embedded",Hyderābād,0.0,"TensorFlow, Image processing, Windows, Analysis skills, C++",4.1,Software Engineer
Google,"Software Engineering III, Embedded",Bengaluru,0.0,"Data structures, System design, OS Kernels, C++, C",4.3,Software Engineer
Medtronic,Software Engineer II,India,0.0,"MATLAB, Signal processing, English, C++, Electrical experience",3.8,Software Engineer
Barracuda Networks Inc.,Software Engineer,India,0.0,"Software troubleshooting, Git, Windows, Analysis skills, C++",3.5,Software Engineer
Spectrum Talent Management,Embedded Software Developer,Bengaluru,650000.0,"System design, Git, OOP, OS Kernels, C++",3.3,Software Engineer
QuEST Global,Software Development Engineer,Hyderābād,500000.0,"Operating systems, English, Analysis skills, C++, C",3.7,Software Engineer
Bosch Group,IN_RBAI_Software Engineer,Bengaluru,600000.0,"Automotive electrical systems, Power BI, Oracle, CSS, C#",4.1,Software Engineer
Arista Networks,Software Engineer (Wifi/ Embedded),Bengaluru,0.0,"QoS, Computer science, LAN, Test automation, OS Kernels",4.1,Software Engineer
Inceptial Tech,Software Engineer,Remote,0.0,"TCP, Internet of things, REST, APIs, Linux",4.3,Software Engineer
Tesco Technology,Software Development Engineer II,Bengaluru,450000.0,"Azure, NoSQL, Java, SQL, APIs",3.8,Software Engineer
Tesco,Software Development Engineer II,Bengaluru,4200000.0,Agile,3.8,Software Engineer
Yash Technologies,Software Engineer - IoT,Pune,0.0,"CI/CD, Software deployment, DevOps, Continuous integration, UI",3.7,Software Engineer
Robosoft,Software Engineer (Model-Based Testing),Bengaluru,700000.0,"MATLAB, Test automation, Unit testing",3.9,Software Engineer
Avin Systems,Software Engineer,Bengaluru,650000.0,"Unit testing, Root cause analysis",4.0,Software Engineer
Strix Systems,Software Development Engineer,Mumbai,550000.0,"LAN, C++, C, Software development, Linux",2.8,Software Engineer
"Advanced Micro Devices, Inc",Software Development Engineer 2,Hyderābād,0.0,"FPGA, Data structures, C++, Quality assurance, C",4.0,Software Engineer
Liebherr CMCtec India Private Limited,Engineer - Embedded Software Testing,Pune,0.0,"Jira, MATLAB, Azure, DevOps, Git",3.8,Software Engineer
Vruthii,Software Engineer,Bengaluru,400000.0,"TCP, Microsoft Access, Software troubleshooting, XML, Visual Studio",,Software Engineer
TeamF1 Networks,Software Engineer (OpenWRT),India,0.0,"C++, C, Network management, Network protocols, Linux",3.7,Software Engineer
Consort Digital,Software Engineer _ Embedded Developer,Farīdābād,450000.0,"Schematics, Software troubleshooting, C++, C, Software development",4.0,Software Engineer
Microsoft,Senior Software Engineer,Bengaluru,600000.0,"Cloud infrastructure, Azure, Operating systems, Microsoft Office, C++",4.2,Software Engineer
Analog Devices,Associate Software Engineer – Embedded Testing,Bengaluru,700000.0,Python,3.9,Software Engineer
Qualcomm,WLAN Software Engineer,Bengaluru,550000.0,"Analysis skills, C, Embedded software, Test cases, Communication skills",3.9,Software Engineer
NVIDIA,System Software Engineer,Pune,750000.0,"Operating systems, System architecture, Windows, OS Kernels, C++",4.5,Software Engineer
Enfabrica,Embedded Functional Test Software Engineer,Hyderābād,4200000.0,"TensorFlow, CI/CD, TCP, Git, OS Kernels",5.0,Software Engineer
Arista Networks,Software Engineer ( DPDK),Bengaluru,650000.0,"QoS, Test automation, C++, C, Computer networking",4.1,Software Engineer
Aptiv plc,Advanced Software Engineer,Bengaluru,750000.0,"Product development, Telecommunication, IT",3.5,Software Engineer
Panasonic,Software Engineer - COMS/ Loyalty,Pune,700000.0,"TCP, Project planning, Application development, OS Kernels, C++",3.8,Software Engineer
Embedded Technology Labs,System Software Engineer,Mumbai,400000.0,"Application development, Ethernet, Linux",1.0,Software Engineer
Axiado,Senior Software Engineer,Hyderābād,500000.0,"Node.js, Software troubleshooting, R, Encryption, C++",4.1,Software Engineer
Maruti Suzuki India Ltd,Software Engineer (C#),Gurgaon,650000.0,"Software deployment, Visual Studio, C#, .NET, SQL",3.8,Software Engineer
Google,"Software Engineer, Power and Performance Software",Bengaluru,0.0,"Software deployment, Firmware, System design, Android, OS Kernels",4.3,Software Engineer
Arista Networks,Software Engineer (Routing),Bengaluru,650000.0,"Computer science, Data center experience, Kubernetes, C++, C",4.1,Software Engineer
Accenture,Advanced Embedded System Engineering-Software Development Engineer,Bengaluru,0.0,"System architecture, System design, Git, C++, C",3.8,Software Engineer
Grundfos Holding A/S,Senior Software Development Engineer- Embedded C,Chennai,700000.0,"MATLAB, Test automation, DHCP, Embedded software, Continuous integration",4.0,Software Engineer
Aptiv plc,Radar Resim Software Engineer,Bengaluru,750000.0,"Jira, ADAS, Signal processing, Git, C++",3.5,Software Engineer
"Advanced Micro Devices, Inc",MTS Software Development Eng.,Hyderābād,600000.0,"FPGA, C++, C, Communication skills, Python",4.0,Software Engineer
Grundfos Holding A/S,Software Development Engineer,Chennai,700000.0,"Visual Studio, C#, Visio, Windows, .NET",4.0,Software Engineer
Molex,Embedded Software Developer,Bengaluru,450000.0,"Computer science, 5G, Git, English, C++",3.6,Software Engineer
Analog Devices,Software Engineer – Embedded Testing,Bengaluru,1200000.0,"MATLAB, Quality assurance, C, Embedded software, Software testing",3.9,Software Engineer
QuEST Global,BLE - Software Engineer,Thiruvananthapuram,650000.0,"Software troubleshooting, C, Embedded software, APIs",3.7,Software Engineer
Arista Networks,Software Engineer (Platform),Bengaluru,550000.0,"Test automation, C++, C, Computer networking, Software development",4.1,Software Engineer
Lekha Wireless,Software Engineer PHY JD,Bengaluru,450000.0,"Signal processing, 5G, Firmware, English, Analysis skills",4.2,Software Engineer
Tesco Technology,Software Development Manager,Bengaluru,3000000.0,"Java, Product development, Agile",3.8,Software Engineer
Apple,Software Development Engineer - Factory Test Station,Bengaluru,0.0,"TCP, Internet of things, Big data, Firmware, Objective-C",4.1,Software Engineer
Ambetronics Engineers Pvt. Ltd.,Embedded Software Developer,Mumbai,300000.0,"FTP, TCP, Software troubleshooting, Internet of things, Embedded software",2.5,Software Engineer
Reventech Engineering Services,Software Engineer- HMI,Bengaluru,0.0,"Jira, Git, English, Java, C++",,Software Engineer
nVent,Sr. Software Engineer – Embedded Systems,Bengaluru,850000.0,"Jira, TCP, Software troubleshooting, Firmware, Git",3.7,Software Engineer
INTEL,GPU Network Software Engineer,Bengaluru,550000.0,"CI/CD, TCP, Go, C, Network management",3.9,Software Engineer
Testcore Solutions,Software Development Validation,Bengaluru,1000000.0,"Java, Assembly, Embedded software, Software development, Unit testing",,Software Engineer
Qualcomm,GNSS - Location Tech Software Engineer,Bengaluru,550000.0,"MATLAB, Signal processing, Data analysis skills, Java, C++",3.9,Software Engineer
Cogoport,Software Development Engineer - I / II / III (Front-end),Mumbai,800000.0,"React, JavaScript, Angular, UX, Scalability",2.9,Software Engineer
NVIDIA,System Software Engineer - GPU Profiling,Pune,750000.0,"Operating systems, C++, C, Assembly, APIs",4.5,Software Engineer
Arista Networks,Software Engineer- SONiC,Bengaluru,650000.0,"Test automation, C++, Docker, C, Redis",4.1,Software Engineer
Onevega system India Pvt Ltd,Senior Software Engineer,Bengaluru,550000.0,"Java, Assembly, JavaScript, Embedded software",,Software Engineer
AGCO,Software Engineer - Autosar,Pune,650000.0,"Software troubleshooting, Electrical experience, Embedded software, Ethernet, Debugging",3.9,Software Engineer
Boston Consulting Group,Global IT Software Engineer Senior Manager & Chapter Lead,Gurgaon,600000.0,"Node.js, CSS, React, DevOps, Information security",4.3,Software Engineer
Zettaone Technologies,Software Engineer,Bengaluru,800000.0,"FPGA, Laboratory experience, Git, C++, C",4.1,Software Engineer
Larsen & Toubro,Sr. Software Engineer â€“ Radar UI Design (JD#RSW02),Bengaluru,600000.0,"Operating systems, Windows, C++, C, UI",3.4,Software Engineer
Sun King,"Software Engineer, Infrastructure",Remote,0.0,"CI/CD, Performance tuning, Elasticsearch, TCP, Kubernetes",4.2,Software Engineer
Raja Bahadur International Ltd,OCPP Software Engineer,Pune,0.0,"Software troubleshooting, Load balancing, Git, Java, Analysis skills",,Software Engineer
unnayan defence technologies,Senior Software Engineer,Hyderābād,800000.0,"Image processing, Software troubleshooting, Computer vision, Calculus, SQL",,Software Engineer
Ciena,Software Engineer,Gurgaon,800000.0,"Embedded software, Software development, Linux",4.2,Software Engineer
Hewlett Packard Enterprise,Senior Systems/Software Engineer,Bengaluru,0.0,"TCP, DevOps, English, Local language, Analysis skills",4.2,Software Engineer
Light & Wonder,Software Engineer,Bengaluru,900000.0,"CI/CD, TCP, Rust, Internet of things, R",4.0,Software Engineer
Tesco Bengaluru,Software Development Engineer III,Bengaluru,0.0,"Agile, Communication skills",3.9,Software Engineer
"Advanced Micro Devices, Inc",SMTS Software Development Eng.,Hyderābād,600000.0,"5G, Firmware, Git, OOP, C++",4.0,Software Engineer
Western Digital,"Senior Engineer, Software Engineering (Firmware Development)",Bengaluru,600000.0,"SAFe, FPGA, System design, OOP, Analysis skills",3.7,Software Engineer
NielsenIQ,Senior Software Engineer - IBMi,Pune,0.0,"Node.js, WebSphere, DB2, SQL, JavaScript",3.8,Software Engineer
Synaptics Inc.,"Software Engineer, Wireless Connectivity MCU",Bengaluru,900000.0,"Firmware, English, Analysis skills, C, Machine learning",3.2,Software Engineer
Ericsson,Software Development Engineer III,Bengaluru,750000.0,"Operating systems, System architecture, Firmware, Git, OS Kernels",4.0,Software Engineer
Synaptics Inc.,"Staff Software Engineer, Embedded & Edge AI MCU Software",Bengaluru,900000.0,"Firmware, Analysis skills, C++, C, Machine learning",3.2,Software Engineer
SMARTPADDLE TECHNOLOGY,Software Engineer II,Bengaluru,700000.0,"Data modeling, NoSQL, Java, Databases, REST",3.4,Software Engineer
MapuSoft Technologies,Software Development Engineer,Chennai,600000.0,"Windows, Java, C++, C, Software development",3.3,Software Engineer
Motorola Solutions,Sr Software Engineer,Bengaluru,550000.0,"TCP, Microsoft Access, Mobile applications, iOS, Application development",4.3,Software Engineer
vTitan Corporation,Software Test ​ Engineer,Chennai,2916000.0,"C++, Quality assurance, C, Software development, Software testing",3.9,Software Engineer
Castus Info,Software Developer - Intern (Python),Hyderābād,0.0,"CSS, Databases, JavaScript, Django, Communication skills",4.2,Software Engineer
CrelioHealth,Junior Software Developer,Pune,600000.0,"React, Git, Databases, JavaScript, REST",4.1,Software Engineer
ATHMIN,Software Developer,Noida,0.0,"Oracle, Microsoft SQL Server, Java, PHP, C++",3.8,Software Engineer
Oneyes Infotech Solutions pvt ltd,Software Developer,Chennai,540000.0,"Software development, Unit testing, SDLC",,Software Engineer
SingleStore,"Software Engineer, Full-Stack (Developer Experience)",Hyderābād,1128000.0,"Rust, Go, React, Web development, SQL",3.9,Software Engineer
Orion Infosolutions,Junior Software Tester,India,240000.0,"Jira, Unreal Engine, Test management tools, Java, Analysis skills",,Software Engineer
"TRC Companies, Inc.",Software Developer,Hyderābād,0.0,"Software troubleshooting, Mobile applications, Visual Studio, C#, iOS",3.7,Software Engineer
Oracle,Software Developer 3 - C++,Bengaluru,700000.0,"Software troubleshooting, Data structures, Windows, Java, SQL",3.8,Software Engineer
IDZ Digital,Software Developer,India,0.0,"Mobile applications, iOS",3.9,Software Engineer
Light & Wonder,Software Engineer,Bengaluru,900000.0,"Data structures, Communication skills",4.0,Software Engineer
NICE Systems,Software Engineer (Salesforce Developer),Pune,650000.0,"CI/CD, Software troubleshooting, Salesforce, Application development, SOAP",4.3,Software Engineer
DAZN,"Associate Software Engineer, IN",Hyderābād,800000.0,"Azure, Gradle, JUnit, Waterfall, Data structures",2.9,Software Engineer
Touchzing Media,Software Developer,India,0.0,"Mobile applications, iOS",4.6,Software Engineer
Crypto Mize,Software Developer,Delhi,0.0,"Operating systems, Oracle, XML, Visual Basic, C#",4.8,Software Engineer
Rempute Systems Private Limited,Senior Software Engineer,Remote,1200000.0,"Computer science, Mobile applications, iOS, Android, Performance testing",,Software Engineer
Raytheon,Software Engineer,Bengaluru,0.0,"Unreal Engine, C#, .NET, C++, Math",3.7,Software Engineer
Microsoft,Software Engineer 2,Hyderābād,0.0,"Image processing, Azure, React, C#, Research",4.2,Software Engineer
DAZN Software,"Software Engineer, IN",Hyderābād,800000.0,"CI/CD, Node.js, Git, English, Microservices",2.9,Software Engineer
ADCI HYD 13 SEZ,"Software Developer Engineer II, Global Logistics",Hyderābād,500000.0,"Distributed systems, Software development, SDLC, Design patterns",3.6,Software Engineer
ADCI HYD 13 SEZ,Software Development Engineer,Hyderābād,500000.0,"Oracle, Java, Distributed systems, Software development, Agile",3.6,Software Engineer
Baazi Games,Software Development Engineer I,Delhi,0.0,"Node.js, Kubernetes, Git, MongoDB, Databases",3.9,Software Engineer
Microsoft,Senior Software Engineer,Hyderābād,4200000.0,"Cloud infrastructure, Azure, C#, iOS, NoSQL",4.2,Software Engineer
DAZN,Software Development Engineer in Test,Hyderābād,650000.0,"Jira, CI/CD, Test management tools, Test automation, Selenium",2.9,Software Engineer
Concentrix,Sr. Software Developer,India,0.0,"Jira, MVC, CSS, PCI, .NET Core",4.0,Software Engineer
Scientific Games,Software Engineer,Bengaluru,800000.0,"CSS, Bootstrap, Git, JavaScript, SCSS",3.7,Software Engineer
deltatre,Front-End WebTV Software Engineer (Senior),India,0.0,"React, Git, JavaScript, ECMAScript, Redux",3.1,Software Engineer
Electronic Arts,Software Engineer II,India,0.0,"React, J2EE, Java, Microservices, AWS",4.1,Software Engineer
NICE,Senior Software Engineer (Snowflake),Pune,800000.0,"Data modeling, Kubernetes, Java, Databases, SQL",4.0,Software Engineer
PepsiCo,Deputy Director Software Engineering,Hyderābād,550000.0,"Azure, React, Kubernetes, Java, Microservices",3.9,Software Engineer
DAZN,Lead Software Development,Hyderābād,750000.0,"Azure, Gradle, JUnit, Waterfall, Data structures",2.9,Software Engineer
SITA Switzerland Sarl,Senior Software Developer,Delhi,0.0,"Kubernetes, Microsoft SQL Server, Java, Microservices, Analysis skills",3.7,Software Engineer
NICE Systems,Specialist Software Engineer,Pune,750000.0,"Software troubleshooting, Java, Microservices, SQL, AWS",4.3,Software Engineer
ADCI - Tamil Nadu - A83,"Software Development Engineer, Appstore, Appstore",Chennai,600000.0,"React, Distributed systems, Software development, React Native, SDLC",3.6,Software Engineer
Epsilon,Manager Software Engineering,Bengaluru,800000.0,"Oracle, Management, Bootstrap, Web development, C#",3.9,Software Engineer
NCR JOB CONSULTANT,"IT Software Engineer(erp ,billing)",Gurgaon,210000.0,".NET, Java, SQL, JavaScript, IT support",,Software Engineer
NICE,Software Engineer (Golang),Pune,800000.0,"CI/CD, Go, Kubernetes, Big data, Git",4.0,Software Engineer
