company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
ICIT Computer Institute,IT Support Service,Thāne,3600000.0,"Computer hardware, Computer networking",3.9,IT Specialist
Kreayotoo Solutions,IT Specialist Executive,Amarāvati,600000.0,Computer science,,IT Specialist
Boston Consulting Group,GSD IT Service Senior Specialist,Gurgaon,4800000.0,"Microsoft Windows Server, Software troubleshooting, SCCM, Customer service, iOS",4.3,IT Specialist
Cummins Inc.,IT Support Associate - Level II,Phaltan,3000000.0,"Power BI, Software troubleshooting, SQL",4.0,IT Specialist
Mahika Packaging India Limited,Junior IT Support Technician,India,210000.0,"Software troubleshooting, Microsoft Office, Analysis skills, ServiceNow, Communication skills",,IT Specialist
ASSPL - Haryana,IT Support Associate II,Delhi,0.0,"Customer service, Windows, AWS, Analysis skills, Project management",3.6,IT Specialist
Nagarro,"Associate Staff Engineer, Tech support",Remote,0.0,Technical support,3.9,IT Specialist
ASSPL - Karnataka,IT Support Associate II,Bengaluru,650000.0,"Customer service, Windows, AWS, IT support, Linux",3.6,IT Specialist
Tata Insights and Quants,IT Support,Bengaluru,4200000.0,"Multilingual, SAS, Big data, R, Encryption",4.1,IT Specialist
RAK CERAMICS IND PVT LTD,IT Support Executive,Kakinada,350000.0,"English, Microsoft Office, Information security, IT support, ServiceNow",,IT Specialist
Warner Bros. Discovery,GVP Global IT Operations and Workforce Support,Hyderābād,750000.0,"Analysis skills, Customer support, Leadership, Communication skills, Help desk",3.5,IT Specialist
Next Order,Tech Support,Bengaluru,450000.0,"Live chat, Software troubleshooting, Technical support, Restaurant experience, Communication skills",4.4,IT Specialist
Codex education,IT Support,Gurgaon,350000.0,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Microsoft Office, Data entry",,IT Specialist
Sieva Networks Solutions Pvt Ltd,Customer Service (TECH SUPPORT),Remote,300000.0,"Microsoft Word, CRM software, Microsoft Excel, Microsoft Outlook, Customer service",,IT Specialist
Eyemantra,IT Support,India,0.0,Software troubleshooting,4.5,IT Specialist
impact pvt,International IT Service Desk,Mumbai,350000.0,"English, Technical support, Microsoft Office",,IT Specialist
KARTHIK MEP SERVICES (OPC) PVT LTD,Senior IT Administrator,India,540000.0,,,IT Specialist
CommScope,"Analyst I, IT Service Desk",Hyderābād,700000.0,"Microsoft Outlook, Customer service, Call center, English, Microsoft Exchange",3.4,IT Specialist
Alpha ICT,IT Support,Pune,250000.0,"Azure, Cloud architecture, Git, Windows, Project management",3.3,IT Specialist
M/S Rank Projects and Development Pvt Ltd,IT Support Manager,India,300000.0,"English, Microsoft Exchange, Windows, Hindi",,IT Specialist
JIFSA Education & Technical Services,IT Support,Korba,0.0,,1.0,IT Specialist
Kryfs Power Components Ltd,IT Support,Pālghar,500000.0,"Microsoft Office, IT support, Project implementation, Manufacturing, Microsoft Dynamics Navision",,IT Specialist
Synopsys,"IT Support, Sr Associate",Bengaluru,700000.0,"Software troubleshooting, Remedy, Windows, Technical support, Network infrastructure",4.0,IT Specialist
Princeton IT America,Sr. IT Support,Chandigarh,350000.0,"Microsoft Excel, Microsoft Office, IT support, Software development, Communication skills",,IT Specialist
DHANWANTARI GROUP OF INSTITUTIONS,IT Support,Bengaluru,288000.0,"English, Microsoft Office, IT support, ServiceNow, Hindi",,IT Specialist
Shipco IT,IT Support Executive,Pune,3000000.0,"TCP, Software troubleshooting, Technical support, Microsoft Office, Scripting",3.9,IT Specialist
Helius Technologies,IT SUPPORT,India,0.0,"TCP, Software deployment, Computer networking, DNS, Agile",4.2,IT Specialist
Boston Consulting Group,IT Specialist,Gurgaon,4800000.0,"Microsoft Windows Server, Software troubleshooting, SCCM, Spark, iOS",4.3,IT Specialist
NaarSoft Tech Services,IT Support,Hyderābād,350000.0,"Azure, Software troubleshooting, LAN, Windows, AWS",3.4,IT Specialist
Excelencia,IT Service Helpdesk Executive,Chennai,342000.0,"Software troubleshooting, Computer networking, Mobile device management, ServiceNow, Communication skills",,IT Specialist
ATC Infocom Solutions Pvt. Ltd.,IT Support,Okhla,0.0,"Jira, FTP, TCP, Operating systems, Software troubleshooting",,IT Specialist
Solution SFT,IT Network Specialist,Remote,0.0,"LAN, Firewall, AWS, Computer networking, Agile",,IT Specialist
GRACE SUPER MARKET,"Associate, Quality Services, Device Tech Support",Chennai,500000.0,"Telugu, Multilingual, Technical support, Tamil, Agile",,IT Specialist
REDMANGO ANALYTICS,IT Support,Navi Mumbai,350000.0,"Firewall, Computer networking, Cybersecurity",2.7,IT Specialist
Lucy Electric,Global IT Service Support Specialist,Gujarat,0.0,"Knowledge management, Azure, Incident management, Software troubleshooting, Customer service",3.9,IT Specialist
GSC Glass Private Limited,IT Support Executive,India,198000.0,"Maintenance, Electrical engineering, Microsoft Office, Application development",,IT Specialist
Radicle manpower solution,IT Service Desk Analyst,Bengaluru,250000.0,,,IT Specialist
EduSkills Foundation,IT Support,Bhubaneshwar,1200000.0,"Operating systems, Software troubleshooting, Customer service, Remote access software, Communication skills",3.3,IT Specialist
Phenom People,Support Administrator – IT Service Management,Hyderābād,500000.0,"Jira, Azure, Software troubleshooting, IT service management, Windows",4.0,IT Specialist
Equirus,IT Infra Support,Mumbai,550000.0,"Azure, Software troubleshooting, Windows, Microsoft Office, Firewall",4.1,IT Specialist
Kazam EV Tech Pvt Ltd.,Tech Support/Project Delivery Associate,Bengaluru,350000.0,"Software troubleshooting, English, Technical support, Electrical experience, SaaS",,IT Specialist
PRODAT IT SOLUTIONS (INDIA) PVT. LTD,IT Support,India,2400000.0,"TCP, Azure, Software deployment, iOS, LAN",3.6,IT Specialist
DSV,IT Specialist,Hyderābād,500000.0,"React, iOS, Logistics, English, Responsive web design",3.6,IT Specialist
Prezent.ai,IT Support Lead Analyst,Remote,0.0,"Azure, Microsoft Outlook, Software troubleshooting, Windows, Technical support",4.7,IT Specialist
Etech Global Services,IT Helpdesk Technician,Gāndhīnagar,3000000.0,"TCP, Microsoft Excel, Software troubleshooting, Software deployment, Windows",3.7,IT Specialist
Cummins Inc.,IT Service Delivery Specialist,Phaltan,0.0,"Project management, Continuous improvement, Agile, Communication skills",4.0,IT Specialist
Bharat Earn Technology Pvt. Ltd.,Tech Support Specialist,Calcutta,390000.0,"Computer science, Software troubleshooting, Technical support, Databases, APIs",,IT Specialist
Lawrbit,IT SUPPORT,Delhi,0.0,"System administration, Software troubleshooting, Windows, Analysis skills, Computer networking",4.9,IT Specialist
ThinkBiz Technology Pvt Ltd,IT Support and Security Awareness Specialist,India,250000.0,"Authentication, PCI, Encryption, Information security, Firewall",,IT Specialist
People Power India,IT Support Executive,Calcutta,276000.0,"Desktop support, Microsoft Outlook, Software troubleshooting, CCTV, Firewall",,IT Specialist
UKG,IT Service Operations Specialist,Noida,500000.0,"Incident management, Customer service, Analysis skills, ITIL, Communication skills",3.4,IT Specialist
NS Global Corporation,IT infra support.,India,1200000.0,"Microsoft Windows Server, System administration, Azure, Operating systems, SCCM",,IT Specialist
OPK eServices,IT Specialist (Night Shift),India,0.0,"Customer service, Load balancing, SSL, DNS, Communication skills",3.5,IT Specialist
IRISH EXPERT LLP,IT Administrator,Thrissur,318000.0,"Operating systems, Software troubleshooting, Firewall, IT",2.1,IT Specialist
ITFMS INFOTECH PVT LTD,IT Service Desk Engineer,India,700000.0,"Microsoft Windows Server, Windows, ITIL, ServiceNow, Linux",,IT Specialist
Squareline Solution,IT Operations Specialist,Pune,350000.0,,,IT Specialist
Rippling,"Manager, IT Specialist",Bengaluru,650000.0,"Azure, Leadership, Time management",4.0,IT Specialist
Ria,IT Support Technician,Mumbai,3000000.0,"Azure, Operating systems, Windows, IT support, MacOS",3.6,IT Specialist
Station Satcom Pvt Ltd,Vessel IT & Product IT Specialist,Navi Mumbai,210000.0,"TCP, System administration, Software troubleshooting, LAN, Encryption",,IT Specialist
Vanderlande Industries,IT Specialist I,Pune,450000.0,"Microsoft Windows Server, Azure, Windows, Virtualization, VMWare",3.8,IT Specialist
AWL India,IT Specialist,Gurgaon,450000.0,"Microsoft Windows Server, Software troubleshooting, Software deployment, iOS, LAN",4.6,IT Specialist
NNE,IT Specialist - MES/DCS,Bengaluru,450000.0,"English, Project management, Project implementation, Agile, Distributed control systems",3.9,IT Specialist
BASIX Sub-K iTransactions,Tech Support-Help Desk,Hyderābād,4800000.0,"Microsoft Excel, Telugu, Software troubleshooting, English, Technical support",3.9,IT Specialist
Sneh Academic Services Pvt Ltd.,IT Support Executive,India,312000.0,English,,IT Specialist
Lumel Technologies,Junior IT Administrator,Chennai,450000.0,"Microsoft Windows Server, TCP, Operating systems, Microsoft Outlook, Software troubleshooting",4.5,IT Specialist
HighRadius,CV Tech Support,Hyderābād,0.0,"Software troubleshooting, Technical support, SQL, Analysis skills, Scripting",3.2,IT Specialist
Teva Pharmaceuticals,IT Help Desk Specialist III,Bengaluru,750000.0,"Microsoft Outlook, Incident management, Software troubleshooting, iOS, Windows",3.6,IT Specialist
"Educational Institute, Delhi",IT Support Technician,Delhi,1200000.0,"Desktop support, Software troubleshooting, Customer service, Windows, Technical support",,IT Specialist
Amani Enterprises Inc,Tech Support Executive,Nāgpur,198000.0,"Technical support, AI, Communication skills, Time management",,IT Specialist
IntouchCX,IT Technician,Hyderābād,400000.0,"Software troubleshooting, Analysis skills",3.4,IT Specialist
Micro Hard It Solutions Pvt Ltd,IT Specialist,India,252000.0,IT,,IT Specialist
TotHR Solutions,IT Support and Operations Manager,Cochin,500000.0,"Operations management, Analysis skills, IT support, Software development, Communication skills",5.0,IT Specialist
SupportHub360,Level 1/2 – IT Helpdesk Analyst,India,0.0,"Desktop support, Software troubleshooting, MacOS, Linux, Communication skills",5.0,IT Specialist
Oak Leaf HR LLP,Operations Manager Tech Support,India,500000.0,"Live chat, Microsoft Outlook, Incident management, Remedy, Technical support",,IT Specialist
Akana Services Private Limited,IT Service Desk Analyst,Bengaluru,0.0,"Software troubleshooting, Customer service, Windows, IT, Active Directory",,IT Specialist
FutureBlink,IT Administrator,Remote,240000.0,"Google Suite, Microsoft Outlook, Microsoft Office, DNS, IT",,IT Specialist
Shree Mahalasa,IT Support Executive,Nashik,150000.0,"Software troubleshooting, Microsoft Office, Analysis skills, ServiceNow",,IT Specialist
Macrometa,IT Administrator,Remote,0.0,"Jira, Cloud infrastructure, Salesforce, Encryption, Git",3.8,IT Specialist
Foxit Software,IT Administrator,Noida,650000.0,"Operating systems, Software troubleshooting, Windows, MacOS, Cybersecurity",4.2,IT Specialist
Decision Six,IT Help Desk Technician,Bengaluru,300000.0,"English, Databases, Customer support, Communication skills, Help desk",3.1,IT Specialist
The Machine Maker,IT Administrator,India,300000.0,"Azure, Operating systems, Software troubleshooting, LAN, IT",,IT Specialist
Amardeep Aggregrates Pvt Ltd.,Executive - IT Support & Administration - Chikhli,Chīkhli,330000.0,"Internet of things, Enterprise Software, LAN, Quality assurance, Computer networking",,IT Specialist
FinAcPlus,IT Help Desk Engineer- M Corp.,Hyderābād,600000.0,"Software troubleshooting, Desktop administration, Communication skills",3.6,IT Specialist
Qtek Systems,IT Help Desk /Technical Help Desk,Bhopal,0.0,,2.0,IT Specialist
Ready2help,IT Specialist,Rohtak,222000.0,"CRM software, Microsoft Excel, Sales, Salesforce, Inside sales",,IT Specialist
Amla,IT Security Specialist,Nāgpur,0.0,"Penetration testing, Encryption, Nessus, IDS, Metasploit",3.4,IT Specialist
ChargePoint,Senior IT Administrator,Bengaluru,500000.0,"Computer science, System administration, Software troubleshooting, Communication skills",3.3,IT Specialist
Nagarro,"Senior Engineer, Tech support",Remote,0.0,Technical support,3.9,IT Specialist
MSD,"Manager, On site IT Support",Hyderābād,600000.0,"Computer science, Supplier management, Customer service, Talent management, IT service management",4.1,IT Specialist
MGDM Kangazha Hospital,IT Administrator,Kottayam,270000.0,"System administration, Software troubleshooting",,IT Specialist
NIDAN WORLD HEALTHCARE,IT Support,India,240000.0,"CRM software, English, Microsoft Office, Computer hardware, Remote access software",,IT Specialist
Konverge Technologies,IT Help Desk Coordinator,Gurgaon,270000.0,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, English, Microsoft Office",,IT Specialist
Yashaswi Group,IT Support,Mumbai,90000.0,"Computer hardware, Computer networking",,IT Specialist
SREECADD SOLUTIONS PVT LTD,IT SPECIALIST,Dindigul,192000.0,,3.4,IT Specialist
Zill Consulting,IT Specialist,Mumbai,450000.0,"ERP systems, Project management, IT project management, ISO 27001, Communication skills",3.8,IT Specialist
Aliqan Technologies,Corporate IT Technician,Noida,750000.0,"Microsoft Windows Server, SSO, TCP, Software troubleshooting, Windows",4.6,IT Specialist
Paychex,IT Operations Center Technician I,Bengaluru,0.0,Software troubleshooting,3.4,IT Specialist
ZwickRoell GmbH & Co. KG,IT Support Manager - India,India,0.0,"Microsoft Windows Server, Network installation, System administration, Azure, Software troubleshooting",3.8,IT Specialist
DentistFind,IT Support Associate 1.3.2.2,Mumbai,3600000.0,"Computer science, Operating systems, Software troubleshooting, Customer service, Communication skills",3.6,IT Specialist
ASSPL - Maharashtra,IT Support Associate II,Thāne,550000.0,"Customer service, Windows, AWS, IT support, Linux",3.6,IT Specialist
GEODIS,IT Support L2 Specialist M/F,Bengaluru,0.0,"Azure, EDI, DevOps, Supply chain, IT service management",3.4,IT Specialist
Parexel,"Specialist, IT Service Desk",Hyderābād,550000.0,"Desktop support, Oracle, Software troubleshooting, Customer service, Microsoft SQL Server",4.0,IT Specialist
Vehant Technologies,IT Support – Senior,Noida,4200000.0,Linux,4.4,IT Specialist
LP Infotech,IT Operations specialist,India,0.0,"Google Docs, Operations management, Employee orientation, AWS",5.0,IT Specialist
GENTLEMAN CHIT FUNDS CO. (INDIA) PVT.LTD,IT Administrator - Kottayam,Vaikam,300000.0,,2.2,IT Specialist
Rigel Networks,IT Support,India,342000.0,"Azure, Software troubleshooting, Windows, Firewall, AWS",2.6,IT Specialist
Buro Happold,IT Support Officer,Mumbai,550000.0,"Marathi, Desktop support, Operating systems, Software troubleshooting, SCCM",4.0,IT Specialist
Coretip Private Limited,IT Support,India,192000.0,"CRM software, Web design, CSS, Web development, ERP systems",,IT Specialist
Axtrics Solutions Pvt.Ltd.,IT Administrator,Mohali,516000.0,Technical support,4.2,IT Specialist
Spectrum Softtech Solutions Pvt. Ltd.,IT INFRASTRUCTURE MONITORING SPECIALIST,Cochin,550000.0,.NET,4.4,IT Specialist
Ashutosh Financial Services Pvt. Ltd.,IT Support Executive,Rājkot,282000.0,"Desktop support, Software troubleshooting, Windows, Technical support, Computer hardware",,IT Specialist
"AMETEK, Inc.",Senior IT Specialist,Bengaluru,2400000.0,"System administration, Software troubleshooting, Customer service, Windows, Microsoft Office",3.5,IT Specialist
Delta IT Network,IT Service/ Support Manager,Gurgaon,4200000.0,"IT service management, Analysis skills, ITIL, IT support, Leadership",4.0,IT Specialist
Lummus Technology,IT Specialist III - Planisware,Gurgaon,550000.0,"Project management, Budgeting, Communication skills",3.7,IT Specialist
Gtropy Systems,IT SUPPORT,Delhi,0.0,"Software troubleshooting, Microsoft Office, GPS, Communication skills",4.4,IT Specialist
Chitkara University,IT Technician,Rājpura,306000.0,"Customer service, Windows, Microsoft Office, Network protocols, Communication skills",,IT Specialist
HTH Global Network,Manager - IT Support/managed Services,Bengaluru,550000.0,IT support,4.6,IT Specialist
optimhire inc.,IT Helpdesk Analyst,Bengaluru,450000.0,"Live chat, Jira, Incident management, Software troubleshooting, English",3.6,IT Specialist
Connectia Technology,Tech Support,Mangalore,360000.0,"English, Technical support, Microsoft Office",,IT Specialist
Exela Technologies,"IT service desk, Helpdesk Analyst",Pune,4200000.0,"Incident management, Software troubleshooting, Customer service, SOX, ITIL",3.6,IT Specialist
SCIM Venture Private Limited,Portuguese IT Service Desk,Bengaluru,1050000.0,"Desktop support, Windows, Technical support, Portuguese",,IT Specialist
MM Polymer Pvt. Ltd.,IT Support Technician,Raipur,246000.0,"CCTV, LAN, English, Microsoft Office, Embedded software",,IT Specialist
JLL,IT Operations Specialist 2,Bengaluru,700000.0,"Data center experience, Spark",3.8,IT Specialist
Qodequay Technologies Pvt ltd,Tech Support,India,0.0,"Microsoft Excel, Technical support, Database management, Data entry, Communication skills",3.9,IT Specialist
NETWORKZ SYSTEMS,IT Specialist - Electronics Male,Thiruvananthapuram,240000.0,"Microsoft Office, Machine learning, ServiceNow, Data science, AI",,IT Specialist
Easebuzz Pvt Ltd,Senior Tech Support,Pune,450000.0,"Technical support, APIs",3.1,IT Specialist
Yubi,IT Specialist- JAMF,Chennai,650000.0,"Google Suite, Software troubleshooting, iOS, Scripting, Computer networking",3.9,IT Specialist
LanceTech Solutions Pvt Ltd,IT Infrastructure Support Lead,Gurgaon,1900000.0,"Data center experience, Azure, Ansible, DHCP, AWS",4.6,IT Specialist
ADCI - Karnataka,"ITS AV Support Assoc II (OAV), IT Services",Chennai,4200000.0,"Computer networking, Organizational skills, IT, Communication skills, High availability",3.6,IT Specialist
ASI-Apex Sourcing,​IT Helpdesk Specialist,Delhi,0.0,"FTP, Network installation, Azure, Operating systems, Software troubleshooting",5.0,IT Specialist
Warrior tech solutions,IT Helpdesk Coordinator,Hyderābād,200000.0,"Jira, Zendesk, IT support, Organizational skills, ServiceNow",,IT Specialist
Artistic Bird,Project Coordinator ( IT Support),Delhi,0.0,"Firewall, Leadership, Communication skills",,IT Specialist
Wishnet,Tech Support Executive- Jr.,Calcutta,1158000.0,"LAN, Technical support, Agile",3.0,IT Specialist
Genesis HR Services,IT Service Desk Analyst,Bengaluru,500000.0,"English, Technical support, DNS, ServiceNow, Active Directory",,IT Specialist
i3synergist,IT Administrator,Mohali,480000.0,"Azure, Operating systems, Microsoft Outlook, Load balancing, English",,IT Specialist
Universal Electronics Inc.,IT Service Desk Analyst,Bengaluru,500000.0,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Oracle, Microsoft Outlook",3.5,IT Specialist
Flight Simulation Technique Centre,Assistant/Manager - IT Support,Gurgaon,0.0,"Software troubleshooting, Microsoft Office, Computer networking, Computer skills",3.1,IT Specialist
ADCI - Tamil Nadu,"Device Associate, Device OS Tech Support",Chennai,4200000.0,"Technical support, Communication skills",3.6,IT Specialist
Federation of Indo-Israeli Chambers of Commerce (FIICC),Senior IT Specialist,Bengaluru,200000.0,"Azure, Windows, AWS, Virtualization, IT support",2.7,IT Specialist
ADCI - Uttar Pradesh,"ITS Support Associate II, IT Services",Panchkula,4800000.0,"Microsoft Windows Server, TCP, Software troubleshooting, Software deployment, English",3.6,IT Specialist
Redbrick Infrabuild,"Manager, IT Support",India,150000.0,"Lead generation, Microsoft Office, Digital marketing, Computer hardware, IT support",,IT Specialist
Rent A PC,Tech Support,Pitampura,450000.0,"Technical support, Communication skills",,IT Specialist
Technomine BPO Private Limited,IT Administrator,Ahmedabad,210000.0,"Software troubleshooting, LAN, Firewall, VoIP, Project management",,IT Specialist
OnlineInfatuation,Tech Support Agent (International Process),India,288000.0,"Software troubleshooting, English, Technical support, Usability, Communication skills",,IT Specialist
impact pvt,IT Service Desk Analyst (Japanese),Bengaluru,400000.0,"Google Suite, English, Japanese, ServiceNow, Active Directory",,IT Specialist
W3teaches,IT Specialist,Noida,270000.0,"Software troubleshooting, System security",,IT Specialist
Concepts India HR Services,IT Administrator,Hyderābād,450000.0,"Network administration, TCP, System administration, IIS, LAN",,IT Specialist
Saraswati MG Groups,IT Support Executive,Jalgaon,168000.0,"Software troubleshooting, LAN, Microsoft Office, ServiceNow, Linux",,IT Specialist
Juvenca Online Pvt Ltd,IT Administrator,India,306000.0,"Computer science, Azure, Operating systems, Software troubleshooting, IT",2.6,IT Specialist
Accenture,Application Tech Support Practitioner,Pune,0.0,"Technical support, Analysis skills, Communication skills",3.8,IT Specialist
Rajat Buildtech Pvt. Ltd.,IT Administrator,India,300000.0,"English, Microsoft Office, IT",,IT Specialist
Ceragon,IT Helpdesk Representative,Bengaluru,4800000.0,"TCP, Software troubleshooting, SCCM, Customer service, Encryption",4.0,IT Specialist
Unisys,IT Asset Management (ITAM) – IT Specialist 2,Bengaluru,550000.0,"Asset management, Management, Java, Continuous improvement, JavaScript",3.6,IT Specialist
PATTAMBI INVESTMENTS AND LOANS PRIVATE LIMITED,IT Support Officer,Thrissur,126000.0,"English, Microsoft Office, ServiceNow",,IT Specialist
SBMB Projects Pvt Ltd,IT Support,India,0.0,"Power BI, Microsoft Excel, LAN, Tableau, Java",,IT Specialist
Elite Technocrats,IT Support Manager / Executive,Surat,550000.0,"Microsoft Word, Microsoft Excel, Microsoft Outlook, Operations management, Microsoft Office",2.3,IT Specialist
Bitla Software Pvt Ltd,Tech Support Executive,India,1224000.0,"Customer service, English, Technical support, Microsoft Office, Hindi",4.0,IT Specialist
THE RRKS,IT Helpdesk Technician,Andhāri,350000.0,"Software troubleshooting, Customer service, Analysis skills, Cybersecurity, Communication skills",,IT Specialist
SAG Infotech,Tech Support 0-2 Years,Jaipur,1200000.0,"Desktop support, Technical support, Communication skills",4.0,IT Specialist
XL Dynamics India,IT Helpdesk Executive,Navi Mumbai,400000.0,"Operating systems, Software troubleshooting, LAN, Windows, Microsoft Office",2.8,IT Specialist
ATSPL - Maharashtra - C56,IT Support Associate II,Mumbai,600000.0,"Customer service, Windows, AWS, IT support, Linux",3.6,IT Specialist
Rupeeseed Technology Ventures,Tech Support,Nashik,550000.0,"Software deployment, Technical support, Functional testing, SQL, Software development",3.9,IT Specialist
Lummus Technology,IT Specialist II - Sales Force Administrator,Gurgaon,550000.0,"Salesforce, E-Commerce, Data management, Communication skills",3.7,IT Specialist
Accenture,Infra Tech Support Practitioner,Nāgpur,0.0,"Software troubleshooting, Technical support, Computer networking",3.8,IT Specialist
M/s. Prerana Motors Pvt Ltd,Executive IT Support,Bengaluru,288000.0,"Microsoft Windows Server, Tally, Software troubleshooting, SAP, Accounting software",,IT Specialist
Panacea Healthcare Management,IT Technician,Ahmedabad,2880000.0,"EPA, CCTV, Microsoft Office, Electrical experience, Computer networking",4.0,IT Specialist
Plasma Computing Group,IT Help Desk Executive,Noida,450000.0,"LAN, IT, Help desk",4.1,IT Specialist
Innovative insightt,Tech Support Voice,India,350000.0,"English, Technical support, Hindi",,IT Specialist
Flight Simulation Technique Centre,Sr./Executive - IT Support,Gurgaon,0.0,"Software troubleshooting, Microsoft Office, Computer skills",3.1,IT Specialist
Bathiya & Associates LLP,IT Support Required Bathiya & Associates LLP -Andheri east,India,3024000.0,"Software troubleshooting, LAN, Windows, Active Directory, VPN",4.2,IT Specialist
Aishwarya Fish Acquarium,IT Support Technician,Jāmnagar,240000.0,"Organizational skills, AI",,IT Specialist
Helius Technologies,LEAD IT SUPPORT,India,0.0,"TCP, Software deployment, English, Project management, Computer networking",4.2,IT Specialist
ADCI - Tamil Nadu,"Specialist, Quality Services, Device Tech Support",Chennai,500000.0,"Technical support, Communication skills",3.6,IT Specialist
Travarsa,IT Help Desk Technician,Pune,3000000.0,"Software troubleshooting, Communication skills, Help desk, Mobile devices",5.0,IT Specialist
