company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
Qurinom Solutions,Flutter Developer,Hyderābād,450000.0,"Image processing, MVC, Node.js, Test-driven development, MongoDB",,App Developer
Simplyfyd Solutions,Android Developer(Native),India,950000.0,"XML, Mobile applications, Android, Application development, OOP",5.0,App Developer
Clouwood Studio,Mobile Application Developers (Android & iOS),Remote,550000.0,"JUnit, iOS development, iOS, Encryption, Objective-C",,App Developer
Nordek,SR.DESIGNER-WEB3 (REMOTE),Remote,300000.0,"Web design, 3D animation, Adobe Photoshop, CSS, Adobe Illustrator",,App Developer
The Liechtenstein Cryptoassets Exchange,Associate iOS Developer,Gurgaon,450000.0,"Performance tuning, iOS development, iOS, REST, UX",4.1,App Developer
Rain Infotech,Flutter Developer,Surat,0.0,,5.0,App Developer
Simplyfyd Solutions,iOS Developer,India,4392000.0,"Node.js, iOS development, iOS, Objective-C, Git",5.0,App Developer
Fire Bee Techno Services,Mobile App : Flutter Developer,India,0.0,"Computer science, iOS, Git, REST, GitHub",4.6,App Developer
Accenture,Application Developer,Gurgaon,0.0,"CI/CD, DevOps, Java, AWS, Machine learning",3.8,App Developer
Systango Technologies,Hiring iOS Developer,Indore,0.0,"iOS development, iOS, Objective-C, Machine learning, REST",,App Developer
Associative,Mobile App Developer,Pune,30000.0,"Marathi, Node.js, Unreal Engine, React, WordPress",,App Developer
[x]cube LABS,iOS Developer,Hyderābād,600000.0,"CI/CD, Software troubleshooting, iOS development, Mobile applications, iOS",4.4,App Developer
TokyoTechie,Android and IOS Developer,Pune,0.0,"React, SAP HANA, Big data, Mobile applications, C#",4.3,App Developer
The Metaverse Street Journal,Web App Developer,Gurgaon,0.0,"Website Maintenance, Website Management, Azure, Node.js, CSS",,App Developer
The Liechtenstein Cryptoassets Exchange,Android Developer,Gurgaon,450000.0,"CI/CD, JUnit, React, Mobile applications, Encryption",4.1,App Developer
PlaceUp,Mobile Developer,Gujarat,0.0,"React, Mobile applications, iOS, Java, Application development",,App Developer
The Metaverse Street Journal,Full Stack Web Application Developer,Gurgaon,0.0,"Azure, Node.js, CSS, React, Web development",,App Developer
Nordek,Flutter Developer Web3 Expert,Delhi,480000.0,"CI/CD, Node.js, Software troubleshooting, iOS development, iOS",,App Developer
Associative,Web3 Developer,Pune,30000.0,"Marathi, Drupal, Oracle, Node.js, Unreal Engine",,App Developer
intellinez,Flutter Mobile App Developer,Mohali,0.0,"Microsoft Access, Mobile applications, Git, Application development, JavaScript",4.0,App Developer
iNautical Software,iOS Native App Developer,Chandigarh,0.0,"Live chat, Web design, Pricing, Operating systems, React",4.2,App Developer
EY,DE-Senior Flutter Developer-GDSN02,Bengaluru,0.0,"CI/CD, Azure, Node.js, Cordova, CSS",3.7,App Developer
Accenture,Application Developer,Coimbatore,0.0,"Business intelligence, SQL, AWS, Analysis skills, Presentation skills",3.8,App Developer
Elite Edge,Mid Android Engineer,Bengaluru,2750000.0,"Performance tuning, Git, Android, Java, OOP",,App Developer
Accenture,Application Developer,Pune,0.0,"Performance tuning, Data modeling, Oracle, SQL, Database management",3.8,App Developer
Coforge Ltd.,ASSOCIATE - IT OPS SERVICES - Nagios Administrator,Bengaluru,0.0,"Oracle, Software deployment, Encryption, Microsoft SQL Server, Windows",3.5,App Developer
Pattern Drive,Hiring a Web3 Digital Marketing Specialist - INDIA,India,1050000.0,"Google Suite, Social media marketing, Salesforce, Tableau, Analysis skills",4.6,App Developer
Qualcomm,SW Embedded Android Engineer,Hyderābād,650000.0,"Software troubleshooting, Android, Java, C++, C",3.9,App Developer
Dell,Software Engineer 2 BIOS Automation,Bengaluru,750000.0,"C++, C, Perl, Agile, Python",3.9,App Developer
Testcore Solutions,Embedded System Engineer (Android HAL),Hyderābād,1350000.0,"Git, Android, C++, C, Embedded software",,App Developer
Tech Vibrant,Android Systems Engineer,Bengaluru,650000.0,"Git, OS Kernels, C++, C, Embedded software",,App Developer
KPIT Technologies GmbH,Connected Vehicle_Android BSP Engineer,Bengaluru,550000.0,"OS Kernels, Embedded software, Linux, ARM",4.0,App Developer
deltatre,Android Software Engineer (Senior),India,0.0,"MVC, JUnit, iOS, Git, English",3.1,App Developer
Qualcomm,SW Embedded Linux Android Engineer,Hyderābād,650000.0,"Software troubleshooting, Internet of things, OS Kernels, C++, SoC",3.9,App Developer
Qualcomm,Android Platform - Senior Engineer,Hyderābād,3600000.0,"Android, Java, C++, C, Software development",3.9,App Developer
Accenture,Application Developer,Hyderābād,0.0,"CSS, React, JavaScript, REST, Redux",3.8,App Developer
Infosys,"Mobile Developer (iOS,Swift,Swift UI)",Bengaluru,500000.0,"iOS, Quality assurance, Swift",3.6,App Developer
Aliqan Technologies,Mobile Developer- Frontend UI Focus,Hyderābād,1800000.0,"React, iOS, Git, Responsive web design, Adobe XD",4.6,App Developer
Krea University,Web Application Developer – Trainee,India,0.0,"Go, Microsoft SQL Server, Java, PHP, JavaScript",3.8,App Developer
Zgrow Solutions Private Limited,Flutter full stack developer,Remote,750000.0,"MongoDB, Java, Communication skills",,App Developer
Allied Biztech Solutions,Full-Stack Flutter Developer (Fresher),Remote,0.0,"Git, MongoDB, PostgreSQL, REST, UX",3.0,App Developer
I Tech solutions,FULL STACK MOBILE DEVELOPER,Mumbai,900000.0,"Node.js, CSS, Mobile applications, NoSQL, Google Cloud Platform",3.8,App Developer
Herbo inc,"Full-Stack Developer (Flutter, Laravel, API Integration)",Remote,60000.0,"CSS, Mobile applications, APIs, HTML",,App Developer
Sun Kpo,JC103 - Junior Full Stack Mobile Developer,Hyderābād,550000.0,"CSS, React, iOS development, Software deployment, iOS",3.9,App Developer
Accenture,Application Developer,Hyderābād,0.0,"Test management tools, Test automation, Quality assurance, APIs, Software testing",3.8,App Developer
REXMAN,Full Stack Web Application Developer | Programmer,Remote,1150000.0,"Statistics, ASP.NET, MVC, Node.js, CSS",3.7,App Developer
alive now,Game Developer / VR Apps Developer,Bengaluru,550000.0,"C#, .NET, OOP, Unity",4.1,App Developer
Concentrix,Android Developer,Hyderābād,0.0,"Performance tuning, Azure, MVC, Git, Android",4.0,App Developer
Meesho,Android Developer - I,Bengaluru,600000.0,"Spark, Git, Android, Java, OOP",3.8,App Developer
GreedyGame Media,ANDROID DEVELOPER INTERN,Bengaluru,0.0,"Git, Java, SDKs",4.0,App Developer
Richlabz IT Solutions Pvt. Ltd.,Android Developer,India,0.0,"Android, Java, Application development, SDKs, REST",,App Developer
Accenture,Application Developer,Hyderābād,0.0,"Test management tools, Test automation, Selenium, UX",3.8,App Developer
CRED,flutter developer,Bengaluru,0.0,"Performance tuning, iOS development, iOS, Application development, Product development",4.0,App Developer
Touchzing Media,Android Developer,India,0.0,,4.6,App Developer
Classic Informatics Private Limited,Flutter Developer,Gurgaon,0.0,"Mobile applications, iOS, OOP, Analysis skills, UX",4.4,App Developer
Tridentverse,React Native/Flutter Developer,Remote,480000.0,"React, iOS, Research, Application development, REST",,App Developer
Tripund Solutions,Flutter Developer,Mumbai,0.0,"Mobile applications, Application development, REST, UX, APIs",3.1,App Developer
Touchzing Media,iOS Developer,India,0.0,iOS,4.6,App Developer
Exioms Theory (P) Ltd,Mobile Game Developer - Android & iOS,Pune,4200000.0,"Mobile applications, iOS, Research, Android, Java",3.7,App Developer
Blobstation,Android Developer,Ahmedabad,600000.0,"MVC, Git, Android, Java, SVN",4.9,App Developer
Studybase,Mobile Developer,Rajasthan,0.0,"Software troubleshooting, Mobile applications, iOS, Application development",4.0,App Developer
iCore,Android Developer,Noida,450000.0,"Android, Business requirements, Android Development, Communication skills",4.0,App Developer
Life Productions,App Developer,Calcutta,4200000.0,,5.0,App Developer
Diyan Technologies,iOS Developer,Ahmedabad,350000.0,"Performance tuning, iOS development, iOS, Objective-C, Git",,App Developer
Ecom Web IT Solutions,iOS developer.,Hyderābād,600000.0,"iOS development, XML, Mobile applications, iOS, Objective-C",,App Developer
Mage Comp,Application Developer,Bhāvnagar,1728000.0,"Gradle, Ant, iOS development, Mobile applications, iOS",4.3,App Developer
Phoenix Games,Android Application Developer,India,0.0,"Android, Application development, SDKs, REST, Software development",2.0,App Developer
Pimarq,Android Developer,Bengaluru,650000.0,"iOS, Android, Java, Application development, SDKs",,App Developer
Unyscape Infocom,IOS Developer,Noida,500000.0,"Performance tuning, iOS development, Internet of things, Mobile applications, iOS",4.4,App Developer
Differenz System,IOS Developer (Experience: Minimum 1 Years),Surat,500000.0,"iOS development, Mobile applications, iOS, English, SDKs",4.0,App Developer
Silicon Info,Android Developer,Ahmedabad,350000.0,"Android, Java, Application development, SDKs, Eclipse",2.6,App Developer
CODEM CONSULTANCY SERVICES,iOS Developer,Chennai,0.0,"iOS, Swift",2.0,App Developer
Exioms Theory (P) Ltd,Android Developer,Pune,4200000.0,"Mobile applications, Research, Android, Java, Application development",3.7,App Developer
Crypto Mize,Mobile App Developer,Delhi,0.0,"Mobile applications, Information security, Java, OOP, Analysis skills",4.8,App Developer
Softence,iOS Developer,Chennai,450000.0,"MVC, XML, Social media management, iOS, Application development",4.0,App Developer
Diyan Technologies,Android Developer,Ahmedabad,350000.0,"WordPress, Web development, Magento, PHP, OOP",,App Developer
DAZN,Senior IOS Engineer,Hyderābād,750000.0,"Gradle, iOS development, iOS, Test automation, Continuous integration",2.9,App Developer
CODEM CONSULTANCY SERVICES,Android Developer,Chennai,0.0,SDKs,2.0,App Developer
Cricbuzz,Senior Android Developer,Bengaluru,700000.0,"iOS, APIs, UI, Design patterns",4.1,App Developer
iCore,iOS Developer(iPhone/iPad Developer),Noida,450000.0,"Mobile applications, iOS, Objective-C, SDKs, Business requirements",4.0,App Developer
RD Bytes,Hybrid Mobile App Developer,Chennai,450000.0,"Node.js, CSS, Git, MongoDB, Java",,App Developer
Ideaxecution Technologies,Android Developer,Bhilai,500000.0,"React, Business analysis, Android, Java, JavaScript",5.0,App Developer
Cardinality.ai,Sr. iOS Developer,Chennai,3600000.0,"iOS development, iOS, Objective-C, Software development, Swift",4.6,App Developer
Mage Comp,Shopify APP Developer,Bhāvnagar,1728000.0,"CSS, Bootstrap, Magento, PHP, JavaScript",4.3,App Developer
Fresco Web services,Shopify App Developer,Mohali,510000.0,"Web design, AJAX, CSS, Git, English",4.3,App Developer
Mindroit Technologies,Hybrid Mobile App Developer,Bengaluru,650000.0,"Mobile applications, iOS, B2B",5.0,App Developer
Tripat Infoways,iPhone/iOS Application Developer,Ludhiana,550000.0,"CSS, iOS development, XML, iOS, Objective-C",4.3,App Developer
Unyscape Infocom,Android Developer,Noida,500000.0,"CSS, Internet of things, XML, Mobile applications, Git",4.4,App Developer
Celestial IT Verse Pvt. Ltd.,Senior Android Developer,India,850000.0,"Azure, Operating systems, Unreal Engine, React, Kubernetes",,App Developer
Crypto Mize,iOS Developer,Delhi,0.0,"iOS development, iOS, English, J2EE, Android",4.8,App Developer
Baagdi Solutions,Android Developer,Gangānagar,4200000.0,"React, Java, GPS, Play Framework, React Native",5.0,App Developer
Enthuons,ANDROID DEVELOPER,Noida,450000.0,"CSS, React, Mobile applications, Application development, JavaScript",4.1,App Developer
Phoenix Games,iOS Application Developer,India,0.0,"AJAX, iOS development, XML, Mobile applications, iOS",2.0,App Developer
Pimarq,iOS Developers,Bengaluru,650000.0,"iOS development, iOS, Objective-C, Software development, APIs",,App Developer
Tact4tech Infosystems,Andriod & Ios Developer,Chhattisgarh,0.0,"iOS, C++, Quality assurance, C, Organizational skills",,App Developer
iCore,Windows Phone Application Developer,Noida,500000.0,"XML, Mobile applications, Visual Studio, C#, Windows",4.0,App Developer
New Media Guru,IOS Developer,Gurgaon,700000.0,"Performance tuning, MVC, iOS development, XML, iOS",3.6,App Developer
Ideaxecution Technologies,iOS Developer,Bhilai,500000.0,"React, iOS development, iOS, Business analysis, JavaScript",5.0,App Developer
zindex,Flutter Developer,Rājkot,0.0,"iOS development, XML, iOS, Git, English",2.0,App Developer
Meesho,Software Development Engineer II Android,Bengaluru,450000.0,"Spark, Git, Android, OOP, SDKs",3.8,App Developer
Silicon Info,Windows Mobile App Developer,Ahmedabad,350000.0,"Mobile applications, Windows, Application development, Communication skills",2.6,App Developer
Sjm Softech Pvt Ltd,Android/ IOS Developer,Delhi,0.0,"iOS development, XML, iOS, Microsoft SQL Server, Objective-C",3.8,App Developer
NoPaperForms Solutions,Senior Android Developer (SaaS Product),Gurgaon,550000.0,"XML, Android, Java, SQL, SDKs",3.3,App Developer
Maharaja Games,Sr. Mobile Developer,India,0.0,"2D animation, TCP, iOS, Android, Application development",,App Developer
DAZN,Senior Android Engineer,Hyderābād,750000.0,"MVC, Cloud architecture, Data structures, Git, Android",2.9,App Developer
App ExpertIn,Senior Android Application Developer,Calcutta,550000.0,"Android, Java, SDKs, Android Development",,App Developer
PIXOPLAY IT SERVICES PVT LTD,Senior Flutter Developer,Guntūr,420000.0,"CI/CD, React, Software deployment, Mobile applications, iOS",,App Developer
Infineon Technologies,Staff Specialist IT - Web Application Developer,Bengaluru,800000.0,"ASP.NET, Azure, Node.js, CSS, Software troubleshooting",4.1,App Developer
Speridian,"Android Developers – 5+ yrs (Android, Java/Kotlin)",Bengaluru,600000.0,"TCP, Java, Application development, JavaScript, JSON",4.0,App Developer
TotHR Solutions,Android Developer,Remote,4800000.0,"Android, SDKs, POS, AI",5.0,App Developer
Insight Health,iOS & Apple Platforms Engineer,Remote,0.0,"iOS development, Web development, Mobile applications, iOS, Machine learning",2.5,App Developer
Cyret Technologies Pvt Ltd.,PowerApps Developer,Remote,700000.0,"Power BI, Software troubleshooting, MongoDB, AI, MySQL",,App Developer
BigSpire Software,Mobile App Developer - Freshers,India,0.0,"Java, Communication skills",3.9,App Developer
Gemworth,Mobile App Developer,Remote,210000.0,"Mobile applications, Java, Application development, JavaScript, Software development",,App Developer
Creative Web Solutions,Firebase Mobile App Developer Trainee,Remote,0.0,"English, Communication skills",5.0,App Developer
Infoane,Mobile App Developer ( Flutter ),Hyderābād,4800000.0,"Jira, Mobile applications, Git, Presentation skills, Agile",3.8,App Developer
The Redx Technologies ltd,Mobile App Developer Internship,Remote,42000.0,"iOS, Java, SDKs",,App Developer
Porch,Mobile App Developer,Remote,0.0,"Gradle, Node.js, React, iOS, English",3.4,App Developer
Mindrops Solution Pvt Ltd,Mobile App Developer Trainee,Delhi,30000.0,"React, Mobile applications, iOS, English, Java",,App Developer
Implovate EduTech India,Firebase Android app developer,Remote,0.0,"Application development, APIs, Android Development",,App Developer
Waarta Connection Pvt Ltd,Mobile App Developer,Remote,144000.0,"MVC, JUnit, Mobile applications, iOS, Git",,App Developer
Creative Web Solutions,API Mobile App Developer Trainee,Remote,0.0,"Mobile applications, English, APIs, Communication skills",5.0,App Developer
Avanexa Technologies,Mobile App Developer,Coimbatore,500000.0,,5.0,App Developer
ScatterPie Analytics,Power App Developer,Pune,750000.0,"Power BI, C#, Microsoft Office, .NET, Databases",4.2,App Developer
BugendaiTech,Mobile App & Web Developer,Remote,0.0,"Mobile applications, Visual Studio, iOS, Git, Responsive web design",4.3,App Developer
eMoboMo Soft Pvt Ltd,Mobile App Developer,India,72000.0,"Node.js, Software troubleshooting, React, Mobile applications, Java",,App Developer
CODERS TECHNOLOGIES,Mobile App Developer,India,250000.0,"iOS, Java, Application development, JavaScript, APIs",,App Developer
Future Nine Information Technologies,Junior Hybrid Mobile App Developer,Hyderābād,600000.0,"CSS, Bootstrap, Mobile applications, iOS, Git",3.4,App Developer
Sankalp Computer and Systems Pvt Ltd,Mobile App Developer( Ionic Frame work),India,450000.0,"Azure, CSS, Java, Application development, JavaScript",,App Developer
ASWEBWORKS LLP,Android App Developer intern,Pune,0.0,"Android, Java, Computer skills, Android Development, Communication skills",4.8,App Developer
Creative Web Solutions,Firebase Mobile App Developer Junior,Remote,0.0,"Mobile applications, .NET Core, iOS",5.0,App Developer
Appening Infotech,Mobile App Developer - Flutter,Remote,0.0,"Mobile applications, iOS, Application development, SDKs, REST",3.8,App Developer
Rivan Solutions,Mobile App Developer,Secunderābād,600000.0,React,3.9,App Developer
JPR Corp,Mobile App Development Tutor (Online ),Remote,336075.0,"MVC, React, Mobile applications, iOS, Tutoring",,App Developer
Saasnic Technologies,Mobile Application Developer (Flutter),Remote,420000.0,"Software deployment, Salesforce, Mobile applications, Application development, Quality assurance",4.2,App Developer
Creative Web Solutions,API Mobile App Developer Junior,Remote,0.0,"Mobile applications, .NET Core, iOS, APIs",5.0,App Developer
Eclature Technologies,Android mobile app developer,Hyderābād,600000.0,"Android, Java, SDKs, REST, APIs",3.5,App Developer
mahaviras Coding,App Developer,Remote,180000.0,"CI/CD, React, iOS development, Software deployment, Mobile applications",,App Developer
Laddu Systems,Mobile App Developers,Hyderābād,600000.0,"Mobile applications, MongoDB, REST",4.0,App Developer
Banyan Data Services,Mobile App Developer,Bengaluru,750000.0,"Oracle, iOS development, Mobile applications, iOS, NoSQL",4.1,App Developer
Wasp Mobile,Senior Flutter Developer,Remote,3600000.0,"CI/CD, iOS development, iOS, Git, Continuous integration",4.3,App Developer
Aeon Software,Mobile App Developer,Pune,0.0,"Git, Android, SQL, SDKs, REST",3.5,App Developer
Infodot Technologies,Android Developer,Remote,1100000.0,"Mobile applications, Encryption, Git, Android, Java",,App Developer
Mobile Programming India Private Limited,Mobile App Developer,Bengaluru,1100000.0,"MVC, Gradle, React, iOS development, Mobile applications",,App Developer
Coder World Labs,Mobile App Developer (Flutter),Noida,450000.0,"Android, APIs",4.0,App Developer
CHAMPION MANAGEMENT SERVICES PTE LTD,Mobile Application Developer,Remote,1080000.0,"Node.js, Mobile applications, iOS, PostgreSQL, Adobe XD",,App Developer
ICT Infracon,Mobile App Developer,Bengaluru,650000.0,"Android, SDKs, REST, Software development, APIs",2.7,App Developer
Medifinder healthcare Solutions pvt ltd,React native mobile app developer intern,Remote,0.0,"React, Mobile applications, Git, Application development, JavaScript",,App Developer
Cortracker IT Private Limited,Senior Mobile Application Developer,India,1250000.0,"CSS, Software troubleshooting, React, Mobile applications, iOS",,App Developer
Skill Learning Academy,Mobile App Developer,Bengaluru,240000.0,"Mobile applications, Git, Application development, REST, APIs",,App Developer
Independent Skill Development Mission - ISDM kolkata,Mobile App Developer,Remote,72000.0,"Node.js, React, Software deployment, Mobile applications, Git",,App Developer
BIGiT,Mobile App Developer,India,800000.0,"iOS development, Mobile applications, iOS, Java, Application development",,App Developer
Savo Technologies Pvt Ltd.,Flutter Mobile App Developer,India,450000.0,"Mobile applications, iOS, Java, Visual design, Swift",,App Developer
Positive Life Sciences Pvt Ltd,Mobile App Developer,India,258000.0,"Telugu, React, Mobile applications, Objective-C, English",,App Developer
AheadRace,MOBILE APP DEVELOPER,Hyderābād,500000.0,"iOS development, iOS, Java, Android Development",4.1,App Developer
APPLI AND YOU,Mobile App Developer Flutter,Remote,402000.0,"CSS, React, Mobile applications, Git, Java",,App Developer
Kavintech Solutions,Mobile App Developer,Tiruchchirāppalli,0.0,"Azure, Waterfall, iOS development, DevOps, Mobile applications",,App Developer
Mannya Techno Solutions,Hybrid Mobile App Developer,India,0.0,"Cordova, CSS, Salesforce, Mobile applications, Java",4.0,App Developer
Swaran Soft Support Solutions,Mobile App Developer,Gurgaon,500000.0,"Node.js, CSS, React, Git, JavaScript",4.1,App Developer
Agkiya Solutions,Android Developer,Remote,1650000.0,"CI/CD, MVC, Software deployment, Mobile applications, Test automation",,App Developer
Mazik Tech Solutions,Mobile App Developer (Xamarin Developer),Hyderābād,650000.0,"Mobile applications, C#, iOS, .NET, Application development",4.1,App Developer
AL RAZ International Business Links,Mobile App Developer,Cochin,312000.0,Communication skills,,App Developer
Wama Technology,Android Developer (Kotlin),Remote,780000.0,"Git, Android, SDKs, REST, APIs",,App Developer
Agilitegroup,Mobile Application Developer,Remote,0.0,"Mobile applications, iOS, Encryption, Objective-C, Java",3.5,App Developer
Infodot Technologies,iOS Developer,Remote,1100000.0,"Software troubleshooting, iOS development, Mobile applications, iOS, Encryption",,App Developer
TECHSPIDR CREATIONS,Mobile App Developer,Guwahati,0.0,"Mobile applications, Android, SDKs",,App Developer
Nowgray IT Services,Android App Developer,Uttar Pradesh,0.0,Android,5.0,App Developer
A2D Innovations,Mobile App Developer- Flutter,Remote,0.0,"CSS, iOS development, Mobile applications, iOS, Git",2.0,App Developer
Mohan Mutha Exports Pvt. Ltd.,Mobile App Developer,India,780000.0,"CSS, XML, MongoDB, Java, Databases",3.1,App Developer
zMed Healthcare Technologies,Mobile app,Chennai,450000.0,,3.6,App Developer
Hi-Tech Consulting,Mobile App Developer,India,240000.0,"Mobile applications, Application development, Angular",,App Developer
Wiz91 Technologies,Mobile App Developer,Indore,450000.0,Unity,4.5,App Developer
Lemontreemedia.in,MOBILE APP DEVELOPER,Pune,0.0,"Computer science, XML, Android, Java, SDKs",,App Developer
Stymeta Technologies,MOBILE APP DEVELOPER,India,210000.0,"Mobile applications, Android, Java, APIs, Scalability",,App Developer
Creative Web Solutions,Electron.js Mobile App Developer Trainee,Remote,0.0,"Mobile applications, English, JavaScript, Communication skills",5.0,App Developer
INDSAC SOFTECH,Internship for iOS Developer - iOS/Mobile App,Bengaluru,0.0,"React, iOS development, Mobile applications, iOS, SOAP",3.0,App Developer
Zybo Tech Lab,URGENT HIRING FOR Mobile App Developer Flutter (Intern) @Technopark,Thiruvananthapuram,84000.0,"Mobile applications, Java",,App Developer
OpenSource Technologies,Hybrid Mobile App Developer,Delhi,0.0,"AJAX, CSS, Git, SVN, REST",3.8,App Developer
Consultree Consulting Services,Mobile App Developer w/IOS and Android,India,600000.0,"React, iOS development, Software deployment, iOS, Android",4.8,App Developer
Digital Renting,Mobile App developer,Pune,500000.0,"Mobile applications, Mobile marketing",,App Developer
CAL4CARE,Mobile App Developer,India,0.0,"Mobile applications, iOS, Angular, UX, UI",4.6,App Developer
Savvient Technologies,Flutter App Developer,Ahmedabad,250000.0,"Node.js, Mobile applications, Git, SDKs, Adobe XD",,App Developer
VRVV Central Office- InStyle,App Developer,Coimbatore,200000.0,"CI/CD, Node.js, React, JavaScript, REST",,App Developer
First Economy,Mobile App Developer (Flutter),Mumbai,550000.0,"Business development, Analysis skills, Digital marketing, Communication skills, Negotiation",4.4,App Developer
Allied Biztech Solutions,Flutter App Developer | 3+ Exp | Fully Remote | 10 LPA,Remote,500000.0,"Mobile applications, iOS, Application development, UX, APIs",3.0,App Developer
Assessli,Mobile Application Developer,India,720000.0,"iOS development, Mobile applications, iOS, Objective-C, Git",,App Developer
SilverGlobe Software Solutions,Mobile App Developer,Pune,500000.0,"Java, Analysis skills, Product development, APIs, Swift",,App Developer
Rite Software Solutions & Services (IN),Android Mobile developer,Hyderābād,3000000.0,"Cloud infrastructure, Git, Application development, REST, APIs",4.1,App Developer
Jungleworks,Mobile App Developer - Trainee,Mohali,550000.0,"CSS, Software troubleshooting, Mobile applications, iOS, Java",3.1,App Developer
REXMAN,iOS Mobile Application Developer | Programmer,Remote,700000.0,"Performance tuning, iOS development, Mobile applications, iOS, Objective-C",3.7,App Developer
Yagna Technologies,Hybrid Mobile Developer (1-3 years),Hyderābād,0.0,"MVC, CSS, Bootstrap, Mobile applications, iOS",3.3,App Developer
Kanishka Software Pvt Ltd,Mobile Application Developer,Mumbai,0.0,"Jira, iOS development, Mobile applications, iOS, Trello",,App Developer
CleanDesk AI Pvt Ltd,Flutter Developer,Remote,450000.0,"React, Mobile applications, Data structures, iOS, Application development",,App Developer
Multisolution Business services,Mobile App Developer,India,1500000.0,"Cordova, iOS development, Mobile applications, C#, iOS",,App Developer
