company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
Ola Vamos Technology,Unity Developer,India,0.0,"C#, .NET, OOP, Unity, Communication skills",,Game Developer
IDZ Digital,Unity Game Developer,India,0.0,"iOS, Unity",3.9,Game Developer
Embright Infotech,XR Game Developer,Bengaluru,700000.0,"C#, .NET, Analysis skills, Unity, Agile",4.1,Game Developer
RedLine Games,Unity3D Game Developer,Thāne,650000.0,"C#, .NET, Analysis skills, Unity",4.2,Game Developer
virtualize technologies,Unity Game Developer,Mohali,660000.0,"C#, Git, .NET, OOP, C++",,Game Developer
Touchzing Media,Unity Game Developer,India,0.0,"iOS, Unity",4.6,Game Developer
Diksha Vision LLP,Unity Game Developer Intern,India,60000.0,"C#, English, .NET, Gujarati, Unity",,Game Developer
Spark Technologies,HTML5 Game Developer (Interns),Chandigarh,0.0,"Spark, JavaScript, Communication skills, HTML",,Game Developer
Robokart,Game developer,India,0.0,"Unreal Engine, C#, .NET, C++, Math",2.7,Game Developer
Bamigos VR LLP,unreal game developer,Lajpat Nagar,0.0,"Unreal Engine, Windows, C++, C, Chinese",,Game Developer
Amunis Technologies,Unity Game Developer,Pune,330000.0,"2D animation, C#, .NET, Quality assurance, Unity",,Game Developer
iXie Gaming,Game Developer,Bengaluru,4800000.0,"C#, Git, .NET, OOP, Unity",4.2,Game Developer
RACHNA SAGAR PVT. LTD,Game Developer,Delhi,570000.0,"2D animation, Unreal Engine, Git, Java, C++",3.4,Game Developer
BNR Cogniitec Private Limited,Game Developer,India,400000.0,"Java, C++, C, Python, Computer graphics",,Game Developer
Goldenmace IT Solutions,Unity Developer - Freelancer,Remote,420000.0,"C#, Git, .NET, UX, Software development",,Game Developer
DIGI-LATERAL SOLUTIONS,Game Developer Intern,India,30000.0,"Unreal Engine, C#, .NET, C++, C",,Game Developer
Rendered Ideas Softgame Pvt Ltd,Game Developer,India,720000.0,"C#, iOS, .NET, Java, C++",3.6,Game Developer
NEXTWAVE MULTIMEDIA,Unity Game Developer,India,0.0,"C#, .NET, OOP, Unity, Communication skills",3.7,Game Developer
Biz Technologies IT Solutions Ltd,Unity Game Developer,India,210000.0,"3D animation, C#, iOS, Git, Windows",,Game Developer
Aerocube Technologies,Game Developer (Unity3D),Surat,0.0,"Adobe Photoshop, C#, Adobe Illustrator, .NET, C++",,Game Developer
Upsquare Technologies,Unity Game Developer,India,0.0,"C#, iOS, Git, .NET, OOP",5.0,Game Developer
Gamebee studio LLP,Unity Game Developer,Thāne,540000.0,"Unreal Engine, C#, iOS, Git, .NET",,Game Developer
Green Web software Development Pvt. Ltd.,Game Developer (Unity),India,300000.0,"C#, Git, .NET, Team management, Unity",,Game Developer
Edgeconnect global Pvt.Ltd.,Game Developer,Noida,600000.0,"2D animation, Unreal Engine, C#, Software development, Computer graphics",,Game Developer
Adhyos Studios Private Limited,Unity Game Developer Intern,India,108000.0,"C#, Git, .NET, Unity, AI",,Game Developer
Techflux Solutions,Game Developer,India,90000.0,"Unreal Engine, C#, .NET, C++, C",,Game Developer
Orange Mantra,Game Developer,Gurgaon,650000.0,"Unreal Engine, C#, Git, .NET, Java",3.9,Game Developer
Gammastack,Slot Game Developer,Bengaluru,900000.0,"Leadership, Communication skills",3.8,Game Developer
Atina Technology,Game Developer,Nāgpur,0.0,"Unreal Engine, C#, Git, .NET, C++",2.9,Game Developer
Wisdomlogix Solutions,UNITY GAME DEVELOPER,Rājkot,500000.0,"Test automation, OOP, Scripting, Unity",,Game Developer
Rendered Ideas,GAME DEVELOPER,Mumbai,0.0,"C#, iOS, .NET, Java, OOP",3.6,Game Developer
Shellcode IT Services Pvt Ltd,Unity Game Developer,Pune,150000.0,"C#, Git, .NET, Computer networking, Software development",,Game Developer
Exioms Theory (P) Ltd,Unity 3D Game Developer,Pune,3600000.0,"C#, iOS, Research, .NET, OOP",3.7,Game Developer
XSQUADS Tech,Unity 3D Game Developer,Surat,500000.0,"Asset management, Software deployment, Mobile applications, Data structures, C#",,Game Developer
alive now,HTML5 Game Developer,Bengaluru,550000.0,"JavaScript, HTML",4.1,Game Developer
Dhanadhipati Technologies LLP,Contractual Senior Game developer,Remote,450000.0,"Node.js, C#, .NET, AWS, Analysis skills",,Game Developer
Photontadpole,Game Designer,India,0.0,"Unreal Engine, Colour theory, Unity, Design thinking, Communication skills",5.0,Game Developer
ASAG Androapps Technology Pvt. Ltd.,Unity Developer,Navi Mumbai,750000.0,"2D animation, Scripting, Unity, Communication skills, Data warehouse",,Game Developer
Riyadvi Software Technologies Private Limited,Unity Developer ( Only Freshers ),Chennai,90000.0,"SQL, Unity, Data warehouse, Python",,Game Developer
Helius Technologies,Unity Developer,India,0.0,"C#, Git, .NET, OOP, Unity",4.2,Game Developer
Fusion Techlab,Unity Game Developer,Calcutta,420000.0,"C#, .NET, REST, Unity, APIs",4.2,Game Developer
iXie Gaming,Junior Unity Developer,Bengaluru,4800000.0,"C#, iOS, Git, .NET, OOP",4.2,Game Developer
Squalas,Unity3D Developer,Hyderābād,0.0,"C#, Test automation, Git, .NET, OOP",5.0,Game Developer
GameCloud Technologies,Experienced Unity Game Developer,Pune,4320000.0,"Adobe Photoshop, XML, C#, iOS, .NET",4.9,Game Developer
CIS,Unity Developer Freshers,Indore,4200000.0,"Unreal Engine, C#, .NET, Unity, Communication skills",4.3,Game Developer
SNK IT Solutions,Unity Game Developer,Surat,120000.0,"Visual Studio, C#, .NET, OOP, C++",,Game Developer
Kodextra Solutions (OPC) Pvt Ltd.,Sr. Game Developer,Pune,750000.0,"Unreal Engine, C#, C++, Android Development, Computer graphics",,Game Developer
Reinvision,Unity Developer,Hyderābād,700000.0,"Mobile applications, C#, iOS, .NET, Unity",4.7,Game Developer
frigate Games,GAME Designer,Hyderābād,4800000.0,"2D animation, Adobe Photoshop",4.5,Game Developer
Dollarbird Solutions Redefined,Construct 3 Web game Developer,India,0.0,"CSS, JavaScript, Debugging, HTML",3.6,Game Developer
Nexus pro services,Lead Game Developer,Bengaluru,1250000.0,"C#, .NET, C++, Project management, Quality assurance",,Game Developer
XverseMeta Technologies,Unreal Engine Developer,India,500000.0,"Unreal Engine, C++, C, Software development, Communication skills",,Game Developer
Metaveos Technologies Pvt Ltd,Game Developer,India,330000.0,"Unreal Engine, C#, .NET, C++, C",,Game Developer
Bright Vision Technologies,Game Developer,India,0.0,"Unreal Engine, C#, Git, .NET, Java",,Game Developer
Business Training Centre,Game Developer,Chennai,240000.0,"2D animation, Unreal Engine, C#, Git, .NET",,Game Developer
CONSULTREE CONSULTING SERVICES LLC,Mobile Game Developer w/Animation,India,0.0,"3D animation, Performance tuning, C#, Android, .NET",4.8,Game Developer
QAGENIC TECHNOLOGIES PRIVATE LIMITED,Unity 3D Developer,Navi Mumbai,1350000.0,"Data structures, C#, Git, .NET, Math",,Game Developer
WebMobril Technologies,Jr. Unity Developer,Noida,1200000.0,"Unity, APIs, UI",3.4,Game Developer
TOMATO Games,Unity Developer,Surat,0.0,Unity,,Game Developer
Vincell Studios,Game Designer,India,0.0,,3.3,Game Developer
Oengines Games LLP,Unity Developer,Surat,258000.0,"C#, .NET, Java, OOP, C++",,Game Developer
Vincell Studios,Game Developer,India,0.0,"C#, iOS, .NET, Unity, APIs",3.3,Game Developer
IG Drones,Game Developer,Noida,360000.0,"3D animation, 2D animation, C#, .NET, UX",,Game Developer
Tridentverse,Unity Developer,Visakhapatnam,318000.0,"Software troubleshooting, C#, iOS, .NET, Application development",,Game Developer
ATHMIN,Game Developer,Noida,0.0,"iOS, Objective-C, Android, SDKs, Unity",3.8,Game Developer
Suffes Com,Unity Developer,Mohali,900000.0,"C#, .NET, Computer networking, Unity, Agile",4.3,Game Developer
Acmedian,Unity Developer,Mumbai,750000.0,"C#, Git, .NET, Math, Unity",,Game Developer
VidUnit,Unity Game Developer,India,360000.0,"2D animation, C#, iOS, Git, .NET",,Game Developer
Questt,Unity Developer,Bengaluru,750000.0,"C#, .NET, Unity, UI, Communication skills",3.8,Game Developer
Programming.com,Unity Developer,Bengaluru,750000.0,"Unreal Engine, Software deployment, C#, .NET, Computer networking",,Game Developer
Exioms Theory (P) Ltd,HTML 5 Game Developer,Pune,3600000.0,"AJAX, CSS, XML, Research, Java",3.7,Game Developer
Herba Technologies,Unity Developer,Mumbai,600000.0,"OOP, Scripting, Unity",5.0,Game Developer
Tech27 Systems Ltd.,Game Developer,Calicut,450000.0,"Unreal Engine, C#, Microsoft SQL Server, .NET, Java",3.4,Game Developer
Learning Yogi,Senior Unity Game Developer,Bengaluru,0.0,"Computer science, Data structures, C#, English, .NET",4.9,Game Developer
PIXLALOT LABS,Unity Developer,Hyderābād,0.0,"C#, iOS, Android, .NET, OOP",,Game Developer
Red Apple Technologies,Unity Game Developer,Calcutta,3600000.0,"2D animation, C#, .NET, Java, C++",4.1,Game Developer
Infocom,HTML 5 Game Developer,Cochin,4800000.0,"JavaScript, HTML, Computer graphics",3.8,Game Developer
Lightrains Technolabs,Unity 3D Developer,Thiruvananthapuram,650000.0,"2D animation, C#, .NET, OOP, C++",,Game Developer
Arth-I-Soft,Unity 2D/3D Game Developer,Ahmedabad,780000.0,"2D animation, XML, Visual Studio, C#, iOS",3.2,Game Developer
AndroApps Technology,Unity Developer,India,0.0,"Scripting, Unity, Communication skills",3.9,Game Developer
Green Web software Development Pvt. Ltd.,Unity Game Developer,India,180000.0,"C#, Git, .NET, Unity, UI",,Game Developer
Queppelin,Unity Developer,Delhi,0.0,"C#, .NET, OOP, Math, Scripting",3.1,Game Developer
Tridentverse,Unreal Developer,Visakhapatnam,318000.0,"Unreal Engine, Visual Studio, Git, C++, C",,Game Developer
Reliance Games,Game Designer - Intern,Pune,0.0,Adobe Photoshop,3.3,Game Developer
Reliance Games,Game Programmer Intern,Pune,0.0,"C#, iOS, .NET, Unity, AI",3.3,Game Developer
AIS TECHNOLABS PRIVATE LIMITED,Jr Unity developer,Ahmedabad,282000.0,"SQL, Unity, Data warehouse, Python",,Game Developer
AIS Group,Unity Developer,India,360000.0,"2D animation, C#, Git, .NET, OOP",,Game Developer
HFG Entertainments Private Limited,Unity Developer (Fresher),India,360000.0,"2D animation, C#, .NET, OOP, Unity",,Game Developer
Vapronix Web Pvt Ltd,Unity Developer,Noida,750000.0,"C#, Git, .NET, OOP, Math",,Game Developer
Classess.com,Unity Developer,India,270000.0,"Software troubleshooting, C#, Research, .NET, Scripting",,Game Developer
Aerovative Technologies,Unity Developer,Calicut,500000.0,"C#, .NET, Unity, Communication skills",4.3,Game Developer
AAC Studio,Unity Developer,India,0.0,"Scripting, Unity, Communication skills",,Game Developer
iXie Gaming,Unreal Developer,Bengaluru,0.0,"Unreal Engine, Data structures, OOP, C++, C",4.2,Game Developer
AIS Technolabs,Unity Developer,Ahmedabad,4200000.0,"iOS, Git, OOP, Scripting, Unity",4.3,Game Developer
Aristocrat,Technical Lead (Unity Developer),Noida,700000.0,"iOS, Scripting, Unity, SDLC",3.7,Game Developer
MedTrix Healthcare,Unity Developer,Bengaluru,700000.0,"Unreal Engine, C#, .NET, C++, C",3.7,Game Developer
Xogar Games,Unreal Developer - Contractual Role,Bengaluru,0.0,"Unreal Engine, C++, C, Computer networking, AI",,Game Developer
Monalisa Group of Services,UNITY DEVELOPER,Noida,510000.0,"C#, .NET",,Game Developer
Girtbyte Labs,Unity VR Developer,India,0.0,"Software troubleshooting, Unreal Engine, C#, .NET, Math",,Game Developer
Zmotion Autonomous Systems Pvt Ltd,Unity Developer,Bengaluru,150000.0,"Software troubleshooting, C#, .NET, Computer networking, Unity",,Game Developer
CloudZon,Unity Developer,Ahmedabad,4200000.0,"SDKs, Unity",4.2,Game Developer
Websultanate Software Technologies,Unity Developer,Lucknow,0.0,"Unity, Communication skills",4.3,Game Developer
Vidwath Innovative Solutions,Unity Developer,India,0.0,"C#, .NET, Unity",2.8,Game Developer
CIS,Junior Unity Developer,Indore,4200000.0,"2D animation, Unreal Engine, C#, Git, .NET",4.3,Game Developer
Helius Technologies,Senior Game Designer,India,0.0,"Microsoft Excel, Unreal Engine, Analysis skills, Unity",4.2,Game Developer
Nano Technologies,AR/VR Unity Developer,India,360000.0,"Image processing, Computer vision, C#, Git, .NET",,Game Developer
MEL Systems & Services (MELSS),Unreal Developer,Chennai,0.0,"Unreal Engine, C#, .NET, Unity",3.4,Game Developer
IDZ Digital,Unreal Developer,India,0.0,"Unreal Engine, iOS",3.9,Game Developer
Trium Designs,Unity3D Developer,Vadodara,0.0,"Mobile applications, Git, Application development, OOP, SVN",,Game Developer
AIS TECHNOLABS PRIVATE LIMITED,Unity Developer,Ahmedabad,300000.0,"C#, Git, .NET, OOP, Computer networking",,Game Developer
MadOverGames,Unity3D Developer,Delhi,0.0,"C#, .NET, SDKs, Unity, Communication skills",4.3,Game Developer
iCRC,Software Developer - Unreal Engine,Noida,500000.0,"Unreal Engine, C++, C, REST, APIs",3.9,Game Developer
Electronic Arts,Senior Game Designer - Economy,Hyderābād,600000.0,,4.1,Game Developer
WFA Consultants,Unity Developer,Jaipur,550000.0,"2D animation, C#, Test automation, Git, .NET",4.1,Game Developer
Aristocrat,"Sr Technical Artist I, Unity",Gurgaon,550000.0,"Jira, Adobe Photoshop, Waterfall, Adobe Illustrator, Git",3.7,Game Developer
TechRiser,Unity Developer,Rājkot,500000.0,"2D animation, C#, Git, .NET, OOP",2.8,Game Developer
WebMobril Technologies,Sr. Unity Developer,Noida,1200000.0,"Data structures, Unity, Computer graphics, Design patterns",3.4,Game Developer
Reliance Games,Game Programmer,Pune,600000.0,"C#, iOS, .NET, Unity, AI",3.3,Game Developer
Escrow Group,Unity Developer,India,270000.0,"iOS, Unity, Agile, Computer graphics, Analytics",,Game Developer
PureSoftware Technologies Pvt Ltd,Game Developer,Delhi,0.0,"Jira, MVC, Node.js, Git, Analysis skills",3.4,Game Developer
DIGI-LATERAL SOLUTIONS,Unity Developer Intern,India,30000.0,"C#, Git, .NET, Unity, Debugging",,Game Developer
Someshwara Software,Senior Unity 3D Developer (Lead),India,0.0,"Scripting, Unity",3.8,Game Developer
Technorizen Software Solution,Unity 3D Game Developer,Indore,3600000.0,"2D animation, WordPress, Visual Studio, C#, iOS",4.7,Game Developer
HiFX IT & Media Services,Unity Developer,Cochin,600000.0,"C#, Git, .NET, OOP, Content development",4.6,Game Developer
Phygitech Learning Solutions Pvt Ltd,Unity3D Developer,Gurgaon,360000.0,"Unreal Engine, Learning technology, C#, .NET, 3ds Max",,Game Developer
Ink in Caps,Unity Developer,Mumbai,350000.0,"Software troubleshooting, C#, Git, .NET, Application development",,Game Developer
Rayvector,Unity Developer,India,0.0,"C#, iOS, Git, .NET, Unity",2.0,Game Developer
HFG Entertainments Private Limited,Unity Developer,India,288000.0,"2D animation, Data structures, C#, .NET, Algorithm design",3.3,Game Developer
Helius Technologies,Mid - Senior Unity Developer,India,0.0,"MVC, Data structures, C#, Git, English",4.2,Game Developer
Rendered Ideas,SENIOR GAME DEVELOPER,Mumbai,0.0,"C#, iOS, .NET, OOP, Analysis skills",3.6,Game Developer
Playdawn Consulting,Unreal Gameplay Developer (C++),Ahmedabad,450000.0,"Unreal Engine, C#, Technical support, .NET, C++",5.0,Game Developer
Mobzway Technologies,Unity Developer,Jaipur,650000.0,"OOP, Scripting, Unity",3.8,Game Developer
Reliance Games,Game Designer,Pune,400000.0,"Agile, Marketing",3.3,Game Developer
Photontadpole,Senior Game Developer,India,0.0,"Unreal Engine, C#, iOS, .NET, Java",5.0,Game Developer
DIGI-LATERAL SOLUTIONS,Unity Developer,India,90000.0,"C#, Git, .NET, SDKs, Unity",,Game Developer
Players’ Depot,Senior HTML5 Game Developer,Chennai,0.0,"CSS, iOS, OOP, JavaScript, HTML",,Game Developer
AppOn Software,Unity Developer,Pune,4800000.0,"2D animation, Adobe Photoshop, Data structures, C#, Adobe Flash",4.8,Game Developer
Elaunch Solution PVT. LTD.,Unity 3D Developers,Surat,650000.0,"C#, .NET, OOP, Unity",4.5,Game Developer
Gametion,Senior Unity Game Developer,Navi Mumbai,450000.0,"XML, Data structures, iOS, Git, OOP",3.8,Game Developer
Mobzway Technologies,Unity Intern/Developer,Jaipur,0.0,"OOP, Scripting, Unity",3.8,Game Developer
Pixotri Game Studio,Software Developer - Unity 3D,Alleppey,400000.0,"C#, .NET, OOP, Math, Unity",1.0,Game Developer
NEXTWAVE MULTIMEDIA,Senior Game Developer,India,0.0,"Mobile applications, Data structures, C#, iOS, .NET",3.7,Game Developer
Probability Gaming,Unity Developer,Delhi,0.0,"C#, iOS, NoSQL, Git, .NET",2.5,Game Developer
99Games,Senior Game Designer,India,0.0,"Mentoring, Communication skills",3.2,Game Developer
Antier Solutions,Senior Unreal Gaming Developer,Mohali,0.0,"Unreal Engine, C++, C, Scripting, AI",3.6,Game Developer
Learning Yogi,Lead Game Designer,Bengaluru,900000.0,"English, Unity",4.9,Game Developer
TILTLABS,"Unity Roblox, Blender Developers",India,0.0,"2D animation, Unity, Digital art",3.0,Game Developer
IDZ Digital,Senior Unity Developer,India,0.0,"iOS, Unity",3.9,Game Developer
Tentworks Interactive,Senior Unity Game Programmer,Bengaluru,0.0,"3D animation, Unity, APIs, AI",4.4,Game Developer
CIS,Senior Unity Developer,Indore,4200000.0,"CI/CD, Unreal Engine, Software deployment, C#, .NET",4.3,Game Developer
PureSoftware Technologies Pvt Ltd,Senior Game Developer,Delhi,0.0,"Jira, MVC, Node.js, Git, Analysis skills",3.4,Game Developer
Virtual filaments Pvt. Ltd.,Unity3D Developer,India,210000.0,"C#, Git, .NET, UX, Software development",,Game Developer
Mobzway Technologies,Unity Intern,Jaipur,0.0,"OOP, Scripting, Unity",3.8,Game Developer
YsecIT,Unity3D,Bengaluru,0.0,"Visual Studio, Data structures, C#, iOS, Windows",4.5,Game Developer
MadOverGames,Lead Unity3D Developer,Delhi,0.0,"C#, .NET, Unity, Agile, Communication skills",4.3,Game Developer
Aristocrat,Technical Lead (Unity Developer),Noida,0.0,"iOS, Scripting, Unity, SDLC",3.7,Game Developer
Infocom,Lead Unity Developer(Exp 5+),Cochin,4800000.0,"iOS development, C#, iOS, .NET, Project management",3.8,Game Developer
AtkinsRéalis,Lead Unreal Developer,Gurgaon,0.0,"Unreal Engine, Git, English, C++, 3ds Max",4.1,Game Developer
PradeepIT Consulting Services,Senior 2D JavaScript Game Developer-6+ years(Remote),Bengaluru,500000.0,"2D animation, CSS, Calculus, Git, Math",4.5,Game Developer
Reliance Games,Associate Community Engagement Executive,Pune,650000.0,"Computer networking, Communication skills",3.3,Game Developer
Techved,Sr. Unity Developer,Mumbai,550000.0,"Mobile applications, C#, iOS, Git, .NET",3.6,Game Developer
Rackspace,Job Opportunity : Support Technician (Help Desk),Gurgaon,3600000.0,"Azure, Incident management, Software troubleshooting, Customer service, Software deployment",3.5,Game Developer
