company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
VIDEE INFOTECH,Cloud DevOps Engineer,Remote,0.0,"CI/CD, Cloud infrastructure, Azure, Bamboo, Kubernetes",,Cloud Engineer
Instaacoders Technologies Pvt. Ltd.,Senior DevOps/ Cloud Engineer,Remote,3150000.0,"CI/CD, Performance tuning, Cloud infrastructure, System administration, Gradle",3.7,Cloud Engineer
Barclays,AWS Cloud Engineer,Pune,0.0,"AWS, Machine learning, S3, Redshift, DynamoDB",3.9,Cloud Engineer
Concentrix,Cloud Engineer,Hyderābād,0.0,"CI/CD, Cloud infrastructure, Software troubleshooting, Kubernetes, Ansible",4.0,Cloud Engineer
"Arch Systems, LLC",AWS Cloud Engineer - India,Remote,1650000.0,"Drupal, System administration, FedRAMP, WordPress, DevOps",4.2,Cloud Engineer
InfoTech Solutions Pvt Ltd,Cloud Engineer,Bengaluru,750000.0,"CI/CD, Cloud infrastructure, Azure, Cloud architecture, Software troubleshooting",4.3,Cloud Engineer
Value Point Systems,Cloud Trainee Engineer,Noida,0.0,"CI/CD, Azure, Operating systems, Software troubleshooting, Kubernetes",3.7,Cloud Engineer
Albireo Tech System,Cloud Engineer,Remote,1584000.0,"CI/CD, Azure, SQL, Continuous integration, Python",3.6,Cloud Engineer
MAI,Azure Cloud Engineer,Remote,588000.0,"Azure, Software troubleshooting, Kubernetes, SQL, Terraform",,Cloud Engineer
Astracloud,AWS DevOps Engineer,Remote,900000.0,"Jira, CI/CD, Cloud infrastructure, Kubernetes, Ansible",,Cloud Engineer
Ataloud Technologies,AWS Cloud Engineer,Remote,0.0,"CI/CD, Cloud infrastructure, Operating systems, Kubernetes, Load balancing",4.1,Cloud Engineer
Digital Innovations,AWS Cloud Engineer,Remote,0.0,"Cloud infrastructure, Kubernetes, DevOps, Configuration management, AWS",,Cloud Engineer
Semperfi Solution,MICROSOFT OFFICE 365 CLOUD ENGINEER,Remote,1250000.0,"PaaS, Microsoft Office",,Cloud Engineer
Paypal,Cloud Engineer,Chennai,0.0,"Cloud infrastructure, Azure, Cloud architecture, Kubernetes, Ansible",3.7,Cloud Engineer
Boston Consulting Group,Global IT Infra/Cloud Engineer Senior Specialist,Gurgaon,0.0,"Jira, CI/CD, Azure, Customer service, DevOps",4.3,Cloud Engineer
GenexCorp,2. AWS Cloud Engineer,Telangana,0.0,AWS,,Cloud Engineer
UltraViolet Cyber,Cloud Engineer,Hyderābād,0.0,"TCP, Cloud infrastructure, Kubernetes, Load balancing, DevOps",3.9,Cloud Engineer
ProntoDigital LLC,Enterprise Cloud Experience Engineer,Remote,1248425.0,"Cloud infrastructure, Microsoft Office, Mobile device management, Identity & access management",,Cloud Engineer
Futurism,AWS Cloud Engineer- Intern,India,0.0,"AWS, Perl, Scripting, DNS, APIs",3.9,Cloud Engineer
BigSpire Software,Associate Cloud Computing Engineer,India,0.0,"AWS, Cloud computing, Communication skills",3.9,Cloud Engineer
Apple,Junior Cloud Network Software Engineer - Platforms,Bengaluru,0.0,"Cloud infrastructure, Rust, Go, Data structures, AWS",4.1,Cloud Engineer
Workmates Core2cloud,AWS Cloud Engineer Trainee,Bhubaneshwar,0.0,"Network administration, AWS, Perl, Scripting, DNS",5.0,Cloud Engineer
Technology Next,Cloud Engineer,Remote,780000.0,"CI/CD, Cloud infrastructure, Azure, Node.js, Kubernetes",,Cloud Engineer
Hirein5,Azure Cloud Engineer,Remote,1300000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, DevOps",,Cloud Engineer
Yotta Infrastructure,Cloud Engineer,Delhi,0.0,"Cloud infrastructure, System administration, NFS, English, OpenStack",4.0,Cloud Engineer
Spiderweb technologies,DevOps/AWS Engineer,Remote,270000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible",,Cloud Engineer
Hexagon AB,Cloud Ops Engineer,Hyderābād,0.0,"Cloud infrastructure, Azure, Encryption, AWS, Identity & access management",4.1,Cloud Engineer
Dwaith Infotech Pvt Ltd,Azure Cloud Engineer,Remote,600000.0,"Power BI, Data modeling, Azure, Spark, SQL",,Cloud Engineer
Alight,Cloud Operations Engineer,Hyderābād,0.0,"TCP, Cloud infrastructure, System administration, Azure, NFS",3.3,Cloud Engineer
NTT DATA,Private Cloud Engineer,Hyderābād,0.0,"Cloud infrastructure, System administration, Oracle, VMWare, Research & development",3.8,Cloud Engineer
Flentas Technologies,Cloud Engineer,Pune,0.0,,4.5,Cloud Engineer
Vodafone,Cloud DevOps Engineer,Pune,650000.0,"Jira, SAFe, Business intelligence, Git, Google Cloud Platform",3.9,Cloud Engineer
Technology Next,Cloud Engineer (GCP),Remote,960000.0,"CI/CD, Cloud infrastructure, Cloud architecture, Kubernetes, Git",,Cloud Engineer
Eduplex services private limited,Cloud Infrastructure Engineer,Remote,1250000.0,"CI/CD, Cloud infrastructure, Big data, Writing skills, DevOps",,Cloud Engineer
Mobile Programming India Pvt. Ltd.,Azure Cloud Engineer,Remote,1400000.0,"CI/CD, Authentication, Cloud infrastructure, Azure, Cloud architecture",,Cloud Engineer
HIRINGHOUSE TECHNOLOGIES PVT LTD,Private Cloud Engineer,Bengaluru,1150000.0,"Cloud infrastructure, Azure, Cloud architecture, Ansible, Git",,Cloud Engineer
Destek Infosolutions pvt ltd,Cloud Engineer,Pune,400000.0,"Azure, Software troubleshooting, Software deployment, Google Cloud Platform, Windows",,Cloud Engineer
Flipkoins,AWS Cloud Engineer - Remote - Indian Timezone,Remote,0.0,"Ansible, AWS, Terraform, Puppet, Chef",4.7,Cloud Engineer
Cloud Kinetics,Cloud Engineer L1 - AWS,Chennai,0.0,"FTP, CI/CD, DevOps, LAN, Windows",3.8,Cloud Engineer
ACI Group,Cloud Engineer / IT Administrator,Bengaluru,0.0,"CI/CD, Cloud infrastructure, Azure, Ansible, DevOps",3.6,Cloud Engineer
"BimSym eBusiness Solutions, Inc",AWS Cloud Engineer,India,0.0,"Cloud architecture, Software deployment, AWS, APIs, IT",,Cloud Engineer
KShiyaRise,Azure Cloud Engineer,Remote,2100000.0,"CI/CD, Cloud infrastructure, Azure, Cloud architecture, Kubernetes",,Cloud Engineer
Lumel Technologies,Azure/Cloud Engineer,Chennai,0.0,"TCP, Azure, Software troubleshooting, Scripting, Computer networking",4.5,Cloud Engineer
Primeindus Fintech Solutions||Indusspay,Cloud Engineer,Bengaluru,600000.0,"CI/CD, Elasticsearch, Cloud infrastructure, Azure, Kubernetes",,Cloud Engineer
Stack Console,Sr. Cloud Engineer,Remote,0.0,"OpenStack, VMWare, Apache",4.8,Cloud Engineer
CosMic IT,Cloud Engineer,Remote,0.0,"Azure, Cloud architecture, Research, AWS, Cloud development",2.5,Cloud Engineer
TechO2,AWS Cloud Engineer,Hyderābād,500000.0,"CI/CD, Tomcat, NoSQL, Git, Databases",3.7,Cloud Engineer
EY,DE-AWS-Cloud Native Engineer-VG-GDSF02,Hyderābād,0.0,"CI/CD, Elasticsearch, Microsoft Access, Node.js, Software troubleshooting",3.7,Cloud Engineer
UMENIT SOLUTIONS LLP,Cloud Infra,Remote,1200000.0,"CI/CD, Cloud infrastructure, Azure, Cloud architecture, Kubernetes",,Cloud Engineer
Indian Political Action Committee (I-PAC),Cloud Engineer,Hyderābād,0.0,"Cloud architecture, Node.js, NoSQL, MongoDB, SQL",2.9,Cloud Engineer
Apple,Cloud Solutions Engineer,Bengaluru,0.0,"CI/CD, Cloud infrastructure, Kubernetes, Ansible, DevOps",4.1,Cloud Engineer
Nagarro,"Associate Staff Engineer, Cloud",Remote,0.0,,3.9,Cloud Engineer
Helius Technologies,Cloud Engineer,India,0.0,"Windows, AWS, S3, Solution architecture, VPN",4.2,Cloud Engineer
Cloud 9 Infosystems,Jr Cloud Operations Engineer,India,0.0,"Cloud infrastructure, Azure, AWS, Analysis skills, Communication skills",4.6,Cloud Engineer
Brillium Tech Solutions,AWS Cloud Engineer,India,360000.0,"CI/CD, Cloud infrastructure, Oracle, AWS, Continuous integration",,Cloud Engineer
ANZ Banking Group,AWS Cloud Engineer,Bengaluru,0.0,"CI/CD, Go, System design, Git, Google Cloud Platform",3.9,Cloud Engineer
Nagarro,"Staff Engineer, Cloud",Remote,0.0,,3.9,Cloud Engineer
Barclays,Cloud DevOps Engineer,Pune,700000.0,"Azure, DevOps, Git, Java, AWS",3.9,Cloud Engineer
KLX Cloud IT,Cloud DevOps Engineers,Remote,0.0,"Azure, Kubernetes, DevOps, PaaS, AWS",,Cloud Engineer
REIZEND PRIVATE LIMITED,Cloud/DevOps Engineer (Experienced),India,2050000.0,"CI/CD, Cloud infrastructure, Kubernetes, Software deployment, DevOps",3.6,Cloud Engineer
OMFYS Technologies India Pvt Ltd,Cloud Engineer,India,500000.0,"CI/CD, Azure, Oracle, PaaS, AWS",3.2,Cloud Engineer
Innominds Software,Cloud DevOps Engineer,Hyderābād,650000.0,"Azure, Oracle, Go, Kubernetes, Ansible",3.9,Cloud Engineer
Renous Consulting,AWS Cloud Engineer,Bengaluru,720000.0,"CI/CD, Node.js, Salesforce, ERP systems, Warehouse management system",,Cloud Engineer
Nagarro,"Associate Principal Engineer, Cloud",Remote,0.0,"Azure, Cloud architecture, Google Cloud Platform, AWS, Cloud development",3.9,Cloud Engineer
Infor,Cloud System Engineer,Hyderābād,550000.0,"CI/CD, Elasticsearch, NoSQL, Git, Java",4.0,Cloud Engineer
Akra Tech,Aws Cloud Administrator,Remote,0.0,"Cloud infrastructure, Kubernetes, DevOps, Encryption, AWS",4.1,Cloud Engineer
CIS,Trainee AWS Engineer,Indore,0.0,"Cloud infrastructure, Software troubleshooting, Encryption, AWS, Analysis skills",4.3,Cloud Engineer
Accenture,Cloud Platform Engineer,Hyderābād,0.0,"Cloud infrastructure, Azure, Software troubleshooting, Kubernetes, Ansible",3.8,Cloud Engineer
Basware,"Junior Associate Cloud Operations Engineer, PDF Mapping",Chandigarh,0.0,"Jira, XML, English, Windows, Microsoft Office",4.0,Cloud Engineer
HIRINGNINJA,AWS Cloud Engineer,Pune,1750000.0,"Cloud architecture, AWS, Cloud development, Terraform, Communication skills",4.1,Cloud Engineer
KPI Partners,Cloud Engineer,Hyderābād,0.0,"CI/CD, Cloud infrastructure, Azure, DevOps, Terraform",3.7,Cloud Engineer
Umbrella Infocare,AWS Cloud DevOps Engineer,Remote,0.0,"Elasticsearch, Internet of things, Kubernetes, Ansible, Software deployment",3.9,Cloud Engineer
Tivona Global Technologies,Cloud Engineer,Chennai,0.0,"Cloud infrastructure, System administration, Azure, Operating systems, Kubernetes",4.6,Cloud Engineer
Gainwell Technologies LLC,AWS Cloud Engineer,Bengaluru,0.0,"Microsoft Windows Server, Computer science, Azure, Ansible, Relational databases",3.1,Cloud Engineer
DAZN,Cloud Security Engineer,Hyderābād,800000.0,"Azure, Go, Node.js, Kubernetes, Git",2.9,Cloud Engineer
Basware,Associate Cloud Operations Engineer,Chandigarh,0.0,AWS,4.0,Cloud Engineer
Aurum PropTech,Analyst - Cloud Engineer,Navi Mumbai,0.0,"Jira, CI/CD, Software troubleshooting, Kubernetes, AWS",4.0,Cloud Engineer
Xianinfotech LLP,Azure Cloud Engineer,Remote,180000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, DevOps",3.4,Cloud Engineer
Cloud 9 Infosystems,Cloud Engineer,India,0.0,"Microsoft Windows Server, Azure, Operating systems, Windows, Microsoft Office",4.6,Cloud Engineer
Route Mobile,AWS Cloud Engineer,Mumbai,0.0,"Elasticsearch, DevOps, PaaS, AWS, Scripting",4.0,Cloud Engineer
TechBrein Solutions PVT LTD,Cloud DevOps Engineer,India,550000.0,"CI/CD, Cloud infrastructure, Microsoft Access, Azure, Ansible",4.5,Cloud Engineer
TotHR Solutions,AWS Cloud Engineer,Cochin,750000.0,"CI/CD, Cloud infrastructure, Cloud architecture, Software troubleshooting, Kubernetes",5.0,Cloud Engineer
NetApp,Principal Software Engineer (Cloud),Bengaluru,550000.0,"Cloud infrastructure, Azure, Go, Node.js, Kubernetes",4.1,Cloud Engineer
Athena Global Technologies,Cloud Engineer,Hyderābād,0.0,"NoSQL, Git, SQL, AWS, GitHub",3.9,Cloud Engineer
HRBRO PLACEMENT SERVICES,Cloud Engineer,Cochin,1000000.0,"CI/CD, Cloud infrastructure, Azure, Software troubleshooting, Kubernetes",4.0,Cloud Engineer
Aganitha AI,DevOps & Cloud Engineer,Hyderābād,0.0,"CI/CD, Go, Node.js, Kubernetes, DevOps",3.9,Cloud Engineer
WellnessLiving,AWS Cloud Engineer,Bengaluru,0.0,"CI/CD, Data modeling, Cloud infrastructure, Software deployment, Encryption",3.8,Cloud Engineer
EY,AWS Cloud Platform Engineer,Noida,450000.0,"CI/CD, Cloud infrastructure, Ansible, Git, AWS",3.7,Cloud Engineer
Recruise,1700_ HPC Cloud Engineer,Bengaluru,0.0,"DevOps, R, Configuration management, Git, Research",4.7,Cloud Engineer
BiCSoM Technologies,Associate Cloud Engineer – Google Cloud Platform,Bengaluru,0.0,"CI/CD, Cloud infrastructure, Azure, Software troubleshooting, Kubernetes",4.0,Cloud Engineer
Arosys Technologies P Ltd,Cloud Engineer,Bhilai,390000.0,"CI/CD, Cloud infrastructure, System administration, Kubernetes, Ansible",,Cloud Engineer
PayPal,Cloud Platform Engineer,Chennai,600000.0,"CI/CD, Cloud infrastructure, Software troubleshooting, Kubernetes, Ansible",3.7,Cloud Engineer
NetApp,Principal Software Engineer (Cloud Security),Bengaluru,550000.0,"Cloud infrastructure, Azure, Go, Node.js, Kubernetes",4.1,Cloud Engineer
Optivisio Infotech Pvt Ltd,Sr. Cloud/DevOps Engineer,Remote,600000.0,"CI/CD, Node.js, React, DevOps, PaaS",,Cloud Engineer
Rackspace,Cloud Practice Engineer,Bengaluru,0.0,"CI/CD, Cloud infrastructure, Cloud architecture, PCI, DevOps",3.5,Cloud Engineer
Virtusa,AWS Cloud DevOps Engineer,Chennai,450000.0,"Jira, AWS, Confluence, Agile",3.7,Cloud Engineer
Creencia Technologies Private Limited,Cloud Engineer/Specialist - Devops,Mumbai,1200000.0,"Cloud infrastructure, DevOps, Microsoft SQL Server, PaaS, Build automation",,Cloud Engineer
SAP,Cloud Performance Engineer - Performance and Scalability Testing | 3-7 y,Bengaluru,750000.0,"Node.js, Kubernetes, SAP, ERP systems, Docker",4.2,Cloud Engineer
NOYCE,Cloud Computing in AWS or Microsoft azure,India,420000.0,"CI/CD, Cloud infrastructure, Azure, Cloud architecture, DevOps",,Cloud Engineer
UMENIT SOLUTIONS LLP,Azure DevOps Engineer,Remote,1550000.0,"CI/CD, Elasticsearch, Azure, Kubernetes, Git",,Cloud Engineer
Jinendra infotech pvt ltd.,Cloud Engineer(Private cloud),Remote,1200000.0,"TCP, Cloud infrastructure, System administration, Operating systems, Oracle",,Cloud Engineer
Creencia Technologies Private Limited,Cloud Engineer Devops- GCP,India,950000.0,"Cloud infrastructure, PaaS, Build automation, Terraform, IaaS",4.5,Cloud Engineer
Deutsche Bank,Google-Cloud Engineer,Pune,0.0,"Pentaho, Big data, Spark, Test-driven development, Apache Hive",4.0,Cloud Engineer
HiringGo,Azure Cloud Engineer,Delhi,1200000.0,"CI/CD, Cloud infrastructure, Azure, Software troubleshooting, Kubernetes",,Cloud Engineer
EVERSANA,Public Cloud Platform Engineer,Pune,600000.0,"Cloud infrastructure, Azure, PaaS, Git, AWS",3.5,Cloud Engineer
42 Gears Mobility Systems,Cloud Engineer,Bengaluru,0.0,"TCP, Operating systems, Software troubleshooting, Kubernetes, Load balancing",4.1,Cloud Engineer
Ciel HR Services Pvt Ltd,L2 cloud Engineer,Navi Mumbai,1000000.0,"Azure, Software deployment, Business development, AWS, Banking",4.0,Cloud Engineer
Paxcom India,AWS Cloud Engineer,Bengaluru,0.0,"System administration, Software troubleshooting, Software deployment, Disaster recovery, AWS",4.3,Cloud Engineer
Oracle,Oracle Cloud Operation Engineer,Bengaluru,0.0,"CI/CD, Oracle, Kubernetes, Disaster recovery, Git",3.8,Cloud Engineer
Betaque,Cloud Engineer,Indore,0.0,"Azure, Cloud architecture, NoSQL, SQL, AWS",5.0,Cloud Engineer
NICE Systems,Cloud Transformation Engineer,Pune,0.0,"Performance tuning, Oracle, Tomcat, Microsoft SQL Server, Windows",4.3,Cloud Engineer
TechGyan,Cloud Customer Engineer,India,0.0,"Azure, English, Microsoft Office, Presentation skills, SharePoint",3.9,Cloud Engineer
CGI,Cloud Engineer - Middleware,Mumbai,0.0,"Azure, Kubernetes, Ansible, AWS, Docker",3.8,Cloud Engineer
Cybrisk Tech Pvt Ltd,Cloud Engineer,India,348000.0,"TensorFlow, CI/CD, Cloud infrastructure, Azure, Kubernetes",,Cloud Engineer
Appex Innovation,Cloud Infrastructure Engineer,Mumbai,500000.0,"CI/CD, Cloud infrastructure, Azure, Load balancing, Tomcat",3.8,Cloud Engineer
Dicetek LLC,Cloud DevOps Engineer,Gurgaon,750000.0,"CI/CD, Elasticsearch, Cloud infrastructure, Azure, Kubernetes",4.3,Cloud Engineer
Akana Services Private Limited,Windows 365 Cloud Engineer,Pune,1200000.0,"PaaS, Windows, Virtualization, IaaS",,Cloud Engineer
Unisys,Cloud Engineer,Bengaluru,0.0,"Microsoft Windows Server, FTP, Performance tuning, Cloud infrastructure, Azure",3.6,Cloud Engineer
APPNEURAL Pvt. Ltd.,Azure DevOps Engineer,Remote,900000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible",,Cloud Engineer
ITEOS,GCP Cloud Engineer,Bengaluru,1450000.0,"Cloud infrastructure, Google Cloud Platform",,Cloud Engineer
Experian,Cloud Platform Engineer,Hyderābād,500000.0,"CI/CD, Cloud infrastructure, System administration, Azure, Node.js",4.2,Cloud Engineer
Solwyz Technologies Pvt Ltd,Cloud DevOps Engineer,India,900000.0,"CI/CD, Software troubleshooting, Kubernetes, Ansible, DevOps",,Cloud Engineer
Roima intelligence India Pvt Ltd,Cloud Engineer,India,500000.0,"Jira, Azure, Oracle, Windows, Product development",,Cloud Engineer
Creative Synergies Group,Cloud DevOps Engineer,Bengaluru,850000.0,"CI/CD, Cloud infrastructure, Azure, Software troubleshooting, Kubernetes",3.8,Cloud Engineer
TheMaverics Technologies,Azure Cloud Engineer,Pune,0.0,"System administration, Azure, Communication skills, VPN",,Cloud Engineer
Rite Software Solutions & Services (IN),Cloud Engineer,Hyderābād,0.0,"Cloud infrastructure, Azure, XML, NoSQL, Java",4.1,Cloud Engineer
Baker Hughes,Cloud DevOps Engineer,Mumbai,0.0,"CI/CD, Cloud infrastructure, Azure, Cloud architecture, Node.js",3.9,Cloud Engineer
fifthnote,"Engineer II, Cloud Security",Remote,0.0,"Computer science, Azure, Cloud architecture, Business intelligence, Software deployment",4.5,Cloud Engineer
Rosemallow technologies,Azure Cloud Engineer,Coimbatore,0.0,"Azure, Kubernetes, DevOps, RBAC, Docker",,Cloud Engineer
BeyondKey,AWS Cloud Engineer,Indore,0.0,"Cloud infrastructure, Cloud architecture, AWS, Terraform, S3",4.7,Cloud Engineer
Landmark Group,Cloud Engineer OCI,Bengaluru,0.0,"Cloud infrastructure, Operating systems, Oracle, NFS, Firewall",3.8,Cloud Engineer
Dicetek LLC,Azure Cloud Operations Engineer (L2),Remote,0.0,"Cloud infrastructure, Azure, DevOps, SQL, AWS",4.3,Cloud Engineer
Model N,Cloud Operations Engineer,Hyderābād,0.0,"JBoss, Jira, TCP, Operating systems, Oracle",3.7,Cloud Engineer
Acute Informatics Pvt. Ltd,AWS Cloud Engineer,Gurgaon,950000.0,"IIS, AWS, Scripting, APIs, S3",3.3,Cloud Engineer
Sourcing Solution Technologies,Opening - OCI Cloud Engineer - Onsite Bangalore,Bengaluru,1200000.0,"Cloud infrastructure, Operating systems, Oracle, NFS, Firewall",,Cloud Engineer
Photon,AWS Cloud Database Engineer,Chennai,0.0,"Data modeling, AWS, Kafka, Identity & access management",4.0,Cloud Engineer
Rapyder Cloud Solutions,AWS Cloud engineer (Mumbai),Mumbai,0.0,"IIS, Big data, Tomcat, Windows, AWS",4.0,Cloud Engineer
Orient Technologies,Cloud Engineer + Windows L2,Mumbai,0.0,"Cloud infrastructure, System administration, Windows, AWS",3.2,Cloud Engineer
Insight Enterprises,Cloud Infrastructure Engineer II,Gurgaon,850000.0,"Cloud infrastructure, Azure, Cloud architecture, Disaster recovery, PaaS",3.6,Cloud Engineer
Creencia Technologies,Cloud DevOps Engineer - GCP,Mumbai,950000.0,"Cloud infrastructure, Microsoft SQL Server, PaaS, Google Cloud Platform, Build automation",,Cloud Engineer
Applogiq,Cloud DevOps Engineer,Delhi,450000.0,"CI/CD, Node.js, Kubernetes, DevOps, Git",4.6,Cloud Engineer
eGrove Systems Pvt. Ltd,AWS Cloud/DevOps Engineer,Madurai,350000.0,"Cloud infrastructure, Configuration management, Git, AWS, Docker",,Cloud Engineer
Citco,Senior Cloud Applications Engineer - AWS,Hyderābād,0.0,"CSS, C#, Disaster recovery, PaaS, .NET",3.4,Cloud Engineer
Accenture,Cloud Native Engineer,Hyderābād,0.0,"Azure, Kubernetes, Ansible, Application development, AWS",3.8,Cloud Engineer
"Opus Capital Markets Consultants, LLC",Senior IT Cloud Engineer,Mumbai,2000000.0,"Cloud infrastructure, Azure, Encryption, PaaS, Windows",3.6,Cloud Engineer
Credera India,"Senior Engineer, AWS Cloud",Hyderābād,0.0,"CI/CD, Cloud architecture, Software troubleshooting, DevOps, Git",3.7,Cloud Engineer
Technoxander,AWS Senior Devops Engineer,Remote,1050000.0,"Elasticsearch, Kubernetes, Ansible, Load balancing, DevOps",,Cloud Engineer
Emorphis Technologies,Cloud Engineer,Indore,0.0,"CI/CD, Azure, Node.js, Kubernetes, Ansible",4.0,Cloud Engineer
Recruise,1700_LCCI - Cloud Engineer,Bengaluru,0.0,"CI/CD, Azure, Node.js, CSS, React",4.7,Cloud Engineer
Neosoft Technologies,Cloud Administrator,Mumbai,800000.0,"CI/CD, Cloud infrastructure, Azure, Software troubleshooting, Kubernetes",3.6,Cloud Engineer
Zensar Technologies,Cloud DevOps Engineer - L2,India,0.0,"Microsoft Windows Server, Cloud infrastructure, Azure, PaaS, English",3.9,Cloud Engineer
Three Ess Computer Services (I) Pvt. Ltd.,Cloud Engineer,Mumbai,780000.0,"Cloud infrastructure, Azure, PaaS, APIs",4.4,Cloud Engineer
SymphonyAI,Cloud-DevOps Engineer,Bengaluru,1500000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible",3.5,Cloud Engineer
Accenture,Cloud Services Engineer,Hyderābād,0.0,"Cloud infrastructure, Python",3.8,Cloud Engineer
eTest Automations,Cloud Engineer,Bengaluru,0.0,"Big data, Spark, Data analysis skills, Apache Hive, J2EE",,Cloud Engineer
Computronics System ( India) Pvt. Ltd,AWS Engineer,Bengaluru,700000.0,"Software troubleshooting, Ansible, DevOps, AWS, Terraform",4.7,Cloud Engineer
SSquad Global,Azure Cloud Engineer,Bengaluru,2520000.0,"CI/CD, TCP, Cloud infrastructure, Azure, Go",4.2,Cloud Engineer
DataTerrain India Pvt Ltd. (www.dataterrain.com),AWS Certified Cloud and System Engineer,Chennai,3600000.0,"Cloud architecture, Software troubleshooting, Software deployment, Disaster recovery, Microsoft SQL Server",3.9,Cloud Engineer
Pyramid Global Technologies,AWS Cloud Engineer,Mohali,0.0,"Azure, Software troubleshooting, Kubernetes, AWS, Docker",5.0,Cloud Engineer
Google,"Customer Engineer, AI Infrastructure, Google Cloud",Gurgaon,0.0,"TensorFlow, Cloud infrastructure, Cloud architecture, Google Cloud Platform, Machine learning",4.3,Cloud Engineer
IOSys Software India Private Limited,Azure DevOps Engineer,Remote,1700000.0,"CI/CD, ASP.NET, Azure, Kubernetes, DevOps",,Cloud Engineer
Progress,Cloud Network Engineer Senior,Hyderābād,450000.0,"Data center experience, Cloud infrastructure, Azure, Ansible, Software deployment",4.0,Cloud Engineer
Optum,Software Engineer - Cloud,Gurgaon,0.0,"CI/CD, Cloud infrastructure, Azure, Cloud architecture, Kubernetes",3.5,Cloud Engineer
Providence Global Center,Principal Cloud Engineer,Hyderābād,0.0,"Cloud infrastructure, Azure, Cloud architecture, Kubernetes, Google Cloud Platform",3.5,Cloud Engineer
ATC,Cloud DevOps Engineer,Chennai,500000.0,"CI/CD, Cloud infrastructure, Azure, Bamboo, Windows",4.3,Cloud Engineer
Blazeclan Technologies,Cloud Engineer - AWS DevOps,Bengaluru,0.0,"CI/CD, Cloud infrastructure, Go, Kubernetes, DevOps",3.8,Cloud Engineer
Design Nation,Cloud Engineer,Hyderābād,0.0,,3.1,Cloud Engineer
Nagarro,"Principal Engineer, Cloud Infrastructure",Remote,0.0,Cloud infrastructure,3.9,Cloud Engineer
CloudJournee,Cloud Engineer,Bengaluru,0.0,"JBoss, SSO, Cloud infrastructure, Azure, Oracle",4.6,Cloud Engineer
Awan Infotech Private Limited,Cloud Operations Engineer,India,450000.0,"Cloud infrastructure, System administration, Azure, Software troubleshooting, Kubernetes",,Cloud Engineer
Umbrella Infocare,AWS Cloud Security Engineer,Remote,0.0,"Software deployment, Encryption, Firewall, AWS, Computer networking",3.9,Cloud Engineer
Protocolzone,Cloud Engineer,Ahmedabad,750000.0,"CI/CD, Cloud architecture, Kubernetes, Software deployment, Test-driven development",4.7,Cloud Engineer
