company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
Microsoft,Senior Product Manager,Hyderābād,1800000.0,"Windows, Application development, Analysis skills, Product management, Software development",4.2,Product Manager
Reliance Games,Product Manager,Pune,500000.0,"Big data, Databases, SQL, Analysis skills, Product management",3.3,Product Manager
Simplify360 (A Nextiva Company),Product Manager (Web Front),Bengaluru,500000.0,"Jira, CRM software, Kanban, Analysis skills, Continuous improvement",4.5,Product Manager
BNY,"Vice President, Technology Product Manager I",Pune,650000.0,"Bloomberg, Agile, Communication skills",3.5,Product Manager
Aktok Inc,Product Manager,Remote,1300000.0,"English, Project management, Market research, Product development, Leadership",,Product Manager
"Deltek, Inc.",Product Manager,Remote,0.0,"Research, Supervising experience, Product development, Product management, Accounting",4.5,Product Manager
Flipkart,Product Manager I,Bengaluru,4800000.0,,3.8,Product Manager
Boston Consulting Group,Global Product Manager – ES Executive Support,Gurgaon,3000000.0,"Jira, Microsoft Powerpoint, Microsoft Excel, Customer service, Spark",4.3,Product Manager
BookMyShow,Product Manager,Mumbai,600000.0,"E-Commerce, Product management, Agile, Communication skills, Analytics",4.0,Product Manager
EverBee,Product Manager,Remote,0.0,"Jira, E-Commerce, Confluence, Product management, Agile",,Product Manager
OrangeSiri India Private Limited,Sr. Product Manager,Remote,2000000.0,"Analysis skills, Product development, Product management, B2B, Communication skills",,Product Manager
Exambazaar,Junior Product Manager,Remote,1800000.0,"Product development, Product management, UX, UI, Document management",4.3,Product Manager
ZF,Product Manager - Control Systems/Braking,Pune,450000.0,"Business development, Product development, Product management, Relationship management, Negotiation",3.9,Product Manager
Cosun,Product Manager Feed - Transylvania Area,Haryana,0.0,"Sales, English, Romanian, Apache Pig, Communication skills",4.4,Product Manager
Whitefield Careers,Commerce - Product Manager,Remote,2650000.0,"SAFe, Product management, Agile, Technical project management",,Product Manager
Spektra Syestems LLC,Product Manager,Remote,1300000.0,"Azure, DevOps, Analysis skills, Project management, Product management",,Product Manager
Learn2Code.Live,Product Manager,Remote,550000.0,"Web development, Writing skills, Public speaking, Analysis skills, Product management",4.4,Product Manager
UBS,Product Manager,Hyderābād,0.0,"Data analysis skills, Six Sigma, Analysis skills, Project management, Agile",3.8,Product Manager
Easyship,Product Manager,Bengaluru,550000.0,"Supply chain, Logistics, E-Commerce, Analysis skills, Project management",2.7,Product Manager
BlackRock Investments,"Technical Product Manager, Associate",Gurgaon,700000.0,,3.9,Product Manager
Inkle,Product Manager,Bengaluru,550000.0,"Pricing, Product management, Communication skills",5.0,Product Manager
Google,"Product Manager, Backup and Disaster Recovery",Hyderābād,0.0,"Google Cloud Platform, Product management, Communication skills",4.3,Product Manager
Egnify Technologies,Associate Product Manager / Product Manager,Hyderābād,600000.0,"Mobile applications, Product management, Communication skills, Analytics",3.1,Product Manager
Tech Mahindra,Product Manager,Hyderābād,700000.0,"Azure, DevOps, Business analysis, Data analysis skills, Project management",3.5,Product Manager
Uengage Services,Product Manager,Chandigarh,0.0,Quality assurance,4.5,Product Manager
Hewlett Packard,Product Manager,Bengaluru,700000.0,"Program management, Business analysis, Process improvement, Project management, Project management methodology",4.1,Product Manager
Onelab ventures,Associate Product Manager,India,500000.0,"Jira, Business analysis, Trello, Analysis skills, Confluence",,Product Manager
Upraised Technology,Associate Product Manager,Bengaluru,600000.0,"SQL, APIs, Communication skills",3.8,Product Manager
NetApp,Senior Product Manager (Virtualization),Bengaluru,1188000.0,"Jira, Electrical experience, Confluence, Product management, Virtualization",4.1,Product Manager
ShepHertz,Product Manager,India,0.0,,3.5,Product Manager
Appen,Product Manager,Hyderābād,650000.0,"Salesforce, Business analysis, Process improvement, Analysis skills, Project management",3.8,Product Manager
Careers at Tide,Product Manager,Hyderābād,600000.0,"Jira, Employee orientation, Confluence, Product management, Risk management",4.3,Product Manager
OmnniTron Solution Pvt. Ltd.,Product Manager,Bhubaneshwar,420000.0,"Analysis skills, Product development, Product management, Software development, APIs",,Product Manager
TVS ELECTRONICS LIMITED,Product Manager - (Keyboard Vertical),Bengaluru,2000000.0,,4.1,Product Manager
Oracle,Product Manager/Strategy 1-ProdDev,Bengaluru,800000.0,,3.8,Product Manager
Insomniacs,Product Manager,Bengaluru,1020000.0,"Jira, Trello, Analysis skills, Product development, Confluence",,Product Manager
Wildnet Technologies,Technical Product Manager,Remote,1750000.0,"Hospitality, English, Analysis skills, Product development, Product management",4.6,Product Manager
NetApp,Senior Product Manager,Bengaluru,1188000.0,"Electrical experience, Product management, Leadership",4.1,Product Manager
Apple,Operations Program Manager - Product Operations,Bengaluru,0.0,"Program management, Supply chain management, Manufacturing, Leadership, Communication skills",4.1,Product Manager
WATI.io,Product Manager,Remote,0.0,"Presentation skills, Product management, Data analytics, B2B, APIs",4.4,Product Manager
Ergos,Product Manager,India,0.0,,3.8,Product Manager
BuzzBoard,Product Manager/Associate Product Manager,Remote,0.0,"Business development, Product development, Machine learning, Product management, B2B",4.3,Product Manager
Microsoft,Product Manager II,India,0.0,"Software deployment, Field sales, Analysis skills, Product management, Software development",4.2,Product Manager
Sun King,Associate Product Manager,Remote,0.0,"Microsoft Excel, SQL, Product management, Software development, Figma",4.2,Product Manager
Cixcent Technologies Pvt Ltd,Assistant Product Manager,India,550000.0,"Business analysis, Analysis skills, Project management, Quality assurance, Product management",,Product Manager
Outsized,Associate Product Manager,Mumbai,700000.0,"Analysis skills, Product management, Agile, Communication skills",4.8,Product Manager
Basebiz Private Limited,Senior Product Manager,Remote,1400000.0,"Power BI, Analysis skills, Product management, B2B, Direct sales",,Product Manager
Synaptic,Product Manager,Gurgaon,750000.0,"SQL, Wireframing, Product management, Balsamiq, Figma",3.9,Product Manager
Mastercard,Product Manager - Technical II,Pune,650000.0,Information security,4.2,Product Manager
BEIING,Product Manager,Bengaluru,6500000.0,"Product development, Product management",3.7,Product Manager
PayU,Product Manager - Card Tokenization,Pune,4200000.0,"Analysis skills, Product management, Agile, Communication skills",3.7,Product Manager
Tanla Platforms,Product Manager,Hyderābād,600000.0,"UX, B2B, Communication skills",3.7,Product Manager
Kapture,Associate Product Manager,Bengaluru,600000.0,,3.5,Product Manager
Real,Product Manager,Maharashtra,2650000.0,"Analysis skills, Product management, Organizational skills, Agile, Communication skills",4.6,Product Manager
TensorGo Technologies,Product Manager,Hyderābād,700000.0,"Pricing, Project management, Project management methodology, Communication skills",2.8,Product Manager
ZF,Product Manager- Chassis,Pune,450000.0,"Business development, Product development, Product management, Relationship management, Negotiation",3.9,Product Manager
Deloitte,Product Manager (I&T - Deloitte Engineering),Bengaluru,3600000.0,,4.0,Product Manager
Microsoft,Senior Product Manager,India,0.0,"Data analysis skills, Product development, Communication skills",4.2,Product Manager
Infocepts,Product Manager - AI (#40860),India,0.0,AI,3.4,Product Manager
Zinnov,Product Manager-Bangalore,Bengaluru,500000.0,User acceptance testing,3.9,Product Manager
Super Effective,0-1 Product Manager for Rapid-growth Consumer Startup - GENEROUS EQUITY,India,150000.0,"Analysis skills, Product management, Data analytics",,Product Manager
Unlimited WP Pvt. Ltd.,Product Manager ( Ai ),Ahmedabad,500000.0,"Market analysis, Product management, Data analytics, Agile, AI",4.5,Product Manager
Wells Fargo,Product Manager,Bengaluru,650000.0,"SAFe, Product development, Product management, Communication skills",3.6,Product Manager
Ocrolus,Sr. Product Manager,Remote,0.0,"Product management, APIs, Data science, Banking",3.5,Product Manager
Authenticate,Product Manager,Remote,0.0,"Analysis skills, Project management, Product management, UX, Agile",5.0,Product Manager
UBS,"Product Manager, Customer Success, Digital Capabilities Crew",Hyderābād,550000.0,"Analysis skills, Product management, Agile, Communication skills",3.8,Product Manager
HighLevel,Associate Product Manager \u007C\u007C Calendars,Remote,0.0,"WordPress, Research, B2B, Agile, Leadership",4.2,Product Manager
Yellow Class,Product Manager,Gurgaon,750000.0,"Jira, Power BI, English, Tableau, SQL",4.2,Product Manager
Edwisely,Product Manager,Hyderābād,550000.0,"Project management, Product management, UX, Agile, UI",4.2,Product Manager
Hyqoo,Product Manager,Remote,0.0,"Product development, Product management, Scrum, Agile, Communication skills",4.5,Product Manager
PayPal,Sr. Product Manager - Technical,Chennai,450000.0,"Product development, Product management",3.7,Product Manager
Spiralyze,Project/Product Manager,Remote,0.0,"Project management, A/B testing, Communication skills, Workday",4.4,Product Manager
Coinbase,"Product Manager 2, Platform",Remote,0.0,"Product management, Relationship management, Financial services, Leadership, Communication skills",3.8,Product Manager
Authenticate,Associate Product Manager,Remote,0.0,"Project management, Product development, Product management, UX, Agile",5.0,Product Manager
Novartis,Technology Product Manager,Hyderābād,450000.0,"English, Project management, Data management, Conflict management, Clinical trials",4.0,Product Manager
DAZN,Product Manager,Hyderābād,600000.0,"Customer service, Salesforce, Machine learning, REST, Natural language processing",2.9,Product Manager
FactSet Research Systems,Associate Product Manager,Hyderābād,4200000.0,"Jira, Bloomberg, Product management, Agile, Financial services",3.9,Product Manager
Checkmate,Product Manager,Remote,0.0,"Analysis skills, Presentation skills, Product management, POS, APIs",3.6,Product Manager
AIS Technolabs,Junior Product Manager,Ahmedabad,650000.0,"Analysis skills, Product demos, Communication skills, Time management",4.3,Product Manager
Kiya.ai,Product Manager,India,0.0,"Product management, Fraud prevention and detection, Communication skills",4.0,Product Manager
Otsuka Pharmaceuticals,Product Manager,Ahmedabad,650000.0,"Analysis skills, Product development, Product management, Software development, APIs",,Product Manager
Google,"Product Manager, Workspace Monetization",Bengaluru,0.0,"Google Cloud Platform, Presentation skills, Product management, Communication skills",4.3,Product Manager
Quantiphi,Associate Product Manager,Mumbai,550000.0,"Customer support, AI, Communication skills",4.2,Product Manager
SOTI Inc.,Product Manager,Gurgaon,700000.0,"Jira, Analysis skills, UX, Scrum, Agile",3.6,Product Manager
Datawrkz,Junior Product Manager,Bengaluru,550000.0,"Analysis skills, Product management, Agile",4.2,Product Manager
Clinilaunch Research Institute,Product Manager( Manufacturing),India,1800000.0,Product management,,Product Manager
Phyllo Inc.,Principle Product Manager,Bengaluru,700000.0,"Authentication, Product management, UX, B2B, Communication skills",4.8,Product Manager
Nuacem AI,Product Manager,Hyderābād,750000.0,"Product management, Communication skills",4.5,Product Manager
E2M Solutions,Product Manager,Ahmedabad,550000.0,"Product development, Product management, Agile, AI, Leadership",4.1,Product Manager
Inflection.io,Senior Growth Product Manager (PM),Remote,0.0,"Salesforce, Marketing automation",4.2,Product Manager
Advance Solutions,Associate Product Manager,India,0.0,"Analysis skills, Market research, Product development, UX, Communication skills",4.4,Product Manager
Micron,Technical Product Manager,Hyderābād,650000.0,"Manufacturing, Communication skills",3.8,Product Manager
Mastercard,"Product Manager, Global Acceptance (Emerging Markets)",Pune,500000.0,"Information security, Product management, Conflict management",4.2,Product Manager
Compile,Product Owner,Remote,0.0,"Jira, Business analysis, SQL, Analysis skills, Confluence",4.0,Product Manager
Astha Trade,Associate Product manager,Bengaluru,500000.0,"Analysis skills, Product management, Software development, Product demos, Agile",4.6,Product Manager
Infosys,Product Manager- Healthcare,Bengaluru,500000.0,"Pricing, Analysis skills, Market research, Product development, Team management",3.6,Product Manager
NASDAQ,Product Manager Analyst,Pune,700000.0,Regulatory reporting,4.1,Product Manager
Dana Incorporated,Product Manager - Aftermarket,Pune,0.0,Product management,3.6,Product Manager
SmartQ Bottle Lab Technologies Pvt Ltd,Product Manager,Bengaluru,500000.0,,4.5,Product Manager
Newton School,Product Manager,Bengaluru,4200000.0,Product management,3.6,Product Manager
Onelab ventures,Product Manager,India,750000.0,"Jira, Mobile applications, Trello, Project management, Product management",,Product Manager
Astreya Partners,Product Manager IV,Hyderābād,0.0,"Analysis skills, Product development",3.3,Product Manager
Tarento Group,Product Manager,Bengaluru,0.0,"Product management, APIs, Business requirements",4.0,Product Manager
Innovapptive,Product Manager,Hyderābād,750000.0,"Maximo, SAP, Analysis skills, Product management, Scrum",3.6,Product Manager
PhonePe,Product Manager,Bengaluru,750000.0,"Communication skills, Analytics",3.9,Product Manager
S&P Global,Product Manager,Hyderābād,750000.0,"IT service management, SQL, Analysis skills, Product management, Splunk",4.1,Product Manager
VNR Seeds,PRODUCT MANAGER,Raipur,700000.0,Agriculture,3.7,Product Manager
Novisync,Product Manager,Visakhapatnam,650000.0,Agile,3.4,Product Manager
TyrePlex Technologies & Commerce,Product Manager,Gurgaon,750000.0,User research,4.5,Product Manager
BrowserStack,Product Manager,Remote,0.0,"Web development, Test automation, Application development, Product management, Software testing",4.3,Product Manager
Axis Bank,RB - Cards:Product Manager - Digital Payments Team,Mumbai,850000.0,"Process improvement, Project management",3.6,Product Manager
zMed Healthcare Technologies,Product Manager,Chennai,650000.0,,3.6,Product Manager
e2open,Product Manager - Bangalore,Bengaluru,750000.0,"Supply chain, Business analysis, Analysis skills, UX, Scrum",3.4,Product Manager
sanhire,Product Manager,Mumbai,2500000.0,"Databases, Analysis skills, Product development, Product management, Software development",,Product Manager
Gridlogic,Product Manager,Hyderābād,700000.0,"Mobile applications, SQL, Product management, Forecasting, Leadership",4.8,Product Manager
"Signimus Technolgies: Hiring Python, MERN, React Native and other Devs",Product Manager training internship,Remote,0.0,"Jira, Trello, Analysis skills, Product development, Product management",,Product Manager
Altius Technologies,Founder Office - Product Manager,Remote,60000.0,"Power BI, Tableau, Product development, Product management, UX",,Product Manager
Aditya Birla Group,Product Manager - Digital Products & Platform,Maharashtra,0.0,,3.9,Product Manager
Tally Solutions,Associate Product Manager - Arabic - Bangalore,Bengaluru,950000.0,"Tally, Sales, Arabic, English, Communication skills",4.3,Product Manager
Tricona Digital,Product Manager,India,0.0,,,Product Manager
Helius Technologies,Product Manager,India,0.0,"English, Team management",4.2,Product Manager
Lokal,Product Manager,Koratagere,600000.0,"Kanban, English, Product development, Product management, Usability",4.1,Product Manager
ADDOM PHARMACEUTICALS PVT. LTD.,Product Manager,Mumbai,540000.0,"Analysis skills, Presentation skills, Product management, B2B Marketing, Marketing",,Product Manager
PeerXP,Product Manager,Bengaluru,600000.0,"Research, Product development, Product management, Usability, User research",5.0,Product Manager
Coelentera Technologies,Product Manager,Hyderābād,700000.0,"Business analysis, Product management, Supply chain management",,Product Manager
Sirahu Technologies,Associate Product Manager,Madurai,1100000.0,"Jira, Trello, Analysis skills, Wireframing, Product management",,Product Manager
Narvar,Product Manager (Track and Notify),Bengaluru,550000.0,"Product management, APIs, SaaS, Communication skills",3.5,Product Manager
eshopbox,Product Manager L-1,Gurgaon,500000.0,"E-Commerce, Project management, Scrum, Software development, Agile",3.1,Product Manager
Prasthana,Product Manager,Hyderābād,800000.0,"Software development, Communication skills",4.7,Product Manager
Aditya Birla Capital,Product Manager - Digital Products & Platform,Maharashtra,0.0,,3.9,Product Manager
Technology Next,Product Manager with Adobe Commerce,Remote,600000.0,"Product development, Product management, Agile",,Product Manager
FullThrottle Labs,Associate Product Manager,Bengaluru,500000.0,"Analysis skills, Product development, Continuous improvement, Product management, B2B",4.9,Product Manager
Boston Consulting Group,Global Product Manager – ES Executive Support,Gurgaon,0.0,"Jira, Microsoft Powerpoint, Microsoft Excel, Customer service, Spark",4.3,Product Manager
Scry Analytics,Product Manager,Pune,750000.0,"Product management, Agile, Communication skills, Analytics",4.3,Product Manager
Google,"Product Manager, Data Processing",Bengaluru,0.0,"English, Product management",4.3,Product Manager
Paytm,Product Management - Associate Product Manager - First Games,Noida,650000.0,"Analysis skills, Product management, AI, Communication skills",3.2,Product Manager
HighLevel,Associate Product Manager \u007C\u007C Website AI,Remote,0.0,"WordPress, Product management, B2B, User research, SaaS",4.2,Product Manager
Grid Logic Software Private Limited,Product Manager,Hyderābād,700000.0,"Mobile applications, SQL, Product management, Forecasting, Leadership",4.8,Product Manager
The Flaavours,Associate Product Manager,Bengaluru,1250000.0,"Tally, Arabic, Analysis skills, Product development, Product management",,Product Manager
Helius Technologies,Technical Product Manager (Remote),India,0.0,"Product management, Scrum, Agile, Communication skills",4.2,Product Manager
Pratham Books,Product Manager,India,1250000.0,"Jira, Multilingual, Trello, Data analysis skills, SQL",2.7,Product Manager
Prismforce,Associate Product Manager,Mumbai,650000.0,"Product development, Team management, Product management, B2B, AI",4.8,Product Manager
Microsoft,Sr. Product Manager - Delivery Innovation,Hyderābād,1800000.0,"Azure, Software development, Agile",4.2,Product Manager
Avnet,Assistant Product Manager,Bengaluru,450000.0,"Management, Customer service, Data management, Communication skills",3.8,Product Manager
Atlassian,Group Product Manager - Jira,Bengaluru,2400000.0,"Jira, Product management, Communication skills",3.7,Product Manager
Metyis AG,Product Manager,Bengaluru,650000.0,"Jira, E-Commerce, Confluence, Scrum, Agile",3.5,Product Manager
Optum,Technology Product Manager,Hyderābād,500000.0,"CI/CD, Customer service, Product management, Continuous integration, Customer relationship management",3.5,Product Manager
Visme,Senior Product Manager,Remote,0.0,"Jira, Kanban, Product management, Agile",4.1,Product Manager
Orange Mantra,Technical Product Manager,Remote,0.0,"Hospitality, ERP systems, English, Analysis skills, Product management",3.9,Product Manager
Y-Axis,Product Manager,Hyderābād,600000.0,"Project management, Product management, Time management",3.6,Product Manager
RippleHire,Assistant Product Manager,Mumbai,550000.0,"Analysis skills, Quality assurance, Product development, Product management, Communication skills",4.6,Product Manager
Rekruton Technologies,Sr. Product Manager (AdTech),Remote,0.0,"Wireframing, Product management, A/B testing",,Product Manager
Vaibhav Global,Product Manager,Jaipur,500000.0,,3.7,Product Manager
Wells Fargo,Digital Product Manager,Hyderābād,550000.0,"Jira, Authentication, Business analysis, Data analysis skills, Process improvement",3.6,Product Manager
Selco Foundation,Product Manager – Solutions Portal,Bengaluru,600000.0,"Product demos, User research",3.2,Product Manager
Riverhouse Technologies,Product Manager,Bhilai,500000.0,"Product development, Product management, Communication skills",,Product Manager
SOMATICO PHARMACAL PVT. LTD,Product Manager @ Pharma Company,Thāne,800000.0,"Data analysis skills, English, Presentation skills",,Product Manager
Medpick,Ecommerce Product Manager,India,0.0,,2.9,Product Manager
Growcap Account Aggregation Private Limited,Product Manager,India,1600000.0,"Analysis skills, Product development, Product management, Software development, AI",,Product Manager
Maruti Suzuki India Ltd,Product Manager -PPD,Delhi,0.0,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Analysis skills, Presentation skills",3.8,Product Manager
Vtrade Wealth Management LLC FZ,Technical Product Manager-Block Chain,India,150000.0,"Management, Project management, Communication skills",,Product Manager
ServiceNow,Sr Staff Inbound Product Manager,Hyderābād,0.0,"Facilities management, Analysis skills, Presentation skills, ServiceNow, Agile",4.4,Product Manager
Shivaanya Talent Solutions,Product Manager,Hyderābād,700000.0,"Wireframing, Product management, Software development, SaaS, SDLC",5.0,Product Manager
Zinier,Product Manager,Bengaluru,700000.0,"Analysis skills, Market research, Presentation skills, Product management, Software development",4.2,Product Manager
American Express Global Business Travel,Product Manager,Gurgaon,600000.0,,4.1,Product Manager
PayU,Associate Product Manager – SMB Lending,Mumbai,2400000.0,"Underwriting, PCI, Product management, B2B, Financial accounting",3.7,Product Manager
Britannia,Product Manager,Delhi,0.0,"Continuous integration, Marketing",3.5,Product Manager
Quicken,"Product Manager, Web & Content Management",Bengaluru,700000.0,"E-Commerce, Project management, Digital marketing, Product management, Business requirements",4.3,Product Manager
Seminal,Product Manager,Chennai,650000.0,"Product management, Scrum, Agile, Leadership, Communication skills",4.0,Product Manager
Recruise,2200_Senior Product Manager,Hyderābād,700000.0,"Product development, Product management, Agile, Python",4.7,Product Manager
Saaki Argus & Averil Consulting,Junior Product Manager,Chennai,550000.0,"Product development, Data management, Product management, Figma, Banking",3.4,Product Manager
ServiceNow,Staff Inbound Product Manager- Telecommunication,Hyderābād,850000.0,"Enterprise Software, Analysis skills, Product management, ServiceNow, Agile",4.4,Product Manager
Cashapona,Digital Product Manager,Hyderābād,700000.0,"Lean, Project management, Market research, Product development, Team management",4.1,Product Manager
Gamemano Pvt .LTD,Product Manager,Noida,720000.0,"Jira, CSS, Web development, Trello, Project management",,Product Manager
Aknamed,Associate Product Manager,India,0.0,"Product management, Communication skills",3.1,Product Manager
Primeiro Innovative Solutions Pvt Ltd,Product Manager,India,2250000.0,"Analysis skills, Product development, Product management, APIs",,Product Manager
Epsilon,Manager Product Owner,Bengaluru,550000.0,"Business analysis, Team management, Product management, B2B, Direct sales",3.9,Product Manager
EpVi New Technological Epoch Pvt. ltd.,Product Manager,Gurgaon,780000.0,"Analysis skills, Product development, Product management, B2B, Software development",,Product Manager
Molex,Associate Product Manager,Bengaluru,700000.0,"Project management, Electrical experience, Product management, Organizational skills, Communication skills",3.6,Product Manager
Experian,Product Owner,Hyderābād,700000.0,"Mobile applications, Presentation skills, Product development, Cloud development, APIs",4.2,Product Manager
GeoIQ,Product Manager,Bengaluru,1250000.0,"Project management, Machine learning, Product management, Data analytics, B2B",5.0,Product Manager
LIMITLESS MOBILITY,Product Manager,Uttar Pradesh,0.0,,4.3,Product Manager
HealthEdge,Product Manager,Bengaluru,800000.0,"Information security, Project management, Agile, Communication skills",3.5,Product Manager
FrontM,Product Manager,Bengaluru,600000.0,"Product management, Communication skills",4.5,Product Manager
Jumbotail Technologies,Product Manager,India,0.0,"Data mining, Big data, Product management, Communication skills",3.4,Product Manager
One Stack Solution Pvt. Ltd.,Product Manager,Gurgaon,750000.0,"Analysis skills, Product development, Product management, Usability, Financial services",,Product Manager
Meesho,Product Manager II,Bengaluru,950000.0,"Spark, Product management, Communication skills",3.8,Product Manager
Kadel Labs Private Limited,Product Manager,Udaipur,546000.0,"ArcGIS, Jira, Power BI, Market analysis, Trello",,Product Manager
PayU,Senior Product Manager - Checkout,Pune,4200000.0,"Analysis skills, Product management, Agile, Communication skills",3.7,Product Manager
Inizio Advisory,Product Manager,Gurgaon,0.0,"Microsoft Powerpoint, Visio, SQL, Project management",,Product Manager
Trellix,Product Manager,Bengaluru,800000.0,"DevOps, Public speaking, Quality assurance, Presentation skills, Product management",3.4,Product Manager
Make It Happen,Heritage Product Manager,Goa,330000.0,"Research, Project management, Product development, Recruiting, Organizational skills",,Product Manager
Regology,Senior Product Manager,India,0.0,,4.2,Product Manager
Touchzing Media,Product Manager,India,0.0,,4.6,Product Manager
AHRC Pvt Ltd,Product Manager - Mutual Funds,Vāranāsi,850000.0,"CRM software, Financial analysis, Product management, Risk management, RMF",,Product Manager
eOrbitor Technologies pvt ltd,Product Manager,India,288000.0,,,Product Manager
Ninjacart,Product Manager - Retailer,Bengaluru,950000.0,"Business analysis, Product management",4.0,Product Manager
Trellix,Product Manager: Certifications,Bengaluru,800000.0,"Jira, Google Suite, Microsoft Excel, Smartsheet",3.4,Product Manager
HeyCoach,Product Manager Lead,India,2750000.0,"Analysis skills, Product development, Team management, Product management, Software development",,Product Manager
Signify,Associate Product Manager,Pune,700000.0,"Market analysis, English, Analysis skills, Product management, Account management",3.6,Product Manager
Heads Up For Tails,Product Manager,Gurgaon,650000.0,"Data analysis skills, E-Commerce, Product management, Agile",3.9,Product Manager
Aspiration,Group Product Manager,Nāgpur,700000.0,"Marathi, Microsoft Powerpoint, Branding, Microsoft Excel, Data analysis skills",2.5,Product Manager
Cashflo,Product Manager,Bengaluru,700000.0,"Supply chain, Product management, Financial services, Communication skills",3.8,Product Manager
Lax Air Med Construction,Product Manager,India,360000.0,"Analysis skills, Product development, Product management, Software development, APIs",,Product Manager
GM Modular,Product Manager,India,0.0,"Analysis skills, Product management, Communication skills",3.5,Product Manager
Beaconstac,Product Manager,Bengaluru,800000.0,"Product management, Usability, Communication skills",3.9,Product Manager
Colive,Product Manager,Bengaluru,0.0,,3.7,Product Manager
Epifi Technologies,Product Manager,Bengaluru,600000.0,"Management, Spark, Team management, Wireframing, Product management",3.3,Product Manager
PropertyGuru Pte Ltd,Product Manager - Consumer Marketplace Trust,Bengaluru,750000.0,"Analysis skills, Product management, UX, Direct sales, UI",3.5,Product Manager
Kelly Services Internal,Associate Product Manager,Pune,0.0,"Product management, Agile",3.3,Product Manager
ServiceNow,Staff Inbound Product Manager - Case Management,Hyderābād,850000.0,"B2B, ServiceNow, Communication skills, Negotiation",4.4,Product Manager
Homesfy Realty,Product Manager,Thāne,0.0,"Analysis skills, Presentation skills, Product management, APIs, Agile",,Product Manager
GoDaddy,Product Manager,India,0.0,"Authentication, E-Commerce, Analysis skills, Product management, Agile",3.7,Product Manager
Abbott Laboratories,Product Manager - Osvita,Mumbai,800000.0,,3.8,Product Manager
Montran India,Product Manager - UPI,Maharashtra,0.0,"Waterfall, Java, Databases, Project management, Redis",4.2,Product Manager
OpenGov,Product Manager I,Pune,0.0,"Lean, Analysis skills, Product development, Product management, B2B",3.8,Product Manager
Springer Nature,Product Manager - Marketing,Madurai,700000.0,Product demos,4.0,Product Manager
DROOM,Product Manager,Gurgaon,600000.0,"E-Commerce, Product development, Product management",4.0,Product Manager
Anmol Industries Ltd.,Product Manager,Noida,750000.0,,3.3,Product Manager
Infisuite,Product Manager,India,0.0,"Sales, ERP systems, Product management, Human resources, B2B",5.0,Product Manager
Maneesh Pharmaceuticals,Product Manager,Mumbai,700000.0,,3.1,Product Manager
Verve,Product Manager-SDK,Bengaluru,550000.0,"English, Product development, Machine learning, Product management, SDKs",3.1,Product Manager
Napier Healthcare Solutions Pte. Ltd.,Associate Product Manager,India,0.0,"Business requirements, Communication skills",2.4,Product Manager
