company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
ExxonMobil,Reliability Engineer,Bengaluru,700000.0,"Oil & gas, Electrical experience, Leadership, Communication skills, Mechanical knowledge",3.6,Site-Reliability Engineer
Zelis,Site Reliability Engineer-1,Hyderābād,0.0,"CI/CD, Node.js, AWS, PostgreSQL, Continuous integration",3.8,Site-Reliability Engineer
EIL Global It Solutions and Services Pvt Ltd,Desktop Network Onsite Engineer,Telugūdam,0.0,"Desktop support, Network installation, LAN, English, Local language",,Site-Reliability Engineer
ElementSkill,Site Reliability Engineer,Bengaluru,450000.0,"Software troubleshooting, Internet of things, Software deployment, Electrical experience, Product demos",,Site-Reliability Engineer
MERIDIAN INTERNATIONAL,MECHANICAL ENGINEER FOR ISREAL,Remote,200000.0,"AutoCAD, Mechanical engineering, CAD, English, SolidWorks",,Site-Reliability Engineer
JPMorganChase,Software Engineer II - Site Reliability Engineer,Bengaluru,1800000.0,"CI/CD, Oracle, Software troubleshooting, Microsoft SQL Server, Git",4.0,Site-Reliability Engineer
Citi,Software Development Engineer in Test (SDET) & SRE - C12 - PUNE,Pune,650000.0,"CI/CD, MVC, Go, CSS, JUnit",3.7,Site-Reliability Engineer
Photon,Site Reliability Engineer,India,0.0,DevOps,4.0,Site-Reliability Engineer
NetApp,"Software Engineer SRE (Observability, Incident Management)",Bengaluru,550000.0,"Jira, Elasticsearch, Cloud infrastructure, Azure, Go",4.1,Site-Reliability Engineer
Apple,Site Reliability Engineer,Bengaluru,0.0,"Go, Kubernetes, DevOps, Encryption, Java",4.1,Site-Reliability Engineer
PhonePe,SRE,Bengaluru,4800000.0,"Software troubleshooting, Relational databases, NoSQL, Git, Databases",3.9,Site-Reliability Engineer
Rackspace,Site Reliability Engineer / Observability Engineer,Remote,0.0,"Pricing, Software troubleshooting, Ansible, Software deployment, DevOps",3.5,Site-Reliability Engineer
Oracle,Site Reliability Developer,Bengaluru,800000.0,"Jira, Oracle, Kubernetes, Git, Build automation",3.8,Site-Reliability Engineer
TotHR Solutions,Site reliability engineer,Bengaluru,600000.0,"CI/CD, Elasticsearch, PCI, Microservices, AWS",5.0,Site-Reliability Engineer
ReachLocal India,Site Reliability Engineer,Remote,0.0,"CI/CD, Cloud infrastructure, Software troubleshooting, Kubernetes, NoSQL",3.4,Site-Reliability Engineer
PhonePe,Site Reliability Engineer,Bengaluru,4800000.0,"Go, Salt, BSD, Configuration management, NoSQL",3.9,Site-Reliability Engineer
Qualys,Site Reliability Engineer,Pune,450000.0,"System design, Systems engineering, Software development",3.7,Site-Reliability Engineer
Microsoft,Site Reliability Engineering II,Hyderābād,3000000.0,"Customer service, Windows, Scripting, Agile, Communication skills",4.2,Site-Reliability Engineer
CME Group,Site Reliability Engineer - II,Bengaluru,850000.0,"CI/CD, Software development",4.0,Site-Reliability Engineer
Hansen Technologies,Site Reliability Engineer,Pune,800000.0,"CI/CD, Cloud infrastructure, Software troubleshooting, Kubernetes, AWS",4.0,Site-Reliability Engineer
Citadel Securities,Site Reliability Engineer,Gurgaon,600000.0,"Performance tuning, TCP, Operating systems, Software troubleshooting, SQL",4.1,Site-Reliability Engineer
BEIING,Site Reliability Engineer,Bengaluru,1500000.0,"Ansible, AWS, Docker, Terraform, Python",3.7,Site-Reliability Engineer
WEX Inc.,Site Reliability Engineer,Chennai,600000.0,"Software development, Cloud computing",3.6,Site-Reliability Engineer
Technology Next,Senior Site Reliability Engineer,Remote,1700000.0,"CI/CD, Incident management, DevOps, Java, Application development",,Site-Reliability Engineer
GoGuardian,Site Reliability Engineer,Bengaluru,900000.0,"CI/CD, Kubernetes, Ansible, Git, OOP",3.0,Site-Reliability Engineer
Trimble,Site Reliability Engineer,Chennai,750000.0,,4.0,Site-Reliability Engineer
Tanla Platforms,SITE RELIABILITY ENGINEER,Hyderābād,0.0,"CI/CD, Knowledge management, Kubernetes, Software deployment, Configuration management",3.7,Site-Reliability Engineer
Experian,Site Reliability Engineer,Hyderābād,650000.0,"Jira, Ansible, Big data, DevOps, Spark",4.2,Site-Reliability Engineer
Cimpress Technology,Site Reliability Engineer,Bengaluru,900000.0,"CI/CD, DevOps, Git, English, AWS",4.1,Site-Reliability Engineer
Adobe,Site Reliability Engineer,Bengaluru,850000.0,"Azure, Operating systems, Kubernetes, Ansible, DevOps",4.2,Site-Reliability Engineer
DocuSign,Site Reliability Engineer,Bengaluru,750000.0,"Docusign, Software deployment, DevOps, C#, R",3.6,Site-Reliability Engineer
Everstage,Site Reliability Engineer (Remote),Chennai,900000.0,"CI/CD, Software troubleshooting, DevOps, Git, AWS",4.7,Site-Reliability Engineer
Swedium Global Services AB,Site Reliability Engineer,Bengaluru,0.0,"Azure, Incident management, Git, SQL, AWS",,Site-Reliability Engineer
Google,"System Engineer, Site Reliability Engineering",Bengaluru,0.0,"Software deployment, Enterprise Software, Data structures, System design, Google Cloud Platform",4.3,Site-Reliability Engineer
NatWest,Site Reliability Engineer,Bengaluru,850000.0,"Oracle, Java, Microservices, PostgreSQL, Splunk",4.1,Site-Reliability Engineer
JPMorganChase,Site Reliability Engineer III,Hyderābād,3600000.0,"CI/CD, Cloud infrastructure, Kubernetes, Learning technology, Git",4.0,Site-Reliability Engineer
Helius Technologies,Site Reliability Engineer,India,0.0,"CI/CD, Software troubleshooting, Kubernetes, Disaster recovery, Java",4.2,Site-Reliability Engineer
JPMorganChase,Software Engineer II - Site Reliability Engineer,Mumbai,4800000.0,"CI/CD, Gradle, Software troubleshooting, Git, SQL",4.0,Site-Reliability Engineer
Infosys,Site Reliability Engineer/SRE,Bengaluru,950000.0,"CI/CD, Elasticsearch, TCP, Azure, Go",3.6,Site-Reliability Engineer
Digantara,Site Reliability Engineer II,Bengaluru,0.0,"CI/CD, Git, AWS, Docker, Terraform",,Site-Reliability Engineer
Cloudifyops,Site Reliability Engineer,Bengaluru,850000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, DevOps",3.9,Site-Reliability Engineer
Flipkart,Engineering Manager (Site Reliability Engineering),Bengaluru,850000.0,,3.8,Site-Reliability Engineer
Uni Cards,Site Reliability Engineer - 2,Bengaluru,800000.0,"CI/CD, Elasticsearch, Kubernetes, Ansible, Software deployment",4.1,Site-Reliability Engineer
Volancys (An ACL Digital Company),Site Reliability Engineer,India,1250000.0,"Incident management, Kubernetes, DevOps, Microservices, AWS",,Site-Reliability Engineer
Skillspark AB,Remote Opportunity as a Windows Site Reliability Engineer,Bengaluru,850000.0,"Microsoft Windows Server, CI/CD, Performance tuning, Ansible, DevOps",5.0,Site-Reliability Engineer
Arting Digital Private Limited,Site Reliability Engineer,Bengaluru,600000.0,"Azure, Incident management, Google Cloud Platform, Analysis skills, Scripting",4.7,Site-Reliability Engineer
NCR,Site Reliability Engineer,Hyderābād,0.0,"CI/CD, Cloud infrastructure, Node.js, Kubernetes, Kanban",3.4,Site-Reliability Engineer
SingleStore,"Site Reliability Engg. (Go, Python, K8s, IaC)",Hyderābād,600000.0,"Azure, Go, Cloud architecture, Software troubleshooting, Kubernetes",3.9,Site-Reliability Engineer
Booking Holdings,Site Reliability Engineer II - Fintech,Bengaluru,900000.0,"Software deployment, System design, Design patterns",4.1,Site-Reliability Engineer
Phenom People,Site Reliability Engineer I,Hyderābād,750000.0,"CI/CD, Ant, Kubernetes, Ansible, Software deployment",4.0,Site-Reliability Engineer
Neptune Retail Solutions,Site Reliability Engineer,India,0.0,"TCP, Cassandra, Kubernetes, Ansible, Java",2.3,Site-Reliability Engineer
Micron,Site Reliability Engineer,Hyderābād,700000.0,"CI/CD, Azure, Go, Kubernetes, Ansible",3.8,Site-Reliability Engineer
Hexagon AB,Site Reliability Engineer,Hyderābād,700000.0,"CI/CD, Cloud infrastructure, System administration, Azure, Kubernetes",4.1,Site-Reliability Engineer
BlackRock Investments,"Platform Operations/Site Reliability Engineer, Vice President",Gurgaon,850000.0,"Go, Software troubleshooting, Splunk, Leadership, Python",3.9,Site-Reliability Engineer
Stratologon,Site Reliability Engineer,Remote,0.0,"CI/CD, Wiki systems, TCP, Cloud infrastructure, System administration",3.9,Site-Reliability Engineer
Equifax,Site Reliability Engineer,Pune,450000.0,"CI/CD, Cloud infrastructure, Go, Kubernetes, Git",3.5,Site-Reliability Engineer
Indusface,Engineer – Site Reliability,Bengaluru,750000.0,"Performance tuning, TCP, Cloud infrastructure, Software troubleshooting, Git",4.6,Site-Reliability Engineer
Kosha Technohub,Site Reliability Engineer,India,0.0,"System administration, Ruby, Python",3.2,Site-Reliability Engineer
Qualys,"Director, Site Reliability Engineer",Pune,450000.0,"CI/CD, Incident management, Kubernetes, Terraform, Continuous integration",3.7,Site-Reliability Engineer
Prakat Solutions,Site Reliability Engineer,Mumbai,750000.0,,4.3,Site-Reliability Engineer
Ethos Life,Site Reliability Engineer,Bengaluru,550000.0,"CI/CD, Go, Kubernetes, DevOps, Git",3.6,Site-Reliability Engineer
Practo Technologies,Site Reliability Engineer - II,Bengaluru,800000.0,"CI/CD, System administration, Azure, Operating systems, Oracle",3.5,Site-Reliability Engineer
Codash Solutions,Site Reliability Engineer,Remote,600000.0,"CI/CD, Azure, Incident management, Kubernetes, Ansible",,Site-Reliability Engineer
Pitney Bowes,Enterprise Operations Center Site Reliability Engineer,Pune,600000.0,"Jira, Ansible, English, Analysis skills, Product development",3.3,Site-Reliability Engineer
Thinkproject Holding GmbH,Site Reliability Engineer (m/f/d),Pune,400000.0,"CI/CD, Azure, Go, Software troubleshooting, Ansible",3.4,Site-Reliability Engineer
CRED,site reliability engineer,Bengaluru,0.0,"CI/CD, System administration, Go, Kubernetes, Ansible",4.0,Site-Reliability Engineer
Kyndryl,Site Reliability Engineer,Gurgaon,4800000.0,"Performance tuning, Operations management, Incident management, Kubernetes, Ansible",3.9,Site-Reliability Engineer
SS&C,Site Reliability Engineer,Hyderābād,400000.0,"TCP, Oracle, Software troubleshooting, Kubernetes, Enterprise Software",3.1,Site-Reliability Engineer
C3 AI,Site Reliability Engineer,Bengaluru,800000.0,"Azure, Cassandra, Kubernetes, Ansible, DevOps",3.4,Site-Reliability Engineer
Altera Digital Health India,Expert Site Reliability Engineer- Req no- 1883,Pune,450000.0,Systems engineering,3.5,Site-Reliability Engineer
TechVerito Software Solutions,Site Reliability Engineer,Pune,600000.0,"CI/CD, Cloud infrastructure, Azure, Go, Software troubleshooting",4.6,Site-Reliability Engineer
DXC Technology,SRE - Site Reliability Engineer,Bengaluru,600000.0,"TensorFlow, Software deployment, Incident response, Machine learning, Distributed systems",3.5,Site-Reliability Engineer
Microsoft,Senior Site Reliability Engineer,Hyderābād,3000000.0,"System administration, Azure, Kubernetes, PaaS, Agile",4.2,Site-Reliability Engineer
Element Skills,Site Reliability Engineer,Mumbai,250000.0,"Software troubleshooting, Internet of things, Software deployment, Electrical experience, Product demos",,Site-Reliability Engineer
Altizon Systems,Site Reliability Engineer,Pune,750000.0,"Cloud infrastructure, Azure, Ansible, R, AWS",3.5,Site-Reliability Engineer
Netradyne,Site Reliability Engineer (SRE),Bengaluru,900000.0,"Image processing, Go, Cloud architecture, NoSQL, Java",3.5,Site-Reliability Engineer
Infor,"Site Reliability Engineer, Senior",Hyderābād,700000.0,"Jira, Incident management, DevOps, System design, English",4.0,Site-Reliability Engineer
Rapid Circle,Site Reliability Engineer (SRE),Bengaluru,650000.0,"SAFe, Azure, Kubernetes, DevOps, SQL",4.3,Site-Reliability Engineer
Qualys,"Lead, Site Reliability Engineer",Pune,450000.0,"System design, Systems engineering, Software development",3.7,Site-Reliability Engineer
Realign LLC,Site Reliability Engineer-3,Gurgaon,650000.0,"System administration, Azure, DevOps, AWS, Systems engineering",,Site-Reliability Engineer
LSEG (London Stock Exchange Group),Site Reliability Engineer,Bengaluru,800000.0,"Cloud infrastructure, Azure, Go, DevOps, Data structures",3.8,Site-Reliability Engineer
Oracle,Site Reliability Engineer - Database,Bengaluru,800000.0,"Oracle, Build automation, SQL, Terraform, Perl",3.8,Site-Reliability Engineer
First Advantage,Engineer - Site Reliability Engineering,Bengaluru,800000.0,"Azure, Management, Ansible, R, Google Cloud Platform",3.5,Site-Reliability Engineer
Whitefield Careers,Site Reliability Engineer (SRE),Bengaluru,1500000.0,"CI/CD, TCP, Load balancing, System architecture, Windows",,Site-Reliability Engineer
Priceline.com,Associate Site Reliability Engineer,Mumbai,1800000.0,"Rust, Cloud architecture, Kubernetes, Ansible, Load balancing",3.8,Site-Reliability Engineer
Infosys,Infra Site Reliability Engineer,Bengaluru,0.0,"Jira, System administration, Operating systems, Node.js, Kubernetes",3.6,Site-Reliability Engineer
Brainworks Solutions Pvt Ltd,Site Reliability Engineer,India,0.0,"FTP, SFTP, DB2, Microsoft SQL Server, Windows",,Site-Reliability Engineer
Barclays,Site Reliability Engineer - Specialized Infrastructure,Pune,750000.0,"CI/CD, Kubernetes, Ansible, System architecture, Git",3.9,Site-Reliability Engineer
Equifax,Site Reliability Engineer - Intermediate,Thiruvananthapuram,650000.0,"CI/CD, System administration, Go, Node.js, Kubernetes",3.5,Site-Reliability Engineer
Amgen,Site Reliability Engineer,Hyderābād,700000.0,"CI/CD, Power BI, System administration, Azure, Kubernetes",4.1,Site-Reliability Engineer
Bizzhype HR,Site Reliability Engineer - 5+ Experience,Pune,1850000.0,"CI/CD, Cloud infrastructure, Kubernetes, Ansible, DevOps",5.0,Site-Reliability Engineer
ACV Auctions,Site Reliability Engineer III - Infrastructure,Chennai,650000.0,"Cloud infrastructure, System administration, Kubernetes, Load balancing, System design",3.1,Site-Reliability Engineer
Synopsys,Site Reliability Engineering - Staff Engineer (Hyderabad),Hyderābād,1080000.0,"CI/CD, Cloud infrastructure, Go, Kubernetes, Ansible",4.0,Site-Reliability Engineer
PepsiCo,Architect - Site Reliability Engineer- Networks,Hyderābād,1000000.0,"TCP, OSPF, Analysis skills, Network protocols, BGP",3.9,Site-Reliability Engineer
Tally Solutions,Site Reliability Engineer (Contract) - Bangalore,Bengaluru,750000.0,"Jira, Cloud infrastructure, Azure, Tally, Sales",4.3,Site-Reliability Engineer
UBS,Application Support & Reliability Engineer,Hyderābād,600000.0,"CI/CD, Azure, Go, Kubernetes, DevOps",3.8,Site-Reliability Engineer
Synopsys,Site Reliability Staff Engineer,Hyderābād,0.0,"CI/CD, Cloud infrastructure, Go, Kubernetes, Ansible",4.0,Site-Reliability Engineer
Synopsys,Senior Site Reliability Engineer,Hyderābād,1080000.0,"Performance tuning, Go, Node.js, Ansible, Git",4.0,Site-Reliability Engineer
Morningstar,Site Reliability Engineer,Navi Mumbai,550000.0,"Azure, Ansible, DevOps, Windows, AWS",4.0,Site-Reliability Engineer
Neuron,Site Reliability Engineer,Chennai,600000.0,"TensorFlow, CI/CD, Azure, Go, Cloud architecture",3.9,Site-Reliability Engineer
DigiCert,Site Reliability Engineer – Platform,Bengaluru,800000.0,"CI/CD, Azure, Salt, Kubernetes, Encryption",3.9,Site-Reliability Engineer
Fubo India,Senior Site Reliability Engineer,Bengaluru,450000.0,"Cloud infrastructure, System administration, Azure, Go, Kubernetes",3.8,Site-Reliability Engineer
NatWest,"Lead Site Reliability Engineer, IAM, AVP",Bengaluru,850000.0,"Azure, Oracle, Ansible, DevOps, Java",4.1,Site-Reliability Engineer
Acceldata,Associate Site Reliability Engineer - Hadoop,Bengaluru,550000.0,"Software troubleshooting, Apache Hive, Debian, Data management, Distributed systems",4.1,Site-Reliability Engineer
DronaHQ,Site Reliability Engineer,Remote,0.0,"ASP.NET, TCP, Oracle, Go, Node.js",3.3,Site-Reliability Engineer
Morningstar,Senior Site Reliability Engineer,Navi Mumbai,550000.0,"CI/CD, Software deployment, DevOps, Spark, Research",4.0,Site-Reliability Engineer
Okta,Senior Site Reliability Engineer,Bengaluru,550000.0,"CI/CD, Elasticsearch, Cloud infrastructure, Go, PKI",3.6,Site-Reliability Engineer
Aerospike,Site Reliability Engineer,Bengaluru,800000.0,"Jira, CI/CD, Elasticsearch, Azure, Go",3.3,Site-Reliability Engineer
Toppan Merrill,Site Reliability Engineer,Chennai,500000.0,"Azure, Kubernetes, Ansible, C#, NoSQL",3.6,Site-Reliability Engineer
Infosys,Site Reliability Engineer - QLTY,Bengaluru,950000.0,"CI/CD, Azure, Node.js, React, Kubernetes",3.6,Site-Reliability Engineer
Aexonic Technologies,SITE RELIABILITY ENGINEER,India,0.0,"Kubernetes, AWS, Analysis skills, Distributed systems, Leadership",4.5,Site-Reliability Engineer
Zensar Technologies,Site Reliability Engineering (SRE) Team Member,Bengaluru,0.0,"CI/CD, JUnit, Kubernetes, DevOps, IT service management",3.9,Site-Reliability Engineer
Hutech Solutions,Site Reliability Engineer,Bengaluru,600000.0,"CI/CD, TCP, Load balancing, System architecture, Windows",4.4,Site-Reliability Engineer
DSRC,Site Reliability Engineer,Chennai,650000.0,"Kubernetes, Encryption, English, .NET, Java",4.2,Site-Reliability Engineer
Renovision Automation Services Pvt. Ltd,Site Reliability Engineer,Farīdābād,500000.0,"Data center experience, Azure, Node.js, Cassandra, Software deployment",3.7,Site-Reliability Engineer
NatWest,"Site Reliability Engineer, AVP",Bengaluru,850000.0,"Azure, Software troubleshooting, Software deployment, .NET, ITIL",4.1,Site-Reliability Engineer
Sezzle,Site Reliability Engineer (India),Delhi,3250000.0,"CI/CD, Elasticsearch, Cloud infrastructure, Go, React",3.9,Site-Reliability Engineer
"Flexera Software, Inc.","Member of Technical Staff, Site Reliability Engineer",India,0.0,"Azure, Go, Incident management, Kubernetes, Kanban",3.7,Site-Reliability Engineer
Kyndryl,Site Reliability Engineer - Compute,Greater Noida,4800000.0,"Ansible, Configuration management, Git, Quality assurance, Distributed systems",3.9,Site-Reliability Engineer
Litera,Site Reliability Engineer,Ahmedabad,700000.0,"Azure, Management, PCI, IIS, SOX",3.3,Site-Reliability Engineer
Pitney Bowes,Site Reliability Engineer,Noida,0.0,"Cisco ISE, Azure, Ansible, Load balancing, OSPF",3.3,Site-Reliability Engineer
SIXT India,Site Reliability Engineer III,Bengaluru,800000.0,"Software troubleshooting, Kubernetes, Customer service, Git, AWS",3.5,Site-Reliability Engineer
"Red Hat, Inc.",Principal Site Reliability Engineer,Remote,0.0,"TCP, Azure, Go, Kubernetes, Ansible",4.2,Site-Reliability Engineer
JPMorganChase,India Technology - Site Reliability Engineer II,Mumbai,4800000.0,"CI/CD, Computer science, Kubernetes, Learning technology, Git",4.0,Site-Reliability Engineer
Rackspace,Site Reliability Engineer III-IN,Remote,0.0,"Pricing, Software troubleshooting, Ansible, Software deployment, DevOps",3.5,Site-Reliability Engineer
Zessta,Site Reliability Engineer,Hyderābād,650000.0,"CI/CD, System administration, Azure, Kubernetes, Customer service",4.6,Site-Reliability Engineer
Bank of America,Site Reliability Engineer II - GBS IND,Hyderābād,850000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible",4.0,Site-Reliability Engineer
Cisco Systems,"Principal Site Reliability Engineer, Efficiency and Performance",Bengaluru,800000.0,"Cloud infrastructure, Go, Kubernetes, OS Kernels, AWS",4.1,Site-Reliability Engineer
BerryBytes,Site Reliability Engineer (SRE) & DevOps Engineer,Remote,0.0,"CI/CD, Azure, Kubernetes, Ansible, Relational databases",3.4,Site-Reliability Engineer
PhonePe,Site Reliability Engineer-NetOps,Pune,4800000.0,"Azure, Operating systems, Go, Ansible, OSPF",3.9,Site-Reliability Engineer
Oracle,Senior Site Reliability Engineer,India,0.0,"CI/CD, Performance tuning, Cloud infrastructure, Oracle, Kubernetes",3.8,Site-Reliability Engineer
Technology Next,Site Reliability Engineer,Gurgaon,600000.0,"CI/CD, Azure, Kubernetes, Ansible, Git",,Site-Reliability Engineer
Akamai,Senior Reliability Engineer - Remote -,Remote,0.0,"Salt, Ansible, Firewall, Distributed systems, Terraform",4.6,Site-Reliability Engineer
BNP Paribas,Site Reliability Engineer,Mumbai,450000.0,"CI/CD, Kubernetes, Ansible, DevOps, Analysis skills",3.8,Site-Reliability Engineer
S&P Global,Site Reliability Engineer - O/S,Gurgaon,850000.0,"Cloud infrastructure, Ansible, AWS, Terraform, LDAP",4.1,Site-Reliability Engineer
Pitney Bowes,Senior Site Reliability Engineer,Pune,600000.0,"Jira, CI/CD, Software troubleshooting, Kubernetes, Ansible",3.3,Site-Reliability Engineer
Simplify360 (A Nextiva Company),Site Reliability Engineer II (Voice),Bengaluru,850000.0,"TCP, System administration, Azure, Kubernetes, XML",4.5,Site-Reliability Engineer
Innovaccer,Site Reliability Engineer -I,Noida,800000.0,"Elasticsearch, Azure, Kubernetes, Ansible, DevOps",3.9,Site-Reliability Engineer
Finastra USA Corporation,Expert Site Reliability Engineer,Bengaluru,650000.0,"CI/CD, Cloud infrastructure, System administration, Azure, Operating systems",4.1,Site-Reliability Engineer
Intellion Technologies Pvt Ltd,Site Reliability Engineer Trainer needed-Parrtime,India,150000.0,"Communication skills, Teaching experience",,Site-Reliability Engineer
Safe Securities,Site Reliability Engineer II,Delhi,0.0,"Jira, CI/CD, Cloud infrastructure, Software troubleshooting, Kubernetes",4.2,Site-Reliability Engineer
Scandid,Site Reliability Engineer,Pune,700000.0,"Go, Node.js, React, Tomcat, iOS",4.2,Site-Reliability Engineer
Vimeo,Senior Site Reliability Engineer (India),Bengaluru,650000.0,"Cloud infrastructure, Go, Software troubleshooting, Ansible, Data structures",3.7,Site-Reliability Engineer
Convoso,Site Reliability Engineer,Vadodara,400000.0,"CI/CD, Data center experience, Tomcat, Configuration management, Virtualization",3.2,Site-Reliability Engineer
Cisco ThousandEyes,"Site Reliability Engineering Manager, Efficiency and Performance",Bengaluru,800000.0,"Cloud infrastructure, AWS, Distributed systems, Terraform, Leadership",3.9,Site-Reliability Engineer
Amgen,Principal Site Reliability Engineer,Hyderābād,700000.0,"Performance tuning, Azure, Incident management, Kubernetes, Ansible",4.1,Site-Reliability Engineer
Zensar Technologies,"Site Reliability Engineer (SRE) _India-Pune_ 10+ Yrs., _ 1 Position",India,0.0,"CI/CD, Azure, Kubernetes, Software deployment, DevOps",3.9,Site-Reliability Engineer
Ansira,Site reliability Engineer,Noida,450000.0,"CI/CD, Azure, Kubernetes, Git, Google Cloud Platform",3.0,Site-Reliability Engineer
Veeam Software,"Engineering Manager, Site Reliability",Bengaluru,600000.0,"CI/CD, Cloud infrastructure, Azure, Go, Kubernetes",3.9,Site-Reliability Engineer
Amex,Senior Site Reliability Engineer,Bengaluru,950000.0,"Elasticsearch, Azure, Go, Management, Kubernetes",4.1,Site-Reliability Engineer
ABBYY,Software Engineer for Site Reliability,India,0.0,"Image processing, Azure, Go, Node.js, Kubernetes",2.7,Site-Reliability Engineer
GoDaddy,Site Reliability Engineer,India,0.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible",3.7,Site-Reliability Engineer
Metclouds Technologies,Senior Site Reliability Engineer,India,0.0,"CI/CD, System administration, Ansible, Configuration management, Firewall",3.8,Site-Reliability Engineer
"Intercontinental Exchange Holdings, Inc.",Site Reliability Engineer,Pune,348000.0,"CI/CD, Azure, Salt, Windows, .NET",3.4,Site-Reliability Engineer
zeotap,Senior Infra & Site Reliability Engineer,Bengaluru,850000.0,"Cloud infrastructure, Software deployment, NoSQL, Google Cloud Platform, Information security",4.3,Site-Reliability Engineer
AutoRABIT Holding Inc.,Lead Site Reliability Engineer,Hyderābād,800000.0,"CI/CD, Elasticsearch, PCI, Kubernetes, Ansible",3.7,Site-Reliability Engineer
Amex,Site Reliability Engineer,Bengaluru,950000.0,"Elasticsearch, Azure, Go, Management, Kubernetes",4.1,Site-Reliability Engineer
Credit Karma,Senior Software Site Reliability Engineer I,Bengaluru,750000.0,"CI/CD, TCP, Azure, Go, Kubernetes",4.2,Site-Reliability Engineer
Zenoti,Manager Site Reliability Engineer,Hyderābād,500000.0,"CI/CD, Ansible, DevOps, Git, Microservices",3.7,Site-Reliability Engineer
Gamemano,Site Reliability Engineer,Noida,250000.0,"CI/CD, Cloud infrastructure, Azure, Kubernetes, Ansible",,Site-Reliability Engineer
Optum,Lead Site Reliability Engineer,Chennai,750000.0,"CI/CD, Cloud infrastructure, Incident management, Ansible, DevOps",3.5,Site-Reliability Engineer
