company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
Soft Forum Solutation,HTML Developer,Gāndhīnagar,350000.0,"CSS, Bootstrap, Git, Responsive web design, Java",,Other
[x]cube LABS,Intern - Software,Hyderābād,0.0,"Go, Data structures, C#, .NET, Java",4.4,Other
BBS,Golang Developer,Remote,0.0,"Go, APIs, TypeScript, Software architecture",4.0,Other
Rejolut Technology Solutions,HTML/CSS Developer,Navi Mumbai,4200000.0,"AJAX, Go, Node.js, CSS, Bootstrap",3.9,Other
Coinbase,Base India Lead,Remote,0.0,"Analysis skills, Communication skills",3.8,Other
Glocal Pinnacle Solutions Pvt Ltd,Substrate Developer,India,750000.0,"Rust, Java, SQL, JavaScript, Communication skills",3.1,Other
Agira Technologies,Solidity Developer,Chennai,0.0,"English, JavaScript, Distributed systems",3.3,Other
Mobiloitte Technologies,Train-to-Hire Fresh Interns,Āt,0.0,"Java, JavaScript, Mentoring, Cloud computing, Python",4.4,Other
NeogenCode Technologies Pvt Ltd,Haskell Developer,Gurgaon,480000.0,"Haskell, Encryption, Distributed systems, Agile",,Other
CIS,Junior Ruby on Rails Developers,Indore,4800000.0,"CSS, Software deployment, Git, Java, PHP",4.3,Other
WebMobi Technologies,RUST Developer,Remote,1080000.0,"CI/CD, Azure, Rust, Go, Encryption",,Other
[x]cube LABS,Software Consultant,Hyderābād,650000.0,AWS,4.4,Other
RemoteStar,GOLANG DEVELOPER(Full-time),Bengaluru,600000.0,"Azure, Go, Big data, Git, Test-driven development",3.7,Other
Quantum Designs,Embedded job,Mumbai,0.0,"C++, C, Embedded software, Telecommunication, ARM",,Other
Zazz,Senior Apple Vision Pro / Mixed Reality Developer,India,450000.0,"iOS, Quality assurance, Software development, Swift, FDA regulations",4.0,Other
[x]cube LABS,WPF Developer,Hyderābād,0.0,"Responsive web design, AWS, UX, UI",4.4,Other
ClassHose India Pvt. Ltd.,Chief Technology Officer (CTO),Haryāna,4320000.0,"IT management, Internet of things, System architecture, Project management, Machine learning",5.0,Other
AIS Technolabs,Rust Developer,Ahmedabad,450000.0,Rust,4.3,Other
Syndr,DeFi Protocol Developer(Solidity),Delhi,0.0,"Go, Node.js, React, SQL, Analysis skills",5.0,Other
Polygon,Lead for Metaverse DAO,Remote,0.0,"SDKs, Communication skills",3.3,Other
Aureum Network,Senior Golang Developer,Hyderābād,600000.0,"CI/CD, Go, NoSQL, Git, MongoDB",,Other
xalts,Product Designer,Bengaluru,550000.0,"Adobe Photoshop, Adobe Illustrator, Adobe Creative Suite, Usability, UX",4.2,Other
Chai Waale,Haskell Developer,Gurgaon,0.0,"Computer science, Haskell, Encryption, Distributed systems, Software development",,Other
Polygon,Developer Relations Lead,Remote,0.0,"Digital marketing, SDKs",3.3,Other
Sarva Labs,Senior Golang Protocol Developer,Bengaluru,0.0,"Computer science, Go, Encryption, Distributed systems, Software development",,Other
Polygon,Lead Governance,Remote,0.0,"SDKs, Communication skills",3.3,Other
APPWRK IT Solutions,Golang Developer,Mohali,750000.0,"Rust, Go, C++, C",3.9,Other
Polygon,Head of Japan,Remote,0.0,"Japanese, SDKs",3.3,Other
Lightrains Technolabs,Rust Developer,Thiruvananthapuram,500000.0,"Rust, Node.js, Data structures, Encryption, Computer networking",,Other
[x]cube LABS,Consultant - IT,Hyderābād,600000.0,"Cloud infrastructure, System administration, Operating systems, Software troubleshooting, Disaster recovery",4.4,Other
[x]cube LABS,Scrum Master,Hyderābād,600000.0,"Jira, SAFe, Microsoft Excel, Project planning, AWS",4.4,Other
MasterTech WebApplications,Senior Golang Developer,India,870000.0,"CI/CD, Go, Kubernetes, DevOps, Encryption",,Other
Rejolut Technology Solutions,Golang Developer,Navi Mumbai,550000.0,"Go, Node.js, React, OS Kernels, C++",3.9,Other
KoinBX,Technical Lead,Madurai,0.0,"Encryption, Technical support, AWS, Project management, Linux",,Other
Sarva Labs,Developer Relations Engineer,Bengaluru,650000.0,"Rust, Go, Public speaking, Git, SDKs",,Other
Euclid Protocol,Senior Solidity Engineer,Remote,0.0,"Writing skills, Communication skills",,Other
Rain Infotech,BDE/BA Executive,Surat,600000.0,,5.0,Other
CoffeeBeans Consulting,Senior Golang Developer - Bangalore /Hyderabad / Pune,Hyderābād,500000.0,"Azure, Go, Big data, Git, Test-driven development",4.0,Other
Quest Global Technologies,Laravel Developer,Indore,0.0,"MVC, CSS, Salesforce, NoSQL, Git",3.3,Other
PwC,IN-Senior Associate _Chatbot Developer_ Emerging Technologies_ Advisory_ Bangalore,Bengaluru,850000.0,"TensorFlow, Statistics, Azure, Git, Java",3.8,Other
[x]cube LABS,GoLang Engineer,Hyderābād,4800000.0,"CI/CD, Azure, Go, Node.js, Kubernetes",4.4,Other
CIS,Ruby on Rails Developer Freshers,Indore,4800000.0,"AJAX, MVC, CSS, Microsoft SQL Server, Java",4.3,Other
Manappuram Foundation,Chief Technology Officer (CTO),India,1800000.0,"Program design, Big data, Yoga, Sports coaching, System architecture",3.6,Other
Buckzy Payments,IT DEVELOPER,Mumbai,0.0,"CI/CD, Azure, Kubernetes, Git, Google Cloud Platform",2.9,Other
[x]cube LABS,Solutions Consultant,Hyderābād,0.0,"PCI, System design, AWS, Analysis skills, Quality assurance",4.4,Other
Helius Technologies,Senior Application Support Developer,India,0.0,"React, .NET Core, C#, Encryption, English",4.2,Other
Clarisco Solutions,Tech Lead,Madurai,650000.0,"Encryption, Team management, Leadership, Communication skills, Debugging",4.9,Other
Empower Annuity Insurance Company of America,Architect Solutions,Bengaluru,0.0,"CI/CD, Azure, Cloud architecture, Big data, Spark",,Other
Standard Chartered,"Mgr, Development",Bengaluru,600000.0,"Power BI, Data modeling, Azure, Oracle, Spark",3.8,Other
Oracle,Principal UI Engineer,Bengaluru,800000.0,"Backbone.js, Oracle, CSS, Software troubleshooting, Internet of things",3.8,Other
EY,ServiceNow-ServiceNow Developer-Senior,Calcutta,450000.0,"Jira, Web design, Authentication, Azure, Internet of things",3.7,Other
iHub Anubhuti - IIITD Foundation,Tech Lead,Delhi,0.0,"CI/CD, Azure, DevOps, AWS, Project management",,Other
CIS,Senior Ruby on Rails Developers,Indore,3600000.0,"CSS, Relational databases, Software deployment, Git, Java",4.3,Other
Tech Alchemy,Technical Lead,Pune,800000.0,"CI/CD, Azure, Node.js, CSS, React",4.2,Other
General Mills,Sr. D&T Analyst – Commercial Capabilities,India,0.0,"Cloud infrastructure, Oracle, Kanban, Salesforce, Tableau",4.1,Other
Sarva Labs,Lead Product Engineer,Bengaluru,0.0,"CI/CD, Azure, Node.js, CSS, React",,Other
WadzPay,Solutions Architect,India,0.0,"TCP, Oracle, Big data, Enterprise Software, Load balancing",2.9,Other
Jai Infoway,Project/Technical Lead,Pune,550000.0,"Node.js, React, Relational databases, Mobile applications, SQL",4.6,Other
Citi,Apps Dev Tech Lead Analyst - C13 - PUNE,Pune,4200000.0,"Oracle, Management, React, Tomcat, Spark",3.7,Other
General Mills,Sr. Technical Engineer – Salesforce Platform,Mumbai,650000.0,"Cloud infrastructure, Azure, Ansible, Relational databases, Project planning",4.1,Other
Citi,Apps Dev Intermed Prgmr Anlyst - C11 - CHENNAI,Chennai,850000.0,"Jira, Data modeling, Oracle, Relational databases, QlikView",3.7,Other
Hyland Software,Competitive Intelligence Analyst 2,Remote,0.0,"Research, Analysis skills, Project management, Data analytics, Training & development",3.7,Other
"SmartWinnr, Hyderabad",Incentive Analyst,India,750000.0,"Power BI, Data modeling, Microsoft Excel, Data mining, Business intelligence",,Other
Bridgepoint services,Junior MIS analyst,India,348000.0,"Data analysis skills, SQL, Analysis skills, Agile, Communication skills",,Other
Micron,Geopolitical Intelligence Analyst,Hyderābād,0.0,"English, Research, Analysis skills, Data visualization, Communication skills",3.8,Other
Concentrix,Forecasting Analyst,Bengaluru,1200000.0,"Machine learning, Forecasting, Regression analysis, Communication skills, Python",4.0,Other
MMIT,Configuration Analyst,Remote,0.0,"Jira, Technical support, Microsoft Office, Analysis skills, Quality assurance",3.8,Other
Carrier,Analyst,Hyderābād,550000.0,"Microsoft Powerpoint, Microsoft Word, Power BI, Microsoft Excel, Oracle",3.6,Other
Barclays,Analyst Internal Reporting,Chennai,500000.0,"SAP, Regulatory reporting, Alteryx, Tableau, Administrative experience",3.9,Other
NatWest,Performance & Business Management Analyst,Bengaluru,500000.0,"Microsoft Office, Analysis skills, Data analytics, Events management, Communication skills",4.1,Other
Maruti Suzuki India Ltd,DM/MGR Business Research Analyst,Delhi,0.0,"Computer literacy, Research, Presentation skills, Data management, Communication skills",3.8,Other
NielsenIQ,System Analyst (M/F/D),Pune,500000.0,"CI/CD, Statistical software, Statistics, SAFe, Big data",3.8,Other
Kline & Company,"Analyst – Beauty & Wellbeing, India",India,0.0,"English, Research, Analysis skills, Market research, Communication skills",3.4,Other
Resource Tree,Fraud Scam Disruption Analyst,Gurgaon,2000000.0,"PCI, Information security, Customer relationship management, Data analytics, Fraud prevention and detection",4.2,Other
Expedia Group,Competitive Intelligence Analyst,Gurgaon,0.0,"Power BI, R, Tableau, SQL, UML",3.8,Other
Accenture,Func & Ind Intelligence Analyst,Gurgaon,0.0,"Procurement, English, Data management, Master data management",3.8,Other
Crypto Mize,Open Source Intelligence Analyst,Delhi,0.0,"Information security, Chef",4.8,Other
BYTESAR Technologies,ETL Developer,Remote,700000.0,"Oracle, Odia, SQL, Database management, Data warehouse",,Other
fifthnote,"Analyst II,Operations",Remote,0.0,"Azure, Windows, RBAC, ITIL, Communication skills",4.5,Other
Visa,"Analyst, Visa Network Defense (fraud schemes & payments)",Bengaluru,700000.0,"SQL, Splunk, Fraud prevention and detection, Python, Analytics",3.9,Other
Blue Yonder,Sr. Business Analytics Analyst,Bengaluru,600000.0,"Power BI, Business intelligence, Big data, SQL, Analysis skills",4.0,Other
Lowe's,Analyst,Bengaluru,800000.0,"Cloud infrastructure, Microsoft Excel, Business intelligence, R, Research",4.2,Other
Boston Consulting Group,BI&A Senior Analyst,Gurgaon,550000.0,"Hyperion, Power BI, Microsoft Excel, Oracle, Business intelligence",4.3,Other
DocuSign,Threat Intelligence Analyst,Bengaluru,0.0,"Docusign, Information security, Analysis skills, Presentation skills, Scripting",3.6,Other
Zeta Global,BE Analyst,Hyderābād,750000.0,"Customer service, Microsoft Office, Digital marketing, Data collection, AI",3.5,Other
PepsiCo,Senior DX Analyst,Hyderābād,900000.0,"Microsoft Powerpoint, Power BI, Microsoft Excel, Relational databases, English",3.9,Other
Oracle,Programmer Analyst 4-IT,Hyderābād,700000.0,"Oracle, Business intelligence, Java, SQL, Perl",3.8,Other
Colt Technology Services,Security Operations Analyst,Gurgaon,550000.0,"Incident management, Software deployment, Information security, Splunk, DNS",4.2,Other
Arete,"Junior Analyst-Structured Data Services, Contract",Hyderābād,700000.0,"Statistics, Microsoft Excel, Oracle, Data mining, XML",4.6,Other
Zeta Global,Workday HRIS Analyst,Hyderābād,650000.0,"Microsoft Excel, Digital marketing, Human resources, Payroll, HRIS",3.5,Other
"Flexera Software, Inc.",Analyst - Renewals,Bengaluru,600000.0,"Salesforce, English, Communication skills, Order fulfillment",3.7,Other
Crypto Mize,Security Intelligence Analyst,Delhi,0.0,"Information security, SQL, VoIP, Incident response, IDS",4.8,Other
Micron,"ASSOC INFOSEC ANALYST VMP - IT CSOC, EIS",Hyderābād,700000.0,"Information security, Scripting, ServiceNow, Communication skills, Python",3.8,Other
Quantanite,"Real Time Analyst, WFM",Thāne,4800000.0,"Power BI, Microsoft Excel, English, Tableau, Data management",3.5,Other
Eightfold.AI,Senior Contract Analyst,Bengaluru,700000.0,"Analysis skills, Communication skills, Negotiation, Time management",3.2,Other
Magnit,RPA Process Analyst,Vadodara,600000.0,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Microsoft Outlook, Go",3.4,Other
Sanofi,Senior Analyst- Competitive Intelligence,Hyderābād,0.0,"Microsoft Powerpoint, Power BI, Microsoft Excel, Alteryx, English",4.0,Other
Sciative Solutions,Jr Analyst,Navi Mumbai,450000.0,"Big data, Analysis skills, Time management",3.1,Other
Kelly Services Internal,Red Team Analyst,Hyderābād,0.0,"Penetration testing, Project management, Computer networking, Leadership, Communication skills",3.3,Other
Pinkerton,Intelligence Analyst,Bengaluru,0.0,"Marathi, Bilingual, Mandarin, Customer service, English",3.7,Other
Exela Technologies,SOC Analyst,Chennai,3600000.0,"Penetration testing, Computer networking, SIEM, Analytics",3.6,Other
Visa,"Analyst, Advanced Analytics VAMP Operations Enablement, Ecosystem Risk Programs",Bengaluru,500000.0,"Microsoft Powerpoint, Power BI, Microsoft Excel, Data mining, Spark",3.9,Other
Venator,Senior Product Analyst,Gurgaon,3250000.0,"Jira, Power BI, R, Trello, E-Commerce",3.4,Other
Novartis,Analyst,Hyderābād,500000.0,"Email marketing, Salesforce Marketing Cloud, Research, SQL, Digital marketing",4.0,Other
RockWallet,Payments Analyst,Noida,0.0,"Microsoft Excel, Business intelligence, SQL, Pivot tables, Communication skills",3.1,Other
Boundaryless,Business Analytics Analyst,Pune,750000.0,"Statistics, Pricing, SAS, R, Tableau",5.0,Other
Concentrix,Power Automate Developer,India,0.0,"Power BI, Analysis skills, Business requirements, AI, Communication skills",4.0,Other
Husky Technologies,Business Development Analyst- Husky (India) Chennai,Chennai,600000.0,"Microsoft Powerpoint, Power BI, Data modeling, Financial modeling, Data analysis skills",3.7,Other
Accenture,BI Engineering Analyst,Mumbai,0.0,"Power BI, Business intelligence, Analysis skills, Data management",3.8,Other
Dinero Solutions,Data Architect,Remote,4250000.0,"Azure, Business intelligence, SQL, AWS, Analysis skills",,Other
Deloitte,Analyst/Senior Analyst -CMG - GPS - Competitive Markt Intelligence - Hyderabad,Hyderābād,600000.0,"Microsoft Powerpoint, Power BI, Microsoft Excel, Data mining, Salesforce",4.0,Other
Micron,RBAC Software Access Control Analyst,Hyderābād,450000.0,"Authentication, Microsoft Excel, Information security, RBAC, Software development",3.8,Other
Faurecia,Analyst - DRF,Pune,700000.0,"Power BI, Azure, Project management, Sentiment analytics, Machine learning",3.7,Other
LatentView Analytics,Senior Analyst,Bengaluru,800000.0,"Business intelligence, Tableau, SQL, Communication skills",4.0,Other
XL Catlin,"Analyst, Talent Sourcing & Intelligence (Generalist)",Gurgaon,0.0,"Microsoft Powerpoint, Research, Market research, HR sourcing, IT",3.8,Other
Adobe,Data Informatics Analyst,Noida,600000.0,"Performance tuning, Power BI, Data modeling, Azure, SQL",4.2,Other
Boston Consulting Group,"Data & Analytics Lead, Client Ops, India - X Delivery",Bengaluru,850000.0,"Microsoft Powerpoint, Statistics, Computer science, Power BI, Microsoft Access",4.3,Other
Novartis,Senior Analyst - MCI,Hyderābād,500000.0,"Cloud architecture, Enterprise Software, Salesforce, Business analysis, Analysis skills",4.0,Other
Crypto Mize,Corporate Intelligence Analyst,Delhi,0.0,"Business intelligence, Information security, Analysis skills, Computer skills, Chef",4.8,Other
Fresh Gravity,Analyst / Consultant - Data Quality (2025),Pune,850000.0,"Power BI, Quality management, Tableau, SQL, Analysis skills",3.5,Other
Kayzen,Product Analyst (m/f/d),Bengaluru,850000.0,"Go, Data analysis skills, Process improvement, SQL, Analysis skills",4.3,Other
Accenture,Analytics and Modeling Senior Analyst,Bengaluru,0.0,"Microsoft Excel, Microsoft Access, Visual Basic, Microsoft Office, Analysis skills",3.8,Other
Rockwell Automation,"BUSINESS PROCESS ANALYST , SHARED SRV",Delhi,0.0,"Power BI, SAP CRM, SAP, Microsoft Office, Agile",3.7,Other
RSM US LLP,Associate - SOC Analyst,Hyderābād,500000.0,"Computer science, TCP, Operating systems, Windows, Information security",3.7,Other
Boston Consulting Group,Global Client Team Data Operations & Support Specialist,Gurgaon,650000.0,"Business intelligence, Data analysis skills, Microsoft Office, Databases",4.3,Other
GoDaddy,Senior Business Analytics Analyst,Pune,900000.0,"Business intelligence, Microsoft SQL Server, Tableau, SQL, AWS",3.7,Other
Kayzen,Senior Product Analyst,Bengaluru,850000.0,"Go, Data analysis skills, Process improvement, SQL, Analysis skills",4.3,Other
Knack Consulting Services Pvt Ltd,IRR & Forensics-Incident Response Analyst,Mumbai,0.0,"TCP, Incident management, Research, Windows, Information security",3.8,Other
Link Group,Share Register Analyst,Mumbai,800000.0,"Microsoft Excel, Research, Communication skills, Time management",3.5,Other
Curriculum Associates,Transformation Analyst,Bengaluru,600000.0,"Change management, Agile, Training & development, Project leadership, Communication skills",5.0,Other
Colgate-Palmolive,"Sr. Analyst, Business Analytics",Mumbai,800000.0,"Statistics, R, Tableau, Project management, Data visualization",4.2,Other
Vedak,Analyst,Kolhāpur,500000.0,"Lead generation, English, Microsoft Office, Business development, Computer networking",4.1,Other
Chryselys,Senior Analyst - Insights & Analytics (APLD),Hyderābād,700000.0,"Microsoft Powerpoint, Microsoft Excel, Business analysis, Data analysis skills, Tableau",4.6,Other
Tekion,Senior T & E Analyst,Bengaluru,0.0,"Cognos, Microsoft Excel, Expense management, Analysis skills, Organizational skills",3.4,Other
Accenture,AI/ML Computational Science Analyst,Bengaluru,0.0,"Analysis skills, Machine learning, AI, Communication skills",3.8,Other
Rite Software Solutions & Services (IN),SOC Analyst,Hyderābād,550000.0,"Penetration testing, TCP, Cloud infrastructure, Operating systems, Network infrastructure",4.1,Other
Dolby,Sr. Talent Intelligence Analyst,Bengaluru,0.0,"Power BI, Talent management, R, Data analysis skills, Tableau",3.9,Other
CRU International,Analyst / Senior Analyst - Steel Costs and Emissions,India,0.0,"English, Research, Analysis skills, Data management, Product demos",3.9,Other
"PRGX Global, Inc",Analyst,Pune,550000.0,"Microsoft Powerpoint, Pricing, Microsoft Access, Oracle, Microsoft Outlook",3.5,Other
Crypto Mize,Operations Intelligence Analyst,Delhi,0.0,"Business intelligence, SAS, Microsoft Office, Information security, Analysis skills",4.8,Other
NielsenIQ,Data Processing Specialist,Vadodara,1800000.0,"R, Machine learning, AI, Python",3.8,Other
GD Research Center,Senior Analyst,Hyderābād,450000.0,"Microsoft Powerpoint, Project planning, Research, Analysis skills, Presentation skills",3.4,Other
Micron,"IT Business Process Analyst- SAP ECC, S/4 Hana, SAP MM",Hyderābād,850000.0,"Procurement, SAP, ERP systems, SAP Materials Management, Performance testing",3.8,Other
Trellix,Partner Care Analyst,Bengaluru,0.0,"Live chat, Customer service, Salesforce",3.4,Other
Accenture,PPSM Analyst,Mumbai,0.0,"Jira, Adobe Creative Suite, Project management, JavaScript, AI",3.8,Other
"Milestone Technologies, Inc.",ETL Developer,Hyderābād,4200000.0,"Data modeling, Azure, Oracle, Business intelligence, Big data",3.7,Other
Ingredion Incorporated,Sr Analyst - Reporting Digital Technology Solutions,Maharashtra,1750000.0,"Microsoft Powerpoint, Microsoft Word, Power BI, Microsoft Excel, Azure",3.8,Other
Novartis,Health Intelligence Expert,Hyderābād,0.0,"Statistics, Microsoft Excel, Data mining, R, English",4.0,Other
Ellicium,Configuration Analyst,Pune,500000.0,"Big data, Microsoft Office, SQL",3.7,Other
Sails Software,Settlement Analyst,Visakhapatnam,600000.0,"SOX, Analysis skills, Accounting, Banking",4.3,Other
NielsenIQ,MDM Project Analyst,Pune,750000.0,"Microsoft Excel, SAP, ERP systems, Data analysis skills, Analysis skills",3.8,Other
Deloitte,AU FSS-Resource Management- Senior Analyst-Hyderabad,Hyderābād,0.0,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Microsoft Outlook, Project management",4.0,Other
Dev Information Technology Limited,SOC Analyst L1,Ahmedabad,200000.0,"FTP, TCP, Azure, Operating systems, PCI",,Other
S&P Global,Senior Geopressure Analyst,Bengaluru,700000.0,English,4.1,Other
DEFTeam Solutions,BI Lead,Hyderābād,0.0,,3.6,Other
XL Catlin,"Analyst, Talent Sourcing & Intelligence (Tech Sourcing)",Gurgaon,0.0,"Research, HR sourcing, Recruiting, IT, Financial services",3.8,Other
Deloitte,Senior Analyst - Strategy & Transformation - USI,Hyderābād,800000.0,"Microsoft Powerpoint, Power BI, Financial modeling, Tableau, Visual design",4.0,Other
Palo Alto Networks,MDR Analyst (Unit 42),Bengaluru,700000.0,"English, SoC, SIEM, Communication skills, Malware analysis",4.0,Other
CareMonitor,Senior ETL Developer,Remote,1250000.0,"Data modeling, Relational databases, Spark, NoSQL, Databases",,Other
Prescient Healthcare Group,"Senior Analyst, Competitive Strategy",Gurgaon,850000.0,"Project management, Communication skills, Time management",3.4,Other
S&P Global,VRM Operations Analyst,Hyderābād,750000.0,"Information security, NIST standards, Risk management, Organizational skills, Communication skills",4.1,Other
Schneider Electric,Digital Energy Commercial Transformation Analyst,Bengaluru,0.0,"Microsoft Powerpoint, Microsoft Excel, Business intelligence, Analysis skills",4.2,Other
Axion Ray,Senior Analyst,Bengaluru,600000.0,"R, Sentiment analytics, Machine learning, Natural language processing, Data science",3.9,Other
Contify,Senior Analyst – Insights Team,Gurgaon,1200000.0,"Microsoft Powerpoint, Microsoft Word, Research, Microsoft Office, Communication skills",4.1,Other
Accenture,Func & Ind Intelligence Associate,Gurgaon,0.0,"Procurement, Data management, Master data management",3.8,Other
Cummins Inc.,Corporate Strategy Analyst - Senior,Pune,850000.0,"Business intelligence, Business analysis, Math, SharePoint, Analytics",4.0,Other
Mastercard,"Consultant, Strategy & Transformation-2",Hyderābād,650000.0,"Microsoft Powerpoint, Business intelligence, English, Local language, Information security",4.2,Other
LSEG (London Stock Exchange Group),Security Testing Operations Analyst,Bengaluru,650000.0,"Penetration testing, Presentation skills, Cybersecurity, Communication skills",3.8,Other
DEV Information Technology Ltd.,SOC Analyst,Ahmedabad,300000.0,"FTP, TCP, Azure, Operating systems, PCI",,Other
NTT DATA,Helpdesk Associate - L1 Technical Guidance,Bengaluru,0.0,"Operating systems, Software troubleshooting, English, Windows, Technical support",3.8,Other
Barclays,Analyst - RAS IR,Pune,850000.0,"SAP, Regulatory reporting, Alteryx, Tableau, Project management",3.9,Other
Sandoz,"Senior Analyst, Competitive Intelligence",Telangana,0.0,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, English, Databases",3.9,Other
Energy Aspects,Oil Products Analyst,Calcutta,0.0,"Yoga, English, SQL, Analysis skills, Communication skills",3.8,Other
