company_name,job_role,job_location,salary_lpa,skills,company_rating,standardized_job_role
Vodafone,Manager _BPT DevOps Engineer_Backend Developer,Pune,6.5,"Business intelligence, Tomcat, Java, Application development, APIs",3.9,Backend-Developer
MedRec Technologies,"C#, ASP.NET, Web API, Senior Software Developer",Udaipur,7.6,"CI/CD, AJAX, ASP.NET, Azure, MVC",3.5,Backend-Developer
Sri Kauvery Medical Care (India) Pvt Ltd,Dot Net Developer,Tiruchchirāppalli,7.347195767195767,"CI/CD, ASP.NET, Azure, CSS, React",0.0,Backend-Developer
Ontic Technologies,Software Engineer (Backend),Noida,6.5,"Elasticsearch, MongoDB, Java",4.0,Backend-Developer
zeotap,Software Engineer - Backend,Bengaluru,7.5,"Go, Big data, Spark, NoSQL, Google Cloud Platform",4.3,Backend-Developer
Easyship,Backend Engineer,Bengaluru,6.0,"Elasticsearch, Git, Databases, SQL, Docker",2.7,Backend-Developer
Oleria Security,Junior Backend Software Engineer,Bengaluru,5.5,"CI/CD, Azure, Go, FedRAMP, Salesforce",5.0,Backend-Developer
Helius Technologies,Backend Engineer,India,15.6,"Data modeling, Node.js, MongoDB, PostgreSQL, Django",4.2,Backend-Developer
PradeepIT Consulting Services,Backend Engineer-Java,Bengaluru,12.0,"Software troubleshooting, Java, REST, Scripting, Computer networking",4.5,Backend-Developer
First Web Development,Software Engineer (.Net Core),Jaipur,7.347195767195767,"AJAX, Performance tuning, ASP.NET, MVC, CSS",0.0,Backend-Developer
Globant,.Net Developer Analyst Sr,Pune,7.5,"ASP.NET, Azure, MVC, React, DevOps",3.9,Backend-Developer
Trek Bikes,.NET Engineer,Haryana,6.166666666666667,"CI/CD, ASP.NET, Azure, MVC, CSS",3.2,Backend-Developer
Orchard Healthcare,Software Engineer II - Backend,Bengaluru,11.5,"Oracle, Go, Software deployment, Microsoft SQL Server, NoSQL",0.0,Backend-Developer
Fyntune,Junior Software Engineer - PHP ( Experience : 0 - 1 Year ),Navi Mumbai,6.0,"AJAX, CSS, Git, PHP, SVN",3.2,Backend-Developer
Quest Innovative Solutions,JUNIOR SOFTWARE ENGINEER (PHP / MYSQL),Cochin,5.0,"AJAX, PHP, JavaScript, Communication skills, jQuery",4.1,Backend-Developer
Rego Techo Solutions,"Trainee Software Engineer- PHP,HTML5,CSS,JAVA,Script,Jquery",Pune,7.347195767195767,"AJAX, Drupal, MVC, CSS, WordPress",0.0,Backend-Developer
iCloudEMS,SOFTWARE DEVELOPER (CORE PHP)(UNIVERSITY ERP),Remote,5.1,"AJAX, ERP systems, SQL, PHP, Product development",4.0,Backend-Developer
Epifi Technologies,Software Engineer Backend (1-4 years),Bengaluru,6.0,"Computer science, Go, Data structures, Spark, iOS",3.3,Backend-Developer
Mind map IT Solutions,Backend Software Engineer,India,4.0,"Computer science, Data structures, REST, APIs, Design patterns",0.0,Backend-Developer
Acai Travel,Software Engineer (NodeJS),Pune,7.347195767195767,"Azure, Node.js, XML, Data structures, English",0.0,Backend-Developer
Whatfix,Software Engineer - E6 - Backend,Bengaluru,6.0,"CSS, Cassandra, React, Omniture, NoSQL",3.6,Backend-Developer
Salesforce,Backend Software Engineer / MTS - Bangalore,Bengaluru,7.5,"Elasticsearch, Cloud infrastructure, Azure, Go, Node.js",4.1,Backend-Developer
Hive Pro,Software Engineer Backend,India,14.8365625,"Authentication, Cloud infrastructure, Kubernetes, NoSQL, Git",5.0,Backend-Developer
Optum,Software Engineer - .net,Gurgaon,7.0,"Performance tuning, Azure, Kubernetes, .NET Core, Microsoft SQL Server",3.5,Backend-Developer
Movius Interactive Corporation,Software Engineer- Backend,Bengaluru,6.0,"Go, Node.js, CSS, Relational databases, Git",3.1,Backend-Developer
Jodo,"Software Engineer, Backend",Bengaluru,8.5,"Go, Node.js, NoSQL, Git, MongoDB",3.2,Backend-Developer
AppSure Software Solutions,Software Developers Trainee (.Net),Kerala,12.666666666666666,".NET, Software development, Communication skills",2.6,Backend-Developer
BigSpire Software,PHP Developers - Freshers,India,15.488235294117647,"PHP, Communication skills, MySQL",3.9,Backend-Developer
Destm Technologies,Senior PHP Developer,Mohali,4.5,"Adobe Photoshop, CSS, WordPress, Git, Graphic design",0.0,Backend-Developer
Tether Operations Limited,Senior Technical Writer (NodeJS) (100% Remote - India),Delhi,7.347195767195767,"Node.js, Writing skills, Git, English, C++",0.0,Backend-Developer
