company_name,job_role,job_location,salary_lpa,skills,company_rating,standardized_job_role
Oneyes Infotech Solutions pvt ltd,Software Developer,Chennai,5.4,"Software development, Unit testing, SDLC",0.0,Software Engineer
SingleStore,"Software Engineer, Full-Stack (Developer Experience)",Hyderābād,11.28,"Rust, Go, React, Web development, SQL",3.9,Software Engineer
Orion Infosolutions,Junior Software Tester,India,2.4,"Jira, Unreal Engine, Test management tools, Java, Analysis skills",0.0,Software Engineer
"TRC Companies, Inc.",Software Developer,Hyderābād,10.23151515151515,"Software troubleshooting, Mobile applications, Visual Studio, C#, iOS",3.7,Software Engineer
Oracle,Software Developer 3 - C++,Bengaluru,7.0,"Software troubleshooting, Data structures, Windows, Java, SQL",3.8,Software Engineer
IDZ Digital,Software Developer,India,9.950357142857143,"Mobile applications, iOS",3.9,Software Engineer
Light & Wonder,Software Engineer,Bengaluru,9.0,"Data structures, Communication skills",4.0,Software Engineer
NICE Systems,Software Engineer (Salesforce Developer),Pune,6.5,"CI/CD, Software troubleshooting, Salesforce, Application development, SOAP",4.3,Software Engineer
DAZN,"Associate Software Engineer, IN",Hyderābād,8.0,"Azure, Gradle, JUnit, Waterfall, Data structures",2.9,Software Engineer
Touchzing Media,Software Developer,India,12.706666666666669,"Mobile applications, iOS",4.6,Software Engineer
Crypto Mize,Software Developer,Delhi,7.0,"Operating systems, Oracle, XML, Visual Basic, C#",4.8,Software Engineer
Rempute Systems Private Limited,Senior Software Engineer,Remote,12.0,"Computer science, Mobile applications, iOS, Android, Performance testing",0.0,Software Engineer
Raytheon,Software Engineer,Bengaluru,10.23151515151515,"Unreal Engine, C#, .NET, C++, Math",3.7,Software Engineer
Microsoft,Software Engineer 2,Hyderābād,15.136379310344827,"Image processing, Azure, React, C#, Research",4.2,Software Engineer
DAZN Software,"Software Engineer, IN",Hyderābād,8.0,"CI/CD, Node.js, Git, English, Microservices",2.9,Software Engineer
ADCI HYD 13 SEZ,"Software Developer Engineer II, Global Logistics",Hyderābād,5.0,"Distributed systems, Software development, SDLC, Design patterns",3.6,Software Engineer
ADCI HYD 13 SEZ,Software Development Engineer,Hyderābād,5.0,"Oracle, Java, Distributed systems, Software development, Agile",3.6,Software Engineer
Baazi Games,Software Development Engineer I,Delhi,9.950357142857143,"Node.js, Kubernetes, Git, MongoDB, Databases",3.9,Software Engineer
Microsoft,Senior Software Engineer,Hyderābād,42.0,"Cloud infrastructure, Azure, C#, iOS, NoSQL",4.2,Software Engineer
DAZN,Software Development Engineer in Test,Hyderābād,6.5,"Jira, CI/CD, Test management tools, Test automation, Selenium",2.9,Software Engineer
Concentrix,Sr. Software Developer,India,12.645833333333334,"Jira, MVC, CSS, PCI, .NET Core",4.0,Software Engineer
Scientific Games,Software Engineer,Bengaluru,8.0,"CSS, Bootstrap, Git, JavaScript, SCSS",3.7,Software Engineer
deltatre,Front-End WebTV Software Engineer (Senior),India,5.5,"React, Git, JavaScript, ECMAScript, Redux",3.1,Software Engineer
Electronic Arts,Software Engineer II,India,9.426848484848485,"React, J2EE, Java, Microservices, AWS",4.1,Software Engineer
NICE,Senior Software Engineer (Snowflake),Pune,8.0,"Data modeling, Kubernetes, Java, Databases, SQL",4.0,Software Engineer
PepsiCo,Deputy Director Software Engineering,Hyderābād,5.5,"Azure, React, Kubernetes, Java, Microservices",3.9,Software Engineer
DAZN,Lead Software Development,Hyderābād,7.5,"Azure, Gradle, JUnit, Waterfall, Data structures",2.9,Software Engineer
SITA Switzerland Sarl,Senior Software Developer,Delhi,10.23151515151515,"Kubernetes, Microsoft SQL Server, Java, Microservices, Analysis skills",3.7,Software Engineer
NICE Systems,Specialist Software Engineer,Pune,7.5,"Software troubleshooting, Java, Microservices, SQL, AWS",4.3,Software Engineer
ADCI - Tamil Nadu - A83,"Software Development Engineer, Appstore, Appstore",Chennai,6.0,"React, Distributed systems, Software development, React Native, SDLC",3.6,Software Engineer
