company_name,job_role,job_location,salary_lpa,skills,company_rating,standardized_job_role
Rohini IT Consulting LLP,Performance Test Engineer,Remote,10.5,"CI/CD, Azure, DevOps, LoadRunner, Performance testing",0.0,Quality-Assurance Engineer
Ciklum,Manual QA Engineer,Pune,6.5,"CI/CD, Kubernetes, Load balancing, Performance testing, Microservices",4.0,Quality-Assurance Engineer
DAZN,QA Engineer,Hyderābād,1.5,"Jira, Cloud architecture, Selenium, Agile, Communication skills",2.9,Quality-Assurance Engineer
InOrg Global,QA Test Engineer,Remote,6.37235294117647,"CI/CD, Azure, JUnit, Kubernetes, Cucumber",0.0,Quality-Assurance Engineer
o9 Solutions,Associate QA Engineer,Bengaluru,9.0,"Test automation, APIs",3.8,Quality-Assurance Engineer
Everestek,Senior Test Engineer,Remote,14.431999999999999,"JBoss, Gradle, JUnit, React, Relational databases",4.2,Quality-Assurance Engineer
Comprinno Technologies Pvt. Ltd.,QA Engineer,Pune,4.2,"Jira, CSS, Selenium, Java, AWS",0.0,Quality-Assurance Engineer
Firminiq systems,QA/QC Engineer,Chandigarh,24.0,"Java, Functional testing, QA/QC, Mobile testing",4.3,Quality-Assurance Engineer
Easyship,QA (Manual Tester),Bengaluru,7.0,"Jira, CSS, Kanban, Test management tools, JavaScript",2.7,Quality-Assurance Engineer
Rite Software Solutions & Services (IN),Test Engineer,Hyderābād,30.0,"Jira, Cloud infrastructure, E-Commerce, Scrum, Agile",4.1,Quality-Assurance Engineer
Radancy,QA Engineer,Bengaluru,7.0,"Functional testing, SQL, Quality assurance, APIs, Communication skills",3.8,Quality-Assurance Engineer
RockWallet,Junior QA Manual & Automation Engineer,Hyderābād,5.0,"TestNG, XML, iOS, Selenium, Java",3.1,Quality-Assurance Engineer
The Design5 Company,QA Engineer,Remote,3.0,"Google Cloud Platform, AI",0.0,Quality-Assurance Engineer
Codezen Tech Solutions,QA Engineer,Mumbai,5.4,"Test automation, English, Windows, Quality assurance, Software development",0.0,Quality-Assurance Engineer
Notchup (formerly codemonk.ai),QA Engineer - Part Time,Remote,28.8,"Jira, CI/CD, Azure, DevOps, LoadRunner",3.8,Quality-Assurance Engineer
Prospus,Engineer - QA/Sr QA,Remote,5.5,"Jira, CI/CD, TestNG, Cloud architecture, Selenium",4.4,Quality-Assurance Engineer
Amzine Institute,Test Engineer,Bengaluru,30.0,"CI/CD, Azure, Configuration management, Git, Java",0.0,Quality-Assurance Engineer
Full Potential Solutions,SDE II - QA Engineer,Pune,5.5,"Jira, Cucumber, Selenium, Git, Performance testing",4.4,Quality-Assurance Engineer
Mobile Programming LLC,Sr. Test Engineer (BI Testing),Remote,9.0,"CI/CD, Azure, Software deployment, DevOps, SQL",0.0,Quality-Assurance Engineer
Mobile Programming India Pvt. Ltd.,QA Engineer,Remote,13.5,"Jira, CI/CD, Azure, XML, Mobile applications",0.0,Quality-Assurance Engineer
Spectrum Talent Management,Automation Test Engineer,Mumbai,13.5,"CI/CD, TestNG, Gradle, CSS, JUnit",3.3,Quality-Assurance Engineer
QualityKiosk Technologies,Trainee Test Engineer Floor Operations M...,Navi Mumbai,12.507692307692308,"Analysis skills, Communication skills",3.5,Quality-Assurance Engineer
Infogain,QA Engineer (Standard),Mumbai,5.5,"Hybris, Azure, Distributed systems, APIs, Integration testing",3.7,Quality-Assurance Engineer
ClanX,QA Automation Engineer,Chennai,17.5,"CI/CD, TestNG, Azure, Kubernetes, Test automation",5.0,Quality-Assurance Engineer
Zebra Technologies,"Test Engineer, I",Pune,9.794117647058824,"Kubernetes, Google Cloud Platform, Performance testing, SQL, Analysis skills",3.9,Quality-Assurance Engineer
Exeter Premedia Services Pvt Ltd,QA Engineer,Chennai,7.0,"Jira, CI/CD, iOS, Selenium, Git",3.4,Quality-Assurance Engineer
Eptura,QA Engineer,Gurgaon,5.0,"Jira, CI/CD, Azure, Software deployment, Git",3.1,Quality-Assurance Engineer
Info Keys,Performance Test Engineer,Hyderābād,6.0,"CI/CD, Performance tuning, Cloud infrastructure, Salesforce, LoadRunner",3.9,Quality-Assurance Engineer
Sprinklr,Data Quality Analyst,Gurgaon,9.3,"Microsoft Excel, Enterprise Software, Salesforce, English, SQL",3.3,Quality-Assurance Engineer
Begig,Data Governance & Data Quality Analyst,Remote,12.48,"Test automation, Selenium, Functional testing, Software testing, Informatica",0.0,Quality-Assurance Engineer
4CRisk.ai Software,Data Quality Analyst,Bengaluru,6.0,"Data modeling, English, Analysis skills",2.9,Quality-Assurance Engineer
Barclays,AVP - Data Quality Analyst,Chennai,7.5,Management,3.9,Quality-Assurance Engineer
Electric Pe,Quality Analyst,Bengaluru,4.8,"CRM software, Management, Data analysis skills, English, Analysis skills",0.0,Quality-Assurance Engineer
Capgemini,Quality Analyst,Bengaluru,4.5,"Microsoft Powerpoint, QoS, Knowledge management, Microsoft Excel, Analysis skills",3.8,Quality-Assurance Engineer
TriNet,Senior Data Quality Analyst,Hyderābād,6.0,"Statistics, Microsoft Office, SQL, Analysis skills, Communication skills",3.6,Quality-Assurance Engineer
One Point One Solutions Ltd,Quality analyst,Bengaluru,30.0,"Microsoft Excel, Data analysis skills, Communication skills",3.5,Quality-Assurance Engineer
Equity Data Science,Data Quality Analyst,India,19.333333333333332,"Power BI, R, SQL, AWS, Analysis skills",4.5,Quality-Assurance Engineer
HEAL Software,Engineer – QA (Manual),Bengaluru,5.13,"Jira, CI/CD, TestNG, JUnit, Test automation",0.0,Quality-Assurance Engineer
Mastercard,"Lead Data Quality Analyst, Analytics & Metrics",Pune,28.32,"Power BI, Data modeling, Software troubleshooting, Software deployment, Tableau",4.2,Quality-Assurance Engineer
Computer Network Systems - ME India Private Limited,Quality Assurance/System Administrator - FTS ERP Implementation,Chennai,4.04,"Performance tuning, System administration, Azure, ERP systems, Database management",0.0,Quality-Assurance Engineer
T2M Technology India Pvt Ltd,QA Test Engineer - Embedded,Bengaluru,3.5,"PCB, Quality assurance, Software development, Test cases, Debugging",0.0,Quality-Assurance Engineer
SigFig,QA Engineer,Remote,6.325,"CI/CD, Test automation, Selenium, Java, Quality assurance",3.4,Quality-Assurance Engineer
Arista Networks,Network System Test Engineer (Manual/Solution),Bengaluru,21.4,"QoS, TCP, OSPF, Test automation, Network management",4.1,Quality-Assurance Engineer
QuEST Global,Firmware Test Engineer,Bengaluru,12.428571428571429,"C, Embedded software, Unit testing",3.7,Quality-Assurance Engineer
Strix Systems,Software QA Engineer,Mumbai,5.0,"Sales support, Software deployment, Embedded software, Computer networking, Software testing",2.8,Quality-Assurance Engineer
Johnson Controls,Embedded SW Test Engineer I,Pune,12.714285714285714,"LabView, Test automation, Selenium, Analysis skills, Quality assurance",3.6,Quality-Assurance Engineer
Speed Engineering Solutions,HIL Test Engineer,Pune,9.407692307692308,"LabView, Mechanical engineering, MATLAB, Electrical experience, Python",3.8,Quality-Assurance Engineer
Apple,iPhone Hardware Test Engineer,Bengaluru,21.4,"Data mining, Project management, Electrical experience, Scripting, Python",4.1,Quality-Assurance Engineer
SmartSoC Solutions,WLAN Test Engineer,Bengaluru,4.5,"R, Test automation, Network infrastructure, Computer networking, Agile",4.2,Quality-Assurance Engineer
SaveIN,QA Engineer,Gurgaon,5.5,"SQL, Presentation skills, Agile, Communication skills, SDLC",4.3,Quality-Assurance Engineer
Copeland,Quality Assurance Engineer - Hardware and Firmware,Pune,6.5,"Firmware, English, ISO 9001, Analysis skills, Quality assurance",3.6,Quality-Assurance Engineer
Mobile Programming India Pvt. Ltd.,Embedded Test Engineer,Gurgaon,6.37235294117647,"Jira, CI/CD, Kanban, Test management tools, Test automation",0.0,Quality-Assurance Engineer
Dutech Systems,Hardware Test Engineer,Hyderābād,48.0,"Soldering, PCB, Microsoft Office, Product development, Organizational skills",4.5,Quality-Assurance Engineer
QualityKiosk Technologies,Test Engineer,Chennai,4.5,"iOS, User acceptance testing, Scripting, APIs, Python",3.5,Quality-Assurance Engineer
Emerson,Firmware Test Engineer,Pune,9.794117647058824,"C#, Firmware, .NET, C++, C",3.9,Quality-Assurance Engineer
Trane Technologies,Software Test Engineer,Chennai,7.5,"Test automation, Scripting, Agile, Python",3.9,Quality-Assurance Engineer
KION India Pvt. Ltd.,Test Engineer,Pune,5.5,"Test automation, Quality assurance, Electrical experience, Embedded software, Scripting",3.0,Quality-Assurance Engineer
Alif Semiconductor,Embedded Software Quality Test Engineer,Bengaluru,4.5,"Jira, CI/CD, Encryption, Git, Embedded software",3.9,Quality-Assurance Engineer
Aumnux,Embedded Network Test Engineer,Calcutta,48.0,"Operating systems, Software troubleshooting, Data structures, Firmware, Test automation",4.2,Quality-Assurance Engineer
embedUR systems,Quality Assurance Engineer,Chennai,5.5,"Test automation, Quality assurance, Scripting, APIs, UI",3.8,Quality-Assurance Engineer
ABB,RD Senior Electronics Firmware Test Engineer,Bengaluru,7.0,"Test management tools, DevOps, Firmware, Test automation, Embedded software",4.0,Quality-Assurance Engineer
Corporate hierarchy solutions Pvt. Ltd,Quality Engineer,Pune,20.0,"Jira, Azure, Bamboo, Internet of things, Kubernetes",0.0,Quality-Assurance Engineer
Enphase Energy,Software Engineer (QA),Bengaluru,9.0,"Jira, Mobile applications, Selenium, Git, Java",3.0,Quality-Assurance Engineer
Mettler Toledo,Software Test Engineer- Professional,Coimbatore,5.5,"Azure, Kanban, DevOps, Firmware, Test automation",3.8,Quality-Assurance Engineer
GLEAM INNOVATIONS PRIVATE LIMITED,QA Engineer,Surat,1.5,"CI/CD, Internet of things, Firmware, Test automation, Selenium",0.0,Quality-Assurance Engineer
Altair Engineering,"Software Quality Engineer, Automation",Bengaluru,30.0,"Windows, Scripting, Linux, Python",4.2,Quality-Assurance Engineer
GameCloud Technologies,We Are Hiring Freshers for Game QA Testing Role,India,5.5,Communication skills,4.9,Quality-Assurance Engineer
GameCloud Technologies,Freshers for Video Game Development & QA Role,India,5.5,"Adobe Photoshop, C#, .NET, Unity, Communication skills",4.9,Quality-Assurance Engineer
Qualcomm,Senior Engineer - Quality Engineer PC Video Game Tester,Hyderābād,5.0,"Test automation, Windows, Java, C++, C",3.9,Quality-Assurance Engineer
Xopple,Quality Analyst,Gāndhīnagar,4.5,"Computer skills, Communication skills",2.7,Quality-Assurance Engineer
LogicValley Technologies Pvt Ltd,Software Test Engineer (Manual),Coimbatore,24.0,"C#, Git, .NET, Java, APIs",3.8,Quality-Assurance Engineer
Talentica Software India,QA Engineer,Pune,9.794117647058824,"Java, System testing, Scripting, Communication skills, Python",3.9,Quality-Assurance Engineer
Helius Technologies,QA Engineer,India,14.431999999999999,Unreal Engine,4.2,Quality-Assurance Engineer
DAZN,"Test Engineer, IN",Hyderābād,6.5,Test management tools,2.9,Quality-Assurance Engineer
Gamemano,QA Associalte,Noida,6.37235294117647,"Test automation, Scrum, Agile, Communication skills",0.0,Quality-Assurance Engineer
ADCI - BLR 14 SEZ,"QAT I, Device OS",Bengaluru,12.714285714285714,"Scripting, Test cases, Python",3.6,Quality-Assurance Engineer
THEATRO,QA Developer,Bengaluru,5.5,"Jira, TCP, Git, VoIP, SVN",4.3,Quality-Assurance Engineer
Underpin Services,Quality Analyst,Delhi,3.3,"Test automation, Analysis skills, Quality assurance, JavaScript, Quality control",0.0,Quality-Assurance Engineer
HEAL Software,Engineer – QA (Manual),Bengaluru,5.5,"Jira, CI/CD, TestNG, JUnit, Test automation",0.0,Quality-Assurance Engineer
Altisource,Software Engineer QA,Bengaluru,5.0,"Test automation, SQL, Quality assurance, Scripting, Scrum",3.2,Quality-Assurance Engineer
ADCI MAA 12 SEZ,"Quality Assurance Technician, Firetv",Chennai,5.0,"Quality assurance, Test cases",3.6,Quality-Assurance Engineer
PinnacleWorks Infotech,Quality Analyst,Gurgaon,48.0,"Jira, Mobile applications, Selenium, English, Java",3.6,Quality-Assurance Engineer
XSQUADS Tech,Technical QA Tester (Unity),Surat,3.5,"Jira, C#, iOS, Trello, Test automation",0.0,Quality-Assurance Engineer
PwC,RPA Test Engineer - Associate - Operate,Bengaluru,9.407692307692308,"Jira, HP ALM, Test management tools, DevOps, Performance management",3.8,Quality-Assurance Engineer
Helius Technologies,QA Lead,India,14.431999999999999,Unreal Engine,4.2,Quality-Assurance Engineer
A5 Labs,"Senior QA Engineer, Poker (Remote)",Remote,5.5,"C#, Test automation, .NET, Quality assurance, Machine learning",4.8,Quality-Assurance Engineer
TESTRIQ QA Lab,QA Test Lead,Mumbai,30.0,"Test management tools, Analysis skills, Software development, Software testing, Leadership",3.9,Quality-Assurance Engineer
Qualcomm,Staff Engineer - Quality Engineer PC Video Game Tester,Hyderābād,5.0,"Test automation, Windows, Java, C++, C",3.9,Quality-Assurance Engineer
Logitech,Sr. Product Quality Engineer,Chennai,5.0,"Laboratory experience, Organizational skills, Software development, Software testing, Communication skills",4.2,Quality-Assurance Engineer
Light & Wonder,"Senior QA Engineer,Software",Bengaluru,9.0,"Selenium, Git, Java, Quality assurance, SVN",4.0,Quality-Assurance Engineer
Contentstack,Engineer II - QA(Manual and Automation Selenium),Pune,14.431999999999999,"Jira, CI/CD, Selenium, English, Java",4.2,Quality-Assurance Engineer
ADCI - Karnataka,"Quality Assurance Engineer, Alexa Voice Services",Bengaluru,6.0,"Test automation, Selenium, Quality assurance, Scripting, Software development",3.6,Quality-Assurance Engineer
Emmes Global,Senior Quality Assurance Specialist (CSV - IT),Bengaluru,7.5,"Clinical research, FedRAMP, FISMA, Microsoft Office, Information security",2.6,Quality-Assurance Engineer
Datastraw,Call Quality Analyst,Remote,2.28,"Google Docs, Customer service, English, Analysis skills, Quality assurance",0.0,Quality-Assurance Engineer
G8 INDOGULF PVT LTD,"Welding Engineer-Doha, Qatar",Bengaluru,3.0,"Mechanical engineering, Non-destructive testing, Arabic, English, AWS",0.0,Quality-Assurance Engineer
Phenom People,Product Quality Engineer I,Hyderābād,8.0,"Selenium, Java, C++, Quality assurance, C",4.0,Quality-Assurance Engineer
Barclays,Test Engineer,Pune,7.0,"Selenium, Performance testing, Java, SQL, AWS",3.9,Quality-Assurance Engineer
Maruti Suzuki India Ltd,NVH-SOUND QUALITY ENGINEER,Rohtak,5.0,"Data analysis skills, Analysis skills, Presentation skills, Machine learning, Sensors",3.8,Quality-Assurance Engineer
oak tree software solutions,Playwright engineer-QA,Remote,8.0,"CI/CD, Kubernetes, Test automation, AWS, Docker",0.0,Quality-Assurance Engineer
Metafic,Test Engineer,Remote,9.794117647058824,"CI/CD, Software troubleshooting, Mobile applications, SQL, Project management",3.9,Quality-Assurance Engineer
Utah Tech Labs,Quality Analyst,Remote,2.28,"Mobile applications, iOS, Selenium, Databases, SQL",0.0,Quality-Assurance Engineer
Nirva,Quality Assurance Engineer,Remote,7.0,"CI/CD, React, Mobile applications, iOS, Test automation",0.0,Quality-Assurance Engineer
Google,Network Test Engineer,Bengaluru,16.522222222222222,"CI/CD, Go, Test automation, Google Cloud Platform, C++",4.3,Quality-Assurance Engineer
Applus IDIADA,Junior Quality Engineer,Pune,48.0,"Quality management, ISO 9001, Product development, Kaizen, Manufacturing",3.6,Quality-Assurance Engineer
Sense7ai,Software Quality Assurance Engineer,India,5.0,"Jira, CI/CD, Mobile applications, Quality assurance, Continuous integration",0.0,Quality-Assurance Engineer
Firstwave Technologies Pvt Ltd ( Sourcing Partner of client Company ),QA Automation Engineer,Hyderābād,13.5,"Test automation, Selenium, Java, Functional testing, Software testing",0.0,Quality-Assurance Engineer
BlackRock Investments,"Associate, Quality Assurance Engineer",Gurgaon,5.5,"Azure, Software troubleshooting, Cucumber, Selenium, .NET",3.9,Quality-Assurance Engineer
Niral Networks,Network Test Engineer,Bengaluru,4.5,"5G, Java, Analysis skills, Virtualization, Computer networking",4.1,Quality-Assurance Engineer
Fedex AMEA,Software Quality Engineer II,Hyderābād,5.0,"English, Microsoft Office, Information security, Analysis skills",3.9,Quality-Assurance Engineer
Coempt Eduteck Private Limited,Test Engineer,India,3.5,"Test automation, Selenium, Performance testing, Functional testing, Software testing",0.0,Quality-Assurance Engineer
Accenture,Security Penetration Testing-Quality Engineer (Tester),Pune,9.407692307692308,"Penetration testing, DevOps, .NET, Java, APIs",3.8,Quality-Assurance Engineer
Accenture,Quality Engineer (Tester),Bengaluru,9.407692307692308,"Jira, Penetration testing, Selenium, APIs, Software testing",3.8,Quality-Assurance Engineer
CodeClouds,Automation Tester (QA),Calcutta,5.0,"CI/CD, Penetration testing, TestNG, CSS, Cucumber",4.4,Quality-Assurance Engineer
one.com,Automation Test Engineer,Gurgaon,6.0,"Jira, CI/CD, Software deployment, Cucumber, Mobile applications",4.3,Quality-Assurance Engineer
Niqo Robotics,Integration Test Engineer,India,10.0,"Image processing, Electrical experience, FMEA, Integration testing, Robotics",0.0,Quality-Assurance Engineer
Aptiv plc,Embedded Test Engineer,Bengaluru,24.0,"C++, C, Agile, Robotics, Communication skills",3.5,Quality-Assurance Engineer
Accenture,Quality Engineer (Tester),Gurgaon,9.407692307692308,"Mobile applications, C#, Test automation, Selenium, .NET",3.8,Quality-Assurance Engineer
Curriculum Associates,Quality Assurance Engineer II,Bengaluru,7.0,"CI/CD, Kanban, Salesforce, Content management systems, Test automation",5.0,Quality-Assurance Engineer
Intuitive Surgical,Post Market Surveillance Quality Engineer,Bengaluru,4.5,"English, Continuous improvement, Technical writing, Quality systems, Root cause analysis",4.4,Quality-Assurance Engineer
Aeva,Senior Integration Test Engineer,Bengaluru,6.0,"Signal processing, C++, C, Embedded software, Systems engineering",3.3,Quality-Assurance Engineer
ideaForge,Firmware Test Engineer,Navi Mumbai,9.407692307692308,"Jira, Test automation, Git, Java, C++",3.8,Quality-Assurance Engineer
Progress,"IT QA Engineer, Principal (Copado & Salesforce)",Hyderābād,4.5,"CI/CD, TestNG, JUnit, Salesforce, Test automation",4.0,Quality-Assurance Engineer
State Street,Loan IQ Test Engineer - Manager,Bengaluru,12.507692307692308,"Jira, Cognos, Oracle, Visual Basic, Selenium",3.5,Quality-Assurance Engineer
Simpplr,Senior Test Engineer-Salesforce,Gurgaon,7.3,"Jira, Salesforce, NetSuite, SQL, Quality assurance",3.3,Quality-Assurance Engineer
Intuitive Surgical,Software Validation Quality Engineer,Bengaluru,8.0,"Jira, Scrum, Software testing, Agile, Communication skills",4.4,Quality-Assurance Engineer
CrowdStrike,"Salesforce QA Automation (Remote, IND)",Maharashtra,7.0,"Salesforce, Test automation, Selenium, Docker, Agile",4.0,Quality-Assurance Engineer
Pooja Enterprises,Steel Fabrication and quality engineer,India,25.2,"AutoCAD, Fabrication, CAD, Quality management, AWS",4.3,Quality-Assurance Engineer
ADCI MAA 12 SEZ - H82,"Senior Quality Assurance Engineer, CoRo",Chennai,5.5,"TensorFlow, Test automation, Objective-C, Java, OOP",3.6,Quality-Assurance Engineer
State Street,Senior Automation QA - Assistant Manager,Bengaluru,7.0,"Cucumber, Test automation, Selenium, Java, Functional testing",3.5,Quality-Assurance Engineer
Medtronic,Senior Software Test Engineer - SR,India,9.407692307692308,"System design, Test automation, C++, Quality assurance, C",3.8,Quality-Assurance Engineer
Propel Technology Group,Fresher | Quality Engineer,Chennai,4.5,"Jira, TestNG, Azure, JUnit, DevOps",4.4,Quality-Assurance Engineer
"ABC Financial Services, Inc.",Junior Test Engineer (Hybrid),Hyderābād,12.0,"Test automation, Software testing, Agile, Communication skills",4.0,Quality-Assurance Engineer
Excal Technologies,Quality Assurance Engineer,Pune,4.5,Quality assurance,3.9,Quality-Assurance Engineer
TecStub,QA Engineer (Entry Level),Ahmedabad,24.0,"Analysis skills, Quality assurance, Software development",4.3,Quality-Assurance Engineer
Skycore LLC,Sr. QA Engineer,Mumbai,9.5,"Quality assurance, APIs, Agile, Test cases, Communication skills",0.0,Quality-Assurance Engineer
Microsoft,Software Quality Engineer,Bengaluru,6.0,"Azure, C#, .NET, C++, C",4.2,Quality-Assurance Engineer
Max Secure Software,QA/Test Engineer,Pune,6.5,"Test cases, Communication skills",3.8,Quality-Assurance Engineer
MyGate,Quality Assurance Engineer I,Cochin,5.5,"Mobile applications, iOS, Java, Functional testing, Quality assurance",3.6,Quality-Assurance Engineer
Scientific Games,Software Quality Assurance Engineer,Bengaluru,8.5,Quality assurance,3.7,Quality-Assurance Engineer
Trawex,Junior QA Engineer,Bengaluru,42.0,"CI/CD, TestNG, Mobile applications, Test automation, Selenium",4.7,Quality-Assurance Engineer
"Deltek, Inc.",Senior Quality Assurance Engineer (Manual),Remote,19.333333333333332,"Mobile applications, ERP systems, Selenium, Git, SQL",4.5,Quality-Assurance Engineer
Authenticate,QA Engineer,Remote,9.666666666666666,"Jira, Test automation, Performance testing, Databases, Quality assurance",5.0,Quality-Assurance Engineer
Ray Business Technologies,QA Tester,India,5.0,"Test automation, Selenium, Performance testing, Java, Functional testing",0.0,Quality-Assurance Engineer
Accenture,Quality Engineer (Tester),Hyderābād,9.407692307692308,"Jira, Test management tools, Git, Java, SVN",3.8,Quality-Assurance Engineer
Headrun Technologies,Automation Test Engineer(Hands on experience in Appium),Bengaluru,6.5,"Jira, Software troubleshooting, iOS development, iOS, Test automation",0.0,Quality-Assurance Engineer
Signant Health,Automation Test Engineer - Technology R&D,Hyderābād,4.5,"Computer science, Test management tools, Test automation, Selenium, English",3.3,Quality-Assurance Engineer
Qualcomm,WLAN Test Engineer,Hyderābād,5.0,"C#, .NET, Java, C++, C",3.9,Quality-Assurance Engineer
