company_name,job_role,job_location,salary_lpa,skills,company_rating,standardized_job_role
American Chase LLP,UI Developer,Remote,5.4,"Node.js, CSS, React, Selenium, Git",0.0,UX Designer
Digibells e Solutions India Pv.t Ltd.,UI Developer / Frontend Developer,India,1.68,"CSS, Git, Responsive web design, JavaScript, REST",0.0,UX Designer
Kyros Corporate Services Ltd,UI Developer,Remote,9.0,"CSS, React, Git, Responsive web design, Analysis skills",0.0,UX Designer
Increff,SDE I - UI Developer - React Js,Bengaluru,7.0,"Node.js, React, Responsive web design, JavaScript, UI",3.7,UX Designer
Rite Software Solutions & Services (IN),UI/UX-Frontend Developer,Hyderābād,36.0,"Adobe Photoshop, Cloud infrastructure, CSS, Bootstrap, Content management systems",4.1,UX Designer
Onevega system India Pvt Ltd,UI Developer,Bengaluru,11.0,"CSS, Git, Java, JavaScript, HTML",0.0,UX Designer
Dicetek LLC,UI Developer,Remote,8.996956521739131,"Node.js, CSS, React, DevOps, Git",4.3,UX Designer
UFS Technologies Pvt. Ltd.,UI Developer,India,3.0,"Web development, Responsive web design, UX, UI, Communication skills",1.0,UX Designer
VCarve Technologies,UI Developer,Hyderābād,5.871666666666667,"React, E-Commerce, JavaScript, Angular",3.2,UX Designer
Quick Recruit,UI Developer,Bengaluru,19.0,"CSS, D3.js, Performance testing, JavaScript, SASS",0.0,UX Designer
Riosis,UI/UX Developer,Remote,4.5,"Software troubleshooting, HTML",2.7,UX Designer
Forar Tech India Private Limited,UI/UX Developer - Coimbatore - Immediate Joiner,Coimbatore,10.0,"MVC, CSS, Bootstrap, Git, Responsive web design",0.0,UX Designer
Vollzo,UI Developer,Remote,4.0397058823529415,"Adobe Photoshop, CSS, Visual design, UI, HTML",0.0,UX Designer
MBR Informatics,UI/UX Developer,Hyderābād,6.0,,3.8,UX Designer
Credence Digital Marketing,UI/UX Developer,Hyderābād,5.5,,4.3,UX Designer
Akuna Technologies,Jr. Web Frontend / UX Developer,India,16.59714285714286,"Adobe Photoshop, AJAX, CSS, XML, JavaScript",4.7,UX Designer
Society on Rent,Front End UI Developer,India,17.50342857142857,"CSS, JavaScript, HTML",4.0,UX Designer
Violet Infosystems Private Limited,Front End/UI Developer,India,10.0,"Web design, CSS, Bootstrap, Git, Responsive web design",0.0,UX Designer
Sreyam IT Solutions,UI/UX Developer- Training and Intern,India,0.3,"CSS, Bootstrap, React, Analysis skills, Quality assurance",0.0,UX Designer
vCommission,UI Developer,India,17.50342857142857,"CSS, React, Git, JavaScript, Angular",4.0,UX Designer
Peddle Plus,UI/UX Developer (WFH),Remote,4.0397058823529415,"Adobe Photoshop, CSS, Bootstrap, React, SVN",0.0,UX Designer
Qcentum Technologies,UI Developer (Fresher),Bengaluru,6.5,"Web accessibility, AJAX, CSS, Bootstrap, WordPress",0.0,UX Designer
Travitons Technologies,UI Developer,India,1.25,"CSS, React, Responsive web design, JavaScript, Angular",0.0,UX Designer
Provlab,UI Developer,Bengaluru,6.5,"Adobe Photoshop, CSS, JavaScript, Angular, jQuery",1.9,UX Designer
Adroit Sws,UI Designer/Developer,Hyderābād,4.0397058823529415,"CSS, Bootstrap, JavaScript, jQuery, HTML",0.0,UX Designer
PanApps,UI Developer,Remote,4.0397058823529415,"AJAX, CSS, Software troubleshooting, React, D3.js",0.0,UX Designer
Wintech services India,UI Developer,Hyderābād,5.5,"WordPress, Analysis skills, Financial acumen, Communication skills",2.5,UX Designer
White Globe Private Limited,UI/UX Developer,Remote,3.3,"Adobe Photoshop, CSS, Adobe Illustrator, Graphic design, JavaScript",0.0,UX Designer
Snowfinch Consulting Group,UI Developer,Cochin,2.64,"Marathi, CSS, React, Malayalam, English",0.0,UX Designer
StarClinch,UI Developer,India,13.702499999999999,"MVC, CSS, Bootstrap, D3.js, Visual design",3.6,UX Designer
Crypto Mize,UX Developer,Delhi,13.76,"CSS, UXPin, Research, Information security, Project management",4.8,UX Designer
IDZ Digital,UI/UX Game Designer,India,13.966521739130435,"Adobe Photoshop, Bootstrap, Adobe Illustrator, UX, Sketch",3.9,UX Designer
Concentrix,Java Developer with Linux,Hyderābād,17.50342857142857,"Oracle, Big data, J2EE, Java, SQL",4.0,UX Designer
Maharaja Games,Web UI Developer,India,4.0397058823529415,"AJAX, MVC, CSS, PHP, JavaScript",0.0,UX Designer
Orion Innovation,Linux Kubernetes Developer,Chennai,10.226190476190476,"Node.js, Kubernetes, Ansible, Enterprise Software, DevOps",3.7,UX Designer
Houghton Mifflin Harcourt,UX Designer,Maharashtra,5.903636363636363,"Jira, Axure, Enterprise Software, Presentation skills, UX",3.3,UX Designer
Adjecti Solutions,UI Developer,Noida,5.5,"Jira, CI/CD, MVC, Gradle, CSS",4.6,UX Designer
"Orion Systems Integrators, Inc.",Linux Kubernetes Developer,Chennai,10.226190476190476,"Node.js, Kubernetes, Ansible, Enterprise Software, DevOps",3.7,UX Designer
TALCHEMIST,Sr. UI/UX Developer,Bengaluru,7.0,"Adobe Photoshop, Adobe Illustrator, Interaction design",3.3,UX Designer
Playdawn Consulting,UX Designer - Mobile Games,Bengaluru,7.0,"Wireframing, Adobe XD, Usability, UX, Scrum",5.0,UX Designer
Playdawn Consulting,UI/UX Designer (Mobile Games),Bengaluru,7.0,"Typography, Visual design, Adobe XD, UX, Unity",5.0,UX Designer
kinara,Senior Driver Developer (Linux),Hyderābād,17.98952380952381,"OS Kernels, C++, C, SDKs, Linux",4.1,UX Designer
virtualize technologies,UI Designer,Mohali,3.54,"Adobe Photoshop, Adobe Illustrator, UX, UI",0.0,UX Designer
Buzo Media Services,UI/UX Designer,India,39.6,"Adobe Photoshop, Mobile applications, Adobe Illustrator, Adobe Creative Suite, Graphic design",4.4,UX Designer
Altoura,UI/UX Designer,Bengaluru,4.5,"2D animation, iOS, Adobe Illustrator, Adobe XD, Organizational skills",4.7,UX Designer
XSQUADS Tech,UI/UX Designer,Surat,6.5,"2D animation, Research, Adobe XD, Usability, UX",0.0,UX Designer
Gameskraft,UI/UX Artist,Bengaluru,5.5,"Typography, Unreal Engine, Git, Adobe Creative Suite, Colour theory",3.9,UX Designer
Itedutech,Linux System Administrator Fresher,India,4.0397058823529415,"System administration, Operating systems, Analysis skills, IT, Linux",0.0,UX Designer
OpenLx,Linux Desktop Support Intern,Delhi,17.98952380952381,"Software troubleshooting, Fedora, Ubuntu, Linux",4.1,UX Designer
Creative Capsule,User Support Specialist/Senior User Support Specialist (Linux),Goa,14.27,"TCP, System administration, Software troubleshooting, Microsoft SQL Server, MongoDB",4.4,UX Designer
TechUnity Software Systems India Pvt Ltd,Level 1/Level 2 Tech Support - Linux Administrator,Coimbatore,10.0,"Kubernetes, Ansible, Technical support, Firewall, Docker",4.1,UX Designer
CyberNX Technologies Pvt Ltd.,Linux Administrator,India,4.92,"Oracle, AWS, Linux",3.5,UX Designer
Entomo,UI/UX Developer,Bengaluru,8.5,"Adobe Dreamweaver, Adobe Photoshop, CSS, Bootstrap, Mobile applications",3.4,UX Designer
Elula Tech Pvt Ltd.,"UI Developer – HTML, CSS, JS",Bengaluru,36.0,"CSS, WordPress, JavaScript, UI, HTML",4.9,UX Designer
KEY IDEAS INFOTECH,Front-End UI Developer,Gurgaon,36.0,"CSS, Bootstrap, JavaScript, SCSS, UI",3.8,UX Designer
Codenbiz Technologies,UI Developer,Delhi,4.0397058823529415,,0.0,UX Designer
SupportSages Consultancy Services Pvt Ltd,Junior System Engineer (Linux),Cochin,4.0397058823529415,"FTP, Microsoft Excel, English, Firewall, AWS",0.0,UX Designer
InfluxService,VOIP Linux Engineer,Remote,4.0397058823529415,"English, MongoDB, Analysis skills, VoIP, Linux",0.0,UX Designer
Techvaria,Product Manager - UI/UX,Bengaluru,6.0,,3.6,UX Designer
Deloitte,Manager - UX Product Designer,Hyderābād,8.5,"Axure, Lean, UXPin, Adobe Creative Suite, Usability",4.0,UX Designer
Heart It Out,UI/UX Designer,Remote,8.996956521739131,"UX, UI",4.3,UX Designer
Beatum IT Solutions Pvt Ltd,Freelance UI/UX Designer,Remote,14.50969696969697,"Adobe Illustrator, Visual design, Adobe XD, UX, UI",5.0,UX Designer
Portfolio Builders,Junior UI/UX Designer,Remote,1.2,"Typography, Colour theory, Analysis skills, Adobe XD, UX",0.0,UX Designer
Plum Benefits,UX Researcher I,Bengaluru,7.0,"UX, Agile, Communication skills",2.9,UX Designer
Microsoft,UX Designer II,Hyderābād,6.5,"Adobe Photoshop, Azure, Research, Visual design, UX",4.2,UX Designer
Koru UX Design LLP,UI/UX Designer (Job Code: DES-1-012025),Remote,10.0,"Web accessibility, Bootstrap, Enterprise Software, Responsive web design, B2B",4.5,UX Designer
Stickmancyber,UI/UX Designer,Remote,2.0,"Jira, Branding, CSS, Trello, Confluence",0.0,UX Designer
upGrowth,UI/UX Designer,Remote,14.50969696969697,"Wireframing, UX, UI, User research, Communication skills",5.0,UX Designer
LightIdea,UI/UX Desginer,Remote,2.1,"Oracle, CSS, Mobile applications, Adobe Creative Suite, JavaScript",0.0,UX Designer
RaftLabs,UI/UX Designer,India,7.5,"Research, Wireframing, Adobe XD, UX, UI",4.9,UX Designer
Invictus DigiSoft,UI/UX Designer,Remote,8.996956521739131,"CSS, Mobile applications, Graphic design, Project management, Adobe XD",4.3,UX Designer
Fresh Prints,UX/UI Designer,Hyderābād,8.0,"Adobe XD, UX, UI, User research, Figma",3.9,UX Designer
Dicetek LLC,UIUX Testers,Remote,8.996956521739131,"Web accessibility, CSS, Analysis skills, Quality assurance, Continuous improvement",4.3,UX Designer
BitBase LLC,UI/UX Designer,India,4.2,"Adobe Photoshop, Adobe Illustrator, UX, UI, Communication skills",0.0,UX Designer
GeoIQ,UI/UX Designer,Bengaluru,5.0,"Adobe Photoshop, Adobe Illustrator, Adobe Creative Suite, Visual design, Machine learning",5.0,UX Designer
Detrator,UI/UX Designer,Remote,0.06,"Illustration, Graphic design, UX, User research",0.0,UX Designer
Wanderlust Pet Services Pvt. Ltd .,UI/UX Designer,Jaipur,3.3,"Adobe Creative Suite, UX, Sketch, UI, User research",0.0,UX Designer
ORAHI - Phonon Solutions Private Limited,UI/UX Intern,Gurgaon,3.0,"Photography, CSS, Social media marketing, Responsive web design, Adobe Creative Suite",0.0,UX Designer
Amazatic Solutions,UI/UX Designer,Pune,6.5,"Jira, Adobe Photoshop, Project planning, Adobe Illustrator, Responsive web design",4.5,UX Designer
Revolo InfoTech,UI/UX Designer,Remote,39.6,"Adobe Photoshop, Adobe Illustrator, UX, UI, Figma",5.0,UX Designer
Uptut,UI/UX Designer (Freelance),Remote,0.6,"Web design, English, Responsive web design, JavaScript, Wireframing",0.0,UX Designer
Gritstone Technologies,UI/UX Designer,Calicut,7.0,,4.6,UX Designer
Aura Bizcom,UX/UI Designer,Remote,4.0397058823529415,"CSS, JavaScript, Adobe XD, UX, Sketch",0.0,UX Designer
Haystek Technologies,UI/UX Designer,Hyderābād,5.0,"UX, Software development, Agile, Sketch, UI",1.0,UX Designer
Infiheal healthcare Private Limited,UI/UX Design Intern,Remote,1.08,"CSS, Visual design, JavaScript, Adobe XD, UX",0.0,UX Designer
Webomindapps,UI UX Designer,India,13.702499999999999,"CSS, Responsive web design, Adobe Creative Suite, JavaScript, UX",3.6,UX Designer
Target,Lead Product Designer - Enterprise UX,Karnataka,8.996956521739131,"Enterprise Software, Research, Data visualization, Interaction design, Figma",4.3,UX Designer
LexiConn,UX Writer,Remote,8.0,"UX, Proofreading",3.3,UX Designer
8848 Digital llp,UX Designer,India,6.0,"Axure, ERP systems, Responsive web design, Wireframing, Adobe XD",0.0,UX Designer
Dreams International,UI/UX Designer,India,3.0,"Usability, UX, UI, User research, Business requirements",0.0,UX Designer
GBIM,UI / UX Product Designer,Navi Mumbai,5.5,"Adobe Creative Suite, Usability, Agile, Sketch, UI",3.6,UX Designer
Appening Infotech,UI/UX Designer,Remote,16.54074074074074,"Adobe Photoshop, Typography, Adobe Illustrator, Usability, UX",3.8,UX Designer
Mozilor,UX Designer Trainee,Calicut,13.76,"Research, UX, User research, Interaction design, Figma",4.8,UX Designer
Pochies Home Services,UI/UX Designer,Remote,2.16,"Adobe Photoshop, Adobe Illustrator, UX, UI, Communication skills",0.0,UX Designer
Target,Sr Product Designer - Enterprise UX,Karnataka,8.996956521739131,"Lean, Research, Project management lifecycle, Project management, Product development",4.3,UX Designer
PayU,UX Designer,Bengaluru,7.5,"Research, UX, Communication skills, Information architecture",3.7,UX Designer
Backbase,UX Designer,Hyderābād,6.5,"Branding, Management, CSS, iOS, English",3.6,UX Designer
Lagran Software Solutions Pvt Ltd,UX/UI Designer,India,2.1,"Responsive web design, Adobe XD, UX, Sketch, UI",0.0,UX Designer
BlazingCoders,UI/UX Designer,Coimbatore,6.0,"Typography, CSS, Responsive web design, Colour theory, Adobe XD",4.5,UX Designer
Esko,User Experience Designer I,Bengaluru,5.5,Figma,3.3,UX Designer
Sntrix,UX/UI Designer (urgent hiring),Mohali,6.12,"Adobe Photoshop, Adobe Illustrator, Wireframing, UX, UI",0.0,UX Designer
Tealfeed,UI/UX Designer,Gurgaon,7.5,"Analysis skills, Adobe XD, UX, Agile, UI",4.4,UX Designer
Avantao Technologies pvt ltd,UI/UX Designer,Hyderābād,12.0,"CSS, Responsive web design, Adobe XD, UX, Sketch",0.0,UX Designer
www.zunov.com,UI/UX Designer,Remote,2.1,"Adobe Photoshop, Adobe Illustrator, UX, UI, Communication skills",0.0,UX Designer
Trawex,Junior UI/UX Designer,Bengaluru,4.5,"Web design, Adobe Photoshop, CSS, Mobile applications, Adobe Illustrator",4.7,UX Designer
Infoblox,UX Designer II,Bengaluru,5.5,"Web accessibility, Web design, Branding, Typography, Adobe Creative Suite",4.5,UX Designer
SoftTech Engineers,Associate - UI/ UX Designer,Pune,6.5,"Research, Graphic design, Agile, Communication skills, Motion graphics",3.6,UX Designer
RM Education Limited,UI Developer/Designer,Thiruvananthapuram,3.5,"CSS, JavaScript, SCSS, UI, HTML",3.4,UX Designer
Metaminds Studio,UI/UX Designer,India,4.2,"Adobe XD, UX, UI, Figma",0.0,UX Designer
Unstop,UI/UX Designer,Delhi,8.0,"Adobe Photoshop, Adobe Illustrator, Adobe XD, UI, CorelDraw",3.2,UX Designer
Aptiv plc,C++/POSIX/Linux/TDA4-Developer,Bengaluru,9.0,"ADAS, Analysis skills, C++, C, Machine learning",3.5,UX Designer
JPMorganChase,Infrastructure Engineer III- Python/Linux,Hyderābād,18.0,"Jira, Cloud infrastructure, Ansible, DevOps, Selenium",4.0,UX Designer
Ingrain Systems Inc.,Lead Linux/Unix Engineer,Hyderābād,9.5,"Performance tuning, TCP, System administration, Azure, OpenStack",4.6,UX Designer
