company_name,job_role,job_location,salary_lpa,skills,company_rating,standardized_job_role
Rightpath Computer Technologies,PL/SQL DEVELOPER,Hyderābād,48.0,"SQL, PL/SQL",4.6,Data Base Administrator
Knack Consulting Services Pvt Ltd,SQL Developer,Gurgaon,6.0,"Power BI, Azure, Business intelligence, Microsoft SQL Server, SSRS",3.8,Data Base Administrator
Docusoft Solution India Pvt. Ltd.,Microsoft SQL Developer,India,7.2,"Performance tuning, Software troubleshooting, Microsoft SQL Server, SSRS, SQL",0.0,Data Base Administrator
Zouma,SQL Developer,Gurgaon,5.0,"Microsoft SQL Server, SQL, Database management, SSIS, Communication skills",0.0,Data Base Administrator
Data Collection Infotech,SQL Developer,Bengaluru,30.0,"Microsoft SQL Server, SQL, SSIS, Debugging, T-SQL",3.6,Data Base Administrator
157 Industries Private Limited,SQL Developer,Pune,7.5,"SQL, Debugging, T-SQL",0.0,Data Base Administrator
Msm Unify,Database Developer,Gurgaon,9.0,"Performance tuning, Data modeling, Microsoft SQL Server, SQL, T-SQL",0.0,Data Base Administrator
Anblicks,Oracle PL / SQL Developer,Hyderābād,6.5,"Oracle, SQL, Agile, PL/SQL, SDLC",4.4,Data Base Administrator
Achutha Associates,SQL Developer - 5+ Remote - Immediate,Remote,8.0,"Power BI, Oracle, DB2, Microsoft SQL Server, SSRS",0.0,Data Base Administrator
Nithminds Private limited,SQL Developer - Immediate Joiner,Chennai,5.5,"SQL, Agile, MySQL",0.0,Data Base Administrator
Mani Jewel,MS SQL Developer,India,9.0,"Microsoft SQL Server, SQL, Database design, Analysis skills, AI",0.0,Data Base Administrator
APDEOPS TECHNOLOGIES,Oracle PL/SQL Developer,Mumbai,9.5,"Oracle, SQL, Analysis skills, PL/SQL, Communication skills",0.0,Data Base Administrator
Heptarc Technology Solution,SQL Developer,India,12.061153846153847,"Performance tuning, Relational databases, Data analysis skills, Databases, SQL",5.0,Data Base Administrator
Sensys Technologies Pvt. Ltd,SQL and NoSQL Developer,India,11.0,"Relational databases, NoSQL, SQL, Database design, UML",0.0,Data Base Administrator
NS Global Corporation,Database Developer,Bengaluru,19.0,"Performance tuning, DB2, SAP, SQL, PostgreSQL",0.0,Data Base Administrator
2Nfinity Technology Services,SQL Developer,Mumbai,3.5,"Databases, SQL, Analysis skills, PL/SQL",3.1,Data Base Administrator
Code Microsystems,SQL/PL SQL DEVELOPER,Nāgpur,5.0,"Oracle, SQL, Scripting, PL/SQL, Communication skills",4.4,Data Base Administrator
YT Solutions,Database Developer,Nāgpur,6.0,"Microsoft SQL Server, SQL, Forecasting, Communication skills, Data warehouse",3.7,Data Base Administrator
CloudSmartz,SQL Developer,Chandigarh,5.298846153846155,"Relational databases, Databases, SQL",3.4,Data Base Administrator
Stratologon,SQL DB Developer,Hyderābād,48.0,"Performance tuning, Microsoft SQL Server, Databases, SQL",3.9,Data Base Administrator
Christos Group,MS SQL Developer,Bengaluru,18.0,"Microsoft SQL Server, SQL, SSIS",0.0,Data Base Administrator
Great Minds,ORACLE PL/SQL DEVELOPER(OPENING FOR INTERN),Chennai,5.043333333333334,"Oracle, SQL, PL/SQL",2.6,Data Base Administrator
Biz Technologies IT Solutions Ltd,SQL Developer,India,3.0,"Relational databases, Microsoft SQL Server, SQL, Database management, PostgreSQL",0.0,Data Base Administrator
Finacus Solutions Pvt Ltd,SQL Developer,Mumbai,3.5,"Microsoft SQL Server, SQL, Database management, PL/SQL, Communication skills",3.1,Data Base Administrator
Retransform,SQL Developer,Mumbai,3.5,"Microsoft SQL Server, SQL",2.7,Data Base Administrator
Shasta Tek Solutions,SQL Developer,Chennai,5.0,"Performance tuning, Power BI, Microsoft SQL Server, SSRS, SQL",3.7,Data Base Administrator
Nile Technologies,Database Developer,Noida,6.0,"Oracle, Microsoft SQL Server, SQL, PL/SQL, MySQL",3.3,Data Base Administrator
Innovage cloud,"SQL, PL/SQL Developer",Ahmedabad,8.406841132075472,"Oracle, SQL, Analysis skills, Database management, PL/SQL",0.0,Data Base Administrator
LaMinds,MS-SQL Developer,Gujarat,8.709107142857142,"Jira, Performance tuning, C#, Microsoft SQL Server, English",4.0,Data Base Administrator
PradeepIT Consulting Services,SQL Developer,Bengaluru,4.890625,SQL,4.5,Data Base Administrator
Sensys Technologies Pvt. Ltd,Database Developer (SQL and No SQL),Mumbai,7.0,"Relational databases, Microsoft SQL Server, NoSQL, Databases, SQL",0.0,Data Base Administrator
Pie Gain Technologies,SQL Developer,Lucknow,6.0,SQL,0.0,Data Base Administrator
Tenacitics India Pvt Ltd,Database Developer,India,4.0,"Oracle, Microsoft SQL Server, English, Databases, SQL",0.0,Data Base Administrator
D2K Technologies,SQL Developer,Navi Mumbai,3.5,"Data modeling, Microsoft SQL Server, SSRS, SQL, SSIS",3.4,Data Base Administrator
Saxon,PL/SQL Developer,Hyderābād,4.0,"Oracle, Application development, SQL, Continuous improvement, Software development",0.0,Data Base Administrator
Yiron Technologies,Fresher Database Developer (MysQl/SQL),Chandigarh,12.0,"Data modeling, Azure, Cassandra, Relational databases, Big data",3.8,Data Base Administrator
Squalas,PL / SQL Developer,Hyderābād,48.0,"Statistics, Oracle, SQL, Presentation skills, Scripting",5.0,Data Base Administrator
Wiz Teckies,SQL Developer,Chennai,4.5,"Performance tuning, Microsoft SQL Server, SSRS, SQL, SSIS",0.0,Data Base Administrator
One Point One Solutions Ltd,SQL Developer,Mumbai,42.0,"Microsoft SQL Server, SQL, Communication skills, MySQL, Time management",3.5,Data Base Administrator
Fulcrum Digital,SQL SERVER Developer,Pune,5.5,"Microsoft SQL Server, SSRS, SQL, Database design, SQL Server Management Studio",4.0,Data Base Administrator
Aliqan Technologies,Python and SQL Developer,Hyderābād,18.0,"Azure, Software troubleshooting, Data structures, Microsoft SQL Server, Git",4.6,Data Base Administrator
LocoBuzz,SQL Developer,Mumbai,5.5,"Performance tuning, NoSQL, SQL",3.8,Data Base Administrator
Trangile Services pvt ltd,PL/SQL Developer,Noida,7.5,"Oracle, SQL, JavaScript, PL/SQL",0.0,Data Base Administrator
Innowave IT Infrastructures,SQL Developer,India,8.709107142857142,"SQL, Leadership, Communication skills, Time management",4.0,Data Base Administrator
Finonyx,PL/SQL Developer,Bengaluru,7.9675,"Performance tuning, Oracle, Relational databases, Data structures, Struts",3.6,Data Base Administrator
RemoteStar,SQL (Contract),Bengaluru,48.0,"Data modeling, SQL, Quality assurance, Data science, AI",3.7,Data Base Administrator
Whitefield Careers,Senior Database Developer,Bengaluru,17.5,"CI/CD, Go, Cassandra, Kubernetes, Database development",0.0,Data Base Administrator
Norstella,Senior SQL Engineer (Data Intelligence Analyst),Remote,5.298846153846155,"Power BI, Tableau, SQL, Analysis skills, Machine learning",3.4,Data Base Administrator
Export Genius,DATABASE ANALYST,Delhi,4.890625,"Performance tuning, Big data, Microsoft SQL Server, SQL, Quality assurance",4.5,Data Base Administrator
FactEntry,SQL Database Administrator,Tamil Nadu,6.338571428571428,"Performance tuning, Big data, Disaster recovery, Microsoft SQL Server, NoSQL",3.3,Data Base Administrator
Evalueserve,Senior Analyst -Market Data Management,Gurgaon,6.5,"Research, Microsoft Office, Presentation skills, Data management, Investment banking",3.7,Data Base Administrator
FYNXT,SQL Developer,Surat,5.157777777777778,"Azure, Cassandra, Big data, DevOps, Spark",3.2,Data Base Administrator
Gistec/RSI Softech India PVT LTD,DataBase Engineer,Hyderābād,6.5,"Microsoft Windows Server, Oracle, IIS, Software deployment, Microsoft SQL Server",0.0,Data Base Administrator
Bridge,Database QA Engineer - Contract,Remote,13.5,"Jira, Databases, SQL, AWS, Quality assurance",4.3,Data Base Administrator
Sandoz,"Global MDM Solution Engineer, Data Management & Governance",Telangana,9.830595238095238,"Software deployment, SAP, DevOps, English, Enterprise architecture",3.9,Data Base Administrator
AnugrahHrservices,Data Management Analyst,Mumbai,2.64,"FTP, Microsoft Excel, Data analysis skills, English, Analysis skills",0.0,Data Base Administrator
JPMorganChase,Data Management- Analytics Solutions Analyst,Hyderābād,5.5,"Microsoft Excel, Alteryx, Microsoft SQL Server, Tableau, SQL",4.0,Data Base Administrator
JB Poindexter (India) Private Limited,"Analyst, Master Data Management",Bengaluru,5.5,"Microsoft Excel, JD Edwards, ERP systems, Data analysis skills, Data management",3.8,Data Base Administrator
Vendasta Technology (India) Private Limited,Database Analyst,India,33.12,,3.7,Data Base Administrator
JPMorganChase,Data Management Controllers - Analyst,Mumbai,6.5,"SAP, Alteryx, Tableau, AWS, Analysis skills",4.0,Data Base Administrator
JPMorganChase,Data Management Analyst,Mumbai,6.5,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Relational databases, QlikView",4.0,Data Base Administrator
Novartis,Associate Analyst-Master Data Management,Hyderābād,8.0,"MRP, Project management, Data management",4.0,Data Base Administrator
Porte Interior Solutions Pvt. Ltd,Data Management Analyst,Ghaziabad,3.0,"Microsoft Word, Data mining, Analysis skills, Data management, Management reporting",0.0,Data Base Administrator
Puma Energy,Master Data Management Analyst,Mumbai,5.5,"Supplier management, Data management, Master data management",3.8,Data Base Administrator
Comcast Corporation,Data Management Analyst 2,Chennai,4.5,Quality assurance,3.8,Data Base Administrator
Northern Trust Corp.,"Analyst, Risk Data Management",Bengaluru,5.5,"Microsoft Powerpoint, Microsoft Word, Statistics, Power BI, Microsoft Excel",3.8,Data Base Administrator
Citi,Reference Data Management Analyst - Gurgaon,Gurgaon,9.908513513513514,Python,3.7,Data Base Administrator
Evolent Health,"Analyst, Provider Data Management",Pune,2.5,"Microsoft Powerpoint, Visual Basic, Microsoft SQL Server, Analysis skills, Organizational skills",3.4,Data Base Administrator
Moody's,Data Management Analyst,Bengaluru,7.5,"Research, SQL, Data management, Agile, Communication skills",3.9,Data Base Administrator
Oracle,Database Administrator 1-IT,Bengaluru,6.275,"Oracle, SQL, Database design, Database administration, APIs",3.8,Data Base Administrator
APDEOPS TECHNOLOGIES,MS SQL Database Administrator,India,5.77,"Performance tuning, Disaster recovery, Microsoft SQL Server, SSRS, SQL",0.0,Data Base Administrator
sirmaindia,Database Administrator - Oracle,Bengaluru,8.406841132075472,Oracle,0.0,Data Base Administrator
Artefact Projects Limited,Database Administrator,India,1.8,"CRM software, Microsoft Excel, Encryption",2.3,Data Base Administrator
Resolink Technologies Private Limited,Database Administrator (part time),Remote,8.05516,"NoSQL, Databases, SQL, Database administration, Analysis skills",0.0,Data Base Administrator
Splashgain,SQL Database Administrator (DBA),Gujarat,9.908513513513514,"Performance tuning, Disaster recovery, Microsoft SQL Server, SQL, High availability",3.7,Data Base Administrator
Cuculus GmbH,Database Administrator (m/f/d),Bengaluru,5.57,,3.6,Data Base Administrator
MyWays,Database Administrator,Gurgaon,15.0,"Oracle, Encryption, Microsoft SQL Server, SQL, Database administration",0.0,Data Base Administrator
Telefónica Tech UK&I (Data & AI),SQL Database Administrator,Pune,4.425,"Azure, DevOps, Disaster recovery, Microsoft SQL Server, English",5.0,Data Base Administrator
Oracle,Oracle Database Administrator,Bengaluru,6.275,"Azure, Oracle, Weblogic, SQL, Database administration",3.8,Data Base Administrator
Litera,Database Administrator (SQL Server),Ahmedabad,5.425,"Data modeling, PCI, Encryption, Microsoft SQL Server, SOX",3.3,Data Base Administrator
Capital Placement Services,SQL Database Administrator For MNC in Spaze IT Park Gurgaon,Farīdābād,6.0,"Performance tuning, Microsoft Excel, Data analysis skills, Disaster recovery, Microsoft SQL Server",0.0,Data Base Administrator
ShyftLabs,MS SQL Server Database Administrator (DBA),Noida,9.37,"Microsoft SQL Server, PostgreSQL, Communication skills, Python, Time management",3.6,Data Base Administrator
Strattek Consulting,DBA – Database Administrator,Hyderābād,6.15,"Oracle, Software troubleshooting, Oracle EBS, Weblogic, Databases",4.2,Data Base Administrator
Accenture,Database Administrator,Pune,8.251938775510204,"Performance tuning, Oracle, Database administration",3.8,Data Base Administrator
BigSpire Software,MySQL Database Administrator,India,9.830595238095238,"SQL, Communication skills, MySQL",3.9,Data Base Administrator
Probit Softech Pvt. Ltd,Database Administrator,India,6.625,"Oracle, SAP, Microsoft SQL Server, Windows, SQL",0.0,Data Base Administrator
Tech Concierge Pro,MySQL DBA,Remote,18.0,"Performance tuning, Encryption, Disaster recovery, Google Cloud Platform, SQL",0.0,Data Base Administrator
Kyndryl,Database administrator - Sybase,Mumbai,6.28,"Performance tuning, Oracle, Microsoft SQL Server, Databases, Database administration",3.9,Data Base Administrator
TotHR Solutions,Database Administrator,Bengaluru,5.0,"Elasticsearch, Cassandra, Ansible, NoSQL, MongoDB",5.0,Data Base Administrator
Murally Cretions Pvt Ltd,Database administrator,Delhi,15.0,"Microsoft Windows Server, Windows, Database management, PostgreSQL, IDS",0.0,Data Base Administrator
Travitons Technologies,Database Administrator,India,12.0,"Performance tuning, Azure, Oracle, Microsoft SQL Server, SQL",0.0,Data Base Administrator
IDBI Intech,MYSQL Database Administrator,Gurgaon,6.8,"Relational databases, Databases, Database management, Data management, MySQL",3.4,Data Base Administrator
Bornfire Innovations Private Limited,Database Administrator,Salem,2.5,"Oracle, Microsoft SQL Server, Windows, Linux, MySQL",0.0,Data Base Administrator
Bounteous,MS SQL Database Administrator,India,5.298846153846155,"Azure, Oracle, Kubernetes, Software deployment, Configuration management",3.4,Data Base Administrator
ZL Tech,Oracle Database Administrator,Hyderābād,5.65,"Performance tuning, Oracle, Load balancing, Encryption, SQL",3.6,Data Base Administrator
DLI Systems (P) Ltd,SQL Database Administrator,Calicut,4.32,"Database development, Relational databases, Databases, SQL, Database administration",3.5,Data Base Administrator
Reylon soft,Database Administrator - MSSQL,Bengaluru,5.2,"Microsoft SQL Server, SQL",3.6,Data Base Administrator
LTIMindtree,Oracle Database Administrator,Hyderābād,10.0,"Oracle, SQL, Database administration, AWS, PL/SQL",0.0,Data Base Administrator
Infosys,Database Administrator (SQL/Oracle),Pune,6.215,"Azure, Oracle, Microsoft SQL Server, SQL, Analysis skills",3.6,Data Base Administrator
Alpha Networks Solution Pte Ltd,Database Administrator,India,4.465,"Databases, SQL, Database management",3.0,Data Base Administrator
Altera Digital Health India,Database Administrator(always on) - 1709,Bengaluru,7.37,"SQL, Communication skills",3.5,Data Base Administrator
Paul Mason Consulting India,Database Administrator (SQL),Vadodara,8.01,"Microsoft Windows Server, Performance tuning, Oracle, Microsoft SQL Server, SSRS",4.0,Data Base Administrator
Golden Hippo Technology Pvt Ltd,Associate MySQL Database Administrator,Madurai,5.1125,"Performance tuning, Microsoft SQL Server, Scripting, Clustering, Communication skills",2.4,Data Base Administrator
PARASCADD,Database Administrator,Mumbai,1.575,"Disaster recovery, Microsoft SQL Server, SQL, Database administration, High availability",2.7,Data Base Administrator
Knowledge Bridge Consulting,Database Administrator(DBA),Remote,8.0,"Performance tuning, Azure, Disaster recovery, NoSQL, Google Cloud Platform",0.0,Data Base Administrator
Parth Infotech,ORACLE DATABASE ADMINISTRATOR,Pune,4.425,"Performance tuning, Oracle",4.2,Data Base Administrator
MDI NetworX,Database Administrator,Pune,4.25,"SQL, Database design, Database administration, APIs",3.7,Data Base Administrator
Amphenol Omniconnect India Pvt Ltd,Database Administrator,Chennai,3.06,,3.3,Data Base Administrator
Xllent Corporate Services,Database Administrator,India,25.0,"NoSQL, Databases, SQL, AWS, PostgreSQL",0.0,Data Base Administrator
AtkinsRéalis,SQL Database Administrator,Bengaluru,6.415,"Performance tuning, Relational databases, Microsoft SQL Server, PaaS, Databases",4.1,Data Base Administrator
Commando Industril Security Force,Database Administrator,Rānchī,3.24,"Oracle, Load balancing, Microsoft SQL Server, MongoDB, Databases",0.0,Data Base Administrator
Clepr Technologies,Database Administrator (DBA),Mohali,12.0,"Performance tuning, Oracle, Microsoft SQL Server, SQL, Database administration",0.0,Data Base Administrator
SBG Industries Pvt. Ltd,DBA (Database Administrator) - Shri Balaji Global - Nagpur,India,5.0,"Performance tuning, Azure, Encryption, Disaster recovery, Microsoft SQL Server",0.0,Data Base Administrator
Wildnet Technologies,SQL Server DBA,Remote,5.0,"Azure, Encryption, Disaster recovery, Microsoft SQL Server, SQL",4.6,Data Base Administrator
Trine Infotech Pvt Ltd,Database Administrator and Architect,Remote,3.75,"Data modeling, Cloud infrastructure, Azure, Cloud architecture, Microsoft SQL Server",0.0,Data Base Administrator
Kamlax Global Technologies SDN BHD,Snowflake database administrator,Mumbai,10.0,"Oracle, Microsoft SQL Server, SQL, Database administration, RBAC",0.0,Data Base Administrator
ZL Technologies,Oracle Database Administrator,Hyderābād,5.65,"Performance tuning, Oracle, Load balancing, Encryption, SQL",3.6,Data Base Administrator
Kyndryl,MS-SQL Database Administrator,Bengaluru,9.830595238095238,"Operating systems, Disaster recovery, Microsoft SQL Server, SQL, Database administration",3.9,Data Base Administrator
Egnyte,Database Administrator,Remote,8.709107142857142,"Azure, Go, Ansible, Relational databases, Spark",4.0,Data Base Administrator
SourceFuse,Database Migration Specialists,Remote,8.709107142857142,"CI/CD, Oracle, PCI, Software deployment, DevOps",4.0,Data Base Administrator
LedX Law,Database Administrator,Indore,15.0,"SQL, Database design, Database administration, PostgreSQL, Scripting",3.7,Data Base Administrator
In Time Tec,Database Administrator,Bengaluru,6.415,"Power BI, Firmware, Microsoft SQL Server, Performance management, Databases",3.8,Data Base Administrator
Oracle,Senior Oracle Database Administrator,Mumbai,5.65,Oracle,3.8,Data Base Administrator
HiringGo,MySQL Database Administrator,Pune,5.0,"Performance tuning, Azure, Oracle, Software troubleshooting, Kubernetes",0.0,Data Base Administrator
Dentaweb Services,Mysql Database Administrator,Ahmedabad,4.5,MySQL,0.0,Data Base Administrator
Maximus Infoware,SQL and PostgreSQL Database Administrator (DBA),Thāne,4.8,"Performance tuning, Software deployment, Microsoft SQL Server, Windows, SQL",3.7,Data Base Administrator
Zipigo technosoft pvt ltd,Oracle Database Administrator,Mumbai,6.65,"Oracle, Databases, Database administration",0.0,Data Base Administrator
APDEOPS TECHNOLOGIES,PLSQL DATABASE ADMINISTRATOR,Mumbai,7.5,"Oracle, Microsoft SQL Server, SQL, Database administration, PL/SQL",0.0,Data Base Administrator
Palium Software,Database Administrator,Mumbai,4.98,"Database management, Banking",5.0,Data Base Administrator
Baker Hughes,Database Administrator- SQL server,Gurgaon,9.830595238095238,"Performance tuning, Azure, Encryption, Disaster recovery, Microsoft SQL Server",3.9,Data Base Administrator
Datamate Infosolutions Ltd,Database Administrator,Cochin,4.05,"Hospitality, Azure, Oracle, Disaster recovery, Databases",4.0,Data Base Administrator
Mr. Cooper,Database Administrator,Chennai,5.42,"Performance tuning, Disaster recovery, Microsoft SQL Server, SQL, Database administration",3.6,Data Base Administrator
Norah Technologies,Database Administrator (DBA),India,5.298846153846155,"SQL, Database design, Database administration, APIs",3.4,Data Base Administrator
Simple Logic IT,MySQL Database Administrator,Mumbai,39.9,"SQL, AWS, PostgreSQL, Scripting, Python",4.2,Data Base Administrator
LyfLeap Talent Solutions Private Ltd,SQL Server Database Administrator,Mumbai,9.0,"Performance tuning, Encryption, Disaster recovery, Microsoft SQL Server, SQL",0.0,Data Base Administrator
Invia Private Limited,MS - SQL Database Administrator,Noida,4.965,"Performance tuning, IT service management, Disaster recovery, Microsoft SQL Server, SQL",4.1,Data Base Administrator
Reylon soft,Database Administrator- Oracle,Bengaluru,5.2,Oracle,3.6,Data Base Administrator
GKM IT,Database Administrator,Udaipur,5.8,"CI/CD, Performance tuning, Oracle, Load balancing, Encryption",0.0,Data Base Administrator
Sujata Computers,Database Administrator L1,Delhi,5.298846153846155,SQL,3.4,Data Base Administrator
The Scalers,Database Administrator,Bengaluru,5.2,"Authentication, Relational databases, Encryption, Windows, Databases",3.8,Data Base Administrator
MBI Digital,Oracle Database Administrator,India,4.465,"Oracle, SQL, Database design, IT support, Linux",2.9,Data Base Administrator
VasyERP Solutions,Database Administrator,Ahmedabad,17.34,"Database development, Databases, PostgreSQL",4.2,Data Base Administrator
Programming.com,Sr. Database Administrator,Bengaluru,10.0,"Azure, Oracle, Microsoft SQL Server, Databases, Database administration",0.0,Data Base Administrator
DLI PDC,Database Administrator - SQL,Malappuram,8.406841132075472,"Database development, Relational databases, Databases, SQL, Database administration",0.0,Data Base Administrator
CornerTree Consulting,Database Administrator,Bengaluru,25.0,"Data modeling, Cassandra, C#, Windows, .NET",3.6,Data Base Administrator
Newfold Digital,Database Administrator,India,9.908513513513514,"Elasticsearch, Oracle, Cassandra, WordPress, Microsoft SQL Server",3.7,Data Base Administrator
"Intercontinental Exchange Holdings, Inc.",Database Administrator,Hyderābād,8.525,"Oracle, Cassandra, Relational databases, NoSQL, MongoDB",3.4,Data Base Administrator
Nexus pro services,Technical Database - Administrator,Delhi,5.4,"Oracle, Microsoft SQL Server, SQL, Database administration, Analysis skills",0.0,Data Base Administrator
Intellioz,"Sr. Database Administrator (MongoDB, PostgreSQL)",Mumbai,14.1,"Performance tuning, MongoDB, SQL, Database design, Database administration",0.0,Data Base Administrator
"Medpace, Inc.",Experienced SQL Database Administrator,Navi Mumbai,6.55,"Performance tuning, Oracle, Disaster recovery, Microsoft SQL Server, SQL",2.7,Data Base Administrator
Explorance,Database Administrator PGSQL & MSSQL,Chennai,4.875,"Performance tuning, Disaster recovery, Microsoft SQL Server, SSRS, Databases",3.3,Data Base Administrator
Molex,Database Administrator -Logical DBA (SQL),Bengaluru,7.0,"Microsoft Windows Server, Performance tuning, Azure, Software troubleshooting, Disaster recovery",3.6,Data Base Administrator
Nivid Solutions Pvt Ltd,Database Administrator,Cannanore,4.45,"Performance tuning, Azure, Oracle, Encryption, Microsoft SQL Server",4.3,Data Base Administrator
Mobikon,Database Administrator,Pune,4.95,"Performance tuning, Elasticsearch, Business intelligence, Big data, Disaster recovery",3.6,Data Base Administrator
NdimensionZ,Database Administrator,Bengaluru,4.475,"Data modeling, Microsoft SQL Server, MongoDB, SQL, Database administration",3.8,Data Base Administrator
Innovative Tech Hub,MySQL Database Administrator,Navi Mumbai,5.125,"Data modeling, Microsoft SQL Server, SQL, Database administration, PostgreSQL",3.7,Data Base Administrator
Scalability Engineers,Senior Database Administrator,Remote,5.5,"Performance tuning, Relational databases, Disaster recovery, Microsoft SQL Server, Databases",4.8,Data Base Administrator
Xopple,Database Administrator,Gāndhīnagar,4.5,"MongoDB, Databases, AWS, Database management",2.7,Data Base Administrator
Akhil Systems,Database Administrator (DBA),Gurgaon,5.065,"CI/CD, Performance tuning, Azure, Oracle, Software troubleshooting",3.5,Data Base Administrator
Viavi Solutions,Database Administrator 3,Pune,5.225,"Hyperion, Oracle, Software troubleshooting, Microsoft SQL Server, J2EE",3.7,Data Base Administrator
