company_name,job_role,job_location,salary_lpa,skills,company_rating,standardized_job_role
Hewlett Packard,Supply Chain - Data Analyst,Chennai,7.0,"Statistics, Power BI, Business intelligence, R, Tableau",4.1,Data Analyst
S&P Global,Data Analyst Japanese Expert,Hyderābād,30.0,"Microsoft Word, Microsoft Excel, Microsoft Outlook, Lean, English",4.1,Data Analyst
systems plus,Reporting Analyst,Pune,6.5,"Microsoft Powerpoint, Power BI, Microsoft Excel, Business intelligence, Salesforce",2.9,Data Analyst
Paul Mason Consulting India,Data Analyst,Vadodara,48.0,"Power BI, Data modeling, Microsoft Excel, Azure, Business intelligence",4.0,Data Analyst
"Intercontinental Exchange Holdings, Inc.",Data Analyst,Pune,7.0,"Business intelligence, XML, Business analysis, Data analysis skills, Tableau",3.4,Data Analyst
BSI Financial Services,Data Analyst,Gurgaon,6.0,"Data modeling, Spark, Git, Java, SQL",3.7,Data Analyst
Cummins Inc.,Market Insights Data Analyst,Pune,7.5,"Power BI, Analysis skills, Project management, Market research, Data analytics",4.0,Data Analyst
mPower Software Services,Business Data Analyst (Digital Analytics),Bengaluru,6.0,"Social listening, Web analytics, Business intelligence, Salesforce, Google Tag Manager",3.7,Data Analyst
MidTown Software,DATA ANALYST/ SCIENTIST,Mohali,48.0,"Statistics, Power BI, Business analysis, Databases, SQL",5.0,Data Analyst
Avathon,Data Analyst,Bengaluru,4.666666666666667,"Power BI, Relational databases, R, Microsoft SQL Server, Tableau",3.1,Data Analyst
Marrina Decisions,REMOTE (INDIA): Marketing Data Analyst,India,9.23076923076923,"Power BI, Data modeling, Data mining, Business intelligence, Data analysis skills",4.3,Data Analyst
SYNERGOS CONSULTING SERVICES,Ad Performance Reporting Analyst,Bengaluru,7.0,"Microsoft Excel, Salesforce, Analysis skills, Data visualization, Communication skills",4.2,Data Analyst
Impressico Business Solutions,Data Analyst,Noida,5.0,"Power BI, Omniture, English, Tableau, SQL",4.4,Data Analyst
"Bluecore, Inc.",Strategy Data Analyst,Noida,5.0,"Business intelligence, English, SQL, Data science, Communication skills",3.7,Data Analyst
HITACHI ENERGY TECHNOLOGY SERVICES PRIVATE LIMITED,Data Analyst,Chennai,36.0,"Pricing, Power BI, Azure, Business intelligence, Relational databases",4.1,Data Analyst
RightWave,Data Analyst,Noida,42.0,"Power BI, Microsoft Excel, SQL, Analysis skills, Google Analytics",4.4,Data Analyst
Comcast Corporation,Data Analyst 3,Chennai,5.0,"Business intelligence, Machine learning, Software testing",3.8,Data Analyst
Squalas,Data Analyst (ONSITE – EUROPE),Hyderābād,48.0,"Power BI, Business intelligence, Tableau, SQL, PostgreSQL",5.0,Data Analyst
Legalwiz,Data Analyst,India,11.670000000000002,"Power BI, Microsoft Excel, Data mining, R, Tableau",4.5,Data Analyst
Amex,Analyst-Data Analytics,Gurgaon,6.5,"Statistical software, Power BI, Microsoft Excel, Data mining, SAS",4.1,Data Analyst
PiWheel,Data Analyst,India,11.475675675675676,"Power BI, Microsoft Excel, R, Data analysis skills, Tableau",4.0,Data Analyst
Microsoft,Senior Data Analyst,Hyderābād,6.0,"Power BI, Azure, Business intelligence, Big data, Supply chain",4.2,Data Analyst
S&P Global,"Data Associate, Land Data Analyst",Bengaluru,6.0,"Relational databases, Oil & gas, Databases, SQL, Agile",4.1,Data Analyst
RSM US LLP,Finance Data analyst,Bengaluru,4.5,"Power BI, Microsoft Excel, Business intelligence, Visual Basic, Microsoft Office",3.7,Data Analyst
Colruyt IT Consultancy India,Data Analyst,Hyderābād,5.5,"Computer science, Power BI, Azure, Business intelligence, SAP",3.9,Data Analyst
Institutional Shareholder Services,ESG Data Analyst : ESG Newsroom,Mumbai,6.0,"Microsoft Word, Power BI, English, Research, Analysis skills",3.5,Data Analyst
Jolera Inc.,Data Analyst,Mumbai,5.5,"Elasticsearch, Power BI, Microsoft Excel, Azure, Business intelligence",3.7,Data Analyst
Ameriprise India,Group Lead Business Insights Analyst,Gurgaon,7.0,"Tableau, SQL, AWS, Communication skills, Python",3.8,Data Analyst
S&P Global,Lead Data Analyst,Hyderābād,30.0,"Microsoft Excel, English, Japanese, Research, Typing",4.1,Data Analyst
"Bluecore, Inc.",CS Data Analyst,Noida,5.0,"Web analytics, R, Data analysis skills, English, E-Commerce",3.7,Data Analyst
Gallagher,HRIS Reporting Analyst,Bengaluru,18.0,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Oracle, Data analysis skills",3.6,Data Analyst
Habilelabs Pvt. Ltd.,Senior Data Analyst,Gurgaon,7.5,"Power BI, Data modeling, Business intelligence, Microsoft SQL Server, Git",4.2,Data Analyst
Akhil Systems,Data Analyst,Gurgaon,7.472222222222222,"Power BI, Data mining, Business intelligence, R, Data analysis skills",3.5,Data Analyst
Blazeclan Technologies,SNOW - ServiceNow Reporting Analyst,Navi Mumbai,6.0,"Azure, Data analysis skills, Google Cloud Platform, Research, AWS",3.8,Data Analyst
SIGMOID,Senior Data Analyst,Bengaluru,11.475675675675676,"Power BI, Business intelligence, QlikView, Microsoft SQL Server, Tableau",4.0,Data Analyst
Zinnov,Math- Data Analyst III,Bengaluru,10.506875,"Computer science, Microsoft Excel, Big data, Spark, SQL",3.9,Data Analyst
AireSpring,Telecom Reporting Analyst,Pune,7.472222222222222,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Microsoft Access, Business intelligence",3.5,Data Analyst
HackerRank,Product Analytics Specialist (Remote),Bengaluru,9.0,"Data modeling, Microsoft Excel, Business intelligence, Talent acquisition, SQL",4.0,Data Analyst
kaleidofin,Data Analyst,Chennai,6.5,"Power BI, Data modeling, Business intelligence, Big data, Data structures",3.4,Data Analyst
Vimaan Robotics,Data Analyst,Bengaluru,6.5,"Power BI, Image processing, Microsoft Excel, Business intelligence, Supply chain",3.9,Data Analyst
Boston Consulting Group,"Data Analyst, Predictive Analytics, India- X Delivery",Bengaluru,7.0,"Microsoft Powerpoint, Statistics, Power BI, Microsoft Access, Azure",4.3,Data Analyst
Sanofi,RWE Data Analyst,Hyderābād,8.5,"Statistics, Business intelligence, SAS, R, English",4.0,Data Analyst
Valeo,Senior Data Analyst,Chennai,24.0,"Analysis skills, Machine learning",3.9,Data Analyst
S&P Global,Data Analyst (Nordic Language expert ),Hyderābād,30.0,"Microsoft Word, Microsoft Excel, Microsoft Outlook, Lean, English",4.1,Data Analyst
Snowflake,"Data Analyst , Accounting",Pune,5.0,"Financial planning, Power BI, ERP systems, Tableau, Databases",3.9,Data Analyst
S&P Global,Data Analyst (Italian Language expert ),Hyderābād,30.0,"Microsoft Word, Microsoft Excel, Microsoft Outlook, Lean, English",4.1,Data Analyst
S&P Global,Data Analyst Russian Language Expert,Hyderābād,30.0,"Microsoft Word, Microsoft Excel, Microsoft Outlook, Lean, English",4.1,Data Analyst
Detox India Private Limited,"Data Analyst - Surat, Gujarat- URGENT REQUIREMENT",Surat,4.935726495726496,"Power BI, Data modeling, Business intelligence, Waterfall, Data analysis skills",0.0,Data Analyst
Srijan Technologies PVT LTD,Senior Data Analyst,Delhi,11.475675675675676,"Microsoft Powerpoint, Social listening, Power BI, Microsoft Excel, English",4.0,Data Analyst
NTT DATA,nCino - Data Analyst,Noida,6.0,"Data mining, Waterfall, XML, Databases, SQL",3.8,Data Analyst
PepsiCo,Associate Manager Data Analyst,Gurgaon,6.5,"Operations management, Nielsen, SAP, Supply chain, Data analysis skills",3.9,Data Analyst
Netomi,Senior ML Data Analyst,Gurgaon,8.5,"TensorFlow, SQL, Analysis skills, Machine learning, Natural language processing",4.2,Data Analyst
PwC,Advisory - Deals - Forensics - Data Analyst - Associate 2 - Kolkata,Calcutta,6.0,"Power BI, R, Data analysis skills, Tableau, SQL",3.8,Data Analyst
Boston Consulting Group,Global Data Analyst Senior Specialist,Gurgaon,9.23076923076923,"Power BI, Business intelligence, Tableau, SQL, Agile",4.3,Data Analyst
EY,EY - GDS Consulting - AI and DATA - Data Analyst - Senior,Cochin,5.0,"Azure, Spark, Data analysis skills, SQL, AWS",3.7,Data Analyst
Carrier,Senior Data Analyst,Hyderābād,6.0,"Power BI, Oracle, Business intelligence, Product development, PPM tools",3.6,Data Analyst
DrinkPrime,Senior Data Analyst,Bengaluru,6.0,"Power BI, Microsoft Excel, Business intelligence, Big data, R",4.0,Data Analyst
NTT DATA,Senior Data Analyst,Bengaluru,5.5,"Microsoft Powerpoint, Microsoft Word, Power BI, System administration, Microsoft Excel",3.8,Data Analyst
iCIMS Talent Acquisition,Sr. Data Analyst,Hyderābād,9.833333333333334,"Microsoft Excel, R, Tableau, SQL, Data analytics",3.8,Data Analyst
Crypto Mize,Data Analyst,Delhi,7.0,"SAS, Information security, Quality assurance, Data analytics, Chef",4.8,Data Analyst
NTT DATA,Client Data Analyst,Gurgaon,6.0,"Power BI, Microsoft Excel, Sales, R, SQL",3.8,Data Analyst
BOLD LLC,Senior Product Data Analyst,Noida,5.0,"Statistics, R, Data analysis skills, SQL, A/B testing",4.0,Data Analyst
S&P Global,Data Analyst French language expert,Hyderābād,30.0,"Microsoft Word, French, Microsoft Excel, Microsoft Outlook, Lean",4.1,Data Analyst
Chubb,Data Analyst,Telangana,9.833333333333334,"Business intelligence, Business analysis, Data analysis skills, SQL, Business requirements",3.8,Data Analyst
Whirlpool,Lead Data Analyst,Pune,7.5,"Statistics, Google Suite, Data modeling, Microsoft Excel, Business intelligence",3.8,Data Analyst
AT&T,Sr Specialist Data Analysis,Hyderābād,5.0,"Power BI, TCP, Big data, Tableau, SQL",3.4,Data Analyst
Koch Global Services,Lead Data Analyst,Bengaluru,7.0,"Power BI, SAP, Data analysis skills, Tableau, SQL",3.8,Data Analyst
Boston Consulting Group,"Data Analyst, Predictive Analytics, India- X Delivery",Bengaluru,9.23076923076923,"Microsoft Powerpoint, Statistics, Power BI, Microsoft Access, Azure",4.3,Data Analyst
Ingredion Incorporated,Lead - Data Modeler and Data Analyst,Maharashtra,25.0,"Statistics, Power BI, Data modeling, Azure, Oracle",3.8,Data Analyst
TRIARQ Health,Senior Data Analyst,Pune,4.5,"Data analysis skills, Tableau, SQL, Data science, Data visualization",3.6,Data Analyst
Comscore,Senior Data Analyst,Pune,6.5,"Data mining, Sales, Research, SQL, Project management",3.5,Data Analyst
SurveyMonkey,"Manager, Data Analytics",Bengaluru,5.5,"Microsoft Excel, Management, Business intelligence, R, Data analysis skills",3.6,Data Analyst
iCRC,Senior Data Analyst - GBL,Noida,5.5,"Power BI, Microsoft Excel, Azure, Business intelligence, Alteryx",3.9,Data Analyst
AstraZeneca,Supply Chain Data Analyst,Chennai,8.5,"Power BI, Business intelligence, SAP, Spark, QlikView",4.0,Data Analyst
Gallagher,HRIS Reporting Analyst Senior,Bengaluru,18.0,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Oracle, Microsoft Office",3.6,Data Analyst
Arting Digital Private Limited,Lead Data Analyst,Bengaluru,5.5,"Performance tuning, Power BI, Cloud infrastructure, Azure, Business intelligence",4.7,Data Analyst
KRPRO Learning,Data Analyst,India,1.5,"TensorFlow, Statistics, Power BI, Big data, Spark",0.0,Data Analyst
Siox Global Private Limited,Data Analyst,India,4.935726495726496,"Power BI, Data modeling, Microsoft Excel, Big data, R",0.0,Data Analyst
Bolla Management India LLP,Data Analyst,Hyderābād,5.0,"Power BI, Automotive repair, Microsoft Excel, Microsoft Access, Visual Basic",3.1,Data Analyst
Heart It Out,Data Analyst,Remote,9.23076923076923,"Data mining, Tableau, PostgreSQL, Communication skills, Python",4.3,Data Analyst
Verisk,"Data Analyst II (SQL, R programming, Excel)",Hyderābād,6.5,"R, SQL",3.9,Data Analyst
CrowdStrike,Procurement Data Analyst - Audit & Compliance,Pune,5.0,"Microsoft Word, Microsoft Outlook, Procurement, NetSuite, English",4.0,Data Analyst
Volvo Group,Data Analyst Intern,India,15.235,"TensorFlow, Big data, Spark, English, C++",4.2,Data Analyst
ITGAI Software Solutions,Data Analytics Trainer,India,3.3,"Power BI, Data mining, R, English, Tableau",0.0,Data Analyst
Gainwell Technologies LLC,Data Analyst,Bengaluru,2.5,"Business analysis, Data analysis skills, SQL, Communication skills",3.1,Data Analyst
17LIVE,Technical Data Analyst,Remote,3.0,"Statistics, R, Data analysis skills, SQL, Machine learning",0.0,Data Analyst
"Intercontinental Exchange Holdings, Inc.",Data Analyst,Hyderābād,5.5,"Power BI, Data analysis skills, Tableau, SQL, Machine learning",3.4,Data Analyst
BigSpire Software,Associate Data Analytics - Freshers,India,10.506875,"Analysis skills, Communication skills, Hadoop",3.9,Data Analyst
Proziod Analytics,GHG Data Analyst,Pune,10.2,,3.7,Data Analyst
ASSPL - Karnataka,"Data Analyst, EasyShip",Bengaluru,7.0,"Microsoft Excel, R, SQL, Data analytics, Python",3.6,Data Analyst
OPK eServices,Junior Data Analyst,India,7.472222222222222,"Statistics, Microsoft Excel, Data mining, E-Commerce, Tableau",3.5,Data Analyst
JASP Labs,Data Analyst Trainee,Visakhapatnam,48.0,"Databases, SQL, Communication skills, Data warehouse",3.6,Data Analyst
SPEEDLABS,Data Analyst,India,2.1,"Microsoft Powerpoint, Microsoft Excel, Data analysis skills, Analysis skills, Presentation skills",0.0,Data Analyst
Q-Dat IT Solutions,Data Analyst,India,21.11111111111111,"Microsoft Office, Communication skills",5.0,Data Analyst
Big Rattle Technologies,Data Analyst (0 - 1 year),India,21.19090909090909,"Machine learning, Data entry, Data science, AI, Communication skills",4.4,Data Analyst
Patra Corporation,Data Analyst 1,Hyderābād,7.5,"Statistics, Computer science, Microsoft Excel, Relational databases, Microsoft SQL Server",3.7,Data Analyst
Portcast,Data Analyst,Remote,8.8,"Data analysis skills, Git, English, SQL, Quality assurance",4.6,Data Analyst
Hexpress Healthcare Softech Pvt Ltd,Junior Data Analyst,Vadodara,2.5,"Microsoft Excel, R, SQL, Analysis skills, Data analytics",0.0,Data Analyst
Intermed laboratories,Data Analyst,India,6.0,,0.0,Data Analyst
Saltmine,Platform Data Analyst,Bengaluru,4.5,"Statistics, Google Suite, Microsoft Excel, Microsoft Office, Communication skills",4.3,Data Analyst
Elevati Infotech,Data Analyst – Logistics Domain (Remote),Remote,4.666666666666667,"Power BI, Microsoft Excel, Supply chain, R, Data analysis skills",3.1,Data Analyst
KultureHire,Data Analyst Trainee,Tiruvannāmalai,2.16,"Power BI, Microsoft Excel, SQL, Mentoring, Data analytics",0.0,Data Analyst
ITI Data,"Data Analyst (Kafka, API)",Hyderābād,5.5,"Oracle, XML, Microsoft SQL Server, SOAP, SQL",4.1,Data Analyst
Ericsson,Data Analyst,Noida,6.5,Tableau,4.0,Data Analyst
VKAN V SOLUTIONS PVT LTD,Junior Data Analyst,India,2.64,"Statistics, Computer science, Microsoft Excel, Data mining, XML",0.0,Data Analyst
Netscribes Data & Insights Private Limited,Data Analyst,Bengaluru,4.935726495726496,"Power BI, Microsoft Excel, Data analysis skills, SQL, Analysis skills",0.0,Data Analyst
IntouchCX,Data Analyst,Hyderābād,6.0,"Statistics, Computer science, Power BI, Microsoft Excel, Data analysis skills",3.4,Data Analyst
International techpark,Data Analyst,India,3.06,"Statistics, Data mining, XML, SAS, Process improvement",0.0,Data Analyst
Tekfocus Minds Pvt Ltd,Data analyst tester,Remote,17.5,"Azure, Microsoft SQL Server, SQL, APIs, Software testing",0.0,Data Analyst
Dinero Solutions,Senior Data Analyst,Remote,27.5,"Data analysis skills, SQL, Analysis skills, Agile, Python",0.0,Data Analyst
Boston Consulting Group,"Data Analyst, Business Modeling, India- X Delivery",Gurgaon,6.5,"Microsoft Powerpoint, Power BI, Microsoft Excel, Spark, Alteryx",4.3,Data Analyst
Optorium,Data Analyst,Hyderābād,1.8,"Power BI, Microsoft Excel, R, Tableau, SQL",0.0,Data Analyst
Digitech Software Solution Pvt. Ltd.,Data Analyst,Panchkula,25.0,"Power BI, Microsoft Excel, Tableau, SQL, Data science",0.0,Data Analyst
Micron Technology,Data Analyst,Nāgpur,9.5,Machine learning,3.8,Data Analyst
Omega Healthcare Management Services Pvt. Ltd..,Medical Data Analyst,India,18.0,"Research, Quality assurance, Data entry",4.0,Data Analyst
Aditya Pharmacy,ASSISTANT DATA ANALYST,Hyderābād,48.0,,4.0,Data Analyst
Innoage Technologies Pvt. Ltd.,Data Analyst,Noida,4.5,"Microsoft Excel, Data analysis skills, Warehouse management system, SQL, Supply chain management",0.0,Data Analyst
Pearl,Data Analyst - India,Remote,9.23076923076923,"Git, English, SQL, GitHub, Solarwinds",4.3,Data Analyst
Zensar Technologies,DATA ANALYST,Telangana,10.506875,Agile,3.9,Data Analyst
JiBe ERP,Data Analyst / PMS Analyst,Navi Mumbai,10.619047619047619,,3.6,Data Analyst
CGB Solutions,Data Analytics,Hyderābād,22.5,"Microsoft Excel, Data analysis skills, SQL, Communication skills, Analytics",0.0,Data Analyst
BCD,Data Analyst,Mumbai,10.506875,"Microsoft Powerpoint, Hospitality, Microsoft Excel, Data analysis skills, Microsoft Office",3.9,Data Analyst
Isha Worldwide,Data Analyst,India,5.0,"Power BI, Microsoft Excel, Tableau, Databases, SQL",0.0,Data Analyst
LivetechIndia Institute,Data Analyst,Mumbai,4.0,"Power BI, Microsoft Excel, SQL, Data analytics, Python",0.0,Data Analyst
Teva Pharmaceuticals,Sustainability Data Analyst- ESG,Bengaluru,10.5,"Microsoft Powerpoint, Microsoft Excel, Visio, SOX, Project management",3.6,Data Analyst
Dicetek LLC,Data Analyst/Data Modeler,Remote,9.23076923076923,"Data modeling, SQL, Communication skills, Banking, Analytics",4.3,Data Analyst
Taggbox,Data Analyst Intern,Jaipur,15.235,"Power BI, Microsoft Excel, Data analysis skills, Tableau, SQL",4.2,Data Analyst
Enlighta,Contract Data Analyst,Navi Mumbai,4.0,"English, Quality assurance, Natural language processing",3.1,Data Analyst
Labcorp,Data Analyst II,Bengaluru,5.5,Administrative experience,3.5,Data Analyst
Barclays,Data Analyst,Pune,8.5,"Jira, Microsoft Powerpoint, Data modeling, Oracle, Microsoft Office",3.9,Data Analyst
Novartis,ES Data Analyst,Hyderābād,6.0,"Microsoft Powerpoint, French, Mandarin, Spanish, Microsoft Excel",4.0,Data Analyst
OMH HealthEdge Holdings,MEDICAL DATA ANALYST,Navi Mumbai,11.475675675675676,Clinical research,4.0,Data Analyst
DGN Technologies,Data Analyst,Bengaluru,24.01,"Data analysis skills, SQL, Analysis skills, Agile, Python",4.5,Data Analyst
Terrabit Consulting,Data Analyst,Bengaluru,9.833333333333334,"SQL, Analysis skills, Data analytics, UX, UI",3.8,Data Analyst
Cliantha Research Limited,Clinical Data Analyst,Ahmedabad,4.5,"Data analysis skills, SQL, Analysis skills, Data entry, Python",3.5,Data Analyst
Sid's Farm Private Limited,Data Analyst,Bengaluru,5.0,"Power BI, Microsoft Excel, Oracle, SAP, Supply chain",4.4,Data Analyst
Reqwiz Consultant and Sourcing Pvt ltd,Data Analyst,India,4.8,"Power BI, Microsoft Excel, Data analysis skills, Administrative experience, Data management",0.0,Data Analyst
Munificent Tech Services Pvt Ltd,Data Analyst,Nashik,3.6,"Power BI, Data analysis skills, Microsoft SQL Server, Tableau, SQL",0.0,Data Analyst
Virtusa,Data Analyst,Chennai,4.5,"XML, R, SQL, Python",3.7,Data Analyst
Godaam Innovations,Data Analyst,Nashik,48.0,Machine learning,4.0,Data Analyst
Biomech healthcare Pvt Ltd.,Data Analyst,India,3.0,"Microsoft Excel, Data analysis skills, Data analytics, Data science, Communication skills",0.0,Data Analyst
Most Authentic Profile Screening Services,Data Analyst,India,1.8,"Power BI, Microsoft Excel, Research, SQL, Analysis skills",0.0,Data Analyst
Amex,Analyst- Data Analytics,Gurgaon,6.5,"Microsoft Powerpoint, Microsoft Excel, SAS, Apache Hive, Microsoft Office",4.1,Data Analyst
NatWest,"Data Analyst, VP",Bengaluru,6.5,"Data analysis skills, Research, Communication skills",4.1,Data Analyst
Karat,Data Analyst (India),Bengaluru,5.5,"Data mining, English, Databases, SQL, Analysis skills",3.4,Data Analyst
Tesco,Analyst-Data Analysis,Bengaluru,8.0,"Wiki systems, Alteryx, Git, Apache Hive, Tableau",3.8,Data Analyst
KC Overseas Education,Data Analyst - Nagpur,Nāgpur,8.5,"Power BI, Microsoft Excel, Data analysis skills, SQL, Analysis skills",4.1,Data Analyst
ION,Junior Data Analyst,Mumbai,7.0,"Power BI, Research, Microsoft Office, Databases, Accounting",3.3,Data Analyst
Market Expertise,Data Research Analyst,Maharashtra,11.670000000000002,Communication skills,4.5,Data Analyst
ThoughtSpot,Marketing Data Analyst,Bengaluru,7.0,"CRM software, Microsoft Excel, Data analysis skills, Analysis skills, Digital marketing",3.6,Data Analyst
Saven Technologies,Data Analyst,Hyderābād,10.506875,"Statistics, Microsoft Excel, SQL, Machine learning, Data analytics",3.9,Data Analyst
Technology Next,Data Analyst,Remote,13.0,"Power BI, Program management, SQL, AI, Communication skills",0.0,Data Analyst
Antino Labs,Data Analyst,Gurgaon,4.5,"Power BI, Relational databases, Tableau, Databases, SQL",3.5,Data Analyst
SHUBH CORPORATION,Data Analyst,India,4.0,"Microsoft Excel, Data mining, Data analysis skills, SQL, Analysis skills",0.0,Data Analyst
Ignitho,Associate - Data Analyst (PBI) (JOB CODE - 227),Chennai,18.0,"Statistical software, Power BI, English, SQL",4.2,Data Analyst
Gridware,Data Analyst (REMOTE) - Contractor Role,Hyderābād,48.0,"English, Research, Data analytics, Metadata, Python",4.2,Data Analyst
RealPage India,Data Analyst II,Hyderābād,5.5,"Power BI, Enterprise Software, Data structures, Data analysis skills, Tableau",3.6,Data Analyst
DAZN Software Pvt Ltd,Streaming Data Analyst,Hyderābād,7.5,"Jira, Git, Tableau, SQL, New Relic",2.9,Data Analyst
Leventm Technologies,Data Analysis,Bengaluru,5.5,Human resources,5.0,Data Analyst
Axtrics Solutions Pvt.Ltd.,Data Analyst,Mohali,4.2,,4.2,Data Analyst
