company_name,job_role,job_location,salary_lpa,skills,company_rating,standardized_job_role
Group Concorde,Business Analyst,Gurgaon,5.4,"Microsoft Powerpoint, Power BI, Microsoft Excel, Business analysis, Microsoft Office",3.7,Business Analyst
TE Connectivity,Business Analyst,Bengaluru,14.5,"Power BI, Microsoft Excel, Azure, Business intelligence, Supply chain",4.1,Business Analyst
Adobe,Business Intelligence Analyst,Noida,4.5,"Power BI, Microsoft Excel, Business intelligence, R, Data analysis skills",4.2,Business Analyst
ASSPL - Karnataka,"Business Analyst, S&OP",Bengaluru,8.5,"Microsoft Excel, Big data, R, Business analysis, SQL",3.6,Business Analyst
Vitech,Business Intelligence Analyst,Hyderābād,5.5,"Jira, Power BI, Business intelligence, R, SQL",4.9,Business Analyst
Aritha,Business Analyst,Hyderābād,7.0,"SAS, R, Business analysis, Data analysis skills, Qualitative analysis",3.3,Business Analyst
ScoopWhoop,Business Intelligence Analyst,Delhi,8.5,"Performance tuning, Power BI, Business intelligence, SAS, SQL",3.2,Business Analyst
ABM Knowledgeware Ltd.,Business Analyst,Bhopal,42.0,Data analysis skills,3.5,Business Analyst
ANZ Banking Group,Senior Business Intelligence Development Analyst,Bengaluru,30.0,"Data modeling, Data mining, Business intelligence, R, Scripting",3.9,Business Analyst
Grid Logic Software Private Limited,Business Intelligence Analyst,Hyderābād,5.5,"Business intelligence, Research, SQL, Database design, Machine learning",4.8,Business Analyst
Kalyani Motors,Business Analyst,Bengaluru,6.5,"Microsoft Excel, SAS, R, E-Commerce, Analysis skills",0.0,Business Analyst
Datanetiix Solutions,Business Analyst,India,8.83047619047619,,4.1,Business Analyst
WeCredit,Business Analyst,Saket,6.457330000000001,"Data mining, Tableau, Databases, SQL, Analysis skills",0.0,Business Analyst
Eclerx,Business Analyst,India,5.642857142857143,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Auditing, Business analysis",3.4,Business Analyst
Gridlogic,Business Intelligence Analyst,Hyderābād,5.5,"Business intelligence, Research, SQL, Database design, Machine learning",4.8,Business Analyst
Littelfuse,Business Intelligence Analyst,Noida,6.0,"Power BI, Data modeling, Microsoft Access, Business intelligence, English",3.9,Business Analyst
Groupbayport,Business Intelligence Specialist,Gurgaon,12.5,"Power BI, Microsoft Excel, Business intelligence, Microsoft Office, SQL",0.0,Business Analyst
Mindbody,Business Intelligence Analyst II,Pune,7.5,"Microsoft Powerpoint, Power BI, Data modeling, Business intelligence, Git",3.5,Business Analyst
Hilabs,Business Analyst,Pune,6.0,"Jira, Microsoft Excel, Business analysis, Data analysis skills, Databases",4.2,Business Analyst
Amazon Dev Center India - Hyderabad,"Business Analyst I, Buyer Abuse Prevention -Analytics",Bengaluru,8.5,"Data mining, Business intelligence, Tableau, SQL, Communication skills",3.6,Business Analyst
MagicFinServ,Business Analyst,Remote,6.457330000000001,"Jira, Microsoft Excel, Regulatory reporting, Business analysis, Data analysis skills",0.0,Business Analyst
PayU,Business Analyst,Mumbai,7.0,"Statistics, Data mining, Business intelligence, PCI, SAS",3.7,Business Analyst
Avnet,Business Analyst II,Bengaluru,7.0,Business analysis,3.8,Business Analyst
ASSPL - Karnataka,"Business Analyst Support, GSF Prime Now",Bengaluru,8.5,"Microsoft Excel, Big data, R, Business analysis, SQL",3.6,Business Analyst
The Phoenix Group,Business Analyst,Pune,5.0,"Jira, Power BI, Microsoft Excel, Business intelligence, Business analysis",3.9,Business Analyst
TechExe It Solutions,Business Analyst,Lucknow,48.0,"Microsoft Word, Microsoft Excel, Business analysis, Microsoft Office, Analysis skills",5.0,Business Analyst
Ellicium,Jr. Business Analyst,Pune,8.5,"Big data, Business analysis, SQL, Python",3.7,Business Analyst
Crypto Mize,Business Analyst,Delhi,9.5,"Computer science, Data mining, Relational databases, Business analysis, Information security",4.8,Business Analyst
"Opalforce, Inc.",Business Analyst,Bengaluru,5.0,"Jira, Computer science, Cloud infrastructure, Microsoft Excel, Kubernetes",4.3,Business Analyst
MarketStar,Business Intelligence Analyst,Bengaluru,7.0,"Power BI, Microsoft Excel, Business intelligence, Data analysis skills, Tableau",3.5,Business Analyst
Thermo Fisher Scientific,Business Intelligence Analyst,Mumbai,5.0,"Statistics, Cognos, Computer science, Data modeling, Oracle",3.6,Business Analyst
MSI Services,Business Intelligence Analyst II,Bengaluru,7.633333333333334,"Power BI, Flooring installation, Business intelligence, English, Tableau",3.6,Business Analyst
Swiggy,Senior Business Analyst View Jobs,Bengaluru,9.0,"Statistics, Business intelligence, SAS, R, QlikView",3.6,Business Analyst
Dentsu,Senior Analyst - Business Intelligence,India,7.117826086956522,"Power BI, Microsoft Excel, Business intelligence, Data analysis skills, Analysis skills",3.7,Business Analyst
Paytm,Business Intelligence Analyst -Junior Manager- First Games,Noida,7.0,"Power BI, Data modeling, Business intelligence, Data analysis skills, Tableau",3.2,Business Analyst
Kasmo Technologies,Business Analyst,Bengaluru,5.5,"Microsoft Excel, Salesforce, Business analysis, Data analysis skills, Analysis skills",4.5,Business Analyst
nCircle Tech,Business Analyst,Pune,5.5,"Microsoft Powerpoint, Microsoft Outlook, CAD, Business analysis, Tableau",4.3,Business Analyst
Klystron Technologies,Business Analyst,India,3.6,"Jira, Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Waterfall",0.0,Business Analyst
ADCI - BLR 14 SEZ - F07,"Business Analyst, WHS Data",Bengaluru,8.5,"Tableau, Databases, SQL, Scripting, Pivot tables",3.6,Business Analyst
Vedak,Business Analyst,Kolhāpur,30.0,"Business analysis, English, Microsoft Office, Computer networking, Project implementation",4.1,Business Analyst
BDIPlus,Business Analyst II,Bengaluru,3.6,"Data modeling, Mobile applications, Business analysis, NoSQL, Databases",3.2,Business Analyst
Neptunus Power Plant Services,Business Analyst Associate,Navi Mumbai,42.0,"Google Suite, Business intelligence, Data analysis skills, Analysis skills, Customer support",4.3,Business Analyst
Optum,Business Analyst,Noida,7.0,"Power BI, Business intelligence, Tableau, SQL, Communication skills",3.5,Business Analyst
Leverage Business Solutions Private Limited,Business Analyst - Media Entertainment,Bengaluru,30.0,"Business intelligence, Business analysis, Data analysis skills, SQL, Analysis skills",0.0,Business Analyst
Prestige Education Foundation,Business Analyst,Indore,3.0,"Power BI, Microsoft Excel, Business intelligence, Business analysis, English",0.0,Business Analyst
Corpay,Business Intelligence Analyst (FP&A),Chennai,6.0,"Microsoft Powerpoint, Microsoft Word, Financial planning, Power BI, Microsoft Excel",3.2,Business Analyst
WARPE,Business Analyst,Chennai,2.5,"Power BI, Microsoft Excel, Business analysis, Data visualization",0.0,Business Analyst
Carrier,Business Analyst,Hyderābād,8.0,"Power BI, Business intelligence, Software deployment, Tableau, SQL",3.6,Business Analyst
Qualys,Business Intelligence Analyst,Pune,10.0,"Jira, Business intelligence, Customer service, Call center, Salesforce",3.7,Business Analyst
Tecnovos,BUSINESS ANALYST,Bengaluru,7.0,"Business intelligence, Research, Communication skills",3.0,Business Analyst
Cleartax,Business Analyst,Bengaluru,9.5,"Microsoft Excel, Tableau, SQL, AWS, Analysis skills",3.6,Business Analyst
Sciative Solutions,Junior Business Analyst (Non-Tech),Navi Mumbai,4.5,"Hospitality, Business intelligence, Business analysis, Python, MySQL",3.1,Business Analyst
Atlas Copco (India) Private Ltd.,Business Analyst,Pune,6.5,"Power BI, Microsoft Excel, Azure, Business intelligence, DevOps",4.2,Business Analyst
Axestrack,Business Analyst – Founder’s Office,India,5.9,"Power BI, Internet of things, SQL, Data analytics, B2B",4.4,Business Analyst
Plivo,Business Analyst API,Bengaluru,9.0,"Power BI, Microsoft Excel, Data mining, PaaS, Tableau",3.7,Business Analyst
JLL,Business Intelligence Analyst,Bengaluru,8.5,"Statistics, Business intelligence, SAS, Big data, Spark",3.8,Business Analyst
WeaverStory,Business Intelligence and MIS,Delhi,7.866666666666666,"Statistics, Business intelligence, Data analysis skills, Databases, Analysis skills",4.0,Business Analyst
Bombil Media,Senior Business Analyst,India,2.5,"Power BI, Data modeling, Microsoft Excel, Relational databases, R",0.0,Business Analyst
NTT DATA,Senior Associate Business Analyst,Chennai,5.5,"Microsoft Powerpoint, Bilingual, Microsoft Word, System administration, Microsoft Excel",3.8,Business Analyst
Technox Technologies,Business Analyst,India,1.2,"Power BI, Business analysis, Microsoft Office, Tableau, SQL",0.0,Business Analyst
Zeakus service llp,Technical Business Analyst,Calicut,3.6,"Jira, Business analysis, Databases, Project management, Confluence",0.0,Business Analyst
BSRI Solutions,Business Analyst (4-10 Years),Chennai,10.5,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Business intelligence, Business analysis",0.0,Business Analyst
Kroll,"Business Intelligence Analyst II, Technology",Mumbai,4.5,"Microsoft Powerpoint, Adobe Dreamweaver, Adobe Photoshop, Branding, Business intelligence",3.5,Business Analyst
"Deltek, Inc.",Power BI Developer,Remote,6.571428571428571,"Power BI, Data modeling, Business intelligence, QlikView, Business analysis",4.5,Business Analyst
Littelfuse Philippines Inc.,Business Intelligence Analyst,Noida,6.457330000000001,"Power BI, Data modeling, Microsoft Access, Business intelligence, Business analysis",0.0,Business Analyst
SkyCell AG,Business Intelligence Analyst (m/f/d),Hyderābād,5.5,"Power BI, Data modeling, Data mining, Business intelligence, SAP",4.3,Business Analyst
Centrum Capital,Business Analyst,India,11.052499999999998,"Power BI, Business analysis, Data analysis skills, SQL, Project management",3.9,Business Analyst
Yash Technologies,Business Analyst - Business Analysis,Bengaluru,7.0,"EDI, XML, Kanban, Business analysis, Logistics",3.7,Business Analyst
Kroll,Business Analyst,Mumbai,6.5,"Power BI, Microsoft Excel, Azure, Big data, Spark",3.5,Business Analyst
Alta Alternative Investments Pte. Ltd,Business Intelligence Analyst,Mumbai,7.633333333333334,"Power BI, Business intelligence, Data analysis skills, Tableau, SQL",3.6,Business Analyst
Google,"Business Systems Analyst, Enterprise Data and Engineering",Hyderābād,9.384615384615385,"Ontology, NoSQL, English, Databases, SQL",4.3,Business Analyst
TAC Security,Business Analyst,Pune,7.333333333333333,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Microsoft Outlook, Microsoft Office",3.0,Business Analyst
Eclerx,Associate Manager - Business Analyst,India,5.642857142857143,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Auditing, Business analysis",3.4,Business Analyst
Expand software solutions Pvt ltd.,Jr Business Intelligence Developer,Visakhapatnam,1.5,"Power BI, Microsoft Excel, Business intelligence, Data analysis skills, Tableau",0.0,Business Analyst
ADCI HYD 13 SEZ,"Business Analyst II , ASIN Localization",Hyderābād,8.0,"Power BI, Data modeling, Spark, R, Databases",3.6,Business Analyst
General Mills,Associate D&T Analyst – Business Intelligence,India,8.83047619047619,"Cloud infrastructure, Business intelligence, Microsoft SQL Server, Research, Tableau",4.1,Business Analyst
Databricks,Business Operations Analyst,Bengaluru,6.4,"Salesforce, Spark",4.2,Business Analyst
Engagely.ai,Business Analyst,Mumbai,6.5,"Big data, Spark, R, Machine learning, Natural language processing",1.9,Business Analyst
Amgen,Scientific Business Analyst,Hyderābād,8.5,"Jira, CI/CD, SAFe, DevOps, Business analysis",4.1,Business Analyst
Emgage,CRM Business Analyst,Ahmedabad,6.571428571428571,"Microsoft Powerpoint, Customer service, Call center, Business analysis, Visio",4.5,Business Analyst
K. K. Nag,Business Analyst,Pune,7.5,"Statistical software, Statistics, Microsoft Excel, Business intelligence, Business analysis",3.5,Business Analyst
ADCI HYD 16 SEZ,"Business Analyst, Financial Fraud",Hyderābād,8.0,"Power BI, Microsoft Excel, Business intelligence, Business analysis, Tableau",3.6,Business Analyst
Lodgiq,Project Manager / Business Analyst,Bengaluru,5.5,"Azure, SQL, AWS, Project management, Machine learning",0.0,Business Analyst
Quess Corp Limited,Business Analyst Technical PM,Gurgaon,12.0,"Business analysis, Microsoft Office, SQL, Analysis skills, Project management",0.0,Business Analyst
Appex Innovation,Business Analyst,Mumbai,5.0,"Requirements management, IT, Communication skills",3.8,Business Analyst
Zingool Technologies Private Limited,Senior Business Analyst,India,7.5,"Business intelligence, Supply chain, Warehouse management, Six Sigma, Analysis skills",0.0,Business Analyst
Nous Infosystems,Business Analyst,Bengaluru,7.5,"Power BI, Business intelligence, SQL, Analysis skills, Organizational skills",3.8,Business Analyst
SurveyMonkey,"Manager, Business Intelligence",Bengaluru,5.5,"Power BI, Microsoft Excel, Business intelligence, Research, Tableau",3.6,Business Analyst
ADCI - BLR 14 SEZ,"Business Analyst, ASCI Variable",Bengaluru,8.5,"Jira, Power BI, Microsoft Excel, Business intelligence, Business analysis",3.6,Business Analyst
Engage Experts,Business Analyst,India,4.8,"Jira, Business intelligence, SAP, ERP systems, Business analysis",0.0,Business Analyst
Holostik,Business Analyst Holostik,Delhi,8.83047619047619,Business analysis,4.1,Business Analyst
Accenture,Business Analyst,Jaipur,8.169411764705883,"Contract management, Communication skills",3.8,Business Analyst
Knack Consulting Services Pvt Ltd,Business Analyst,Bengaluru,8.169411764705883,"Management, Social media management, R, Business analysis, Tableau",3.8,Business Analyst
PhonePe,"Business Intelligence, Associate Manager",Bengaluru,5.0,"Power BI, Microsoft Excel, Business intelligence, Big data, R",3.9,Business Analyst
Capital Placement Services,Business Analyst For Financial Company in sector-4 Noida,Delhi,4.0,"Business intelligence, Business analysis, User acceptance testing",0.0,Business Analyst
Savantys Solutions,Business Intelligence Analyst/BI Analyst,Bengaluru,6.0,"Power BI, Data modeling, Business intelligence, Tableau, SQL",5.0,Business Analyst
Genpact,"Business Analyst, Advanced Visualization",Bengaluru,8.5,"Power BI, Microsoft Excel, Business intelligence, Microsoft SQL Server, Microsoft Office",3.9,Business Analyst
ADCI - Andra Pradesh - P17,Business Analyst II,Hyderābād,8.0,"Microsoft Excel, Business analysis, Tableau, SQL, Machine learning",3.6,Business Analyst
Vodafone,Manager_IT Business Analyst,Pune,4.5,"Business intelligence, Business analysis, Negotiation",3.9,Business Analyst
Wiz Teckies,Business Intelligence Analyst,Chennai,6.5,"Business intelligence, Microsoft SQL Server, SSRS, Mentoring, SSIS",0.0,Business Analyst
Leap Finance,Business Analyst (BA),Bengaluru,42.0,"Business intelligence, SQL, Customer segmentation, PostgreSQL",3.9,Business Analyst
JLL,Business Intelligence Specialist,Bengaluru,8.169411764705883,"Statistics, Business intelligence, SAS, Big data, Spark",3.8,Business Analyst
Lumel Technologies,Power BI Analyst,Chennai,6.0,"Performance tuning, Power BI, Data modeling, Business intelligence, Microsoft SQL Server",4.5,Business Analyst
Upperthrust Technologies,Business Analyst,India,5.0,"Business analysis, SQL, Supervising experience, Project management, Scrum",4.6,Business Analyst
Pulse HRM,Business Analyst,Gurgaon,6.0,"Power BI, Business analysis, Tableau, Analysis skills, Data visualization",4.0,Business Analyst
Techsaga Corporations,Business Analyst,Noida,5.5,"Customer service, Project management, Communication skills, Negotiation",4.3,Business Analyst
Alakmalak Technologies,Business Analyst,Ahmedabad,48.0,"Business intelligence, Communication skills",3.9,Business Analyst
ReachLocal India,Business Analyst,India,5.642857142857143,"Computer science, Microsoft Excel, Business intelligence, Microsoft Office, SQL",3.4,Business Analyst
Avalara,Business Intelligence Analyst,Pune,8.739166666666668,"Statistics, Power BI, Business intelligence, Business analysis, SQL",3.5,Business Analyst
Bayer,Business Intelligence Manager (CropScience),Thāne,8.0,"Power BI, Business intelligence, Tableau, Analysis skills, Data management",4.0,Business Analyst
ADCI - Karnataka,"Business Analyst, OTS-Service Desk",Bengaluru,8.5,"Microsoft Excel, Big data, Business analysis, SQL, Machine learning",3.6,Business Analyst
NewVision Softcom & Consultancy,Business Analyst - Data,Pune,7.117826086956522,"Jira, Power BI, Azure, Kanban, Business analysis",3.7,Business Analyst
TE Connectivity,BUSINESS INTELLIGENCE ANALYST II,Bengaluru,7.0,"Power BI, Data modeling, Microsoft Excel, Business intelligence, R",4.1,Business Analyst
Exponentia.ai,Business Intelligence Developer,Mumbai,7.0,"Data modeling, Business intelligence, Software troubleshooting, Project planning, QlikView",4.7,Business Analyst
Amazon Dev Center India - Hyderabad,"Business Analyst II, Discovery Abuse team",Hyderābād,8.0,"Statistical software, Power BI, Microsoft Excel, Data mining, Business analysis",3.6,Business Analyst
MariApps Marine Solutions,Business Analyst,Cochin,6.0,"Business intelligence, ERP systems, Business analysis, Product development, Continuous improvement",3.7,Business Analyst
BizzAppDev,Business Analyst,Ahmedabad,4.5,"Power BI, R, QlikView, Business analysis, Visio",3.5,Business Analyst
MarketStar,Business Analyst,Bengaluru,8.5,"Power BI, Microsoft Excel, Business analysis, Tableau, SQL",3.5,Business Analyst
Antier Solutions,Business Analyst,Mohali,6.0,"User acceptance testing, Agile, Communication skills",3.6,Business Analyst
Matrix Payment Services,Business Analyst,Pune,7.5,Business analysis,4.0,Business Analyst
Lollypop,Business Analyst,Bengaluru,7.5,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Business analysis, Project management",3.2,Business Analyst
State Street,Business Analyst - Assistant Manager,Bengaluru,7.5,"SQL, Project management, Financial services, Communication skills",3.5,Business Analyst
SMARTPADDLE TECHNOLOGY,Senior Analyst - Business Intelligence,Bengaluru,2.5,"Power BI, Business intelligence, NoSQL, SQL, Analysis skills",3.4,Business Analyst
Yash Technologies,Business Analyst - Pre-Sales,Hyderābād,8.5,"Microsoft Powerpoint, Microsoft Word, Microsoft Office, Agile, Pre-sales",3.7,Business Analyst
Finastra USA Corporation,Payments Business Analyst,Bengaluru,7.5,"Business analysis, Microsoft Office, Analysis skills, Requirements analysis, Software development",4.1,Business Analyst
Glance,Senior Business Analyst,Bengaluru,7.0,"Power BI, Data modeling, Microsoft Excel, Data mining, Business intelligence",4.3,Business Analyst
ALLEN Career Institute,Business Analyst,Kota,7.866666666666666,"Microsoft Powerpoint, Microsoft Word, Power BI, Microsoft Excel, Microsoft Outlook",4.0,Business Analyst
Simplex Services,Data Analyst/Power BI Reporting,India,15.928571428571429,"Power BI, SAP, Business analysis, Microsoft SQL Server, SSRS",5.0,Business Analyst
Noa Infosolutions LLP,Senior Business Analyst,Cochin,1.8,"Data analysis skills, Analysis skills, Leadership, Communication skills",0.0,Business Analyst
Synopsys,Business Analyst - Sr Associate,Noida,6.5,"Procurement, Research, Microsoft Office, Analysis skills, Data entry",4.0,Business Analyst
Kuehne+Nagel,Integrated Logistics Business Analyst,Delhi,7.633333333333334,"Power BI, Microsoft Excel, Business analysis, Data analysis skills, Tableau",3.6,Business Analyst
mPower Software Services,Senior Visualization Analyst (Tableau) - Business Intelligence,Bengaluru,7.5,"Business intelligence, Salesforce, Tableau, Continuous improvement, Agile",3.7,Business Analyst
Crypto Mize,Business Intelligence Analyst,Delhi,9.5,"Business intelligence, Information security, Analysis skills, Chef, Communication skills",4.8,Business Analyst
ADCI - Karnataka - A66,"Business Analyst, Amazon Talent Acquisition",Bengaluru,8.5,"Power BI, Microsoft Excel, Oracle, NoSQL, English",3.6,Business Analyst
Helius Technologies,Data Analyst (Power BI),India,6.4,"Power BI, Business intelligence, NoSQL, SQL, Python",4.2,Business Analyst
ASSPL - Karnataka,"Business Analyst Support, Fresh",Bengaluru,8.5,"Microsoft Excel, Big data, R, Business analysis, SQL",3.6,Business Analyst
Dasra,Business Analyst,Mumbai,5.5,"Power BI, Data mining, Business analysis, Tableau, SQL",3.1,Business Analyst
Prescient Healthcare Group,"Business Analyst, DnATech",Gurgaon,6.5,"Business intelligence, Customer service, Enterprise Software, Business analysis, English",3.4,Business Analyst
Brainvire Infotech Pvt.Ltd.,Senior Business Analyst,Ahmedabad,10.0,"Jira, Azure, Business intelligence, Business analysis, Analysis skills",0.0,Business Analyst
S&P Global,Senior Business Analyst,Gurgaon,6.0,"Regulatory reporting, English, SQL, Analysis skills",4.1,Business Analyst
Genpact,"Business Analyst, BI Developer!",Noida,6.5,"Power BI, Data modeling, Alteryx, Microsoft SQL Server, SQL",3.9,Business Analyst
Ethicsinfotech,Business Intelligence (BI) Manager,Vadodara,5.5,"Power BI, Data modeling, Azure, Business intelligence, Google Cloud Platform",3.9,Business Analyst
Procore Technologies,Senior Business Intelligence Analyst,Bengaluru,8.0,"Power BI, Data modeling, Business intelligence, Research, Tableau",4.1,Business Analyst
Procore,Senior Business Intelligence Analyst,Bengaluru,8.0,"Power BI, Data modeling, Business intelligence, Research, Tableau",4.1,Business Analyst
Future Profilez,Business Analyst,Jaipur,30.0,"English, Analysis skills, UML, Communication skills",4.9,Business Analyst
Trek Bikes,Business Analyst (BI),Haryana,6.371428571428572,"Hybris, Power BI, Data modeling, Azure, Business intelligence",3.2,Business Analyst
Crypto Mize,Business Intelligence Advisor,Delhi,9.5,"Power BI, Data mining, Business intelligence, Big data, Information security",4.8,Business Analyst
Infogain,"Consultant, Business Analyst",Mumbai,4.5,"Azure, Oracle, AI",3.7,Business Analyst
Kosha Technohub,BI Analyst,India,6.371428571428572,"Power BI, Data modeling, Azure, Market analysis, SQL",3.2,Business Analyst
Reva consultant LLP,Business Analyst (Female),Gurgaon,6.457330000000001,"Software deployment, SQL, Project management, SharePoint, IT",0.0,Business Analyst
Kody Technolab,Business Analyst,Ahmedabad,4.5,"Jira, Business intelligence, SAP, ERP systems, Product development",4.5,Business Analyst
Maruti Suzuki India Ltd,Business analyst-Finance and International marketing,Gurgaon,5.0,"Jira, Microsoft Excel, Business analysis, Analysis skills, Project management",3.8,Business Analyst
Ethicsinfotech,Senior Business Analyst,Vadodara,5.0,"Databases, Analysis skills, Project management, Team management, System security",3.9,Business Analyst
infoanalytica,Business Analyst (Data Steward),Ahmedabad,5.0,"Data mining, Big data, Acquisition strategy, Database management, Communication skills",3.8,Business Analyst
Sourcedesk Global,Urgent Openings For Business Analyst,Calcutta,12.0,"Business intelligence, Microsoft Office, Customer relationship management, Data science, Communication skills",4.5,Business Analyst
Deloitte,Senior Consultant | Business Analyst | Bengaluru | Artificial Intelligence & Data,Bengaluru,7.5,"SAFe, Waterfall, Business analysis, Data analysis skills, Tableau",4.0,Business Analyst
Crypto Mize,Business Intelligence Expert,Delhi,9.5,"Data mining, Business intelligence, Qualitative analysis, Information security, SQL",4.8,Business Analyst
Kotak Mahindra,Business Intelligence Analyst-Personal Loans-BIU (Business Intelligence Unit),Mumbai,6.0,"Business intelligence, Customer segmentation",3.5,Business Analyst
Zelis,Power BI Engineer,Hyderābād,8.169411764705883,"Power BI, Azure, Business intelligence, Microsoft SQL Server, SQL",3.8,Business Analyst
Ashirvad Pipes Private Limited,Sr. Executive- Business Analyst,India,5.642857142857143,"Power BI, Sales, Salesforce, Statistical analysis, Analysis skills",3.4,Business Analyst
Maruti Suzuki India Ltd,Business Analyst-Marketing & Logistics,Gurgaon,5.0,"Jira, Microsoft Excel, Business analysis, Analysis skills, Project management",3.8,Business Analyst
Traveltriangle.com,Business Analyst,Gurgaon,6.0,"Microsoft Excel, Business intelligence, R, Tableau, Databases",4.1,Business Analyst
GoDaddy,Senior Business Analyst - Sales Enablement,India,7.117826086956522,"Microsoft Excel, R, Microsoft Office, Tableau, SQL",3.7,Business Analyst
FICO,Architectural Service Management - Business Analyst,Bengaluru,5.0,"Machine learning, Agile, Fraud prevention and detection",4.1,Business Analyst
Marlabs,Business Analyst - Analytics,India,7.633333333333334,"Data modeling, Azure, Business intelligence, Spark, Encryption",3.6,Business Analyst
ION,PBI Analyst - 989,Mumbai,5.5,"Power BI, Kanban, SQL, Analysis skills, Scrum",3.3,Business Analyst
Cleartax,Senior Business Analyst,Bengaluru,9.5,"Microsoft Excel, Tableau, SQL, AWS, Analysis skills",3.6,Business Analyst
Cognext,Business Analyst - Model Risk Management,Mumbai,6.5,"Statistics, Analysis skills, Product management, Business requirements, Communication skills",3.9,Business Analyst
Micron,Sr. Business Intelligence (BI) & Data Informatics Analyst,Hyderābād,7.5,"Jira, Statistics, Power BI, Microsoft Excel, Visual Studio",3.8,Business Analyst
CBRE,Tableau Developer,Gurgaon,2.5,"Jira, Data modeling, Microsoft Excel, Microsoft Access, Business intelligence",0.0,Business Analyst
Atlassian,Senior Business Analyst - Service Enablement Analytics,Bengaluru,7.5,"Statistics, Tableau, SQL, Project management, Scripting",3.7,Business Analyst
InteleANTS,BI Analyst,Chennai,5.0,"Power BI, Microsoft SQL Server, Databases, SQL, Data visualization",4.3,Business Analyst
ASSPL - Karnataka,"Business Analyst, Regionalization",Bengaluru,8.5,"Microsoft Excel, Big data, R, Business analysis, SQL",3.6,Business Analyst
MarketStar,BI Analyst,Bengaluru,7.0,"Business intelligence, Business analysis, Microsoft Office, Databases, Communication skills",3.5,Business Analyst
Hillenbrand,FP&A Business Analyst,Coimbatore,6.5,"Financial planning, Microsoft Excel, Financial modeling, Microsoft Office, Plastics injection molding",2.7,Business Analyst
